type,shRNA,count,pctg
target,L3mbtl1.3,17071,2.717109305116525
target,Nap1l3.3,16489,2.6244751527190195
target,Prmt3.2,14652,2.332088661388748
target,Phf8.2,12807,2.038428848376037
target,Prdm8.1,10403,1.6557956828028357
target,Prmt2.4,10385,1.652930709017346
target,Mbd4.1,8846,1.4079754503579627
target,Kdm5c.2,8003,1.273799178070854
target,Phf20.3,7789,1.2397378230655856
target,Prmt5.2,7655,1.2184096848847166
target,Phc1.2,7393,1.1767083997848087
target,Nap1l3.1,7019,1.1171806111307414
target,Prdm4.2,6599,1.0503312228026447
target,Nap1l1.4,6536,1.0403038145534302
target,Kdm4d.1,5917,0.94178054937464
target,Phf20l1.4,5781,0.920134080773161
target,Mta1.4,5693,0.9061275422663215
target,Prmt5.3,5633,0.896577629648022
target,Ppargc1a.4,5602,0.8916435081285673
target,Prdm9.4,5475,0.8714295264198332
target,Ncor1.4,5252,0.83593568452182
target,L3mbtl3.4,5231,0.8325932151054152
target,Prdm10.2,5170,0.8228841372768105
target,Jmjd6.2,5163,0.8217699808046757
target,Parp1.3,4950,0.7878677910097123
target,Prdm15.4,4889,0.7781587131811077
target,Phf19.3,4712,0.749986470957124
target,Mtf2.1,4675,0.7440973581758393
target,Ncoa1.2,4666,0.7426648712830944
target,Mbd1.4,4625,0.7361390976605897
target,Myst3.2,4586,0.729931654458695
target,Prkaa2.2,4552,0.7245200373083253
target,Phip.1,4550,0.7242017068877153
target,Myst1.2,4484,0.7136968030075858
target,Prdm6.4,4374,0.6961886298740366
target,Prkaa2.3,4217,0.6711996918561528
target,Pcmt1.4,4177,0.6648330834439531
target,Prmt3.1,4095,0.6517815361989439
target,Kat2b.3,4043,0.6435049452630842
target,Mta2.2,3983,0.6339550326447846
target,Mll2.2,3930,0.62551927649862
target,Kdm4a.3,3867,0.6154918682494055
target,Kdm5b.3,3527,0.5613756967457081
target,Mta3.1,3516,0.5596248794323532
target,Rnf20.3,3468,0.5519849493377136
target,Kdm5a.1,3375,0.5371825847793493
target,Mbd3.2,3335,0.5308159763671496
target,Rbbp5.2,3246,0.5166502726500053
target,Kdm1a.1,3241,0.5158544465984803
target,Mll3.2,3202,0.5096470033965855
target,Jmjd5.4,3202,0.5096470033965855
target,Ncor1.1,3150,0.501370412460726
target,Phc1.1,3148,0.501052082040116
target,Kat2a.3,3109,0.49484463883822133
target,Rbbp7.4,3076,0.4895921868981566
target,Kdm1b.2,2999,0.47733646570467214
target,Prkcd.3,2918,0.4644440836699677
target,Mll1.2,2901,0.4617382750947829
target,Prdm12.4,2826,0.44980088432190846
target,Kdm3a.3,2789,0.4439117715406237
target,Kdm5a.2,2781,0.44263844985818385
target,Kdm5c.1,2666,0.42433445067310965
target,Rbbp4.3,2664,0.4240161202524997
target,Pbrm1.1,2627,0.41812700747121495
target,Prdm1.4,2583,0.41112373821779524
target,Prmt3.4,2580,0.4106462425868804
target,Orc1.3,2579,0.41048707737657536
target,Rnf217.4,2542,0.4045979645952906
target,Paxip1.4,2541,0.40443879938498567
target,Padi1.4,2529,0.4025288168613257
target,Psip1.1,2489,0.39616220844912603
target,Kdm5a.3,2453,0.3904322608781463
target,Kdm5c.3,2419,0.38502064372777656
target,Prdm2.4,2362,0.37594822674039197
target,Phf8.1,2309,0.36751247059422737
target,Mll3.3,2307,0.3671941401736174
target,Rbbp7.1,2250,0.35812172318623287
target,Nap1l2.1,2243,0.3570075667140979
target,Phf1.3,2217,0.3528692712461681
target,Kdm2a.1,2172,0.3457068367824434
target,Kdm4d.4,2144,0.34125021089390367
target,Kdm5d.1,2141,0.3407727152629887
target,Kdm2a.2,2136,0.3399768892114637
target,Mbd2.3,2043,0.32517452465309943
target,Nap1l3.4,2042,0.3250153594427944
target,Mbd1.1,2036,0.32406036818096445
target,Morf4l1.4,1990,0.31673876850693483
target,Orc1.2,1982,0.31546544682449484
target,L3mbtl3.3,1940,0.3087805079916852
target,Kdm4c.2,1936,0.3081438471504652
target,Kdm4d.2,1921,0.30575636899589037
