type,shRNA,count,pctg
target,Zmynd11.3,132371,6.9191959847326165
target,Sp100.1,119279,6.234860942826765
target,Taf1.2,100585,5.257702428208068
target,Sirt1.2,91181,4.7661437103588
target,Sp140.1,70531,3.686742655107057
target,Setd5.4,55730,2.913076068241146
target,Supt16h.4,52801,2.7599736134792883
target,Smarcd1.2,46798,2.4461893745119174
target,Setd5.2,41515,2.1700404265751154
target,Suv39h2.3,39713,2.075847656523607
target,Setd2.3,31446,1.6437213357601126
target,Ube2a.1,28984,1.5150295489305827
target,Whsc1l1.4,26371,1.3784448052321419
target,Whsc1.4,23689,1.2382533461432712
target,Smarca5.1,23388,1.2225197036429916
target,Smarcc2.4,23180,1.2116472862341605
target,Setdb1.2,22799,1.1917319447304844
target,Zmynd11.2,20803,1.0873985545957394
target,Setmar.2,19248,1.0061167802172184
target,Trim24.3,14862,0.7768551323560006
target,Taf3.4,13714,0.7168477516572596
target,Setmar.1,13711,0.7166909379446322
target,Tet2.3,13560,0.7087979810757211
target,Smarce1.4,13552,0.7083798111753815
target,Wdr82.2,13348,0.6977164787167203
target,Smarcd3.4,12491,0.6529200281428343
target,Whsc1l1.2,11176,0.5841833507745029
target,Zmynd11.4,11086,0.5794789393956817
target,Setmar.4,10659,0.5571591209650525
target,Tcea1.3,10132,0.5296121787801775
target,Scmh1.2,9159,0.47875226465136655
target,Sfmbt1.1,8991,0.4699706967442337
target,Trim24.2,8929,0.4667298800166014
target,Suv39h1.4,8908,0.4656321840282097
target,Suv39h2.1,8652,0.45225074721734065
target,Sin3a.2,8186,0.42789235052255553
target,Ube2b.4,7965,0.4163404070256725
target,Smyd4.1,7844,0.41001558728303517
target,Ube2a.2,7780,0.4066702280803179
target,Sirt1.3,7604,0.3974704902728454
target,Sirt7.1,7600,0.39726140532267556
target,Suv39h2.2,7587,0.3965818792346237
target,Ube2b.1,7383,0.3859185467759623
target,Taf1.3,7354,0.38440268088723106
target,Smarcc1.2,7126,0.3724848387275508
