type,shRNA,count,pctg
target,Nap1l3.3,62430,2.443215683542714
target,Morf4l1.2,60036,2.349525817350158
target,Phf8.2,53081,2.0773399278893283
target,Prdm8.1,52479,2.053780487852604
target,Pbrm1.2,51385,2.010966488848988
target,L3mbtl1.3,45173,1.7678581142507608
target,Prmt3.2,44644,1.7471555498331077
target,Nap1l1.4,33996,1.3304430622732355
target,Phf20.3,33543,1.3127147793220126
target,Prmt2.4,31506,1.232996208965189
target,Prmt5.2,30363,1.1882645811213746
target,Phc1.2,29846,1.1680316400931576
target,Mbd4.1,29172,1.1416544597198148
target,Phf19.1,28495,1.1151598734991128
target,Phf20l1.4,28197,1.1034975593281098
target,Prdm15.4,28067,1.0984099726092158
target,Prmt5.3,27370,1.0711326807394532
target,Padi6.1,26127,1.022487524650336
target,Mbd3.2,25020,0.9791647669748309
target,Parp1.3,24901,0.9745076683629202
target,Kdm4d.1,24686,0.9660935826355186
target,Prdm9.4,23896,0.9351767094976242
target,Nap1l3.1,21236,0.8310768581725624
target,Prdm10.2,21192,0.829354905744629
target,Mta3.1,20903,0.8180448091157031
target,Ppargc1a.4,20357,0.7966769448963483
target,Kdm5c.2,20314,0.794994127750868
target,Jmjd6.2,19934,0.7801227204187162
target,Mtf2.1,19818,0.7755830276541646
target,Rbbp4.3,19631,0.7682647298354479
target,Ncoa1.2,19254,0.7535107283506552
target,Ncor1.4,18946,0.7414570613551217
target,Prkaa2.3,18684,0.7312036173524277
target,Prdm6.4,18193,0.7119881936679896
target,Mll2.2,17944,0.7022435083371849
target,Nap1l2.1,16717,0.6542245167673161
target,Jmjd5.4,16633,0.6509371530412614
target,Phip.1,16631,0.6508588824763555
target,Kdm4a.3,16590,0.6492543358957812
target,Prdm4.2,16399,0.6417794969472523
target,Ncor1.1,14783,0.5785368805031544
target,Kat2a.3,14227,0.5567776634592694
target,Rbbp7.1,14139,0.5533337586034026
target,L3mbtl3.4,13990,0.5475026015179011
target,Pcmt1.4,13666,0.5348227700031191
target,Myst1.2,13485,0.5277392838791205
target,Rnf217.4,13246,0.5183859513728462
target,L3mbtl3.3,13215,0.5171727576168023
target,Myst2.1,13199,0.5165465930975537
target,Kdm2a.2,12946,0.5066453666369369
target,Ncor2.1,12894,0.5046103319493793
target,Prkcd.1,12834,0.5022622150021974
target,Mbd2.3,12554,0.4913043359153488
target,Kdm4c.2,12439,0.4868037784332503
target,Nap1l3.4,12372,0.4841817145088972
target,Prmt3.1,12227,0.4785070985532078
target,Prdm13.1,12126,0.47455443502545164
target,Kat2b.3,12069,0.4723237239256288
target,Kdm5b.3,11822,0.4626573091597303
target,Rbbp7.4,11692,0.45756972244083627
target,Padi1.4,11682,0.457178369616306
target,Mll5.2,11120,0.43518434087770264
target,Kdm1a.1,11050,0.43244487110599045
target,Pbrm1.1,10861,0.42504830272236765
target,Phf1.3,10757,0.42097823334725243
target,Phf19.3,10751,0.4207434216525342
target,Mta1.4,10736,0.42015639241573877
target,Prdm5.1,10712,0.4192171456368661
target,Myst3.2,10676,0.417808275468557
target,Prdm2.4,10634,0.4161645936055297
target,Kdm4c.1,10607,0.4151079409792978
target,Kdm5a.2,10412,0.4074765609009568
target,Prkcd.3,10393,0.40673299053434925
target,Phc1.1,10238,0.40066702175412944
target,Prkaa1.2,10174,0.3981623636771354
target,Phip.2,10125,0.396244734836937
target,Kdm3a.3,9771,0.38239084484856406
target,Prmt3.3,9767,0.38223430371875194
target,Mbd4.4,9520,0.3725678889528533
target,Prmt3.4,9503,0.3719025891511518
target,Msl3.3,9330,0.3651321852867775
target,Kdm5a.3,9204,0.3602011396976956
target,Kdm5a.1,9159,0.3584400519873092
target,Paxip1.4,8873,0.3472473612057424
target,Kdm5d.2,8807,0.3446644325638424
target,Kdm5c.3,8739,0.34200323335703625
target,Ncoa1.1,8375,0.32775799054413307
target,Kdm5d.1,8302,0.3249011149250618
target,Mbd1.1,8294,0.32458803266543756
target,Kdm1a.3,7820,0.30603790878270093
target,Psip1.1,7812,0.3057248265230767
target,L3mbtl3.2,7779,0.3044333622021267
target,Pbrm1.4,7512,0.2939842417871675
target,Rnf20.3,7438,0.2910882308856432
target,Nap1l2.4,7237,0.283222039112584
target,Mll1.2,7227,0.28283068628805363
target,Mbd1.4,7215,0.28236106289861734
target,Kdm5b.2,7173,0.28071738103559
target,Rbbp5.4,7161,0.2802477576461536
target,Orc1.2,7037,0.2753949826219778
target,Kdm5c.1,6933,0.27132491324686264
target,L3mbtl4.2,6581,0.2575492938233958
target,Prdm6.1,6556,0.25657091176207
target,Pcmt1.3,6313,0.2470610381259835
target,Morf4l1.3,6256,0.24483032702616075
target,Pcgf1.1,6146,0.24052544595632736
target,Kdm6a.3,6078,0.23786424674952128
target,Mta2.1,5924,0.23183741325175453
target,Kdm5b.4,5855,0.2291370787624954
target,Ncor1.3,5847,0.22882399650287116
target,Rbbp5.3,5812,0.2274542616170151
target,Kdm4d.4,5770,0.22581057975398777
target,Psip1.3,5769,0.22577144447153474
target,Kdm5d.3,5700,0.2230711099822756
target,Paxip1.2,5686,0.2225232160279332
target,Mll3.2,5682,0.2223666748981211
target,Prkaa2.2,5564,0.21774871156866343
target,Psip1.4,5563,0.21770957628621043
target,Padi1.1,5518,0.21594848857582402
target,Kdm6a.1,5090,0.19919858768592683
target,Rnf40.3,5009,0.19602862980723132
