shRNA,value,pool
Prdm1.1,-5.109626864887126,p2
Prdm1.2,-0.8020177947763614,p2
Prdm1.3,3.6466824462546157,p2
Prdm1.4,-11.633270037113206,p2
Prdm10.1,-10.08971362666928,p2
Prdm10.2,-12.400642958638414,p2
Prdm10.3,36.17670032111209,p2
Prdm10.4,-5.291302182721836,p2
Prdm11.2,55.70523700274592,p2
Prdm11.3,-15.24670206592802,p2
Prdm11.4,-9.359043366603956,p2
Prdm12.1,-2.678543575762376,p2
Prdm12.2,-9.153236342065142,p2
Prdm12.3,-16.710816141297265,p2
Prdm12.4,10.108219891499125,p2
Prdm13.1,10.05683175163179,p2
Prdm13.2,13.568948768116044,p2
Prdm13.4,15.559016007302354,p2
Prdm14.1,38.59781327282528,p2
Prdm14.2,7.987831477779977,p2
Prdm14.3,-6.426347987780794,p2
Prdm14.4,16.096245128843343,p2
Prdm15.1,0,p2
Prdm15.2,-2.111820951423418,p2
Prdm15.3,-2.3498585639676506,p2
Prdm15.4,-4.5176912040464146,p2
Prdm2.1,27.334444112633236,p2
Prdm2.2,-0.2584633151649385,p2
Prdm2.3,11.447013277283943,p2
Prdm2.4,2.548458525144909,p2
Prdm4.1,-1.5821637673918154,p2
Prdm4.2,-1.7995574032572392,p2
Prdm4.3,-16.768305830595914,p2
Prdm4.4,14.417496799714236,p2
Prdm5.1,14.85820659898397,p2
Prdm5.2,10.792652483645853,p2
Prdm5.3,31.44028360933669,p2
Prdm5.4,25.570615900068688,p2
Prdm6.1,-3.226075252624554,p2
Prdm6.2,23.344473047602072,p2
Prdm6.3,58.65402020822985,p2
Prdm6.4,-15.41638973087268,p2
Prdm8.1,-12.657796478431749,p2
Prdm8.2,31.83701164174216,p2
Prdm8.3,10.0055945889426,p2
Prdm8.4,-11.542452376612857,p2
Prdm9.1,4.0537437460701256,p2
Prdm9.2,-1.235274423050484,p2
Prdm9.3,0,p2
Prdm9.4,-8.949591959045804,p2
Prkaa1.1,7.684590580067599,p2
Prkaa1.2,17.117047114923736,p2
Prkaa1.3,-4.751357532704738,p2
Prkaa1.4,15.452152222709579,p2
Prkaa2.1,17.11286782243195,p2
Prkaa2.2,-30.34011831340021,p2
Prkaa2.3,-21.73940656007855,p2
Prkaa2.4,2.715711043001697,p2
Prkcd.1,18.761587348207883,p2
Prkcd.2,-7.657228245677629,p2
Prkcd.4,-7.1736780035838805,p2
Prmt1.1,16.363570147582628,p2
Prmt1.2,-2.0148104548563666,p2
Prmt1.3,2.877760871335468,p2
Prmt1.4,22.53880485162403,p2
Prmt2.1,1.2775571719603036,p2
Prmt2.2,14.000354058580157,p2
Prmt2.3,3.854786047497754,p2
Prmt2.4,-15.19565292959254,p2
Prmt3.1,-14.183112458324644,p2
Prmt3.2,1.757135011691858,p2
Prmt3.3,-8.63190553736652,p2
Prmt3.4,1.074090207722449,p2
Prmt5.1,40.008679672165876,p2
Prmt5.3,-4.813912685560467,p2
Prmt5.4,14.67423015014402,p2
Prmt6.1,29.976679631658897,p2
Prmt6.2,-12.314465662120405,p2
Prmt6.3,-17.466135938363045,p2
Prmt6.4,8.148960048523598,p2
Prmt7.1,4.797854922219209,p2
Prmt7.2,20.621782299932683,p2
Prmt7.3,27.786577157998558,p2
Prmt7.4,1.2542211911599637,p2
Prmt8.1,-5.565490246513711,p2
Prmt8.2,-8.767382414643343,p2
Prmt8.3,23.367114489257055,p2
Psip1.1,-2.1527211559285178,p2
Psip1.3,-14.873306882262327,p2
Psip1.4,1.06654861959845,p2
Rbbp4.1,-5.30881088644189,p2
Rbbp4.2,23.705160652733902,p2
Rbbp5.1,6.837008730613476,p2
Rbbp5.2,-25.662137166260862,p2
Rbbp5.3,-24.027857710518113,p2
Rbbp7.1,-24.767929416250198,p2
Rbbp7.2,-4.992908311309705,p2
Rbbp7.4,-11.127578685677193,p2
Ring1.1,36.3338509870842,p2
Ring1.3,17.660277580168838,p2
Ring1.4,12.54350242304239,p2
Rnf20.1,-6.53082843903811,p2
Rnf20.2,-5.681433334787378,p2
Rnf20.3,-8.856631891578985,p2
Rnf20.4,-4.011833341370512,p2
Rnf217.1,-14.146415234644216,p2
Rnf217.2,8.665858736571295,p2
Rnf217.3,29.84197124105937,p2
Rnf217.4,-12.394086368290445,p2
Rnf40.1,8.419307341004817,p2
Rnf40.2,8.814541948029216,p2
Rnf40.3,3.5016194242069503,p2
Rnf40.4,7.955988781461549,p2
Runx3.2,33.51705497230118,p2
Sgk1.1,15.457535655827883,p2
Tbx21.3,19.176582768380506,p2
Tbx21.4,13.948706952570035,p2
Arid1a.1,5.975261959430533,p3
Arid1b.1,29.26480765465395,p3
Arid1b.2,-0.9751855023025939,p3
Arid1b.3,-35.509285626157826,p3
Bcl6.3,-27.67194143218599,p3
Brd7.1,51.332011269183276,p3
Brd7.2,0,p3
Brd7.3,17.532214559216612,p3
Brdt.2,-12.246270081024377,p3
Brdt.3,-27.428198099942755,p3
Cd4.1,-45.56067679194331,p3
Cd4.2,11.583437376975319,p3
Cd4.3,-9.286180827785813,p3
Cd4.4,-32.05901421258166,p3
Cbx2.1,10.414556035588404,p3
Cbx2.2,-41.07937396089691,p3
Cbx2.3,27.07942508650767,p3
Cd14.2,9.650588215594553,p3
Cd4.5,72.90318819103122,p3
Cecr2.1,-24.60174906307556,p3
Cecr2.2,-6.779959635606033,p3
Cecr2.3,-17.294103602344897,p3
Chd7.1,-21.824894059485615,p3
Chd7.2,7.203984767094013,p3
Chd7.3,-4.325035601651763,p3
Clock.1,-19.078349221418648,p3
Clock.2,-29.695985674987405,p3
Clock.3,0,p3
Dpy30.1,-20.752386444312876,p3
Dpy30.2,6.309105991425206,p3
Dpy30.3,29.655649557753012,p3
Eaf1.1,4.113869303431784,p3
Eaf1.2,31.60747044635547,p3
Eaf1.3,5.531353987785671,p3
Fbxo17.1,22.691075482123995,p3
Fbxo17.2,41.49344870213618,p3
Fbxo17.3,33.72640446716549,p3
Fkbp2.1,25.29525790340731,p3
Fkbp2.2,-18.57214964265669,p3
Fkbp2.3,9.500803895935448,p3
Fkbp5.1,18.751759155399967,p3
Fkbp5.2,-12.666176109666722,p3
Fkbp5.3,0.007697770280486793,p3
Fosb.2,2.979536137068532,p3
Gtf2h1.1,14.961915378927571,p3
Gtf2h1.2,-3.333921567387179,p3
Gtf2h1.3,41.412217557141425,p3
H2afz.1,5.10950908206194,p3
H2afz.2,-2.6974077049187954,p3
H2afz.3,-24.347966368432793,p3
Hdac11.1,31.312402071989496,p3
Hdac11.2,-29.610203439600674,p3
Hdac11.3,-16.951876053322422,p3
Hdac5.1,44.73910151930039,p3
Hdac5.2,-13.783648600586183,p3
Hdac5.3,-6.420711133723259,p3
Hes1.3,46.73205199877228,p3
Hes6.3,6.106938413537911,p3
Id2.2,22.73061981147788,p3
Id2.3,-33.88277643925313,p3
Id2.4,-5.2976392961549195,p3
Id2.5,34.194951786896084,p3
Id3.2,-4.2191499940392845,p3
Id3.3,-1.2473528746024414,p3
Id3.4,6.07274086543255,p3
Id3.5,15.317571702461027,p3
Iws1.1,-22.83940064263912,p3
Iws1.2,-17.279265109411938,p3
Iws1.3,35.53828447647313,p3
Jmjd8.1,-28.588514811632784,p3
Jmjd8.2,-1.0808827612762997,p3
Jmjd8.3,-28.874917126992557,p3
Kdm4b.1,9.986927141956357,p3
Kdm4b.2,-3.382193445338878,p3
Kdm4b.3,4.620870548782449,p3
Klf12.4,57.12336566782529,p3
Klf12.5,-13.582847821030654,p3
Klf2.2,18.984450100656694,p3
Klf2.3,34.686176406256074,p3
Klf2.4,-17.689770453636058,p3
Klf2.5,-1.9895068695643765,p3
Klf2.6,41.97859934410278,p3
Klf2.7,53.30016731507818,p3
Mecp2.1,-22.28754975993452,p3
Mecp2.3,-20.484187893705858,p3
Nfatc3.2,-14.283092305798021,p3
Nfatc3.3,33.041936815717534,p3
Nfatc3.7,31.614710480667902,p3
Nfatc3.8,57.23980510205034,p3
Padi2.1,0,p3
Padi2.2,-11.964017920124178,p3
Padi2.3,14.165402337256438,p3
Paf1.1,10.647599602162341,p3
Paf1.2,1.593530532417951,p3
Paf1.3,-20.863871894743937,p3
Parp2.1,-24.70972397886895,p3
Parp2.2,2.698092623117603,p3
Parp2.3,-12.119401526335807,p3
Phc2.1,-29.320393096694104,p3
Phc2.2,1.5043082322852044,p3
Phc3.1,22.84726262214219,p3
Phc3.2,29.02870359675763,p3
Phc3.3,11.27572528339887,p3
Phf10.1,-0.9505169297250973,p3
Phf10.2,-17.674389028542272,p3
Phf10.3,35.630006841118,p3
Phf17.1,-3.87719055779818,p3
Phf17.2,4.750181684354402,p3
Prdm16.1,0.16318630760802222,p3
Prdm16.2,63.95652575407236,p3
Prdm16.3,-4.166148331827799,p3
Rnf2.1,-3.369720317855382,p3
Rnf2.2,-14.349623898255302,p3
Rnf2.3,7.162198843314243,p3
Rpa3.1,37.2710739345802,p3
Rpa3.2,36.277740032706234,p3
Rpa3.3,36.01037154246846,p3
Rpa3.4,33.37829311000962,p3
Runx3.2,25.62199571824276,p3
Satb1.1,13.940399811946534,p3
Satb1.2,-31.723868783235623,p3
Satb1.3,-39.70972636936034,p3
Scmh1.1,18.24859725296041,p3
Scmh1.2,24.98043683168082,p3
Scmh1.3,-17.62274486608316,p3
Scml2.1,24.47180992584576,p3
Scml2.2,14.913800925218268,p3
Scml2.3,5.54545241220832,p3
Scml2.4,16.383399495179376,p3
Scml4.1,-4.426058583720142,p3
Scml4.2,3.123132322665832,p3
Scml4.3,16.98680525254779,p3
Setd1a.1,0,p3
Setd1a.3,6.410087613922798,p3
Setd1a.4,23.10711442439098,p3
Setd2.1,17.676825802297422,p3
Setd2.2,2.607801584840402,p3
Setd2.3,11.395694993987206,p3
Setd2.4,3.509023043773695,p3
Setd3.1,33.28879196336409,p3
Setd3.2,-3.168070065468129,p3
Setd3.3,27.604866240773887,p3
Setd4.1,0,p3
Setd4.2,32.789137643184986,p3
Setd4.3,21.087404713568368,p3
Setd4.4,18.901170943813177,p3
Setd5.1,0,p3
Setd5.2,-3.7507102420979237,p3
Setd5.3,0,p3
Setd5.4,-15.905348630369886,p3
Setd7.1,1.4128774131976556,p3
Setd7.2,52.04596186337844,p3
Setd8.1,20.39639178516743,p3
Setd8.2,47.21857689921535,p3
Setd8.3,2.6866333922917036,p3
Setd8.4,28.68146294153106,p3
Setdb1.2,-13.232608959672604,p3
Setdb1.3,5.627330669557651,p3
Setdb1.4,14.220282650825617,p3
Setdb2.1,35.22349797492192,p3
Setdb2.2,-22.57829912233042,p3
Setdb2.3,17.54219380153534,p3
Setdb2.4,-7.057437843113227,p3
Setmar.1,15.787790619095631,p3
Setmar.2,3.1970670743691443,p3
Setmar.3,14.62003622298458,p3
Setmar.4,17.701411843948605,p3
Sfmbt1.1,5.5150111239834985,p3
Sfmbt1.2,66.68955394972082,p3
Sfmbt1.3,15.020355544108142,p3
Sfmbt1.4,-24.61549006944898,p3
Sfmbt2.1,0,p3
Sfmbt2.2,12.898109700754219,p3
Sfmbt2.3,37.54575931497437,p3
Sgk1.1,-22.423812442433103,p3
Sin3a.1,31.756936313303488,p3
Sin3a.2,-2.302801395402767,p3
Sin3a.3,34.19834106517208,p3
Sin3a.4,11.93065067076462,p3
Sin3b.1,15.504993615305732,p3
Sin3b.2,18.24918570812681,p3
Sin3b.3,26.65845520404563,p3
Sin3b.4,14.699706378867418,p3
Sirt1.1,-15.774599394792489,p3
Sirt1.3,-14.062495690297695,p3
Sirt1.4,33.142948112157434,p3
Sirt3.1,13.39828226807412,p3
Sirt3.2,52.175629045468675,p3
Sirt3.3,-19.7854611974641,p3
Sirt3.4,12.077853660391654,p3
Sirt4.1,25.002824184384835,p3
Sirt4.2,23.5476959809658,p3
Sirt4.3,39.91511180151488,p3
Sirt5.1,21.279635306575848,p3
Sirt5.2,-10.139142350183,p3
Sirt5.3,23.301355081941793,p3
Sirt5.4,16.34093114388373,p3
Sirt6.1,5.625049529831287,p3
Sirt6.2,-4.7864922638949,p3
Sirt6.3,2.0343927277254794,p3
Sirt6.4,-16.14863522535157,p3
Sirt7.1,-26.106465937819912,p3
Sirt7.2,-19.1434806708697,p3
Sirt7.3,36.36613877285392,p3
Sirt7.4,-3.8469237014109723,p3
Smarca1.1,16.7853917744184,p3
Smarca1.2,-24.460676285322172,p3
Smarca1.3,34.11482176757159,p3
Smarca1.4,31.25089318461886,p3
Smarca2.1,-9.198740636772968,p3
Smarca2.2,17.643238273245586,p3
Smarca2.3,-7.838865407674739,p3
Smarca4.1,-3.250387830272082,p3
Smarca4.2,25.789770829767193,p3
Smarca4.3,-24.623509032256344,p3
Smarca4.4,12.973012688838935,p3
Smarca5.2,37.45133506371626,p3
Smarca5.3,39.14653561584462,p3
Smarca5.4,5.562543803836178,p3
Smarcc1.1,25.5475098085453,p3
Smarcc1.2,-2.2963097048741474,p3
Smarcc1.3,24.86094416969351,p3
Smarcc2.1,0,p3
Smarcc2.2,14.531941755047157,p3
Smarcc2.3,36.13219922212508,p3
Smarcc2.4,3.6651989444352893,p3
Smarcd1.1,-0.6984065605301879,p3
Smarcd1.3,11.965313502532624,p3
Smarcd1.4,-1.7855844954750069,p3
Smarcd2.1,24.893774375296516,p3
Smarcd2.2,5.325436769272372,p3
Smarcd2.3,44.176992452270056,p3
Smarcd3.1,-0.47819245486243744,p3
Smarcd3.2,11.209227600734735,p3
Smarcd3.3,-19.050873202950648,p3
Smarcd3.4,-1.1161766238806763,p3
Smarce1.1,-3.5497731282990515,p3
Smarce1.2,20.168664458117377,p3
Smarce1.4,-0.1449061815755215,p3
Smyd1.1,-19.776750187061282,p3
Smyd1.2,0.39655805686914647,p3
Smyd1.3,1.4951216153276334,p3
Smyd2.1,2.8533283823812567,p3
Smyd2.2,-7.154892841030517,p3
Smyd2.3,-1.5762973214085605,p3
Smyd2.4,64.21830589133617,p3
Smyd3.1,-7.999584929348934,p3
Smyd3.2,19.43767694872689,p3
Smyd3.3,55.363486132527925,p3
Smyd3.4,-1.8086413568276072,p3
Smyd4.1,-41.07210142106436,p3
Smyd4.2,-15.188181193165818,p3
Smyd4.3,4.061324088363371,p3
Smyd5.2,55.893247597889626,p3
Smyd5.3,-2.8255189391399895,p3
Smyd5.4,-9.187807381604966,p3
Sp100.2,-1.3180227127950062,p3
Sp100.3,-7.24588754284099,p3
Sp100.4,23.051054726575515,p3
Sp110.1,-30.257992619386336,p3
Sp110.2,21.459127683026637,p3
Sp110.3,28.76723768505505,p3
Sp110.4,10.50396073407353,p3
Sp140.1,-16.033801790887637,p3
Sp140.2,10.28150414855822,p3
Sp140.3,-15.588713222510783,p3
Sp140.4,10.948284897557834,p3
Ssrp1.1,-20.783946030965854,p3
Ssrp1.2,23.957789305924855,p3
Ssrp1.4,8.664609653986645,p3
Supt16h.1,22.493312549018952,p3
Supt16h.2,15.716212488482384,p3
Supt16h.3,23.699349229199886,p3
Suv39h1.1,-8.872929037519121,p3
Suv39h1.2,-27.286276663259926,p3
Suv39h1.3,12.81680698237237,p3
Suv39h1.4,18.02843264150914,p3
Suv39h2.1,-18.556158255713868,p3
Suv39h2.2,3.435473850548675,p3
Suv39h2.3,1.1341021854568822,p3
Suv39h2.4,3.8889788326883803,p3
Suv420h1.1,18.31840354475296,p3
Suv420h1.2,-16.700846087246255,p3
Suv420h1.3,6.967539530186109,p3
Suv420h1.4,36.20498206460289,p3
Suv420h2.1,10.432179714918924,p3
Suv420h2.2,1.9019605946336355,p3
Suv420h2.3,39.12597209053363,p3
Suv420h2.4,72.36477966806734,p3
Suz12.1,-14.479062080532074,p3
Suz12.2,16.902010503651674,p3
Suz12.3,-0.22192550856027538,p3
Suz12.4,36.1022454289892,p3
Taf1.1,0,p3
Taf1.3,-3.234681876759659,p3
Taf1.4,23.39407301305026,p3
Taf3.1,-1.6331284050861683,p3
Taf3.2,55.449258728590706,p3
Taf3.3,-23.21930995481179,p3
Taf3.4,-3.872218968533346,p3
Tbx21.3,-8.993972937625173,p3
Tbx21.4,-0.5230636243036457,p3
Tcea1.1,-7.209393689440404,p3
Tcea1.2,4.640021394209562,p3
Tcea1.3,18.289963279036797,p3
Tcea1.4,13.885559940928317,p3
Tdg.1,-5.044583946902087,p3
Tdg.2,6.246508834378545,p3
Tdg.3,-28.34732935511024,p3
Tdg.4,46.579051223173565,p3
Tet1.1,-20.06070816340447,p3
Tet1.2,30.930637255159958,p3
Tet1.3,25.12017828533756,p3
Tet1.4,23.32879257302548,p3
Tet2.1,7.269419495852449,p3
Tet2.2,31.416608133605394,p3
Tet2.3,-18.66154852630595,p3
Tet2.4,-17.330831273765725,p3
Tet3.1,15.802902017450485,p3
Tet3.3,36.98919353424531,p3
Tet3.4,5.04392102712908,p3
Trim24.1,-10.00385762936936,p3
Trim24.2,-3.8151609082526505,p3
Trim24.3,-8.4615637805951,p3
Trim24.4,-34.98622118714759,p3
Trim28.1,-10.460284907251364,p3
Trim28.2,-32.332734760778145,p3
Trim28.3,-23.34058629817175,p3
Trim28.4,25.421115010211302,p3
Trim33.1,-20.665403693443288,p3
Trim33.2,-8.01337364373601,p3
Trim33.3,-23.504360514971616,p3
Trim33.4,-17.73922644036034,p3
Trim66.1,21.339065797477758,p3
Trim66.3,-17.64767372430234,p3
Trim66.4,1.6507073695693748,p3
Ube2a.1,-10.600559914141698,p3
Ube2b.1,-26.26924082853415,p3
Ube2b.2,13.186983736240606,p3
Ube2b.3,-32.278158245495234,p3
Ube2b.4,-33.825495953756786,p3
Ube2e1.1,17.03302351925383,p3
Ube2e1.3,-12.27669354383329,p3
Ube2e1.4,30.68691083079461,p3
Ube2i.1,-11.803495958322642,p3
Ube2i.2,39.404520144338846,p3
Ube2i.3,-4.2961696528362765,p3
Ube2i.4,-1.8149001548804051,p3
Uhrf1.1,0.45683324238726186,p3
Uhrf1.2,-14.671469869007687,p3
Uhrf1.4,14.754182392863413,p3
Usp22.1,13.834592199215024,p3
Usp22.2,-10.977672887072487,p3
Usp22.3,-21.79945706823137,p3
Usp22.4,30.094151958740625,p3
Usp27x.1,-25.70913872787068,p3
Usp27x.2,-1.38198986372619,p3
Usp27x.3,-10.758483544218045,p3
Usp27x.4,1.5906929545147506,p3
Usp51.1,-28.2614306519095,p3
Usp51.2,-8.10076138211015,p3
Usp51.3,-32.838922420428915,p3
Usp51.4,-5.363001363101112,p3
Wbp7.1,18.97698658691634,p3
Wbp7.2,-27.631377797053567,p3
Wbp7.3,70.90005516569627,p3
Wbp7.4,-20.260935281722276,p3
Wdr5.1,10.15409920324609,p3
Wdr5.2,51.42703681595502,p3
Wdr5.3,27.95973962506323,p3
Wdr5.4,43.60069122367128,p3
Wdr82.1,0,p3
Wdr82.2,-5.330431094998374,p3
Wdr82.3,-27.1883721466996,p3
Wdr82.4,15.429530345866056,p3
Whsc1.1,29.34654172304107,p3
Whsc1.2,30.991729983373624,p3
Whsc1.3,7.718120817913132,p3
Whsc1.4,9.295599656410019,p3
Whsc1l1.2,-27.537673346143038,p3
Whsc1l1.3,-11.265857097795774,p3
Whsc1l1.4,-24.915697400639857,p3
Zmynd11.1,0.8865960431133857,p3
Zmynd11.2,-27.47328289132053,p3
Zmynd11.4,-21.516408788629533,p3
Zmynd8.1,37.57445656728828,p3
Zmynd8.2,36.83826867434347,p3
Zmynd8.4,0.8219200326214882,p3
