plate_well,shRNA,GeoMean
3_E04,Brwd1.4,42.45068056
3_B10,Brwd3.1,44.30386078
3_D02,Brwd3.2,39.88785162
3_E08,Brwd3.3,38.83665003
3_G04,Brwd3.4,45.93820111
3_B06,Carm1.1,39.31854341
3_C08,Carm1.2,42.54790054
3_F02,Carm1.3,50.96293207
3_G08,Carm1.4,50.55599775
3_C03,Cbx1.1,35.79301401
3_D06,Cbx1.2,41.31739365
3_F06,Cbx1.3,55.40363117
3_F10,Cbx1.4,49.64819613
19_D08,Cbx2.1,66.68953536
19_E10,Cbx2.2,63.79746894
19_G02,Cbx2.3,54.38363753
3_D05,Cbx3.1,40.44473907
3_E07,Cbx3.2,37.85645119
3_F05,Cbx3.3,38.58178993
3_G07,Cbx3.4,50.43960789
3_B09,Cbx4.1,40.76618916
3_D09,Cbx4.2,51.35410427
3_E11,Cbx4.3,43.82903372
3_G10,Cbx4.4,45.75956126
3_C11,Cbx5.1,37.59155435
3_E02,Cbx5.2,34.85951079
3_F09,Cbx5.3,41.31211306
3_G03,Cbx5.4,43.24911563
3_B05,Cbx6.1,35.5702196
3_E03,Cbx6.2,38.73559725
3_F08,Cbx6.3,39.8721421
3_G11,Cbx6.4,38.46587008
3_B03,Cbx7.1,34.96456515
3_C10,Cbx7.2,30.62357106
3_D04,Cbx7.3,37.10615243
3_G09,Cbx7.4,46.23302547
3_B04,Cbx8.1,33.78730661
3_C07,Cbx8.2,50.85992165
3_E06,Cbx8.3,36.30124511
3_F04,Cbx8.4,44.07650804
19_B08,Cecr2.1,74.98084723
19_C02,Cecr2.2,53.08849337
19_E05,Cecr2.3,66.11811948
3_C06,Chaf1a.1,66.79265215
3_D08,Chaf1a.2,55.13063586
3_E10,Chaf1a.3,63.76531665
3_G02,Chaf1a.4,68.7189474
3_B08,Chaf1b.1,43.81937849
3_C02,Chaf1b.2,66.91095444
3_E05,Chaf1b.3,35.22561818
3_F07,Chaf1b.4,90.77851558
3_B11,Chd1.1,33.69587708
3_C05,Chd1.2,46.73526988
3_E09,Chd1.3,41.36177799
3_F11,Chd1.4,43.05248718
3_C09,Chd1l.1,38.27644411
3_D03,Chd1l.2,42.76133021
3_D07,Chd1l.3,29.64981311
3_G06,Chd1l.4,0
3_B07,Chd2.1,30.31740582
3_D11,Chd2.2,40.8997019
3_F03,Chd2.3,41.82124763
3_G05,Chd2.4,42.18876989
3_B02,Chd3.1,46.94299433
4_C04,Chd3.2,45.76511798
4_D10,Chd3.3,37.75778705
4_E04,Chd3.4,61.94293213
4_B10,Chd4.1,52.42469006
4_D02,Chd4.2,51.79571525
4_E08,Chd4.3,41.23707566
4_G04,Chd4.4,59.70537469
4_B06,Chd5.1,43.73573603
4_C08,Chd5.2,41.7798163
4_F02,Chd5.3,48.93883146
4_G08,Chd5.4,53.16224256
4_C03,Chd6.1,39.82560864
4_D06,Chd6.2,53.16711379
4_F06,Chd6.3,51.87687935
4_F10,Chd6.4,50.51749291
19_F07,Chd7.1,40.56811181
19_B11,Chd7.2,52.03869538
19_C05,Chd7.3,49.80764161
4_D05,Chd8.1,45.96712758
4_E07,Chd8.2,58.1488477
4_F05,Chd8.3,46.03038834
4_G07,Chd8.4,64.47761659
4_B09,Chd9.1,42.3425411
4_D09,Chd9.2,43.7329577
4_E11,Chd9.3,44.43431173
4_G10,Chd9.4,44.79764029
19_E09,Clock.1,64.88009839
19_F11,Clock.2,76.02147083
19_C09,Clock.3,83.68782663
4_C11,Crebbp.1,45.64212538
4_E02,Crebbp.2,61.9843176
4_F09,Crebbp.3,49.54792298
4_G03,Crebbp.4,57.30687398
4_B05,Ctsl.1,36.57336685
4_E03,Ctsl.2,50.8181458
4_F08,Ctsl.3,48.4491405
4_G11,Ctsl.4,48.32450308
4_B03,Cxxc1.1,46.03231913
4_C10,Cxxc1.2,49.19570475
4_D04,Cxxc1.3,48.00057011
4_G09,Cxxc1.4,43.79144965
4_B04,Dmap1.1,66.08249278
4_C07,Dmap1.2,49.23226853
4_E06,Dmap1.3,39.2911587
4_F04,Dmap1.4,50.87916148
4_C06,Dnmt1.1,35.20624924
4_D08,Dnmt1.2,45.61102707
4_E10,Dnmt1.3,44.63512781
4_G02,Dnmt1.4,50.99844718
4_B08,Dnmt3a.1,41.27589446
4_C02,Dnmt3a.2,37.04888162
4_E05,Dnmt3a.3,40.88369615
4_F07,Dnmt3a.4,45.52089834
4_B11,Dnmt3b.1,36.18618493
4_C05,Dnmt3b.2,34.3476907
4_E09,Dnmt3b.3,46.37576671
4_F11,Dnmt3b.4,50.91032323
4_C09,Dnmt3l.1,32.44957948
4_D03,Dnmt3l.2,49.03300809
4_D07,Dnmt3l.3,39.13608479
4_G06,Dnmt3l.4,45.33218196
4_B07,Dot1l.1,40.1949447
4_D11,Dot1l.2,48.69906762
4_F03,Dot1l.3,48.73469266
4_G05,Dot1l.4,46.52300594
19_D03,Dpy30.1,48.43459938
19_D07,Dpy30.2,128.9295427
19_G06,Dpy30.3,58.07580347
4_B02,Dub2a.1,39.81591448
5_C04,Dub2a.2,36.94470973
5_D10,Dub2a.3,53.22630751
5_E04,Dub2a.4,41.03080022
19_B07,Eaf1.1,62.94116694
19_D11,Eaf1.2,65.45729695
19_F03,Eaf1.3,53.57342473
5_B10,Eed.1,64.12628972
5_D02,Eed.2,39.10901484
5_E08,Eed.3,55.67202784
5_G04,Eed.4,42.9241195
5_B06,Ehmt1.1,40.05474703
5_C08,Ehmt1.2,50.7545089
5_F02,Ehmt1.3,47.30852113
5_G08,Ehmt1.4,45.59215758
5_C03,Ehmt2.1,42.30510572
5_D06,Ehmt2.2,33.44854625
5_F06,Ehmt2.3,43.44369361
5_F10,Ehmt2.4,52.73422942
5_D05,Elp3.1,37.56019356
5_E07,Elp3.2,42.73435484
5_F05,Elp3.3,34.73765516
5_G07,Elp3.4,57.24192492
5_B09,Elp4.1,41.60372606
5_D09,Elp4.2,47.61273932
5_E11,Elp4.3,51.09969407
5_G10,Elp4.4,52.61862258
5_C11,Ep300.1,19.90126503
5_E02,Ep300.2,28.18548249
5_F09,Ep300.3,33.3473537
5_G03,Ep300.4,56.76917558
5_B05,Ep400.1,43.35930335
5_E03,Ep400.2,64.83191385
5_F08,Ep400.3,114.3004263
5_G11,Ep400.4,67.47121608
5_B03,Epc1.1,43.63307308
5_C10,Epc1.2,64.52916154
5_D04,Epc1.3,42.17215419
5_G09,Epc1.4,49.46964574
5_B04,Epc2.1,28.43323829
5_C07,Epc2.2,43.11467181
5_E06,Epc2.3,47.45200766
5_F04,Epc2.4,42.81492322
5_C06,Ercc5.1,39.5965784
5_D08,Ercc5.2,44.11169306
5_E10,Ercc5.3,54.00505887
5_G02,Ercc5.4,36.01502635
5_B08,Ezh1.1,95.19990442
5_C02,Ezh1.2,32.95243499
5_E05,Ezh1.3,55.54798489
5_F07,Ezh1.4,36.23459429
5_B11,Ezh2.1,63.7264924
5_C05,Ezh2.2,49.01283564
5_E09,Ezh2.3,40.06890989
5_F11,Ezh2.4,51.93739262
5_C09,Fbxl19.1,52.35973013
5_D03,Fbxl19.2,43.12810262
5_D07,Fbxl19.3,47.67997708
5_G06,Fbxl19.4,40.82440221
19_G05,Fbxo17.1,57.14147301
20_B02,Fbxo17.2,54.30545466
20_C04,Fbxo17.3,54.46176067
5_B07,Fbxo44.1,39.19495561
5_D11,Fbxo44.2,42.90690122
5_F03,Fbxo44.3,46.29139375
5_G05,Fbxo44.4,45.25361245
5_B02,Fbxw9.1,53.48349495
6_C04,Fbxw9.2,48.09290006
6_D10,Fbxw9.3,59.72928217
6_E04,Fbxw9.4,55.47013168
6_B10,Fkbp1a.1,39.80650164
6_D02,Fkbp1a.2,27.38131782
6_E08,Fkbp1a.3,43.28491504
6_G04,Fkbp1a.4,62.23124913
20_D10,Fkbp2.1,61.01212501
20_E04,Fkbp2.2,55.75150799
20_B10,Fkbp2.3,67.69528988
20_D02,Fkbp5.1,53.05102908
20_E08,Fkbp5.2,56.35207265
20_G04,Fkbp5.3,52.58473203
6_B06,Gadd45a.1,45.08270678
6_C08,Gadd45a.2,43.03037464
6_F02,Gadd45a.3,67.31296601
6_G08,Gadd45a.4,46.49362194
6_C03,Gadd45b.1,53.15950748
6_D06,Gadd45b.2,38.83360429
6_F06,Gadd45b.3,54.92091217
6_F10,Gadd45b.4,47.23592743
6_D05,Gtf2b.1,51.28375587
6_E07,Gtf2b.2,103.9013115
6_F05,Gtf2b.3,45.23898179
6_G07,Gtf2b.4,52.70635467
6_B09,Gtf2f1.1,40.95785367
6_D09,Gtf2f1.2,45.43964428
6_E11,Gtf2f1.3,56.20571421
6_G10,Gtf2f1.4,50.47424834
20_B06,Gtf2h1.1,61.09571881
20_C08,Gtf2h1.2,59.45513108
20_F02,Gtf2h1.3,58.41296552
6_C11,Gtf3c4.1,42.09133517
6_E02,Gtf3c4.2,63.81958405
6_F09,Gtf3c4.3,44.73558394
6_G03,Gtf3c4.4,64.58328249
20_G08,H2afz.1,55.24350571
20_C03,H2afz.2,51.4979301
20_D06,H2afz.3,57.91389431
6_B05,Hat1.1,52.66271917
6_E03,Hat1.2,55.22421157
6_F08,Hat1.3,54.55353785
6_G11,Hat1.4,42.63529561
6_B03,Hcfc1.1,48.16968696
6_C10,Hcfc1.2,58.46812662
6_D04,Hcfc1.3,69.09471358
6_G09,Hcfc1.4,51.9404875
6_B04,Hdac1.1,63.86259424
6_C07,Hdac1.2,48.28231885
6_E06,Hdac1.3,78.11459161
6_F04,Hdac1.4,69.25105828
6_C06,Hdac10.1,58.94669884
6_D08,Hdac10.2,49.54626421
6_E10,Hdac10.3,44.77163727
6_G02,Hdac10.4,68.33639421
20_F06,Hdac11.1,47.28728183
20_F10,Hdac11.2,53.3395272
20_D05,Hdac11.3,67.1019032
6_B08,Hdac2.1,58.70855945
6_C02,Hdac2.2,55.09335056
6_E05,Hdac2.3,52.79385138
6_F07,Hdac2.4,54.41957137
6_B11,Hdac3.1,45.37268169
6_C05,Hdac3.2,54.73153418
6_E09,Hdac3.3,45.49168245
6_F11,Hdac3.4,42.34688241
6_C09,Hdac4.1,42.27597152
6_D03,Hdac4.2,51.61341423
6_D07,Hdac4.3,41.0738955
6_G06,Hdac4.4,49.58288941
20_E07,Hdac5.1,67.48537914
20_F05,Hdac5.2,60.58095738
20_G07,Hdac5.3,70.00144282
6_B07,Hdac6.1,44.1777317
6_D11,Hdac6.2,42.74318182
6_F03,Hdac6.3,51.76805899
6_G05,Hdac6.4,50.59518837
6_B02,Hdac7.1,37.38758832
7_C04,Hdac7.2,40.28791208
7_D10,Hdac7.3,48.76558056
7_E04,Hdac7.4,38.29578239
7_B10,Hdac8.1,43.8006055
7_D02,Hdac8.2,36.24562752
7_E08,Hdac8.3,43.05436869
7_G04,Hdac8.4,31.54447821
7_B06,Hdac9.1,11.35765119
7_C08,Hdac9.2,33.28940235
7_F02,Hdac9.3,32.42535412
7_G08,Hdac9.4,31.84145456
7_C03,Hells.1,37.39737957
7_D06,Hells.2,48.2479631
7_F06,Hells.3,41.77759249
7_F10,Hells.4,42.56769954
7_D05,Hira.1,35.97996856
7_E07,Hira.2,40.9883307
7_F05,Hira.3,46.25406227
7_G07,Hira.4,45.51795851
7_B09,Hltf.1,50.94478395
7_D09,Hltf.2,50.03747139
7_E11,Hltf.3,45.92396111
7_G10,Hltf.4,48.36765501
7_C11,Ing2.1,50.7870792
7_E02,Ing2.2,40.85500107
7_F09,Ing2.3,43.43579107
7_G03,Ing2.4,38.21018189
7_B05,Ing3.1,47.97015406
7_E03,Ing3.2,37.38084335
7_F08,Ing3.3,36.43291997
7_G11,Ing3.4,62.39287396
7_B03,Ing4.1,38.04726586
7_C10,Ing4.2,40.15748554
7_D04,Ing4.3,35.60724898
7_G09,Ing4.4,42.34624149
7_B04,Ing5.1,42.45743914
7_C07,Ing5.2,36.8098775
7_E06,Ing5.3,48.34449238
7_F04,Ing5.4,35.40287155
7_C06,Ino80.1,45.82720625
7_D08,Ino80.2,34.15990453
7_E10,Ino80.3,38.6312367
7_G02,Ino80.4,38.63732555
20_B09,Iws1.1,56.91837004
20_D09,Iws1.2,66.46537051
20_E11,Iws1.3,54.20380855
7_B08,Jarid2.1,42.38733938
7_C02,Jarid2.2,51.73399745
7_E05,Jarid2.3,37.89502917
7_F07,Jarid2.4,39.01032977
7_B11,Jhdm1d.1,49.39875177
7_C05,Jhdm1d.2,39.86480441
7_E09,Jhdm1d.3,44.61060939
7_F11,Jhdm1d.4,46.9528581
7_C09,Jmjd1c.1,69.66363102
7_D03,Jmjd1c.2,39.5351866
7_D07,Jmjd1c.3,55.10302171
7_G06,Jmjd1c.4,41.17795901
7_B07,Jmjd4.1,49.16361029
7_D11,Jmjd4.2,42.02754624
7_F03,Jmjd4.3,36.87021356
7_G05,Jmjd4.4,42.65291734
8_B02,Jmjd5.1,53.8984347
8_C04,Jmjd5.2,51.5138273
8_D10,Jmjd5.3,76.96966144
8_E04,Jmjd5.4,65.86206623
8_B10,Jmjd6.1,60.13669686
8_D02,Jmjd6.2,59.01743621
8_E08,Jmjd6.3,65.48686106
8_G04,Jmjd6.4,53.5207641
20_G10,Jmjd8.1,59.14829303
20_C11,Jmjd8.2,59.19638299
20_E02,Jmjd8.3,53.95677205
8_B06,Kat2a.1,62.48580916
8_C08,Kat2a.2,63.31686668
8_F02,Kat2a.3,71.20702172
8_G08,Kat2a.4,101.2617053
8_C03,Kat2b.1,60.67779168
8_D06,Kat2b.2,90.9257826
8_F06,Kat2b.3,56.21989423
8_F10,Kat2b.4,77.51263662
8_D05,Kat5.1,64.07068832
8_E07,Kat5.2,85.77037461
8_F05,Kat5.3,67.92724892
8_G07,Kat5.4,75.05914359
8_B09,Kdm1a.1,154.3749448
8_D09,Kdm1a.2,83.08852324
8_E11,Kdm1a.3,91.94969966
8_G10,Kdm1a.4,144.509705
8_C11,Kdm1b.1,83.08534719
8_E02,Kdm1b.2,60.06055705
8_F09,Kdm1b.3,80.94628276
8_G03,Kdm1b.4,86.45864028
8_B05,Kdm2a.1,66.26842556
8_E03,Kdm2a.2,74.13669889
8_F08,Kdm2a.3,66.17349047
8_G11,Kdm2a.4,81.35928399
8_B03,Kdm2b.1,59.50325598
8_C10,Kdm2b.2,83.86284389
8_D04,Kdm2b.3,73.49895279
8_G09,Kdm2b.4,71.54161205
8_B04,Kdm3a.1,89.82758237
8_C07,Kdm3a.2,70.83536573
8_E06,Kdm3a.3,91.39177507
8_F04,Kdm3a.4,59.25919193
8_C06,Kdm3b.1,54.81013134
8_D08,Kdm3b.2,78.1470053
8_E10,Kdm3b.3,78.80522242
8_G02,Kdm3b.4,61.72432374
8_B08,Kdm4a.1,69.23199304
8_C02,Kdm4a.2,73.21610475
8_E05,Kdm4a.3,91.94437174
8_F07,Kdm4a.4,65.10467776
20_F09,Kdm4b.1,54.21834725
20_G03,Kdm4b.2,72.89418935
20_B05,Kdm4b.3,48.64781856
8_B11,Kdm4c.1,82.96557162
8_C05,Kdm4c.2,58.59379765
8_E09,Kdm4c.3,116.4012387
8_F11,Kdm4c.4,80.57610902
8_C09,Kdm4d.1,66.11718866
8_D03,Kdm4d.2,59.87421988
8_D07,Kdm4d.3,70.98516895
8_G06,Kdm4d.4,66.85851414
8_B07,Kdm5a.1,79.38181055
8_D11,Kdm5a.2,83.71629015
8_F03,Kdm5a.3,64.70795201
8_G05,Kdm5a.4,67.65301468
9_B02,Kdm5b.1,71.10488692
9_C04,Kdm5b.2,74.61392318
9_D10,Kdm5b.3,86.15140146
9_E04,Kdm5b.4,75.57224792
9_B10,Kdm5c.1,101.007278
9_D02,Kdm5c.2,94.27284353
9_E08,Kdm5c.3,95.94351641
9_G04,Kdm5c.4,72.3386985
9_B06,Kdm5d.1,87.7344717
9_C08,Kdm5d.2,69.41990441
9_F02,Kdm5d.3,66.71425206
9_G08,Kdm5d.4,66.11371224
9_C03,Kdm6a.1,55.32048162
9_D06,Kdm6a.2,73.40247661
9_F06,Kdm6a.3,65.77096006
9_F10,Kdm6a.4,94.91705131
9_D05,Kdm6b.1,92.26385309
9_E07,Kdm6b.2,60.00288568
9_F05,Kdm6b.3,67.29215198
9_G07,Kdm6b.4,63.78185683
9_B09,L3mbtl1.1,72.52347762
9_D09,L3mbtl1.2,86.741477
9_E11,L3mbtl1.3,92.36558948
9_G10,L3mbtl1.4,94.31386486
9_C11,L3mbtl2.1,95.56454704
9_E02,L3mbtl2.2,54.77765706
9_F09,L3mbtl2.3,75.18373004
9_G03,L3mbtl2.4,70.29990485
9_B05,L3mbtl3.1,79.77654298
9_E03,L3mbtl3.2,77.3922359
9_F08,L3mbtl3.3,66.53808456
9_G11,L3mbtl3.4,95.94194362
9_B03,L3mbtl4.1,69.26367584
9_C10,L3mbtl4.2,85.62553002
9_D04,L3mbtl4.3,76.53770055
9_G09,L3mbtl4.4,80.51475173
9_B04,Mbd1.1,84.52395321
9_C07,Mbd1.2,64.09081658
9_E06,Mbd1.3,68.97610748
9_F04,Mbd1.4,68.91287794
9_C06,Mbd2.1,50.1161119
9_D08,Mbd2.2,72.13853997
9_E10,Mbd2.3,74.58166743
9_G02,Mbd2.4,66.27239969
9_B08,Mbd3.1,86.59127008
9_C02,Mbd3.2,72.59160559
9_E05,Mbd3.3,77.48694731
9_F07,Mbd3.4,71.59303804
9_B11,Mbd4.1,97.59681841
9_C05,Mbd4.2,65.13637325
9_E09,Mbd4.3,77.36837841
9_F11,Mbd4.4,80.18730456
9_C09,Mecom.1,78.71106949
9_D03,Mecom.2,73.11981114
9_D07,Mecom.3,75.05833336
9_G06,Mecom.4,58.7964206
20_E03,Mecp2.1,55.39291613
20_F08,Mecp2.2,60.88656851
20_G11,Mecp2.3,54.36132825
9_B07,Men1.1,68.27468207
9_D11,Men1.2,62.22923893
9_F03,Men1.3,61.23548743
9_G05,Men1.4,62.25503971
10_B02,Mll1.1,105.9856608
10_C04,Mll1.2,80.3843488
10_D10,Mll1.3,78.02107227
10_E04,Mll1.4,109.492929
10_B10,Mll2.1,123.0649805
10_D02,Mll2.2,149.8224087
10_E08,Mll2.3,90.20629142
10_G04,Mll2.4,111.6277044
10_B06,Mll3.1,46.43658328
10_C08,Mll3.2,68.33591985
10_F02,Mll3.3,78.27836937
10_G08,Mll3.4,75.67171804
10_C03,Mll5.1,85.50779533
10_D06,Mll5.2,85.06844842
10_F06,Mll5.3,85.29110925
10_F10,Mll5.4,84.15429504
10_D05,Morf4l1.1,58.9424068
10_E07,Morf4l1.2,76.22238891
10_F05,Morf4l1.3,71.02958141
10_G07,Morf4l1.4,83.35998068
10_B09,Msl3.1,91.1156978
10_D09,Msl3.2,82.05410614
10_E11,Msl3.3,82.49718395
10_G10,Msl3.4,78.29262544
10_C11,Mta1.1,111.8965832
10_E02,Mta1.2,143.0768901
10_F09,Mta1.3,75.33233274
10_G03,Mta1.4,76.93846666
10_B05,Mta2.1,100.7876846
10_E03,Mta2.2,95.6426416
10_F08,Mta2.3,92.11630488
10_G11,Mta2.4,95.02292886
10_B03,Mta3.1,101.7733613
10_C10,Mta3.2,88.03640182
10_D04,Mta3.3,108.019295
10_G09,Mta3.4,102.2976335
10_B04,Mtf2.1,86.63114446
10_C07,Mtf2.2,76.78310632
10_E06,Mtf2.3,93.63903423
10_F04,Mtf2.4,71.64958125
10_C06,Myst1.1,77.52195395
10_D08,Myst1.2,93.1473823
10_E10,Myst1.3,91.94927063
10_G02,Myst1.4,116.0412034
10_B08,Myst2.1,104.0947328
10_C02,Myst2.2,85.81347577
10_E05,Myst2.3,102.032912
10_F07,Myst2.4,64.1520037
10_B11,Myst3.1,102.1894922
10_C05,Myst3.2,89.91310069
10_E09,Myst3.3,85.72868514
10_F11,Myst3.4,85.20875644
10_C09,Myst4.1,82.21408342
10_D03,Myst4.2,103.8796144
10_D07,Myst4.3,87.80861442
10_G06,Myst4.4,91.88176497
10_B07,Nap1l1.1,94.23892848
10_D11,Nap1l1.2,108.5077308
10_F03,Nap1l1.3,93.3174175
10_G05,Nap1l1.4,96.46562377
11_B02,Nap1l2.1,88.81088347
11_C04,Nap1l2.2,212.9729119
11_D10,Nap1l2.3,154.3766018
11_E04,Nap1l2.4,85.99988348
11_B10,Nap1l3.1,62.16384841
11_D02,Nap1l3.2,109.6894396
11_E08,Nap1l3.3,86.3368838
11_G04,Nap1l3.4,115.2607812
11_B06,Ncoa1.1,72.73333248
11_C08,Ncoa1.2,64.36559799
11_F02,Ncoa1.3,85.78643357
11_G08,Ncoa1.4,90.28054534
11_C03,Ncoa3.1,105.6926027
11_D06,Ncoa3.2,95.25665855
11_F06,Ncoa3.3,74.71200951
11_F10,Ncoa3.4,78.81935941
11_D05,Ncor1.1,91.53054591
11_E07,Ncor1.2,76.35694914
11_F05,Ncor1.3,86.53029913
11_G07,Ncor1.4,74.13178075
11_B09,Ncor2.1,80.33510981
11_D09,Ncor2.2,76.79320358
11_E11,Ncor2.3,94.16390171
11_G10,Ncor2.4,93.631219
11_C11,Nsd1.1,94.4253635
11_E02,Nsd1.2,119.4863089
11_F09,Nsd1.3,76.08835585
11_G03,Nsd1.4,83.38093208
11_B05,Orc1.1,79.27613307
11_E03,Orc1.2,110.1352821
11_F08,Orc1.3,85.10752855
11_G11,Orc1.4,86.0350978
11_B03,Padi1.1,90.57537909
11_C10,Padi1.2,77.66035836
11_D04,Padi1.3,86.70400995
11_G09,Padi1.4,79.2467093
20_B03,Padi2.1,49.97171164
20_C10,Padi2.2,52.07440559
20_D04,Padi2.3,69.0128688
20_G09,Padi3,48.2550848
11_B04,Padi4.1,85.48152461
11_C07,Padi4.2,97.71714385
11_E06,Padi4.3,92.96938871
11_F04,Padi4.4,79.9605911
11_C06,Padi6.1,80.8252676
11_D08,Padi6.2,93.60295954
11_E10,Padi6.3,90.72224555
11_G02,Padi6.4,123.7194783
20_B04,Paf1.1,56.76100384
20_C07,Paf1.2,54.74474656
20_E06,Paf1.3,58.8850911
11_B08,Parp1.1,71.90506554
11_C02,Parp1.2,112.0054888
11_E05,Parp1.3,86.03806482
11_F07,Parp1.4,88.47525046
20_F04,Parp2.1,64.53745035
20_C06,Parp2.2,77.10743791
20_D08,Parp2.3,80.02887573
11_B11,Paxip1.1,75.76866922
11_C05,Paxip1.2,80.10459475
11_E09,Paxip1.3,100.8443842
11_F11,Paxip1.4,85.94535347
11_C09,Pbrm1.1,101.2316726
11_D03,Pbrm1.2,97.86894693
11_D07,Pbrm1.3,114.9521604
11_G06,Pbrm1.4,104.443406
11_B07,Pcgf1.1,79.55785235
11_D11,Pcgf1.2,97.557061
11_F03,Pcgf1.3,85.75256684
11_G05,Pcgf1.4,98.1498688
12_B02,Pcgf2.1,68.56573747
12_C04,Pcgf2.2,67.92390025
12_D10,Pcgf2.3,70.53861726
