plate_well,shRNA,GeoMean
7_B09,Hltf.1,3600.159823
19_B08,Cecr2.1,3609.76284
6_G09,Hcfc1.4,3603.20811
control3_B10,shCd4.1,3613.909541
control3_G05,shSmarce1.4,3616.134581
18_F11,Usp22.4,3616.289813
11_F03,Pcgf1.3,4327.985552
15_B11,Sfmbt2.1,3619.717762
7_C08,Hdac9.2,3612.465097
control2_E04,shSmarca4.3,4331.037165
6_B07,Hdac6.1,3615.361377
10_F02,Mll3.3,4332.554718
20_D08,Parp2.3,3623.743912
8_G04,Jmjd6.4,4334.249703
17_B04,Suv420h1.1,3626.023192
control2_B06,shWhsc1.1,4337.123256
9_D08,Mbd2.2,4337.374456
19_F07,Chd7.1,3628.164491
16_F11,Smarce1.4,3628.499101
14_G09,Rbbp4.4,4339.037955
1_C04,Actl6b.2,3628.174011
8_D07,Kdm4d.3,4346.991057
2_E03,Brd1.2,3630.071033
2_D02,Baz1b.2,3634.146141
control3_E09,shKlf2.4,3641.799602
3_C09,Chd1l.1,3637.486183
19_F04,Brdt.2,3643.534923
16_B02,Sirt1.1,3643.651001
8_C06,Kdm3b.1,4358.046567
4_F05,Chd8.3,3638.876089
3_D02,Brwd3.2,3640.942203
control1_B02,shBptf.1,3644.982014
12_D03,Ppargc1a.2,4366.335906
6_G02,Hdac10.4,3648.265737
8_G11,Kdm2a.4,4371.054226
21_G10,Smyd1.3,3655.536367
19_D08,Cbx2.1,3657.804138
7_C03,Hells.1,3653.924861
2_C09,Brpf1.1,3655.456673
3_B07,Chd2.1,3655.620267
3_C10,Cbx7.2,3668.695764
7_F08,Ing3.3,3669.220321
7_E08,Hdac8.3,3674.444883
18_C04,Tdg.2,3677.327534
1_E05,Atm.3,3675.74705
18_D11,Usp51.2,3680.68982
14_E07,Prmt6.2,4403.957509
21_B06,Setd7.2,3681.681048
17_F05,Sp140.3,3682.896745
15_B07,Sin3b.1,3682.950268
19_F11,Clock.2,3685.95091
7_D08,Ino80.2,3685.530598
7_E05,Jarid2.3,3686.717394
6_B05,Hat1.1,3689.841247
7_B11,Jhdm1d.1,3692.152769
14_E06,Rbbp5.3,4418.164391
control3_D05,shNcor1.4,3694.293884
6_D11,Hdac6.2,3694.719012
16_D09,Sirt7.2,3698.677904
15_D11,Sin3b.2,3699.968952
19_C03,Whsc1.1,3700.533186
16_F03,Smyd3.3,3700.59469
7_B05,Ing3.1,3702.492992
7_E10,Ino80.3,3706.403625
8_C10,Kdm2b.2,4437.242847
control2_D03,shNcor1.2,4439.41649
15_F05,Setd2.3,3713.046952
3_B11,Chd1.1,3720.633238
15_F03,Sin3b.3,3720.117589
5_D09,Elp4.2,3722.488719
12_E02,Phf19.2,4453.553819
15_D09,Setd4.2,3722.886489
control1_C05,shmll2.4,3725.599193
control2_G02,shSmarce1.1,4456.322841
16_F10,Sirt5.4,3724.609139
16_D05,Sirt6.1,3724.854956
14_D08,Rbbp7.2,4458.285419
control3_F04,shRunx3.3,3726.777471
7_D09,Hltf.2,3730.084455
16_C06,Smarcd1.1,3730.590404
1_D02,Aff1.2,3735.484786
10_B06,Mll3.1,4470.312454
17_B03,Suv39h2.1,3737.45667
19_F08,Arid1a.1,3741.530793
11_B07,Pcgf1.1,4485.4893
1_E08,Aff1.3,3753.223892
7_C10,Ing4.2,3753.614716
14_F04,Rbbp5.4,4487.242747
5_F07,Ezh1.4,3754.200409
14_B05,Psip1.1,4489.280859
3_E07,Cbx3.2,3758.627604
6_G08,Gadd45a.4,3759.449405
14_B06,Prmt3.1,4493.988378
7_G06,Jmjd1c.4,3760.254719
21_C03,Smarca2.3,3758.043645
12_C11,Phf19.1,4498.153834
1_D07,Atrx.3,3763.968568
control2_F08,shSp140.3,4498.760637
18_G07,Trim24.4,3759.947586
12_E09,Polr2b.3,4501.329475
4_B11,Dnmt3b.1,3770.12057
2_C10,Brd2.2,3772.311251
19_G09,Brd7.1,3767.714534
11_F02,Ncoa1.3,4510.425932
1_E10,Atad2b.3,3775.83235
16_B11,Smarce1.1,3770.233434
3_G02,Chaf1a.4,3780.190771
6_B03,Hcfc1.1,3781.650332
6_G11,Hat1.4,3783.171512
12_E03,Phf2.2,4521.742132
6_C04,Fbxw9.2,3785.69144
15_E07,Setd2.2,3787.594926
6_E02,Gtf3c4.2,3796.876673
12_D04,Phf20.3,4539.624147
8_G02,Kdm3b.4,4541.250208
18_E05,Uhrf1.3,3793.259717
6_F06,Gadd45b.3,3804.892687
2_C08,Baz2a.2,3805.675454
12_D09,Phf1.2,4546.01111
11_B06,Ncoa1.1,4547.070901
6_E03,Hat1.2,3810.673445
19_D09,Zmynd11.2,3803.425528
11_G07,Ncor1.4,4555.851265
11_D11,Pcgf1.2,4559.924573
7_B06,Hdac9.1,3818.774857
15_E09,Sfmbt2.3,3809.222901
1_C09,Atrx.1,3821.584336
14_F05,Prmt6.3,4568.197949
9_E02,L3mbtl2.2,4569.811814
18_B06,Tet2.1,3817.213907
14_B07,Rnf40.1,4571.003675
8_C09,Kdm4d.1,4571.478527
1_F11,Atr.4,3830.13707
14_E11,Prmt7.3,4576.300117
control2_B11,shCd4.1,4576.678049
14_G05,Rnf40.4,4578.765594
3_B06,Carm1.1,3835.693927
3_G05,Chd2.4,3838.481176
control2_F09,shSp140.4,4586.853411
16_B07,Smyd3.1,3832.073265
10_G08,Mll3.4,4590.119692
19_G05,Fbxo17.1,3833.585437
11_B03,Padi1.1,4591.45248
control3_E05,shSmarca4.4,3835.942661
6_C07,Hdac1.2,3849.671609
18_E07,Trim24.2,3837.939149
5_D02,Eed.2,3853.154917
9_D03,Mecom.2,4598.612777
14_C07,Rbbp5.2,4601.281508
12_E06,Phf20l1.3,4605.213379
21_B10,Setd3.1,3848.793291
15_C08,Scml4.2,3851.454042
14_D09,Prmt7.2,4613.392242
14_E02,Prmt8.2,4615.237439
5_B04,Epc2.1,3869.577738
12_D05,Phc1.1,4617.039528
2_F08,Brd1.3,3870.13912
6_C02,Hdac2.2,3870.994529
12_F10,Pcmt1.4,4618.978065
2_B06,Baz2a.1,3872.143257
6_F03,Hdac6.3,3873.056888
19_B05,Actb,3859.783263
16_B09,Sirt7.1,3864.197623
17_E04,Smyd4.4,3868.928205
20_D02,Fkbp5.1,3870.701133
17_G02,Suv420h2.4,3873.074416
6_C06,Hdac10.1,3890.502821
16_G04,Sirt3.4,3873.906907
19_B07,Eaf1.1,3874.094957
15_D02,Scml2.2,3874.714325
15_B10,Scml2.1,3880.164522
10_F05,Morf4l1.3,4652.969512
3_C03,Cbx1.1,3902.766253
21_G08,Smarca2.2,3888.588028
7_F11,Jhdm1d.4,3907.258758
3_F03,Chd2.3,3909.357928
8_G03,Kdm1b.4,4664.633717
17_C04,Smyd4.2,3894.293923
18_D05,Trim24.1,3894.494141
14_C08,Prmt3.2,4668.121599
12_E07,Phc1.2,4669.951617
21_C11,Ube2a.1,3899.570882
20_B03,Padi2.1,3899.793612
10_F07,Myst2.4,4672.978831
17_C03,Sp110.1,3900.645462
19_E09,Clock.1,3905.473313
1_B08,Atm.1,3930.393855
8_D04,Kdm2b.3,4686.39988
21_E08,Setd3.3,3920.566046
5_C02,Ezh1.2,3944.84643
6_C03,Gadd45b.1,3946.918151
11_E08,Nap1l3.3,4705.12292
2_C07,Brd3.2,3948.408031
4_C05,Dnmt3b.2,3949.67782
10_D06,Mll5.2,4710.604695
5_F04,Epc2.4,3955.064075
control3_C04,shmll2.3,3932.746646
16_G05,Smyd3.4,3932.833982
control3_F06,shSp140.1,3933.489311
12_E10,Phf8.3,4714.010168
control2_E11,shCd4.4,4714.442305
15_C10,Setdb1.2,3934.875967
21_D02,Setd3.2,3935.125946
6_B09,Gtf2f1.1,3958.675996
3_C06,Chaf1a.1,3963.767417
12_E04,Pcgf2.4,4722.827772
3_F11,Chd1.4,3965.619976
19_E11,Zmynd11.3,3942.855223
7_F02,Hdac9.3,3966.629571
2_E05,Brd8.3,3967.000663
18_C02,Uhrf1.2,3943.861083
12_G06,Ppargc1a.4,4728.525798
7_E07,Hira.2,3970.975987
10_C03,Mll5.1,4731.048881
17_G11,Suv39h1.4,3950.678647
12_B11,Polr2b.1,4735.403004
1_F06,Arid2.3,3976.892037
3_C08,Carm1.2,3977.394354
14_G06,Rnf217.4,4741.142143
14_F08,Psip1.3,4744.870725
7_E11,Hltf.3,3985.486528
14_B10,Prmt2.1,4747.239518
10_G03,Mta1.4,4749.210891
1_F10,Arid2.4,3989.759889
16_E02,Smarca1.2,3965.493052
16_C11,Smarca1.1,3965.886559
15_E08,Scml2.3,3967.43656
3_G08,Carm1.4,3993.770009
12_D11,Prdm1.2,4756.384908
19_B10,Wdr5.1,3968.689067
21_G04,Setd7.1,3969.408006
15_B05,Setd8.1,3970.175463
7_G02,Ino80.4,3997.465218
20_E08,Fkbp5.2,3972.119694
6_F02,Gadd45a.3,3999.570918
12_G11,Phf2.4,4765.514614
control2_C08,shBrd8.3,4768.31259
control2_G05,shSmarce1.4,4768.840417
6_F10,Gadd45b.4,4005.415016
16_E11,Sirt7.3,3978.749355
control3_B04,shBptf.3,3985.18115
4_D07,Dnmt3l.3,4014.525066
10_D09,Msl3.2,4779.708899
8_D03,Kdm4d.2,4781.944537
20_G08,H2afz.1,3992.369819
11_C08,Ncoa1.2,4787.649222
20_D06,H2afz.3,3993.75655
10_E11,Msl3.3,4787.813625
8_F08,Kdm2a.3,4788.286736
19_E04,Wbp7.4,3999.30869
14_B09,Prmt7.1,4797.555807
12_C02,Phip.2,4798.841768
15_C06,Setmar.1,4002.871474
7_D10,Hdac7.3,4033.563627
3_E08,Brwd3.3,4035.240413
4_C11,Crebbp.1,4036.864482
7_F05,Hira.3,4036.910768
11_G05,Pcgf1.4,4804.805242
2_B05,Brd1.1,4038.550646
11_D09,Ncor2.2,4807.100075
21_B02,Satb1.3,4011.357037
8_G06,Kdm4d.4,4810.546482
16_C02,Smarcd3.2,4015.28177
2_D04,Brd2.3,4046.409284
12_E11,Phf1.3,4815.664185
20_E03,Mecp2.1,4018.766304
7_G04,Hdac8.4,4050.454405
7_D03,Jmjd1c.2,4051.480333
3_E06,Cbx8.3,4052.357586
12_G10,Phf1.4,4822.428998
19_G07,Whsc1l1.4,4023.979545
1_B04,Atad2.1,4059.584405
control3_C07,shBrd8.2,4029.026414
17_B06,Sp100.1,4029.557512
3_F07,Chaf1b.4,4064.242668
21_G07,Smarcd2.2,4036.141286
7_B07,Jmjd4.1,4069.401027
3_G11,Cbx6.4,4070.444765
17_E10,Suv420h2.3,4038.135937
21_D09,Smyd1.1,4040.402943
10_B09,Msl3.1,4846.11494
12_G05,Prdm1.4,4850.471877
8_E03,Kdm2a.2,4852.265499
20_F04,Parp2.1,4047.811822
9_E10,Mbd2.3,4854.59792
18_D09,Trim28.2,4052.807904
17_G03,Supt16h.4,4054.550554
19_E08,Wdr5.3,4054.592482
16_C04,Sirt1.2,4056.270643
12_C06,Phf8.1,4866.308388
11_B08,Parp1.1,4868.753106
18_C09,Usp27x.1,4060.1531
5_F06,Ehmt2.3,4095.326045
1_F02,Aff4.3,4097.035502
3_C11,Cbx5.1,4097.24535
17_D04,Suv39h2.3,4063.065813
12_C04,Pcgf2.2,4873.566568
18_D06,Tet3.2,4065.276927
16_C08,Sirt4.2,4065.476499
1_B03,Asxl3.1,4101.320655
15_F02,Scml4.3,4066.178633
21_D05,Smarcc1.2,4068.395411
6_G10,Gtf2f1.4,4105.181485
6_F05,Gtf2b.3,4107.044091
16_B10,Sirt3.1,4073.072326
12_D08,Phf8.2,4886.424969
8_E06,Kdm3a.3,4886.770751
8_D08,Kdm3b.2,4887.941131
6_B02,Fbxw9.1,4113.847872
1_F05,Ash1l.3,4113.920741
14_E04,Prmt1.4,4893.448864
9_F07,Mbd3.4,4893.790042
20_D03,Prdm16.2,4080.238361
1_C06,Atad2b.1,4118.189686
5_B05,Ep400.1,4118.944776
6_E07,Gtf2b.2,4118.977771
21_E07,Smarcc1.3,4083.943937
11_E04,Nap1l2.4,4901.615989
1_C10,Asxl3.2,4126.324543
8_B03,Kdm2b.1,4904.995335
3_F05,Cbx3.3,4127.303099
16_E07,Sirt6.2,4090.315194
1_E02,Asxl1.2,4127.967704
11_B09,Ncor2.1,4909.591454
17_D05,Sp140.1,4093.195115
7_F10,Hells.4,4131.684474
14_G11,Psip1.4,4911.17075
8_C04,Jmjd5.2,4912.337071
11_F11,Paxip1.4,4912.902172
17_G04,Smyd5.4,4095.841362
9_G08,Kdm5d.4,4913.325817
control2_B10,shCd4.1,4914.963537
control2_E06,shKlf2.1,4915.096332
4_C10,Cxxc1.2,4136.003411
15_G04,Scml2.4,4101.559021
11_G09,Padi1.4,4920.75004
20_G02,Phc2.2,4103.056864
3_D03,Chd1l.2,4149.406142
2_C02,Brd8.2,4153.714115
10_E07,Morf4l1.2,4941.783432
14_C09,Rnf217.1,4942.380547
control3_D10,shCd4.3,4121.729498
15_E11,Setd4.3,4122.283098
7_F06,Hells.3,4163.315128
11_G03,Nsd1.4,4946.237703
control2_F04,shRunx3.3,4947.541205
11_F10,Ncoa3.4,4948.419002
6_G03,Gtf3c4.4,4166.144559
7_G03,Ing2.4,4166.510186
10_B03,Mta3.1,4952.916407
14_E09,Rnf20.3,4955.324616
11_D04,Padi1.3,4955.43749
11_F09,Nsd1.3,4955.648659
18_B07,Usp51.1,4130.479268
control2_E09,shKlf2.4,4956.315959
6_D04,Hcfc1.3,4173.810819
6_D09,Gtf2f1.2,4173.908644
5_F03,Fbxo44.3,4175.806226
1_E06,Atad2.3,4176.012409
17_D06,Sp110.2,4134.303612
