plate,shRNA,Well,GeoMean
CR-pLMPd-A-P11,Nap1l2.4,E04,1037.969329
CR-pLMPd-A-P02,Brd8.4,F07,741.1819899
control screen 3,Cxxcl.1,D06,685.1829187
CR-pLMPd-A-P05,Elp3.1,D05,741.5737505
CR-pLMPd-A-P17,Sp140.1,D05,685.5633195
CR-pLMPd-A-P13,Prdm2.2,E02,1039.086336
control screen 2,Smarce1.1,G02,1039.279816
CR-pLMPd-A-P16,Smarcd1.4,G02,686.3578147
CR-pLMPd-A-P08,Kat5.1,D05,1039.954482
CR-pLMPd-A-P12,Pcmt1.4,F10,1040.293459
control screen 3,mll2.3,C04,686.7819802
CR-pLMPd-A-P03,Chd1l.4,G06,743.5020864
CR-pLMPd-A-P17,Sp140.3,F05,687.8890452
CR-pLMPd-A-P19,Whsc1l1.2,E07,688.0187996
control screen 1,Bptf.3,B04,744.4967567
CR-pLMPd-A-P19,Cbx2.3,G02,688.5514817
CR-pLMPd-A-P04,Dnmt3a.3,E05,744.8852979
CR-pLMPd-A-P03,Chd1.1,B11,744.8886267
CR-pLMPd-A-P21,Setd3.3,E08,688.7539371
CR-pLMPd-A-P04,Chd5.3,F02,745.8309007
CR-pLMPd-A-P18,Trim28.4,G10,689.9519756
CR-pLMPd-A-P18,Ube2b.4,G09,689.9657374
CR-pLMPd-A-P07,Hdac9.2,C08,746.7616017
CR-pLMPd-A-P08,Kdm5a.3,F03,1045.828337
CR-pLMPd-A-P09,Kdm5b.2,C04,1046.016944
CR-pLMPd-A-P11,Pbrm1.2,D03,1046.825452
CR-pLMPd-A-P05,Ehmt2.2,D06,748.4231347
CR-pLMPd-A-P11,Ncor2.2,D09,1047.986703
CR-pLMPd-A-P14,Prmt2.2,D02,1048.547043
CR-pLMPd-A-P16,Smyd3.4,G05,692.8503024
control screen 3,Cxxcl.4,D09,693.4161779
CR-pLMPd-A-P09,L3mbtl4.2,C10,1050.053358
CR-pLMPd-A-P01,Atad2b.1,C06,750.6318959
CR-pLMPd-A-P03,Brwd1.4,E04,751.3242741
CR-pLMPd-A-P08,Kdm3a.1,B04,1051.447771
CR-pLMPd-A-P06,Hdac6.3,F03,751.7981246
CR-pLMPd-A-P07,Jmjd4.2,D11,752.0155688
CR-pLMPd-A-P03,Carm1.1,B06,752.3316079
CR-pLMPd-A-P09,L3mbtl3.3,F08,1053.415705
CR-pLMPd-A-P15,Sin3a.1,C09,696.2305593
CR-pLMPd-A-P16,Smarcd3.1,B08,696.3211034
CR-pLMPd-A-P17,Tcea1.3,F03,696.32739
CR-pLMPd-A-P04,Chd4.2,D02,753.3491547
CR-pLMPd-A-P08,Kat2b.1,C03,1054.139076
CR-pLMPd-A-P20,Fbxo17.3,C04,696.9997712
CR-pLMPd-A-P17,Smyd5.3,E08,697.022961
CR-pLMPd-A-P05,Ep400.2,E03,753.9118737
CR-pLMPd-A-P07,Ing3.3,F08,754.1435594
CR-pLMPd-A-P08,Jmjd6.2,D02,1055.230041
CR-pLMPd-A-P03,Cbx1.4,F10,754.3013607
CR-pLMPd-A-P09,Mbd2.1,C06,1055.615829
CR-pLMPd-A-P20,Parp2.3,D08,697.9386492
CR-pLMPd-A-P01,Ash1l.1,D05,755.3907228
CR-pLMPd-A-P01,Asxl1.1,C11,755.7589582
CR-pLMPd-A-P15,Rpa3.4,E04,698.9668564
CR-pLMPd-A-P09,Mbd2.4,G02,1057.651116
CR-pLMPd-A-P02,Bmi1.3,F05,756.2484888
control screen 3,Runx3.1,F02,699.6738742
CR-pLMPd-A-P14,Ring1.3,E05,1058.348192
CR-pLMPd-A-P17,Sp100.3,F02,699.9270972
CR-pLMPd-A-P17,Suz12.3,E05,699.9723694
CR-pLMPd-A-P01,Atrx.4,G06,757.0317994
CR-pLMPd-A-P14,Rbbp7.2,D08,1059.501736
CR-pLMPd-A-P11,Orc1.2,E03,1059.559579
CR-pLMPd-A-P16,Sirt5.4,F10,700.9769717
CR-pLMPd-A-P18,Trim28.3,E11,701.1710811
CR-pLMPd-A-P12,Phc1.4,G07,1060.493202
CR-pLMPd-A-P04,Chd5.4,G08,758.2776629
CR-pLMPd-A-P10,Mll2.3,E08,1060.622166
CR-pLMPd-A-P09,L3mbtl4.4,G09,1060.863988
CR-pLMPd-A-P02,Bmi1.2,E07,758.6152906
CR-pLMPd-A-P12,Phf19.2,E02,1060.968105
control screen 1,Whsc1.2,B07,758.7844767
CR-pLMPd-A-P06,Hdac6.1,B07,759.3810431
CR-pLMPd-A-P17,Smyd5.1,B10,703.1164083
CR-pLMPd-A-P07,Jmjd1c.4,G06,760.7671636
CR-pLMPd-A-P08,Kdm4c.2,C05,1063.971929
CR-pLMPd-A-P17,Suv39h1.4,G11,704.749469
CR-pLMPd-A-P06,Gtf2f1.2,D09,762.1730116
CR-pLMPd-A-P01,Aff4.2,C08,762.2730107
CR-pLMPd-A-P16,Smarcc2.4,F04,705.8071677
CR-pLMPd-A-P16,Smarcd1.3,E10,706.0153482
CR-pLMPd-A-P14,Prmt6.3,F05,1067.871356
CR-pLMPd-A-P17,Sp100.1,B06,707.2306959
CR-pLMPd-A-P11,Padi6.1,C06,1069.29955
CR-pLMPd-A-P12,Phf8.4,G02,1069.817468
CR-pLMPd-A-P01,Atrx.1,C09,765.8754926
CR-pLMPd-A-P14,Prmt5.1,C03,1071.006605
CR-pLMPd-A-P02,Brpf3.3,F03,766.3810696
CR-pLMPd-A-P10,Myst1.4,G02,1071.270082
CR-pLMPd-A-P20,Fkbp5.2,E08,709.771923
CR-pLMPd-A-P04,Dmap1.1,B04,767.5713253
CR-pLMPd-A-P05,Fbxl19.4,G06,767.8096204
CR-pLMPd-A-P12,Phf2.4,G11,1074.142145
CR-pLMPd-A-P10,Morf4l1.3,F05,1074.25472
CR-pLMPd-A-P19,Zmynd11.4,G10,711.2560424
CR-pLMPd-A-P01,Atad2.3,E06,769.5358756
CR-pLMPd-A-P14,Prmt7.1,B09,1075.33376
CR-pLMPd-A-P10,Mll2.4,G04,1075.40949
CR-pLMPd-A-P06,Hcfc1.4,G09,769.7752722
control screen 3,Sp140.4,F09,712.4223702
CR-pLMPd-A-P06,Fkbp1a.1,B10,770.150327
CR-pLMPd-A-P09,Kdm6b.3,F05,1076.282774
CR-pLMPd-A-P08,Kat2a.2,C08,1077.923751
CR-pLMPd-A-P16,Smarca1.2,E02,713.9990147
control screen 1,Klf2.2,E07,772.1480013
CR-pLMPd-A-P05,Fbxo44.1,B07,773.1961247
CR-pLMPd-A-P05,Elp3.4,G07,773.5205173
CR-pLMPd-A-P08,Kdm3a.4,F04,1080.564034
CR-pLMPd-A-P01,Atad2.1,B04,773.5975272
CR-pLMPd-A-P07,Jarid2.3,E05,774.5384318
CR-pLMPd-A-P04,Chd9.4,G10,774.5385932
CR-pLMPd-A-P18,Trim28.2,D09,716.6445423
CR-pLMPd-A-P06,Gadd45a.4,G08,774.5872756
CR-pLMPd-A-P13,Prdm5.4,G09,1081.986313
control screen 3,Bptf.2,B03,716.7229398
CR-pLMPd-A-P07,Jhdm1d.4,F11,775.354373
CR-pLMPd-A-P19,Clock.2,F11,717.5668761
CR-pLMPd-A-P02,Baz1a.3,D10,775.6328892
CR-pLMPd-A-P19,Dpy30.3,G06,718.016731
CR-pLMPd-A-P05,Dub2a.3,D10,776.4289143
CR-pLMPd-A-P08,Jmjd5.2,C04,1084.374376
CR-pLMPd-A-P14,Rnf40.2,D11,1084.50219
CR-pLMPd-A-P11,Paxip1.1,B11,1085.46707
CR-pLMPd-A-P19,Chd7.1,F07,719.9746557
CR-pLMPd-A-P13,Prkaa1.1,B11,1086.75266
CR-pLMPd-A-P07,Ing4.3,D04,778.8027278
CR-pLMPd-A-P17,Suv420h2.1,C06,720.8729532
CR-pLMPd-A-P16,Sirt7.4,G10,721.1837639
CR-pLMPd-A-P11,Pcgf1.1,B07,1088.549217
CR-pLMPd-A-P11,Nap1l3.2,D02,1088.727593
CR-pLMPd-A-P16,Sirt3.2,D02,723.3339644
CR-pLMPd-A-P21,Smarcd2.2,G07,724.3413326
CR-pLMPd-A-P01,Aff1.1,B10,782.7986543
CR-pLMPd-A-P04,Cxxc1.3,D04,783.5743866
CR-pLMPd-A-P01,Asxl2.1,B05,784.1286141
CR-pLMPd-A-P17,Sp140.4,G07,725.8650829
control screen 1,Whsc1.3,B08,784.3475847
CR-pLMPd-A-P04,Crebbp.3,F09,784.4620078
CR-pLMPd-A-P04,Chd8.4,G07,784.56435
CR-pLMPd-A-P07,Ing4.1,B03,785.0023809
CR-pLMPd-A-P15,Setd5.1,C11,726.9138491
CR-pLMPd-A-P16,Sirt3.3,E08,727.5205313
CR-pLMPd-A-P02,Brd2.2,C10,786.4721689
CR-pLMPd-A-P01,Aff1.2,D02,786.743438
CR-pLMPd-A-P05,Ezh2.2,C05,786.8283468
CR-pLMPd-A-P19,Wdr5.1,B10,729.1676122
CR-pLMPd-A-P08,Kdm4d.3,D07,1099.590931
CR-pLMPd-A-P20,Phc2.1,E10,729.3820631
CR-pLMPd-A-P14,Rbbp7.4,G02,1099.63565
CR-pLMPd-A-P05,Ezh1.2,C02,788.153665
CR-pLMPd-A-P17,Suv39h2.4,G09,730.5199053
CR-pLMPd-A-P19,Zmynd11.3,E11,731.3334393
CR-pLMPd-A-P04,Dnmt3l.3,D07,790.4255073
CR-pLMPd-A-P16,Smarcc2.1,B04,731.7132123
CR-pLMPd-A-P07,Jmjd1c.3,D07,791.2170921
CR-pLMPd-A-P07,Jarid2.4,F07,791.286786
CR-pLMPd-A-P13,Prdm8.3,E10,1104.824976
CR-pLMPd-A-P12,Prdm1.2,D11,1105.344008
CR-pLMPd-A-P14,Rbbp4.1,B03,1105.461207
CR-pLMPd-A-P10,Mta1.2,E02,1105.556388
CR-pLMPd-A-P02,Baz2b.2,D06,792.9162319
CR-pLMPd-A-P14,Rbbp5.4,F04,1106.909966
CR-pLMPd-A-P20,Hdac5.2,F05,735.4166128
control screen 3,Cxxcl.3,D08,736.0079678
CR-pLMPd-A-P15,Setd8.3,F08,736.3066794
control screen 1,Smarce1.1,G02,795.745453
CR-pLMPd-A-P09,Kdm6b.2,E07,1109.90645
control screen 1,Brd8.2,C07,796.369003
CR-pLMPd-A-P12,Polr2b.1,B11,1110.551301
CR-pLMPd-A-P02,Brd3.2,C07,796.5748623
CR-pLMPd-A-P18,Trim66.3,F08,737.4646858
CR-pLMPd-A-P12,Phf1.2,D09,1111.807508
control screen 2,Klf2.2,E07,1112.185681
CR-pLMPd-A-P11,Nsd1.3,F09,1113.067015
CR-pLMPd-A-P08,Kdm3a.2,C07,1114.115121
CR-pLMPd-A-P20,Hdac11.1,F06,740.9156817
CR-pLMPd-A-P17,Taf3.2,D03,741.1100869
CR-pLMPd-A-P08,Kdm3b.3,E10,1115.959704
CR-pLMPd-A-P09,Kdm5d.3,F02,1116.458849
CR-pLMPd-A-P16,Smarce1.1,B11,741.9781442
control screen 3,Sp140.3,F08,742.0933149
CR-pLMPd-A-P09,Mbd1.4,F04,1117.585093
CR-pLMPd-A-P02,Brd1.3,F08,801.8110493
CR-pLMPd-A-P17,Suv39h1.2,E03,742.4292572
CR-pLMPd-A-P12,Pcmt1.1,C03,1118.394809
CR-pLMPd-A-P07,Ino80.4,G02,802.6619239
CR-pLMPd-A-P06,Gtf3c4.4,G03,803.4108043
CR-pLMPd-A-P06,Gadd45a.1,B06,805.0103749
control screen 1,Smarca4.3,E04,805.1525003
CR-pLMPd-A-P09,Mbd3.2,C02,1122.339494
CR-pLMPd-A-P07,Hltf.3,E11,806.1228603
CR-pLMPd-A-P02,Baz2a.4,G08,806.3256049
CR-pLMPd-A-P05,Fbxl19.2,D03,806.4803462
control screen 2,Whsc1.2,B07,1123.832876
CR-pLMPd-A-P20,Fkbp5.1,D02,746.836737
CR-pLMPd-A-P06,Hdac3.4,F11,807.1784088
CR-pLMPd-A-P16,Smarca1.4,G03,747.8129244
CR-pLMPd-A-P20,Iws1.2,D09,748.3188732
CR-pLMPd-A-P01,Atm.2,C02,808.4944453
CR-pLMPd-A-P03,Chaf1a.3,E10,808.7543871
CR-pLMPd-A-P08,Kat5.4,G07,1129.057892
CR-pLMPd-A-P09,Men1.2,D11,1129.256978
CR-pLMPd-A-P15,Sfmbt1.2,C02,750.8707757
CR-pLMPd-A-P03,Cbx3.2,E07,811.2266837
CR-pLMPd-A-P12,Phf19.3,F09,1130.097958
CR-pLMPd-A-P06,Fbxw9.3,D10,811.2791092
CR-pLMPd-A-P12,Phf20l1.3,E06,1131.029981
CR-pLMPd-A-P07,Hdac8.2,D02,812.140519
CR-pLMPd-A-P10,Myst1.3,E10,1131.465228
CR-pLMPd-A-P11,Ncor2.4,G10,1132.277942
CR-pLMPd-A-P11,Ncoa1.4,G08,1133.049976
CR-pLMPd-A-P07,Hells.1,C03,813.9587772
CR-pLMPd-A-P14,Prmt8.3,F09,1133.73767
CR-pLMPd-A-P05,Ercc5.1,C06,814.1391758
CR-pLMPd-A-P12,Ppargc1a.2,D03,1134.104665
CR-pLMPd-A-P09,Kdm5c.3,E08,1134.234069
CR-pLMPd-A-P19,Brd7.2,B04,754.5317508
CR-pLMPd-A-P12,Ppargc1a.3,D07,1135.481895
CR-pLMPd-A-P10,Mtf2.2,C07,1136.536764
CR-pLMPd-A-P14,Psip1.3,F08,1136.960938
control screen 3,Smarce1.4,G05,756.8402767
CR-pLMPd-A-P03,Chaf1a.4,G02,817.3930103
CR-pLMPd-A-P09,Mbd1.2,C07,1138.673985
CR-pLMPd-A-P21,Smarcd2.1,F05,757.5222226
CR-pLMPd-A-P16,Sirt4.3,F02,757.7564261
CR-pLMPd-A-P03,Carm1.2,C08,818.1488561
CR-pLMPd-A-P10,Mll5.1,C03,1140.235427
CR-pLMPd-A-P18,Usp22.2,C05,758.8707532
CR-pLMPd-A-P12,Phf19.4,G03,1140.63657
CR-pLMPd-A-P21,Smarcb1.2,F06,759.0661349
control screen 3,Brd8.4,C09,759.4151909
CR-pLMPd-A-P04,Ctsl.3,F08,820.2602494
CR-pLMPd-A-P05,Ep300.3,F09,820.7404474
CR-pLMPd-A-P08,Jmjd6.4,G04,1144.194641
CR-pLMPd-A-P15,Setd5.3,F09,761.6773734
CR-pLMPd-A-P15,Rpa3.2,C04,761.9549512
CR-pLMPd-A-P17,Suv420h1.1,B04,762.4215389
control screen 1,Sp140.1,F06,823.6357951
CR-pLMPd-A-P21,Smarcc1.1,F10,763.7016489
CR-pLMPd-A-P19,Zmynd11.2,D09,764.3356843
CR-pLMPd-A-P01,Asxl2.3,F08,826.2005431
CR-pLMPd-A-P04,Dmap1.4,F04,826.5478654
CR-pLMPd-A-P18,Usp51.3,F03,765.7698165
CR-pLMPd-A-P02,Brd1.2,E03,826.6158964
CR-pLMPd-A-P20,Jmjd8.1,G10,765.8765774
CR-pLMPd-A-P04,Chd8.2,E07,827.2271512
CR-pLMPd-A-P08,Kdm1b.1,C11,1151.125165
CR-pLMPd-A-P14,Rbbp5.2,C07,1151.882614
CR-pLMPd-A-P06,Hdac1.2,C07,827.8433469
CR-pLMPd-A-P13,Prdm4.4,G11,1151.979318
CR-pLMPd-A-P11,Ncoa3.1,C03,1152.299466
CR-pLMPd-A-P19,Eaf1.3,F03,767.4288937
CR-pLMPd-A-P09,Kdm5b.3,D10,1152.737386
CR-pLMPd-A-P12,Phf1.3,E11,1155.627359
CR-pLMPd-A-P06,Hdac1.4,F04,831.1528066
CR-pLMPd-A-P18,Ube2b.2,C10,770.3466835
CR-pLMPd-A-P11,Padi4.3,E06,1156.82948
CR-pLMPd-A-P11,Ncoa1.1,B06,1157.513225
CR-pLMPd-A-P15,Setdb2.2,C07,771.3529983
CR-pLMPd-A-P06,Hdac2.4,F07,832.5482859
CR-pLMPd-A-P15,Sfmbt2.1,B11,771.62123
CR-pLMPd-A-P04,Dmap1.3,E06,832.8514053
CR-pLMPd-A-P02,Baz1a.1,B02,833.2960646
CR-pLMPd-A-P11,Pbrm1.1,C09,1159.283597
control screen 3,Sp140.1,F06,772.7508974
CR-pLMPd-A-P04,Chd8.3,F05,835.0521332
CR-pLMPd-A-P05,Elp3.3,F05,835.4375374
CR-pLMPd-A-P20,Parp2.1,F04,775.1726964
CR-pLMPd-A-P07,Ing2.4,G03,836.9867298
CR-pLMPd-A-P09,Mbd4.4,F11,1163.944877
CR-pLMPd-A-P05,Ercc5.2,D08,837.3811419
CR-pLMPd-A-P13,Prdm9.1,B08,1165.410022
CR-pLMPd-A-P07,Ing2.2,E02,839.0858565
CR-pLMPd-A-P08,Kdm4c.1,B11,1167.24203
CR-pLMPd-A-P08,Kdm5a.1,B07,1168.834965
CR-pLMPd-A-P19,Clock.3,C09,779.5432722
CR-pLMPd-A-P10,Mta2.4,G11,1169.62594
CR-pLMPd-A-P20,Prdm16.1,C09,780.7257467
CR-pLMPd-A-P18,Tet2.3,F02,780.7846607
CR-pLMPd-A-P19,Eaf1.2,D11,781.41323
CR-pLMPd-A-P12,Pcgf2.2,C04,1172.223267
CR-pLMPd-A-P06,Gtf2b.1,D05,843.6600466
CR-pLMPd-A-P15,Setdb2.1,B04,781.9941984
control screen 2,Ncor1.3,D04,1173.450317
CR-pLMPd-A-P12,Phf2.2,E03,1173.900491
CR-pLMPd-A-P04,Dot1l.3,F03,846.1127838
CR-pLMPd-A-P14,Prmt8.2,E02,1176.127136
CR-pLMPd-A-P18,Tdg.3,D10,784.688113
CR-pLMPd-A-P12,Prdm1.4,G05,1176.689367
CR-pLMPd-A-P01,Aff4.1,B06,847.2946405
CR-pLMPd-A-P15,Setd2.1,D05,787.0326819
CR-pLMPd-A-P11,Ncoa3.4,F10,1181.539816
control screen 3,Smarca4.1,E02,788.7060206
CR-pLMPd-A-P16,Smarca4.4,G11,788.8046847
CR-pLMPd-A-P12,Phf8.3,E10,1182.347777
CR-pLMPd-A-P07,Jarid2.1,B08,851.6303235
CR-pLMPd-A-P08,Kdm1b.3,F09,1183.597512
CR-pLMPd-A-P14,Prmt6.2,E07,1183.932188
CR-pLMPd-A-P05,Elp4.3,E11,852.3474708
CR-pLMPd-A-P07,Ing3.2,E03,852.6901592
CR-pLMPd-A-P06,Gadd45b.4,F10,852.6909987
CR-pLMPd-A-P20,Phf17.1,E09,790.5093363
CR-pLMPd-A-P02,Bptf.3,F09,852.8454285
CR-pLMPd-A-P08,Kat5.2,E07,1185.87819
CR-pLMPd-A-P06,Fkbp1a.3,E08,853.9207236
CR-pLMPd-A-P03,Cbx5.2,E02,853.9676299
CR-pLMPd-A-P10,Myst3.2,C05,1187.106975
CR-pLMPd-A-P16,Smarca1.1,C11,792.5438527
CR-pLMPd-A-P06,Gtf3c4.3,F09,855.3070426
CR-pLMPd-A-P18,Trim28.1,B09,793.0987214
CR-pLMPd-A-P07,Hdac7.2,C04,856.9131836
CR-pLMPd-A-P07,Jmjd4.1,B07,856.9568056
CR-pLMPd-A-P19,Zmynd8.2,E02,794.5129261
CR-pLMPd-A-P21,Scmh1.2,D10,794.5377884
CR-pLMPd-A-P08,Kdm4d.1,C09,1190.726301
CR-pLMPd-A-P19,Fbxo17.1,G05,795.5264591
CR-pLMPd-A-P12,Phf2.3,F08,1193.595946
CR-pLMPd-A-P13,Prdm6.1,B04,1193.737827
CR-pLMPd-A-P02,Brd9.3,E09,859.8714011
CR-pLMPd-A-P06,Fkbp1a.4,G04,859.9011794
CR-pLMPd-A-P18,Tet1.2,D02,797.3213378
CR-pLMPd-A-P12,Pcgf5.4,G04,1194.88919
CR-pLMPd-A-P15,Setd4.2,D09,798.1632234
CR-pLMPd-A-P01,Arid2.2,D06,861.0366079
CR-pLMPd-A-P20,Phc3.3,E05,798.6615625
CR-pLMPd-A-P14,Ring1.1,B08,1196.047688
CR-pLMPd-A-P20,Fkbp2.2,E04,799.0327567
CR-pLMPd-A-P13,Prdm14.4,G07,1197.046963
CR-pLMPd-A-P11,Ncoa1.3,F02,1197.331389
CR-pLMPd-A-P09,L3mbtl1.3,E11,1197.405042
CR-pLMPd-A-P18,Trim33.2,E02,800.0527186
CR-pLMPd-A-P20,H2afz.3,D06,800.0933367
CR-pLMPd-A-P06,Hdac3.1,B11,863.1523374
CR-pLMPd-A-P06,Hdac1.1,B04,864.0679348
control screen 3,shCd4.1+Runx3,B10,801.2065525
CR-pLMPd-A-P13,Prkaa2.1,C09,1200.404798
CR-pLMPd-A-P05,Elp4.4,G10,865.0044765
control screen 3,shCd4.2+Runx3,C10,802.6381005
CR-pLMPd-A-P08,Kdm4a.3,E05,1202.693203
CR-pLMPd-A-P17,Suv420h1.4,F04,804.0025436
CR-pLMPd-A-P14,Prmt5.4,F10,1203.890957
CR-pLMPd-A-P06,Gadd45a.3,F02,869.5078381
CR-pLMPd-A-P03,Cbx8.2,C07,871.0701897
CR-pLMPd-A-P11,Parp1.3,E05,1208.912316
CR-pLMPd-A-P18,Tet1.1,B10,808.5152769
CR-pLMPd-A-P12,Pcgf5.3,E08,1209.878591
CR-pLMPd-A-P04,Dnmt3l.4,G06,872.0396299
CR-pLMPd-A-P09,Mbd1.1,B04,1210.67378
CR-pLMPd-A-P20,Paf1.2,C07,809.5950337
CR-pLMPd-A-P06,Gtf2b.3,F05,873.2796485
CR-pLMPd-A-P20,Iws1.3,E11,809.9299959
CR-pLMPd-A-P13,Prdm10.1,B02,1212.843649
CR-pLMPd-A-P01,Asxl3.1,B03,875.2235767
CR-pLMPd-A-P02,Brpf1.4,G06,875.5070315
CR-pLMPd-A-P09,L3mbtl2.3,F09,1215.41212
CR-pLMPd-A-P07,Hdac7.4,E04,876.4690176
CR-pLMPd-A-P02,Bop1.2,D09,876.6166329
CR-pLMPd-A-P04,Dnmt3l.2,D03,877.328518
CR-pLMPd-A-P19,Whsc1.2,D06,813.8096602
CR-pLMPd-A-P03,Cbx5.4,G03,877.573738
CR-pLMPd-A-P18,Tet2.4,G08,814.0085101
control screen 2,Klf2.3,E08,1218.648585
CR-pLMPd-A-P21,Smarca2.2,G08,816.3313087
CR-pLMPd-A-P05,Epc1.3,D04,880.1496992
CR-pLMPd-A-P11,Ncor1.2,E07,1222.149976
CR-pLMPd-A-P06,Hdac10.2,D08,881.9937271
CR-pLMPd-A-P06,Hat1.1,B05,882.210806
CR-pLMPd-A-P09,L3mbtl2.1,C11,1223.65958
CR-pLMPd-A-P17,Smyd5.4,G04,818.9069849
CR-pLMPd-A-P06,Hdac3.2,C05,882.8771959
CR-pLMPd-A-P01,Aurkb.3,F03,883.0157628
CR-pLMPd-A-P09,Kdm5b.4,E04,1224.465497
CR-pLMPd-A-P04,Cxxc1.1,B03,883.9580456
CR-pLMPd-A-P19,Cecr2.2,C02,820.0880773
CR-pLMPd-A-P15,Scml4.3,F02,820.0910325
CR-pLMPd-A-P02,Bop1.3,E11,884.5229038
CR-pLMPd-A-P18,Usp27x.3,D07,821.1294325
CR-pLMPd-A-P18,Tet2.1,B06,821.1354068
CR-pLMPd-A-P18,Tet3.4,F10,821.9637158
CR-pLMPd-A-P10,Nap1l1.4,G05,1229.117721
CR-pLMPd-A-P03,Cbx4.4,G10,887.0722679
CR-pLMPd-A-P14,Rnf217.3,D07,1230.187178
CR-pLMPd-A-P18,Tet2.2,C08,823.8494947
CR-pLMPd-A-P19,Zmynd11.1,B09,824.0911766
CR-pLMPd-A-P11,Nap1l3.3,E08,1232.784067
CR-pLMPd-A-P18,Usp51.2,D11,825.2476386
CR-pLMPd-A-P05,Elp4.2,D09,889.5929884
CR-pLMPd-A-P20,Padi3,G09,825.3800125
CR-pLMPd-A-P09,Mecom.2,D03,1233.717663
CR-pLMPd-A-P09,Kdm6b.4,G07,1235.040186
CR-pLMPd-A-P06,Gtf2b.4,G07,891.1845993
CR-pLMPd-A-P01,Asxl3.3,D04,891.8654976
CR-pLMPd-A-P03,Cbx8.4,F04,891.868673
CR-pLMPd-A-P16,Smarca1.3,F09,827.8795017
CR-pLMPd-A-P08,Kdm4c.3,E09,1236.760774
CR-pLMPd-A-P03,Cbx1.3,F06,892.9472608
CR-pLMPd-A-P02,Brd8.2,C02,893.1709403
CR-pLMPd-A-P16,Sirt3.4,G04,828.8841223
CR-pLMPd-A-P14,Rnf20.4,F11,1238.375459
CR-pLMPd-A-P17,Taf3.1,C09,830.1492581
CR-pLMPd-A-P17,Sp140.2,E07,830.7184723
CR-pLMPd-A-P09,Kdm5d.2,C08,1240.959803
CR-pLMPd-A-P17,Suv420h1.3,E06,831.1067806
CR-pLMPd-A-P13,Prdm11.4,G04,1242.658791
control screen 2,Smarca4.2,E03,1243.406556
CR-pLMPd-A-P11,Pbrm1.4,G06,1243.962059
CR-pLMPd-A-P04,Chd3.2,C04,898.140152
CR-pLMPd-A-P07,Jhdm1d.2,C05,898.5571154
CR-pLMPd-A-P13,Prdm8.4,G02,1246.079871
CR-pLMPd-A-P09,L3mbtl3.1,B05,1246.725864
CR-pLMPd-A-P20,Kdm4b.1,F09,835.381647
CR-pLMPd-A-P18,Tdg.2,C04,835.4097061
CR-pLMPd-A-P19,Brd7.3,C07,835.807392
CR-pLMPd-A-P08,Jmjd5.3,D10,1247.584771
CR-pLMPd-A-P20,Mecp2.2,F08,836.1233333
CR-pLMPd-A-P15,Setd8.2,E03,836.5748977
control screen 3,Bptf.1,B02,836.6836254
CR-pLMPd-A-P17,Tcea1.1,B07,836.704719
CR-pLMPd-A-P07,Ing3.4,G11,901.8640986
CR-pLMPd-A-P09,Men1.4,G05,1249.911014
CR-pLMPd-A-P11,Ncoa1.2,C08,1249.947757
CR-pLMPd-A-P19,Brdt.1,E06,838.1339928
CR-pLMPd-A-P07,Ing5.1,B04,903.2891119
CR-pLMPd-A-P07,Jhdm1d.1,B11,903.3362762
CR-pLMPd-A-P10,Mta1.4,G03,1251.321458
CR-pLMPd-A-P15,Setmar.3,E10,839.5002601
CR-pLMPd-A-P14,Rbbp7.3,E10,1252.755167
CR-pLMPd-A-P03,Carm1.4,G08,905.7759746
CR-pLMPd-A-P10,Mta1.3,F09,1254.300577
CR-pLMPd-A-P06,Hdac2.3,E05,905.9158947
CR-pLMPd-A-P10,Mll3.2,C08,1254.639419
CR-pLMPd-A-P05,Ehmt1.4,G08,906.6057584
CR-pLMPd-A-P16,Sirt1.1,B02,841.6969329
CR-pLMPd-A-P20,Hdac11.3,D05,843.2360484
CR-pLMPd-A-P05,Fbxl19.3,D07,908.5878709
CR-pLMPd-A-P05,Ehmt1.2,C08,908.8787409
CR-pLMPd-A-P10,Msl3.3,E11,1259.033532
CR-pLMPd-A-P03,Chaf1b.4,F07,910.7301006
CR-pLMPd-A-P16,Smarcd1.2,D08,845.3492342
CR-pLMPd-A-P12,Phf20l1.4,F04,1261.862268
CR-pLMPd-A-P06,Hdac2.1,B08,913.6871582
CR-pLMPd-A-P11,Nsd1.2,E02,1266.679773
CR-pLMPd-A-P04,Chd4.3,E08,916.0341558
CR-pLMPd-A-P08,Jmjd5.4,E04,1268.206139
CR-pLMPd-A-P11,Ncor1.4,G07,1268.599145
control screen 2,Ncor1.2,D03,1268.741801
CR-pLMPd-A-P11,Pcgf1.3,F03,1268.935575
CR-pLMPd-A-P18,Usp51.1,B07,852.1147609
control screen 1,Smarca4.1,E02,917.9633342
CR-pLMPd-A-P02,Brd1.4,G11,918.221117
CR-pLMPd-A-P04,Dot1l.1,B07,918.407741
control screen 2,Bptf.3,B04,1271.085566
CR-pLMPd-A-P08,Kdm4a.2,C02,1272.265979
control screen 3,shCd4.4+Runx3,E10,853.8863526
CR-pLMPd-A-P19,Whsc1.4,F10,853.946326
CR-pLMPd-A-P06,Fbxw9.4,E04,920.2429792
CR-pLMPd-A-P09,Men1.3,F03,1274.385354
CR-pLMPd-A-P13,Prdm8.2,D08,1275.67267
control screen 1,Smarca4.2,E03,922.2581281
