plate_well,shRNA,GeoMean
18_B05,Trim66.1,3305.796686
18_E03,Trim66.2,3935.303165
18_F08,Trim66.3,4176.970466
18_G11,Trim66.4,4799.033571
18_B03,Ube2b.1,5054.349135
18_C10,Ube2b.2,2367.686124
18_D04,Ube2b.3,3940.908766
18_G09,Ube2b.4,3370.426786
18_B04,Ube2e1.1,3673.807757
18_C07,Ube2e1.2,2321.948807
18_E06,Ube2e1.3,2186.241968
18_F04,Ube2e1.4,3383.903005
18_C06,Ube2i.1,2082.647162
18_D08,Ube2i.2,4295.420865
18_E10,Ube2i.3,2519.714626
18_G02,Ube2i.4,4528.571072
18_B08,Uhrf1.1,4565.859867
18_C02,Uhrf1.2,6417.251447
18_E05,Uhrf1.3,4425.529679
18_F07,Uhrf1.4,3835.331734
18_B11,Usp22.1,3505.059032
18_C05,Usp22.2,3555.962616
18_E09,Usp22.3,3026.362454
18_F11,Usp22.4,5447.696138
18_C09,Usp27x.1,1731.39331
18_D03,Usp27x.2,4003.666678
18_D07,Usp27x.3,3723.866575
18_G06,Usp27x.4,2047.899929
18_B07,Usp51.1,2321.813122
18_D11,Usp51.2,3032.255291
18_F03,Usp51.3,3731.256057
18_G05,Usp51.4,4499.259714
19_B05,Actb,2702.597378
19_E03,Actl6a,1426.924492
19_F08,Arid1a.1,2705.151627
19_G11,Arid1a.2,2336.312784
19_B03,Arid1b.1,3323.649538
19_C10,Arid1b.2,2509.035683
19_D04,Arid1b.3,3577.562206
19_G09,Brd7.1,5164.621142
19_B04,Brd7.2,2605.978076
19_C07,Brd7.3,3674.286892
19_E06,Brdt.1,3300.750901
19_F04,Brdt.2,1891.701099
19_C06,Brdt.3,4453.909952
19_D08,Cbx2.1,3454.35354
19_E10,Cbx2.2,2869.904287
19_G02,Cbx2.3,3955.034723
19_B08,Cecr2.1,4066.313486
19_C02,Cecr2.2,5009.971703
19_E05,Cecr2.3,4146.444384
19_F07,Chd7.1,2093.95754
19_B11,Chd7.2,1852.266947
19_C05,Chd7.3,3182.054696
19_E09,Clock.1,2795.333105
19_F11,Clock.2,3155.545956
19_C09,Clock.3,2809.414826
19_D03,Dpy30.1,4996.942461
19_D07,Dpy30.2,4154.168864
19_G06,Dpy30.3,3275.006281
19_B07,Eaf1.1,3604.434047
19_D11,Eaf1.2,3421.681522
19_F03,Eaf1.3,4587.226394
19_G05,Fbxo17.1,3457.086548
19_B02,Wbp7.1,3181.019318
19_C04,Wbp7.2,3701.281006
19_D10,Wbp7.3,2767.284893
19_E04,Wbp7.4,3927.317442
19_B10,Wdr5.1,4504.37446
19_D02,Wdr5.2,4731.251727
19_E08,Wdr5.3,5224.699461
19_G04,Wdr5.4,4941.125174
19_B06,Wdr82.1,2443.495915
19_C08,Wdr82.2,2611.934252
19_F02,Wdr82.3,2517.917704
19_G08,Wdr82.4,2472.903837
19_C03,Whsc1.1,4792.035584
19_D06,Whsc1.2,2318.590955
19_F06,Whsc1.3,3880.480748
19_F10,Whsc1.4,3631.905514
19_D05,Whsc1l1.1,1088.040689
19_E07,Whsc1l1.2,3394.216754
19_F05,Whsc1l1.3,4284.286517
19_G07,Whsc1l1.4,2745.205027
19_B09,Zmynd11.1,3519.093642
19_D09,Zmynd11.2,3689.348456
19_E11,Zmynd11.3,2967.904705
19_G10,Zmynd11.4,4300.576503
19_C11,Zmynd8.1,3027.291559
19_E02,Zmynd8.2,4255.505614
19_F09,Zmynd8.3,3896.40943
19_G03,Zmynd8.4,4364.489701
2_B02,Baz1a.1,2371.06814
2_C04,Baz1a.2,2090.632229
2_D10,Baz1a.3,2209.246453
2_E04,Baz1a.4,2636.037587
2_B10,Baz1b.1,1633.129322
2_D02,Baz1b.2,1662.180184
2_E08,Baz1b.3,1735.012185
2_G04,Baz1b.4,1821.586784
2_B06,Baz2a.1,1801.564851
2_C08,Baz2a.2,1249.591544
2_F02,Baz2a.3,2151.41374
2_G08,Baz2a.4,2255.607091
2_C03,Baz2b.1,2140.983259
2_D06,Baz2b.2,2032.153213
2_F06,Baz2b.3,1311.5311
2_F10,Baz2b.4,1814.043064
2_D05,Bmi1.1,1925.312339
2_E07,Bmi1.2,2099.526859
2_F05,Bmi1.3,2046.944436
2_G07,Bmi1.4,2196.239061
2_B09,Bop1.1,1723.998542
2_D09,Bop1.2,1823.232293
2_E11,Bop1.3,2022.118902
2_G10,Bop1.4,1807.72089
2_C11,Bptf.1,2300.269225
2_E02,Bptf.2,1959.909733
2_F09,Bptf.3,2187.033731
2_G03,Bptf.4,2043.526714
2_B05,Brd1.1,1952.866211
2_E03,Brd1.2,2021.460977
2_F08,Brd1.3,1802.096564
2_G11,Brd1.4,2034.879448
2_B03,Brd2.1,1003.952083
2_C10,Brd2.2,1224.299511
2_D04,Brd2.3,1579.183971
2_G09,Brd2.4,1912.013379
2_B04,Brd3.1,1722.696753
2_C07,Brd3.2,1987.081076
2_E06,Brd3.3,1288.09627
2_F04,Brd3.4,1363.116533
2_C06,Brd4.1,1470.859549
2_D08,Brd4.2,2071.921737
2_E10,Brd4.3,1786.856227
2_G02,Brd4.4,1488.33458
2_B08,Brd8.1,1026.287098
2_C02,Brd8.2,2181.849792
2_E05,Brd8.3,1074.853411
2_F07,Brd8.4,1175.272292
2_B11,Brd9.1,5025.292551
2_C05,Brd9.2,2302.543577
2_E09,Brd9.3,2020.629731
2_F11,Brd9.4,1491.489166
2_C09,Brpf1.1,1636.443404
2_D03,Brpf1.2,1722.139537
2_D07,Brpf1.3,2743.028281
2_G06,Brpf1.4,2342.373685
2_B07,Brpf3.1,1494.697023
2_D11,Brpf3.2,1639.989534
2_F03,Brpf3.3,2282.282636
2_G05,Brpf3.4,2507.677338
20_B02,Fbxo17.2,4114.528429
20_C04,Fbxo17.3,4674.503644
20_D10,Fkbp2.1,2864.661859
20_E04,Fkbp2.2,4599.066746
20_B10,Fkbp2.3,3689.901517
20_D02,Fkbp5.1,5502.84564
20_E08,Fkbp5.2,3276.008594
20_G04,Fkbp5.3,4041.799801
20_B06,Gtf2h1.1,4054.65313
20_C08,Gtf2h1.2,4026.204925
20_F02,Gtf2h1.3,4433.135175
20_G08,H2afz.1,4384.298714
20_C03,H2afz.2,3953.722046
20_D06,H2afz.3,1989.506062
20_F06,Hdac11.1,4251.707742
20_F10,Hdac11.2,3866.190283
20_D05,Hdac11.3,3319.603415
20_E07,Hdac5.1,3473.164218
20_F05,Hdac5.2,3893.370918
20_G07,Hdac5.3,3869.738823
20_B09,Iws1.1,2863.032451
20_D09,Iws1.2,3540.941158
20_E11,Iws1.3,4048.113219
20_G10,Jmjd8.1,4751.862014
20_C11,Jmjd8.2,4823.80731
20_E02,Jmjd8.3,4267.198764
20_F09,Kdm4b.1,3663.663604
20_G03,Kdm4b.2,4311.146329
20_B05,Kdm4b.3,3247.347957
20_E03,Mecp2.1,2604.872399
20_F08,Mecp2.2,3517.784785
20_G11,Mecp2.3,3837.290428
20_B03,Padi2.1,3484.175513
20_C10,Padi2.2,3769.633383
20_D04,Padi2.3,3409.377852
20_G09,Padi3,3508.489783
20_B04,Paf1.1,1925.813523
20_C07,Paf1.2,1687.38953
20_E06,Paf1.3,1491.691313
20_F04,Parp2.1,3393.706087
20_C06,Parp2.2,3699.806189
20_D08,Parp2.3,1665.616089
20_E10,Phc2.1,3755.432442
20_G02,Phc2.2,4662.712645
20_B08,Phc3.1,3697.495277
20_C02,Phc3.2,4482.469413
20_E05,Phc3.3,4271.198616
20_F07,Phf10.1,5287.085555
20_B11,Phf10.2,4232.864872
20_C05,Phf10.3,5378.174325
20_E09,Phf17.1,4078.564163
20_F11,Phf17.2,3863.905846
20_C09,Prdm16.1,3032.743777
20_D03,Prdm16.2,4283.261173
20_D07,Prdm16.3,2062.68485
20_G06,Rnf2.1,3837.029147
20_B07,Rnf2.2,2953.552324
20_D11,Rnf2.3,3832.672781
20_F03,Satb1.1,5144.602152
20_G05,Satb1.2,3206.015884
21_B02,Satb1.3,4725.585523
21_C04,Scmh1.1,4155.649944
21_D10,Scmh1.2,5936.904987
21_E04,Scmh1.3,5361.114558
21_B10,Setd3.1,3778.431408
21_D02,Setd3.2,4832.926667
21_E08,Setd3.3,4091.856047
21_G04,Setd7.1,4449.412302
21_B06,Setd7.2,4432.879028
21_C08,Sirt2,2132.043213
21_F02,Smarca2.1,5103.852545
21_G08,Smarca2.2,4973.896897
21_C03,Smarca2.3,5707.537657
21_D06,Smarcb1.1,2610.262482
21_F06,Smarcb1.2,3359.942468
21_F10,Smarcc1.1,3930.910307
21_D05,Smarcc1.2,4094.058345
21_E07,Smarcc1.3,1362.792585
21_F05,Smarcd2.1,3999.291125
21_G07,Smarcd2.2,3696.579943
21_B09,Smarcd2.3,3086.466739
21_D09,Smyd1.1,4113.829476
21_E11,Smyd1.2,5938.672955
21_G10,Smyd1.3,3882.211222
21_C11,Ube2a.1,4677.209467
21_E02,Ube2a.2,6459.027186
3_B02,Brwd1.1,2067.399892
3_C04,Brwd1.2,2291.03279
3_D10,Brwd1.3,2470.598969
3_E04,Brwd1.4,2261.669551
3_B10,Brwd3.1,2998.826964
3_D02,Brwd3.2,1796.249546
3_E08,Brwd3.3,1871.959583
3_G04,Brwd3.4,160.8411003
3_B06,Carm1.1,1900.783833
3_C08,Carm1.2,1845.776987
3_F02,Carm1.3,1835.379555
3_G08,Carm1.4,2160.972542
3_C03,Cbx1.1,1397.075791
3_D06,Cbx1.2,2160.038817
3_F06,Cbx1.3,1937.673459
3_F10,Cbx1.4,1720.055661
3_D05,Cbx3.1,1699.196183
3_E07,Cbx3.2,1833.466499
3_F05,Cbx3.3,2534.268676
3_G07,Cbx3.4,2195.119189
3_B09,Cbx4.1,2214.24983
3_D09,Cbx4.2,1969.39093
3_E11,Cbx4.3,2060.71207
3_G10,Cbx4.4,1888.605822
3_C11,Cbx5.1,2154.409022
3_E02,Cbx5.2,2454.635784
3_F09,Cbx5.3,2017.579671
3_G03,Cbx5.4,2036.044857
3_B05,Cbx6.1,2121.781285
3_E03,Cbx6.2,2357.853981
3_F08,Cbx6.3,1820.88751
3_G11,Cbx6.4,1611.509129
3_B03,Cbx7.1,1640.554592
3_C10,Cbx7.2,1690.257815
3_D04,Cbx7.3,2131.00635
3_G09,Cbx7.4,2209.69523
3_B04,Cbx8.1,2182.015625
3_C07,Cbx8.2,2135.330087
3_E06,Cbx8.3,2037.659554
3_F04,Cbx8.4,2886.779476
3_C06,Chaf1a.1,3825.964718
3_D08,Chaf1a.2,2193.500853
3_E10,Chaf1a.3,4107.834358
3_G02,Chaf1a.4,3889.177857
3_B08,Chaf1b.1,2863.366327
3_C02,Chaf1b.2,4443.684167
3_E05,Chaf1b.3,2590.884405
3_F07,Chaf1b.4,5149.607654
3_B11,Chd1.1,1635.931018
3_C05,Chd1.2,2113.683679
3_E09,Chd1.3,2863.539213
3_F11,Chd1.4,2133.694
3_C09,Chd1l.1,2019.88231
3_D03,Chd1l.2,2171.570251
3_D07,Chd1l.3,1685.199651
3_G06,Chd1l.4,0
3_B07,Chd2.1,1692.444555
3_D11,Chd2.2,2526.948714
3_F03,Chd2.3,2619.904579
3_G05,Chd2.4,2603.72022
4_B02,Chd3.1,1416.830937
4_C04,Chd3.2,2312.177002
4_D10,Chd3.3,2371.79694
4_E04,Chd3.4,2480.964
4_B10,Chd4.1,3601.88506
4_D02,Chd4.2,2959.284819
4_E08,Chd4.3,2438.420875
4_G04,Chd4.4,3209.144965
4_B06,Chd5.1,1456.52215
4_C08,Chd5.2,2401.514096
4_F02,Chd5.3,1744.806345
4_G08,Chd5.4,1896.738895
4_C03,Chd6.1,2071.998955
4_D06,Chd6.2,2228.612364
4_F06,Chd6.3,2158.224483
4_F10,Chd6.4,2665.566812
4_D05,Chd8.1,2815.268281
4_E07,Chd8.2,3014.814838
4_F05,Chd8.3,1893.432347
4_G07,Chd8.4,2982.241706
4_B09,Chd9.1,1980.229656
4_D09,Chd9.2,2453.26793
4_E11,Chd9.3,2770.28381
4_G10,Chd9.4,2402.826492
4_C11,Crebbp.1,2054.869965
4_E02,Crebbp.2,2551.661645
4_F09,Crebbp.3,2595.577855
4_G03,Crebbp.4,3099.552338
4_B05,Ctsl.1,1942.127945
4_E03,Ctsl.2,542.7900158
4_F08,Ctsl.3,4214.7289
4_G11,Ctsl.4,3368.516304
4_B03,Cxxc1.1,1713.526942
4_C10,Cxxc1.2,5426.234161
4_D04,Cxxc1.3,1824.249594
4_G09,Cxxc1.4,2238.981909
4_B04,Dmap1.1,1530.628989
4_C07,Dmap1.2,1078.387845
4_E06,Dmap1.3,1154.413738
4_F04,Dmap1.4,2238.529146
4_C06,Dnmt1.1,2049.872125
4_D08,Dnmt1.2,2308.872175
4_E10,Dnmt1.3,2348.375124
4_G02,Dnmt1.4,2193.753397
4_B08,Dnmt3a.1,2292.868181
4_C02,Dnmt3a.2,2122.25564
4_E05,Dnmt3a.3,2759.159937
4_F07,Dnmt3a.4,2884.102587
4_B11,Dnmt3b.1,2319.4035
4_C05,Dnmt3b.2,1908.759376
4_E09,Dnmt3b.3,2047.350078
4_F11,Dnmt3b.4,1907.885991
4_C09,Dnmt3l.1,2029.819104
4_D03,Dnmt3l.2,1780.793371
4_D07,Dnmt3l.3,2209.10037
4_G06,Dnmt3l.4,1791.601171
4_B07,Dot1l.1,1922.489215
4_D11,Dot1l.2,1040.529215
4_F03,Dot1l.3,2720.32364
4_G05,Dot1l.4,2646.346371
5_B02,Dub2a.1,2031.286107
5_C04,Dub2a.2,2727.946186
5_D10,Dub2a.3,2607.584991
5_E04,Dub2a.4,2337.720333
5_B10,Eed.1,2304.084696
5_D02,Eed.2,1947.799392
5_E08,Eed.3,2441.667935
5_G04,Eed.4,2235.19775
5_B06,Ehmt1.1,2321.790587
5_C08,Ehmt1.2,2112.781491
5_F02,Ehmt1.3,2191.142901
5_G08,Ehmt1.4,2787.730779
5_C03,Ehmt2.1,2467.009686
5_D06,Ehmt2.2,1931.281521
5_F06,Ehmt2.3,2235.50963
5_F10,Ehmt2.4,1757.537775
5_D05,Elp3.1,3026.895228
5_E07,Elp3.2,3060.070427
5_F05,Elp3.3,662.033969
5_G07,Elp3.4,2439.642856
5_B09,Elp4.1,2365.81252
5_D09,Elp4.2,2764.894508
5_E11,Elp4.3,3219.377933
5_G10,Elp4.4,2105.997913
5_C11,Ep300.1,1616.773633
5_E02,Ep300.2,1702.517129
5_F09,Ep300.3,1390.854292
5_G03,Ep300.4,2718.189741
5_B05,Ep400.1,702.4182253
5_E03,Ep400.2,4292.490822
5_F08,Ep400.3,1751.851879
5_G11,Ep400.4,503.4259544
5_B03,Epc1.1,1629.992002
5_C10,Epc1.2,2451.943783
5_D04,Epc1.3,1847.590247
5_G09,Epc1.4,2454.711814
5_B04,Epc2.1,1897.395302
5_C07,Epc2.2,1422.562284
5_E06,Epc2.3,1797.947051
5_F04,Epc2.4,1973.19095
5_C06,Ercc5.1,2513.851398
5_D08,Ercc5.2,1975.378632
5_E10,Ercc5.3,2876.307172
5_G02,Ercc5.4,2402.927553
5_B08,Ezh1.1,5707.207153
5_C02,Ezh1.2,1607.27032
5_E05,Ezh1.3,3101.603509
5_F07,Ezh1.4,2381.275308
5_B11,Ezh2.1,3110.897942
5_C05,Ezh2.2,2268.062856
5_E09,Ezh2.3,2110.899651
5_F11,Ezh2.4,3629.773756
5_C09,Fbxl19.1,2563.109234
5_D03,Fbxl19.2,2609.240068
5_D07,Fbxl19.3,2791.290114
5_G06,Fbxl19.4,1947.823067
5_B07,Fbxo44.1,1608.660852
5_D11,Fbxo44.2,3198.752251
5_F03,Fbxo44.3,2384.983812
5_G05,Fbxo44.4,2574.061197
6_B02,Fbxw9.1,2002.594943
6_C04,Fbxw9.2,1993.096087
6_D10,Fbxw9.3,2131.809978
6_E04,Fbxw9.4,2276.934182
6_B10,Fkbp1a.1,2227.633517
6_D02,Fkbp1a.2,558.7136326
6_E08,Fkbp1a.3,2103.252344
6_G04,Fkbp1a.4,1890.051322
6_B06,Gadd45a.1,1678.104627
6_C08,Gadd45a.2,1849.205285
6_F02,Gadd45a.3,1390.50009
6_G08,Gadd45a.4,2043.612339
6_C03,Gadd45b.1,1860.652179
6_D06,Gadd45b.2,1591.661524
6_F06,Gadd45b.3,1669.982502
6_F10,Gadd45b.4,2146.445109
6_D05,Gtf2b.1,1976.758039
6_E07,Gtf2b.2,864.8795454
6_F05,Gtf2b.3,1781.705386
6_G07,Gtf2b.4,1807.846502
6_B09,Gtf2f1.1,1968.340994
6_D09,Gtf2f1.2,1946.909533
6_E11,Gtf2f1.3,2392.51449
6_G10,Gtf2f1.4,2127.062937
6_C11,Gtf3c4.1,2209.550721
6_E02,Gtf3c4.2,1678.066237
6_F09,Gtf3c4.3,1481.53559
6_G03,Gtf3c4.4,1504.775247
6_B05,Hat1.1,2037.87724
6_E03,Hat1.2,1940.833675
6_F08,Hat1.3,1142.671951
6_G11,Hat1.4,2461.157618
6_B03,Hcfc1.1,1562.060379
6_C10,Hcfc1.2,2630.522986
6_D04,Hcfc1.3,1746.919456
6_G09,Hcfc1.4,1262.709306
6_B04,Hdac1.1,1914.441112
6_C07,Hdac1.2,1611.846831
6_E06,Hdac1.3,2314.54565
6_F04,Hdac1.4,1277.689399
6_C06,Hdac10.1,2094.511776
6_D08,Hdac10.2,2504.079481
6_E10,Hdac10.3,1858.528442
6_G02,Hdac10.4,2513.621683
6_B08,Hdac2.1,1928.151664
6_C02,Hdac2.2,1664.873925
6_E05,Hdac2.3,1940.645718
6_F07,Hdac2.4,1750.08144
6_B11,Hdac3.1,2100.983408
6_C05,Hdac3.2,4865.670709
6_E09,Hdac3.3,3589.799363
6_F11,Hdac3.4,4773.845063
6_C09,Hdac4.1,1949.710819
6_D03,Hdac4.2,2349.653957
6_D07,Hdac4.3,2534.848094
6_G06,Hdac4.4,1694.60837
6_B07,Hdac6.1,2149.489602
6_D11,Hdac6.2,1904.179998
6_F03,Hdac6.3,1456.018057
6_G05,Hdac6.4,2272.073868
7_B02,Hdac7.1,1812.425631
7_C04,Hdac7.2,2230.360244
7_D10,Hdac7.3,2081.709685
7_E04,Hdac7.4,1965.159706
7_B10,Hdac8.1,2368.477665
7_D02,Hdac8.2,2358.692996
7_E08,Hdac8.3,2362.355744
7_G04,Hdac8.4,2127.972429
7_B06,Hdac9.1,1966.501728
7_C08,Hdac9.2,1628.332563
7_F02,Hdac9.3,2233.221248
7_G08,Hdac9.4,2326.956864
7_C03,Hells.1,1681.389988
7_D06,Hells.2,2078.026694
7_F06,Hells.3,2030.194565
7_F10,Hells.4,2426.384356
7_D05,Hira.1,2550.481694
7_E07,Hira.2,1769.795335
7_F05,Hira.3,2482.086882
7_G07,Hira.4,2515.133544
7_B09,Hltf.1,2822.326602
7_D09,Hltf.2,3159.432085
7_E11,Hltf.3,2119.141693
7_G10,Hltf.4,3098.778878
7_C11,Ing2.1,1466.640909
7_E02,Ing2.2,2016.652105
7_F09,Ing2.3,2233.157186
7_G03,Ing2.4,2525.037667
7_B05,Ing3.1,1620.687215
7_E03,Ing3.2,2063.982323
7_F08,Ing3.3,1850.933564
7_G11,Ing3.4,2927.164398
7_B03,Ing4.1,2162.70803
7_C10,Ing4.2,2075.747948
7_D04,Ing4.3,1491.87597
7_G09,Ing4.4,2508.061145
7_B04,Ing5.1,2057.503322
7_C07,Ing5.2,2350.774062
7_E06,Ing5.3,2447.570119
7_F04,Ing5.4,1486.032825
7_C06,Ino80.1,2060.330333
7_D08,Ino80.2,1627.205163
7_E10,Ino80.3,2521.219842
7_G02,Ino80.4,2438.590004
7_B08,Jarid2.1,2571.238748
7_C02,Jarid2.2,2854.065387
7_E05,Jarid2.3,2483.279452
7_F07,Jarid2.4,2309.49578
7_B11,Jhdm1d.1,2191.345226
7_C05,Jhdm1d.2,2351.197616
7_E09,Jhdm1d.3,1971.111287
7_F11,Jhdm1d.4,2615.384557
7_C09,Jmjd1c.1,568.0970627
7_D03,Jmjd1c.2,2338.854697
7_D07,Jmjd1c.3,1835.57946
7_G06,Jmjd1c.4,1914.13886
7_B07,Jmjd4.1,2367.495205
7_D11,Jmjd4.2,2297.929978
7_F03,Jmjd4.3,1936.649787
7_G05,Jmjd4.4,3282.865359
8_B02,Jmjd5.1,4720.67049
8_C04,Jmjd5.2,2676.848352
8_D10,Jmjd5.3,4299.93211
8_E04,Jmjd5.4,3508.390585
8_B10,Jmjd6.1,4809.463188
8_D02,Jmjd6.2,4868.157086
8_E08,Jmjd6.3,4143.853081
8_G04,Jmjd6.4,4006.369803
8_B06,Kat2a.1,4959.7191
8_C08,Kat2a.2,4133.564781
8_F02,Kat2a.3,4220.645177
8_G08,Kat2a.4,3742.567433
8_C03,Kat2b.1,4106.133756
8_D06,Kat2b.2,4663.210792
8_F06,Kat2b.3,4350.91275
8_F10,Kat2b.4,3113.816531
8_D05,Kat5.1,3936.04208
8_E07,Kat5.2,4590.979532
8_F05,Kat5.3,3013.457899
8_G07,Kat5.4,3695.723475
8_B09,Kdm1a.1,6720.173761
8_D09,Kdm1a.2,3556.257639
8_E11,Kdm1a.3,4017.326799
8_G10,Kdm1a.4,4256.755951
8_C11,Kdm1b.1,4080.179451
8_E02,Kdm1b.2,4211.068123
8_F09,Kdm1b.3,4544.984981
8_G03,Kdm1b.4,4540.470608
8_B05,Kdm2a.1,5026.741432
8_E03,Kdm2a.2,4791.611874
8_F08,Kdm2a.3,3867.031093
8_G11,Kdm2a.4,3477.731264
8_B03,Kdm2b.1,3561.01529
8_C10,Kdm2b.2,4348.689565
8_D04,Kdm2b.3,2351.626098
8_G09,Kdm2b.4,3655.683883
8_B04,Kdm3a.1,4703.166968
8_C07,Kdm3a.2,3624.486237
8_E06,Kdm3a.3,4582.909394
8_F04,Kdm3a.4,4869.419375
8_C06,Kdm3b.1,950.5825899
8_D08,Kdm3b.2,4183.761129
8_E10,Kdm3b.3,3906.378023
8_G02,Kdm3b.4,3893.731445
8_B08,Kdm4a.1,1981.336464
8_C02,Kdm4a.2,5640.983055
8_E05,Kdm4a.3,3634.522974
8_F07,Kdm4a.4,4740.843833
8_B11,Kdm4c.1,4960.621824
8_C05,Kdm4c.2,3487.785942
8_E09,Kdm4c.3,4740.995198
8_F11,Kdm4c.4,4625.076651
8_C09,Kdm4d.1,4126.65248
8_D03,Kdm4d.2,5300.307889
8_D07,Kdm4d.3,4187.468959
8_G06,Kdm4d.4,4208.159727
8_B07,Kdm5a.1,4150.700183
8_D11,Kdm5a.2,4479.814481
8_F03,Kdm5a.3,3023.047507
8_G05,Kdm5a.4,4000.831001
9_B02,Kdm5b.1,4296.138485
9_C04,Kdm5b.2,4807.221997
9_D10,Kdm5b.3,4698.179723
9_E04,Kdm5b.4,3997.57492
9_B10,Kdm5c.1,5130.311595
9_D02,Kdm5c.2,4690.261532
9_E08,Kdm5c.3,3865.606092
9_G04,Kdm5c.4,4796.40012
9_B06,Kdm5d.1,4068.296801
9_C08,Kdm5d.2,4071.498789
9_F02,Kdm5d.3,3224.901855
9_G08,Kdm5d.4,3965.672255
9_C03,Kdm6a.1,3312.795826
9_D06,Kdm6a.2,5817.580783
9_F06,Kdm6a.3,4239.082684
9_F10,Kdm6a.4,3263.891842
9_D05,Kdm6b.1,4143.329793
9_E07,Kdm6b.2,4067.032802
9_F05,Kdm6b.3,4136.140665
9_G07,Kdm6b.4,4083.041966
9_B09,L3mbtl1.1,4929.55577
9_D09,L3mbtl1.2,4373.274149
9_E11,L3mbtl1.3,3725.910271
9_G10,L3mbtl1.4,3984.07151
9_C11,L3mbtl2.1,4401.745411
9_E02,L3mbtl2.2,1473.708437
9_F09,L3mbtl2.3,5230.821352
9_G03,L3mbtl2.4,4636.603977
9_B05,L3mbtl3.1,4510.430973
9_E03,L3mbtl3.2,4752.81868
9_F08,L3mbtl3.3,3338.794166
9_G11,L3mbtl3.4,3273.614356
9_B03,L3mbtl4.1,3244.538122
9_C10,L3mbtl4.2,4504.155406
9_D04,L3mbtl4.3,4851.929509
9_G09,L3mbtl4.4,3244.48012
9_B04,Mbd1.1,5223.018567
9_C07,Mbd1.2,4866.962252
9_E06,Mbd1.3,4642.08223
9_F04,Mbd1.4,3469.25823
9_C06,Mbd2.1,1547.258303
9_D08,Mbd2.2,2842.666404
9_E10,Mbd2.3,3843.146672
9_G02,Mbd2.4,3611.335305
9_B08,Mbd3.1,5829.083627
9_C02,Mbd3.2,4075.35091
9_E05,Mbd3.3,4658.378637
9_F07,Mbd3.4,4194.118476
9_B11,Mbd4.1,4040.461753
9_C05,Mbd4.2,3941.356668
9_E09,Mbd4.3,3730.334695
9_F11,Mbd4.4,4361.666576
9_C09,Mecom.1,5708.163444
9_D03,Mecom.2,4122.753554
9_D07,Mecom.3,3817.604237
9_G06,Mecom.4,2704.684895
9_B07,Men1.1,4817.369006
9_D11,Men1.2,2567.028783
9_F03,Men1.3,4252.718755
9_G05,Men1.4,3805.613638
