plate,shRNA,Well,GeoMean
plate 2,Brpf1.3,D07,43.36947751
plate 2,Brpf1.4,G06,43.579008
plate 2,Brpf3.1,B07,36.62979698
plate 2,Brpf3.2,D11,39.86924153
plate 2,Brpf3.3,F03,43.04899458
plate 2,Brpf3.4,G05,44.13273857
plate 2,Brwd1.1,B02,32.47018052
plate 3,Brwd1.2,C04,44.5360319
plate 3,Brwd1.3,D10,36.04939771
plate 3,Brwd1.4,E04,42.45068056
plate 3,Brwd3.1,B10,44.30386078
plate 3,Brwd3.2,D02,39.88785162
plate 3,Brwd3.3,E08,38.83665003
plate 3,Brwd3.4,G04,45.93820111
plate 3,Carm1.1,B06,39.31854341
plate 3,Carm1.2,C08,42.54790054
plate 3,Carm1.3,F02,50.96293207
plate 3,Carm1.4,G08,50.55599775
plate 3,Cbx1.1,C03,35.79301401
plate 3,Cbx1.2,D06,41.31739365
plate 3,Cbx1.3,F06,55.40363117
plate 3,Cbx1.4,F10,49.64819613
plate 19,Cbx2.1,D08,66.68953536
plate 19,Cbx2.2,E10,63.79746894
plate 19,Cbx2.3,G02,54.38363753
plate 3,Cbx3.1,D05,40.44473907
plate 3,Cbx3.2,E07,37.85645119
plate 3,Cbx3.3,F05,38.58178993
plate 3,Cbx3.4,G07,50.43960789
plate 3,Cbx4.1,B09,40.76618916
plate 3,Cbx4.2,D09,51.35410427
plate 3,Cbx4.3,E11,43.82903372
plate 3,Cbx4.4,G10,45.75956126
plate 3,Cbx5.1,C11,37.59155435
plate 3,Cbx5.2,E02,34.85951079
plate 3,Cbx5.3,F09,41.31211306
plate 3,Cbx5.4,G03,43.24911563
plate 3,Cbx6.1,B05,35.5702196
plate 3,Cbx6.2,E03,38.73559725
plate 3,Cbx6.3,F08,39.8721421
plate 3,Cbx6.4,G11,38.46587008
plate 3,Cbx7.1,B03,34.96456515
plate 3,Cbx7.2,C10,30.62357106
plate 3,Cbx7.3,D04,37.10615243
plate 3,Cbx7.4,G09,46.23302547
plate 3,Cbx8.1,B04,33.78730661
plate 3,Cbx8.2,C07,50.85992165
plate 3,Cbx8.3,E06,36.30124511
plate 3,Cbx8.4,F04,44.07650804
plate 19,Cecr2.1,B08,74.98084723
plate 19,Cecr2.2,C02,53.08849337
plate 19,Cecr2.3,E05,66.11811948
plate 3,Chaf1a.1,C06,66.79265215
plate 3,Chaf1a.2,D08,55.13063586
plate 3,Chaf1a.3,E10,63.76531665
plate 3,Chaf1a.4,G02,68.7189474
plate 3,Chaf1b.1,B08,43.81937849
plate 3,Chaf1b.2,C02,66.91095444
plate 3,Chaf1b.3,E05,35.22561818
plate 3,Chaf1b.4,F07,90.77851558
plate 3,Chd1.1,B11,33.69587708
plate 3,Chd1.2,C05,46.73526988
plate 3,Chd1.3,E09,41.36177799
plate 3,Chd1.4,F11,43.05248718
plate 3,Chd1l.1,C09,38.27644411
plate 3,Chd1l.2,D03,42.76133021
plate 3,Chd1l.3,D07,29.64981311
plate 3,Chd1l.4,G06,0
plate 3,Chd2.1,B07,30.31740582
plate 3,Chd2.2,D11,40.8997019
plate 3,Chd2.3,F03,41.82124763
plate 3,Chd2.4,G05,42.18876989
plate 3,Chd3.1,B02,46.94299433
plate 4,Chd3.2,C04,45.76511798
plate 4,Chd3.3,D10,37.75778705
plate 4,Chd3.4,E04,61.94293213
plate 4,Chd4.1,B10,52.42469006
plate 4,Chd4.2,D02,51.79571525
plate 4,Chd4.3,E08,41.23707566
plate 4,Chd4.4,G04,59.70537469
plate 4,Chd5.1,B06,43.73573603
plate 4,Chd5.2,C08,41.7798163
plate 4,Chd5.3,F02,48.93883146
plate 4,Chd5.4,G08,53.16224256
plate 4,Chd6.1,C03,39.82560864
plate 4,Chd6.2,D06,53.16711379
plate 4,Chd6.3,F06,51.87687935
plate 4,Chd6.4,F10,50.51749291
plate 19,Chd7.1,F07,40.56811181
plate 19,Chd7.2,B11,52.03869538
plate 19,Chd7.3,C05,49.80764161
plate 4,Chd8.1,D05,45.96712758
plate 4,Chd8.2,E07,58.1488477
plate 4,Chd8.3,F05,46.03038834
plate 4,Chd8.4,G07,64.47761659
plate 4,Chd9.1,B09,42.3425411
plate 4,Chd9.2,D09,43.7329577
plate 4,Chd9.3,E11,44.43431173
plate 4,Chd9.4,G10,44.79764029
plate 19,Clock.1,E09,64.88009839
plate 19,Clock.2,F11,76.02147083
plate 19,Clock.3,C09,83.68782663
plate 4,Crebbp.1,C11,45.64212538
plate 4,Crebbp.2,E02,61.9843176
plate 4,Crebbp.3,F09,49.54792298
plate 4,Crebbp.4,G03,57.30687398
plate 4,Ctsl.1,B05,36.57336685
plate 4,Ctsl.2,E03,50.8181458
plate 4,Ctsl.3,F08,48.4491405
plate 4,Ctsl.4,G11,48.32450308
plate 4,Cxxc1.1,B03,46.03231913
plate 4,Cxxc1.2,C10,49.19570475
plate 4,Cxxc1.3,D04,48.00057011
plate 4,Cxxc1.4,G09,43.79144965
plate 4,Dmap1.1,B04,66.08249278
plate 4,Dmap1.2,C07,49.23226853
plate 4,Dmap1.3,E06,39.2911587
plate 4,Dmap1.4,F04,50.87916148
plate 4,Dnmt1.1,C06,35.20624924
plate 4,Dnmt1.2,D08,45.61102707
plate 4,Dnmt1.3,E10,44.63512781
plate 4,Dnmt1.4,G02,50.99844718
plate 4,Dnmt3a.1,B08,41.27589446
plate 4,Dnmt3a.2,C02,37.04888162
plate 4,Dnmt3a.3,E05,40.88369615
plate 4,Dnmt3a.4,F07,45.52089834
plate 4,Dnmt3b.1,B11,36.18618493
plate 4,Dnmt3b.2,C05,34.3476907
plate 4,Dnmt3b.3,E09,46.37576671
plate 4,Dnmt3b.4,F11,50.91032323
plate 4,Dnmt3l.1,C09,32.44957948
plate 4,Dnmt3l.2,D03,49.03300809
plate 4,Dnmt3l.3,D07,39.13608479
plate 4,Dnmt3l.4,G06,45.33218196
plate 4,Dot1l.1,B07,40.1949447
plate 4,Dot1l.2,D11,48.69906762
plate 4,Dot1l.3,F03,48.73469266
plate 4,Dot1l.4,G05,46.52300594
plate 19,Dpy30.1,D03,48.43459938
plate 19,Dpy30.2,D07,128.9295427
plate 19,Dpy30.3,G06,58.07580347
plate 4,Dub2a.1,B02,39.81591448
plate 5,Dub2a.2,C04,36.94470973
plate 5,Dub2a.3,D10,53.22630751
plate 5,Dub2a.4,E04,41.03080022
plate 19,Eaf1.1,B07,62.94116694
plate 19,Eaf1.2,D11,65.45729695
plate 19,Eaf1.3,F03,53.57342473
plate 5,Eed.1,B10,64.12628972
plate 5,Eed.2,D02,39.10901484
plate 5,Eed.3,E08,55.67202784
plate 5,Eed.4,G04,42.9241195
plate 5,Ehmt1.1,B06,40.05474703
plate 5,Ehmt1.2,C08,50.7545089
plate 5,Ehmt1.3,F02,47.30852113
plate 5,Ehmt1.4,G08,45.59215758
plate 5,Ehmt2.1,C03,42.30510572
plate 5,Ehmt2.2,D06,33.44854625
plate 5,Ehmt2.3,F06,43.44369361
plate 5,Ehmt2.4,F10,52.73422942
plate 5,Elp3.1,D05,37.56019356
plate 5,Elp3.2,E07,42.73435484
plate 5,Elp3.3,F05,34.73765516
plate 5,Elp3.4,G07,57.24192492
plate 5,Elp4.1,B09,41.60372606
plate 5,Elp4.2,D09,47.61273932
plate 5,Elp4.3,E11,51.09969407
plate 5,Elp4.4,G10,52.61862258
plate 5,Ep300.1,C11,19.90126503
plate 5,Ep300.2,E02,28.18548249
plate 5,Ep300.3,F09,33.3473537
plate 5,Ep300.4,G03,56.76917558
plate 5,Ep400.1,B05,43.35930335
plate 5,Ep400.2,E03,64.83191385
plate 5,Ep400.3,F08,114.3004263
plate 5,Ep400.4,G11,67.47121608
plate 5,Epc1.1,B03,43.63307308
plate 5,Epc1.2,C10,64.52916154
plate 5,Epc1.3,D04,42.17215419
plate 5,Epc1.4,G09,49.46964574
plate 5,Epc2.1,B04,28.43323829
plate 5,Epc2.2,C07,43.11467181
plate 5,Epc2.3,E06,47.45200766
plate 5,Epc2.4,F04,42.81492322
plate 5,Ercc5.1,C06,39.5965784
plate 5,Ercc5.2,D08,44.11169306
plate 5,Ercc5.3,E10,54.00505887
plate 5,Ercc5.4,G02,36.01502635
plate 5,Ezh1.1,B08,95.19990442
plate 5,Ezh1.2,C02,32.95243499
plate 5,Ezh1.3,E05,55.54798489
plate 5,Ezh1.4,F07,36.23459429
plate 5,Ezh2.1,B11,63.7264924
plate 5,Ezh2.2,C05,49.01283564
plate 5,Ezh2.3,E09,40.06890989
plate 5,Ezh2.4,F11,51.93739262
plate 5,Fbxl19.1,C09,52.35973013
plate 5,Fbxl19.2,D03,43.12810262
plate 5,Fbxl19.3,D07,47.67997708
plate 5,Fbxl19.4,G06,40.82440221
plate 19,Fbxo17.1,G05,57.14147301
plate 20,Fbxo17.2,B02,54.30545466
plate 20,Fbxo17.3,C04,54.46176067
plate 5,Fbxo44.1,B07,39.19495561
plate 5,Fbxo44.2,D11,42.90690122
plate 5,Fbxo44.3,F03,46.29139375
plate 5,Fbxo44.4,G05,45.25361245
plate 5,Fbxw9.1,B02,53.48349495
plate 6,Fbxw9.2,C04,48.09290006
plate 6,Fbxw9.3,D10,59.72928217
plate 6,Fbxw9.4,E04,55.47013168
plate 6,Fkbp1a.1,B10,39.80650164
plate 6,Fkbp1a.2,D02,27.38131782
plate 6,Fkbp1a.3,E08,43.28491504
plate 6,Fkbp1a.4,G04,62.23124913
plate 20,Fkbp2.1,D10,61.01212501
plate 20,Fkbp2.2,E04,55.75150799
plate 20,Fkbp2.3,B10,67.69528988
plate 20,Fkbp5.1,D02,53.05102908
plate 20,Fkbp5.2,E08,56.35207265
plate 20,Fkbp5.3,G04,52.58473203
plate 6,Gadd45a.1,B06,45.08270678
plate 6,Gadd45a.2,C08,43.03037464
plate 6,Gadd45a.3,F02,67.31296601
plate 6,Gadd45a.4,G08,46.49362194
plate 6,Gadd45b.1,C03,53.15950748
plate 6,Gadd45b.2,D06,38.83360429
plate 6,Gadd45b.3,F06,54.92091217
plate 6,Gadd45b.4,F10,47.23592743
plate 6,Gtf2b.1,D05,51.28375587
plate 6,Gtf2b.2,E07,103.9013115
plate 6,Gtf2b.3,F05,45.23898179
plate 6,Gtf2b.4,G07,52.70635467
plate 6,Gtf2f1.1,B09,40.95785367
plate 6,Gtf2f1.2,D09,45.43964428
plate 6,Gtf2f1.3,E11,56.20571421
plate 6,Gtf2f1.4,G10,50.47424834
plate 20,Gtf2h1.1,B06,61.09571881
plate 20,Gtf2h1.2,C08,59.45513108
plate 20,Gtf2h1.3,F02,58.41296552
plate 6,Gtf3c4.1,C11,42.09133517
plate 6,Gtf3c4.2,E02,63.81958405
plate 6,Gtf3c4.3,F09,44.73558394
plate 6,Gtf3c4.4,G03,64.58328249
plate 20,H2afz.1,G08,55.24350571
plate 20,H2afz.2,C03,51.4979301
plate 20,H2afz.3,D06,57.91389431
plate 6,Hat1.1,B05,52.66271917
plate 6,Hat1.2,E03,55.22421157
plate 6,Hat1.3,F08,54.55353785
plate 6,Hat1.4,G11,42.63529561
plate 6,Hcfc1.1,B03,48.16968696
plate 6,Hcfc1.2,C10,58.46812662
plate 6,Hcfc1.3,D04,69.09471358
plate 6,Hcfc1.4,G09,51.9404875
plate 6,Hdac1.1,B04,63.86259424
plate 6,Hdac1.2,C07,48.28231885
plate 6,Hdac1.3,E06,78.11459161
plate 6,Hdac1.4,F04,69.25105828
plate 6,Hdac10.1,C06,58.94669884
plate 6,Hdac10.2,D08,49.54626421
plate 6,Hdac10.3,E10,44.77163727
plate 6,Hdac10.4,G02,68.33639421
plate 20,Hdac11.1,F06,47.28728183
plate 20,Hdac11.2,F10,53.3395272
plate 20,Hdac11.3,D05,67.1019032
plate 6,Hdac2.1,B08,58.70855945
plate 6,Hdac2.2,C02,55.09335056
plate 6,Hdac2.3,E05,52.79385138
plate 6,Hdac2.4,F07,54.41957137
plate 6,Hdac3.1,B11,45.37268169
plate 6,Hdac3.2,C05,54.73153418
plate 6,Hdac3.3,E09,45.49168245
plate 6,Hdac3.4,F11,42.34688241
plate 6,Hdac4.1,C09,42.27597152
plate 6,Hdac4.2,D03,51.61341423
plate 6,Hdac4.3,D07,41.0738955
plate 6,Hdac4.4,G06,49.58288941
plate 20,Hdac5.1,E07,67.48537914
plate 20,Hdac5.2,F05,60.58095738
plate 20,Hdac5.3,G07,70.00144282
plate 6,Hdac6.1,B07,44.1777317
plate 6,Hdac6.2,D11,42.74318182
plate 6,Hdac6.3,F03,51.76805899
plate 6,Hdac6.4,G05,50.59518837
plate 6,Hdac7.1,B02,37.38758832
plate 7,Hdac7.2,C04,40.28791208
plate 7,Hdac7.3,D10,48.76558056
plate 7,Hdac7.4,E04,38.29578239
plate 7,Hdac8.1,B10,43.8006055
plate 7,Hdac8.2,D02,36.24562752
plate 7,Hdac8.3,E08,43.05436869
plate 7,Hdac8.4,G04,31.54447821
plate 7,Hdac9.1,B06,11.35765119
plate 7,Hdac9.2,C08,33.28940235
plate 7,Hdac9.3,F02,32.42535412
plate 7,Hdac9.4,G08,31.84145456
plate 7,Hells.1,C03,37.39737957
plate 7,Hells.2,D06,48.2479631
plate 7,Hells.3,F06,41.77759249
plate 7,Hells.4,F10,42.56769954
plate 7,Hira.1,D05,35.97996856
plate 7,Hira.2,E07,40.9883307
plate 7,Hira.3,F05,46.25406227
plate 7,Hira.4,G07,45.51795851
plate 7,Hltf.1,B09,50.94478395
plate 7,Hltf.2,D09,50.03747139
plate 7,Hltf.3,E11,45.92396111
plate 7,Hltf.4,G10,48.36765501
plate 7,Ing2.1,C11,50.7870792
plate 7,Ing2.2,E02,40.85500107
plate 7,Ing2.3,F09,43.43579107
plate 7,Ing2.4,G03,38.21018189
plate 7,Ing3.1,B05,47.97015406
plate 7,Ing3.2,E03,37.38084335
plate 7,Ing3.3,F08,36.43291997
plate 7,Ing3.4,G11,62.39287396
plate 7,Ing4.1,B03,38.04726586
plate 7,Ing4.2,C10,40.15748554
plate 7,Ing4.3,D04,35.60724898
plate 7,Ing4.4,G09,42.34624149
plate 7,Ing5.1,B04,42.45743914
plate 7,Ing5.2,C07,36.8098775
plate 7,Ing5.3,E06,48.34449238
plate 7,Ing5.4,F04,35.40287155
plate 7,Ino80.1,C06,45.82720625
plate 7,Ino80.2,D08,34.15990453
plate 7,Ino80.3,E10,38.6312367
plate 7,Ino80.4,G02,38.63732555
plate 20,Iws1.1,B09,56.91837004
plate 20,Iws1.2,D09,66.46537051
plate 20,Iws1.3,E11,54.20380855
plate 7,Jarid2.1,B08,42.38733938
plate 7,Jarid2.2,C02,51.73399745
plate 7,Jarid2.3,E05,37.89502917
plate 7,Jarid2.4,F07,39.01032977
plate 7,Jhdm1d.1,B11,49.39875177
plate 7,Jhdm1d.2,C05,39.86480441
plate 7,Jhdm1d.3,E09,44.61060939
plate 7,Jhdm1d.4,F11,46.9528581
plate 7,Jmjd1c.1,C09,69.66363102
plate 7,Jmjd1c.2,D03,39.5351866
plate 7,Jmjd1c.3,D07,55.10302171
plate 7,Jmjd1c.4,G06,41.17795901
plate 7,Jmjd4.1,B07,49.16361029
plate 7,Jmjd4.2,D11,42.02754624
plate 7,Jmjd4.3,F03,36.87021356
plate 7,Jmjd4.4,G05,42.65291734
plate 8,Jmjd5.1,B02,53.8984347
plate 8,Jmjd5.2,C04,51.5138273
plate 8,Jmjd5.3,D10,76.96966144
plate 8,Jmjd5.4,E04,65.86206623
plate 8,Jmjd6.1,B10,60.13669686
plate 8,Jmjd6.2,D02,59.01743621
plate 8,Jmjd6.3,E08,65.48686106
plate 8,Jmjd6.4,G04,53.5207641
plate 20,Jmjd8.1,G10,59.14829303
plate 20,Jmjd8.2,C11,59.19638299
plate 20,Jmjd8.3,E02,53.95677205
plate 8,Kat2a.1,B06,62.48580916
plate 8,Kat2a.2,C08,63.31686668
plate 8,Kat2a.3,F02,71.20702172
plate 8,Kat2a.4,G08,101.2617053
plate 8,Kat2b.1,C03,60.67779168
plate 8,Kat2b.2,D06,90.9257826
plate 8,Kat2b.3,F06,56.21989423
plate 8,Kat2b.4,F10,77.51263662
plate 8,Kat5.1,D05,64.07068832
plate 8,Kat5.2,E07,85.77037461
plate 8,Kat5.3,F05,67.92724892
plate 8,Kat5.4,G07,75.05914359
plate 8,Kdm1a.1,B09,154.3749448
plate 8,Kdm1a.2,D09,83.08852324
plate 8,Kdm1a.3,E11,91.94969966
plate 8,Kdm1a.4,G10,144.509705
plate 8,Kdm1b.1,C11,83.08534719
plate 8,Kdm1b.2,E02,60.06055705
plate 8,Kdm1b.3,F09,80.94628276
plate 8,Kdm1b.4,G03,86.45864028
plate 8,Kdm2a.1,B05,66.26842556
plate 8,Kdm2a.2,E03,74.13669889
plate 8,Kdm2a.3,F08,66.17349047
plate 8,Kdm2a.4,G11,81.35928399
plate 8,Kdm2b.1,B03,59.50325598
plate 8,Kdm2b.2,C10,83.86284389
plate 8,Kdm2b.3,D04,73.49895279
plate 8,Kdm2b.4,G09,71.54161205
plate 8,Kdm3a.1,B04,89.82758237
plate 8,Kdm3a.2,C07,70.83536573
plate 8,Kdm3a.3,E06,91.39177507
plate 8,Kdm3a.4,F04,59.25919193
plate 8,Kdm3b.1,C06,54.81013134
plate 8,Kdm3b.2,D08,78.1470053
plate 8,Kdm3b.3,E10,78.80522242
plate 8,Kdm3b.4,G02,61.72432374
plate 8,Kdm4a.1,B08,69.23199304
plate 8,Kdm4a.2,C02,73.21610475
plate 8,Kdm4a.3,E05,91.94437174
plate 8,Kdm4a.4,F07,65.10467776
plate 20,Kdm4b.1,F09,54.21834725
plate 20,Kdm4b.2,G03,72.89418935
plate 20,Kdm4b.3,B05,48.64781856
plate 8,Kdm4c.1,B11,82.96557162
plate 8,Kdm4c.2,C05,58.59379765
plate 8,Kdm4c.3,E09,116.4012387
plate 8,Kdm4c.4,F11,80.57610902
plate 8,Kdm4d.1,C09,66.11718866
plate 8,Kdm4d.2,D03,59.87421988
plate 8,Kdm4d.3,D07,70.98516895
plate 8,Kdm4d.4,G06,66.85851414
plate 8,Kdm5a.1,B07,79.38181055
plate 8,Kdm5a.2,D11,83.71629015
plate 8,Kdm5a.3,F03,64.70795201
plate 8,Kdm5a.4,G05,67.65301468
plate 9,Kdm5b.1,B02,71.10488692
plate 9,Kdm5b.2,C04,74.61392318
plate 9,Kdm5b.3,D10,86.15140146
plate 9,Kdm5b.4,E04,75.57224792
plate 9,Kdm5c.1,B10,101.007278
plate 9,Kdm5c.2,D02,94.27284353
plate 9,Kdm5c.3,E08,95.94351641
plate 9,Kdm5c.4,G04,72.3386985
plate 9,Kdm5d.1,B06,87.7344717
plate 9,Kdm5d.2,C08,69.41990441
plate 9,Kdm5d.3,F02,66.71425206
plate 9,Kdm5d.4,G08,66.11371224
plate 9,Kdm6a.1,C03,55.32048162
plate 9,Kdm6a.2,D06,73.40247661
plate 9,Kdm6a.3,F06,65.77096006
plate 9,Kdm6a.4,F10,94.91705131
plate 9,Kdm6b.1,D05,92.26385309
plate 9,Kdm6b.2,E07,60.00288568
plate 9,Kdm6b.3,F05,67.29215198
plate 9,Kdm6b.4,G07,63.78185683
plate 9,L3mbtl1.1,B09,72.52347762
plate 9,L3mbtl1.2,D09,86.741477
plate 9,L3mbtl1.3,E11,92.36558948
plate 9,L3mbtl1.4,G10,94.31386486
plate 9,L3mbtl2.1,C11,95.56454704
plate 9,L3mbtl2.2,E02,54.77765706
plate 9,L3mbtl2.3,F09,75.18373004
plate 9,L3mbtl2.4,G03,70.29990485
plate 9,L3mbtl3.1,B05,79.77654298
plate 9,L3mbtl3.2,E03,77.3922359
plate 9,L3mbtl3.3,F08,66.53808456
plate 9,L3mbtl3.4,G11,95.94194362
plate 9,L3mbtl4.1,B03,69.26367584
plate 9,L3mbtl4.2,C10,85.62553002
plate 9,L3mbtl4.3,D04,76.53770055
plate 9,L3mbtl4.4,G09,80.51475173
plate 9,Mbd1.1,B04,84.52395321
plate 9,Mbd1.2,C07,64.09081658
plate 9,Mbd1.3,E06,68.97610748
plate 9,Mbd1.4,F04,68.91287794
plate 9,Mbd2.1,C06,50.1161119
plate 9,Mbd2.2,D08,72.13853997
plate 9,Mbd2.3,E10,74.58166743
plate 9,Mbd2.4,G02,66.27239969
plate 9,Mbd3.1,B08,86.59127008
plate 9,Mbd3.2,C02,72.59160559
plate 9,Mbd3.3,E05,77.48694731
plate 9,Mbd3.4,F07,71.59303804
plate 9,Mbd4.1,B11,97.59681841
plate 9,Mbd4.2,C05,65.13637325
plate 9,Mbd4.3,E09,77.36837841
plate 9,Mbd4.4,F11,80.18730456
plate 9,Mecom.1,C09,78.71106949
plate 9,Mecom.2,D03,73.11981114
plate 9,Mecom.3,D07,75.05833336
plate 9,Mecom.4,G06,58.7964206
plate 20,Mecp2.1,E03,55.39291613
plate 20,Mecp2.2,F08,60.88656851
plate 20,Mecp2.3,G11,54.36132825
plate 9,Men1.1,B07,68.27468207
plate 9,Men1.2,D11,62.22923893
plate 9,Men1.3,F03,61.23548743
plate 9,Men1.4,G05,62.25503971
plate 10,Mll1.1,B02,105.9856608
plate 10,Mll1.2,C04,80.3843488
plate 10,Mll1.3,D10,78.02107227
plate 10,Mll1.4,E04,109.492929
plate 10,Mll2.1,B10,123.0649805
plate 10,Mll2.2,D02,149.8224087
plate 10,Mll2.3,E08,90.20629142
plate 10,Mll2.4,G04,111.6277044
plate 10,Mll3.1,B06,46.43658328
plate 10,Mll3.2,C08,68.33591985
plate 10,Mll3.3,F02,78.27836937
plate 10,Mll3.4,G08,75.67171804
plate 10,Mll5.1,C03,85.50779533
plate 10,Mll5.2,D06,85.06844842
plate 10,Mll5.3,F06,85.29110925
plate 10,Mll5.4,F10,84.15429504
plate 10,Morf4l1.1,D05,58.9424068
plate 10,Morf4l1.2,E07,76.22238891
plate 10,Morf4l1.3,F05,71.02958141
plate 10,Morf4l1.4,G07,83.35998068
plate 10,Msl3.1,B09,91.1156978
plate 10,Msl3.2,D09,82.05410614
plate 10,Msl3.3,E11,82.49718395
plate 10,Msl3.4,G10,78.29262544
plate 10,Mta1.1,C11,111.8965832
plate 10,Mta1.2,E02,143.0768901
plate 10,Mta1.3,F09,75.33233274
plate 10,Mta1.4,G03,76.93846666
plate 10,Mta2.1,B05,100.7876846
plate 10,Mta2.2,E03,95.6426416
plate 10,Mta2.3,F08,92.11630488
