plate_well,shRNA,Percentage
15_C10,Setdb1.2,905.2912011
1_B02,Actl6b.1,657.2680719
20_D07,Prdm16.3,906.4086684
2_F03,Brpf3.3,658.4251481
14_F05,Prmt6.3,1268.049192
7_D03,Jmjd1c.2,659.1589504
20_G07,Hdac5.3,908.6401783
9_G03,L3mbtl2.4,1269.392889
5_B11,Ezh2.1,660.1598638
10_G02,Myst1.4,1270.139135
8_B06,Kat2a.1,1270.274527
19_D10,Wbp7.3,910.371441
4_D11,Dot1l.2,660.7869228
control3_E10,shCd4.4,910.5759882
13_C11,Prdm2.1,1271.171805
1_G10,Ash2l.4,661.5650543
1_C05,Atr.2,661.6382811
11_B07,Pcgf1.1,1271.941384
13_F11,Prkaa1.4,1271.980845
9_B05,L3mbtl3.1,1272.030145
control2_F04,shRunx3.3,1272.13287
7_C02,Jarid2.2,662.064772
9_F10,Kdm6a.4,1272.654647
12_F02,Pcgf6.3,1272.773706
8_E07,Kat5.2,1272.979087
control1_C04,shMll2.3,662.6104798
20_G03,Kdm4b.2,913.2334679
11_E02,Nsd1.2,1275.197159
5_D02,Eed.2,664.1920407
17_E03,Suv39h1.2,915.6076965
7_G07,Hira.4,664.4256947
2_G04,Baz1b.4,664.8568375
10_G09,Mta3.4,1276.738945
19_E10,Cbx2.2,919.0507668
15_D08,Setmar.2,919.287026
4_D10,Chd3.3,667.0102104
9_D03,Mecom.2,1279.435977
1_E05,Atm.3,667.6203372
14_B09,Prmt7.1,1280.567742
5_B04,Epc2.1,668.2258843
1_D04,Asxl3.3,668.3731693
1_C11,Asxl1.1,668.8971226
14_D05,Prmt6.1,1282.176106
11_B05,Orc1.1,1282.907524
3_C06,Chaf1a.1,669.8991615
21_G08,Smarca2.2,926.2296366
18_B04,Ube2e1.1,926.4753128
10_G07,Morf4l1.4,1285.792762
7_B04,Ing5.1,671.9929643
5_C05,Ezh2.2,672.0465668
1_G05,Aurkb.4,672.5616514
5_G06,Fbxl19.4,672.7898105
control2_F02,shRunx3.1,1287.180861
6_G11,Hat1.4,673.3904321
16_B07,Smyd3.1,928.85925
13_F03,Prkcd.3,1288.197539
control3_G04,shSmarce1.3,929.1265901
4_E03,Ctsl.2,674.3105288
6_G06,Hdac4.4,674.4631268
6_D08,Hdac10.2,674.6367687
6_G09,Hcfc1.4,675.4031571
control3_C03,shMll2.2,931.54463
7_B08,Jarid2.1,675.7068584
control3_E06,shKlf2.1,932.1140176
control3_E08,shKlf2.3,933.1331199
control1_F04,shRunx3.3,676.9995692
7_B03,Ing4.1,677.2244508
13_E06,Prdm6.3,1293.180922
10_F02,Mll3.3,1293.221834
6_E04,Fbxw9.4,677.7192779
2_G09,Brd2.4,677.7407526
21_C11,Ube2a.1,936.0024913
3_G07,Cbx3.4,679.9316721
18_F09,Trim33.3,938.1557079
8_E04,Jmjd5.4,1296.942685
control2_F06,shSp140.1,1297.052755
17_G09,Suv39h2.4,938.8049881
9_B03,L3mbtl4.1,1297.437981
10_G10,Msl3.4,1298.230953
2_C07,Brd3.2,681.0737533
16_C02,Smarcd3.2,941.1202467
11_B03,Padi1.1,1299.824952
20_C03,H2afz.2,942.556092
1_D11,Aurkb.2,683.2932748
13_F02,Prdm12.3,1301.40693
17_C03,Sp110.1,943.3799338
10_E03,Mta2.2,1301.890689
3_C09,Chd1l.1,684.3311706
17_F06,Sp110.3,945.2460248
2_F06,Baz2b.3,685.0767615
11_B08,Parp1.1,1304.470285
10_C10,Mta3.2,1304.508636
14_E09,Rnf20.3,1304.846128
18_B05,Trim66.1,949.0325913
7_E08,Hdac8.3,687.8496237
control1_E11,shCd4.4,687.8589875
control2_C09,shBrd8.4,1307.62648
12_C06,Phf8.1,1308.403368
12_F03,Prdm1.3,1308.553209
8_F11,Kdm4c.4,1308.756468
control1_F02,shRunx3.1,688.9739311
19_G05,Fbxo17.1,951.2984233
18_B03,Ube2b.1,951.9826467
20_E05,Phc3.3,952.3491208
16_E05,Smarcd3.3,952.3491899
2_D06,Baz2b.2,690.0263836
control1_E10,shCd4.4,690.2553567
11_E11,Ncor2.3,1310.848197
18_C08,Tet2.2,953.433207
13_E05,Prdm9.3,1311.809097
6_D04,Hcfc1.3,691.1566497
2_C04,Baz1a.2,691.4803673
2_C10,Brd2.2,691.8777819
5_E07,Elp3.2,691.9052735
9_F07,Mbd3.4,1313.14443
19_E11,Zmynd11.3,955.4766308
13_G08,Prdm12.4,1313.597955
1_G07,Ash1l.4,692.4306126
19_G09,Brd7.1,956.2600406
6_G08,Gadd45a.4,692.5994386
4_E10,Dnmt1.3,692.6285723
1_C04,Actl6b.2,692.6523292
11_F02,Ncoa1.3,1314.291164
1_G06,Atrx.4,693.030734
19_F08,Arid1a.1,957.2565063
7_C05,Jhdm1d.2,693.5545316
21_C04,Scmh1.1,959.2929002
20_D11,Rnf2.3,959.6599929
13_D04,Prdm5.3,1317.394749
6_F04,Hdac1.4,695.6076659
7_F10,Hells.4,696.927147
6_G05,Hdac6.4,697.0413302
7_D06,Hells.2,697.1047817
8_C11,Kdm1b.1,1320.308772
control1_D10,shCd4.3,697.3077576
15_G06,Sin3a.4,963.2865716
2_E03,Brd1.2,697.7616261
12_D02,Pcgf5.2,1321.48885
control1_F08,shSp140.3,698.0932297
10_B10,Mll2.1,1322.412942
14_D11,Rnf40.2,1322.506327
11_E05,Parp1.3,1322.880673
17_C07,Suv420h1.2,967.3893579
12_E07,Phc1.2,1325.03371
18_G08,Tet2.4,968.161434
20_C07,Paf1.2,969.1965115
20_G10,Jmjd8.1,969.4071794
control2_C02,shMll2.1,1327.087836
1_B07,Aurkb.1,702.7692591
19_D03,Dpy30.1,971.0943495
16_C03,Sirt5.1,971.8549751
19_B05,Actb,972.4401759
1_G09,Asxl3.4,703.9221405
13_C05,Prkaa1.2,1331.127197
15_F04,Setdb2.4,974.8614781
20_B10,Fkbp2.3,975.9320908
12_E04,Pcgf2.4,1333.124629
7_G11,Ing3.4,707.36786
19_G06,Dpy30.3,978.213229
9_E03,L3mbtl3.2,1335.073733
7_D08,Ino80.2,708.1450715
11_G05,Pcgf1.4,1337.316189
8_C07,Kdm3a.2,1337.488364
control1_F06,shSp140.1,710.0679171
18_B06,Tet2.1,982.3741197
9_D09,L3mbtl1.2,1339.545883
7_F08,Ing3.3,711.4016797
8_E09,Kdm4c.3,1340.344259
9_E06,Mbd1.3,1340.591624
4_F09,Crebbp.3,712.1094631
17_F08,Suv39h1.3,984.9187352
19_F06,Whsc1.3,986.6496509
1_F03,Aurkb.3,713.7298657
8_G05,Kdm5a.4,1343.495575
7_D09,Hltf.2,714.271005
8_D08,Kdm3b.2,1343.629028
17_F02,Sp100.3,988.1254899
12_B07,Prdm1.1,1344.717989
2_C08,Baz2a.2,715.5013613
13_E03,Prdm4.2,1345.770565
18_E04,Tdg.4,990.3867019
3_C10,Cbx7.2,717.37525
20_E10,Phc2.1,992.0484345
1_G08,Aff4.4,718.6138071
13_C03,Prdm13.1,1349.880804
11_D06,Ncoa3.2,1350.168119
1_B06,Aff4.1,719.3997128
5_E04,Dub2a.4,719.7827277
19_B02,Wbp7.1,996.0434261
13_G06,Prkaa2.4,1352.504383
3_B05,Cbx6.1,721.0764902
17_B03,Suv39h2.1,998.4855341
2_B11,Brd9.1,721.9114118
9_F03,Men1.3,1354.485542
19_D09,Zmynd11.2,999.8433359
17_C06,Suv420h2.1,1000.469807
control1_E08,shKlf2.3,723.282691
11_B02,Nap1l2.1,1356.388715
11_C02,Parp1.2,1357.171135
9_F09,L3mbtl2.3,1358.458766
13_D11,Prkcd.2,1358.711832
8_D07,Kdm4d.3,1358.948448
3_C11,Cbx5.1,725.8381212
1_B03,Asxl3.1,726.3752704
5_E03,Ep400.2,726.394009
1_E08,Aff1.3,726.8724599
11_F09,Nsd1.3,1362.267129
11_C10,Padi1.2,1362.525049
6_E03,Hat1.2,728.4899028
control3_G05,shSmarce1.4,1008.178928
1_G11,Asxl2.4,729.4344561
12_B09,Phf1.1,1364.77122
17_F05,Sp140.3,1010.720391
13_B09,Prdm15.1,1366.359512
12_B08,Phip.1,1366.41347
1_B10,Aff1.1,731.4811883
1_D05,Ash1l.1,731.6641641
10_D09,Msl3.2,1368.097676
16_F09,Smarca1.3,1014.756468
control2_D10,shCd4.3,1369.332947
10_D06,Mll5.2,1369.337588
13_F09,Prdm2.3,1371.166302
10_G11,Mta2.4,1371.875577
11_G06,Pbrm1.4,1372.525412
21_B10,Setd3.1,1018.724405
1_F02,Aff4.3,736.044145
8_D10,Jmjd5.3,1373.551189
8_C08,Kat2a.2,1373.750003
14_D04,Rbbp4.3,1374.70885
6_F02,Gadd45a.3,737.1611984
11_B09,Ncor2.1,1375.171556
5_D04,Epc1.3,737.6848791
control3_E05,shSmarca4.4,1021.404926
8_F06,Kat2b.3,1376.250617
17_D06,Sp110.2,1022.336059
17_E06,Suv420h1.3,1025.669879
19_C09,Clock.3,1025.672081
control2_C08,shBrd8.3,1381.746754
control2_E07,shKlf2.2,1381.816579
18_D11,Usp51.2,1028.684317
7_C07,Ing5.2,743.4149362
14_C09,Rnf217.1,1383.750673
6_E11,Gtf2f1.3,743.7945111
control3_D06,shCxxcl.1,1030.356942
12_F05,Phc1.3,1384.238908
14_D09,Prmt7.2,1385.077066
10_D05,Morf4l1.1,1385.497435
10_B02,Mll1.1,1386.099005
3_D02,Brwd3.2,745.6569362
20_G06,Rnf2.1,1033.305308
17_C04,Smyd4.2,1033.627841
5_D03,Fbxl19.2,746.4605472
6_F07,Hdac2.4,746.4699544
5_F03,Fbxo44.3,747.5771146
5_F02,Ehmt1.3,747.9520429
7_F09,Ing2.3,748.0164511
11_D03,Pbrm1.2,1390.065441
control1_C11,shCd4.2,748.3678789
21_F10,Smarcc1.1,1038.519626
1_D09,Ash2l.2,749.9768087
5_F07,Ezh1.4,750.5666586
3_D08,Chaf1a.2,750.5864913
7_E11,Hltf.3,750.9449826
3_G11,Cbx6.4,751.0027582
10_F04,Mtf2.4,1394.049436
10_F09,Mta1.3,1394.073878
10_E02,Mta1.2,1394.891827
13_F05,Prdm14.3,1396.117932
control2_E08,shKlf2.3,1396.252474
6_G04,Fkbp1a.4,753.562462
21_G10,Smyd1.3,1044.292536
20_E09,Phf17.1,1044.402119
control2_B05,shBptf.4,1397.384757
11_G02,Padi6.4,1398.218173
5_D07,Fbxl19.3,754.7268978
13_C10,Prdm5.2,1399.483141
19_D07,Dpy30.2,1046.819533
1_G03,Asxl1.4,755.9745524
3_G06,Chd1l.4,756.7887522
control2_C04,shMll2.3,1403.060176
19_F03,Eaf1.3,1050.766938
10_E09,Myst3.3,1403.494534
15_G07,Setd2.4,1051.521433
1_E11,Ash2l.3,759.0884768
12_G06,Ppargc1a.4,1405.359825
13_F04,Prdm6.4,1406.147247
3_B11,Chd1.1,760.6465145
11_C03,Ncoa3.1,1407.057286
control2_C06,shBrd8.1,1407.195179
14_E06,Rbbp5.3,1407.69717
13_B05,Prdm4.1,1408.449446
11_B06,Ncoa1.1,1409.943399
14_C04,Prmt1.2,1410.205129
11_F08,Orc1.3,1411.000835
13_D05,Prdm14.1,1411.677583
control2_B02,shBptf.1,1412.885266
7_D11,Jmjd4.2,765.5491127
control3_D10,shCd4.3,1061.770265
control1_F09,shSp140.4,766.4737052
18_G11,Trim66.4,1064.095795
control3_B07,shWhsc1.2,1064.564864
5_D09,Elp4.2,768.1113801
13_G02,Prdm8.4,1417.228366
6_D11,Hdac6.2,768.5216289
3_B07,Chd2.1,768.6944887
19_C07,Brd7.3,1066.366441
8_G10,Kdm1a.4,1418.477847
3_E08,Brwd3.3,769.1712722
3_B06,Carm1.1,769.2822992
1_F10,Arid2.4,769.3099789
19_F09,Zmynd8.3,1067.517802
18_G02,Ube2i.4,1067.697879
4_F11,Dnmt3b.4,770.5900268
control3_C10,shCd4.2,1068.88447
5_E06,Epc2.3,771.2661529
21_F02,Smarca2.1,1070.593024
control3_C11,shCd4.2,1071.501072
11_C05,Paxip1.2,1423.33934
13_E08,Prdm11.3,1424.48704
20_C09,Prdm16.1,1074.409249
1_F04,Atad2.4,774.8968781
21_B06,Setd7.2,1075.211127
10_D08,Myst1.2,1427.557462
14_C06,Rbbp7.1,1427.687423
17_D08,Suv420h2.2,1076.572235
1_E10,Atad2b.3,776.265244
15_C06,Setmar.1,1077.543014
13_C09,Prkaa2.1,1429.045253
9_D07,Mecom.3,1429.3069
control1_E07,shKlf2.2,777.169222
14_C03,Prmt5.1,1429.518623
control2_C10,shCd4.2,1430.072629
16_B03,Smarca5.1,1078.969076
9_E08,Kdm5c.3,1431.314765
20_E04,Fkbp2.2,1080.731822
8_E08,Jmjd6.3,1432.944978
13_C08,Prdm12.2,1433.141949
12_C03,Pcmt1.1,1433.363931
1_E09,Atr.3,780.6126151
1_B08,Atm.1,780.9203555
13_B11,Prkaa1.1,1434.772133
control3_B09,shWhsc1.4,1085.588195
13_B07,Prkcd.1,1436.73575
21_C08,Sirt2,1087.689358
11_D07,Pbrm1.3,1438.698792
20_F11,Phf17.2,1088.9528
10_D11,Nap1l1.2,1439.987366
control2_B04,shBptf.3,1440.653759
13_G10,Prdm15.4,1441.099222
13_F07,Prdm9.4,1441.106183
19_C03,Whsc1.1,1090.658968
2_G10,Bop1.4,785.8073501
1_B05,Asxl2.1,786.0396033
1_C02,Atm.2,786.2341101
control1_C08,shBrd8.3,786.4748877
13_E02,Prdm2.2,1442.326063
14_D02,Prmt2.2,1442.347672
13_E09,Prkaa1.3,1443.2089
20_C08,Gtf2h1.2,1093.02911
11_D10,Nap1l2.3,1443.640049
10_G05,Nap1l1.4,1443.744132
8_F09,Kdm1b.3,1444.306328
18_E02,Trim33.2,1094.224619
6_E10,Hdac10.3,788.2405269
13_F08,Prdm4.3,1444.558971
1_B09,Ash2l.1,788.8295416
3_F04,Cbx8.4,788.9241423
3_C02,Chaf1b.2,789.403821
1_C03,Arid2.1,789.8546069
17_G04,Smyd5.4,1097.009722
20_F02,Gtf2h1.3,1097.503576
21_E11,Smyd1.2,1097.605223
18_D10,Tdg.3,1097.920192
control2_C11,shCd4.2,1448.97501
control3_D04,shNcor1.3,1099.406905
14_E04,Prmt1.4,1450.762889
3_E11,Cbx4.3,793.0104966
control3_B08,shWhsc1.3,1101.509802
8_B04,Kdm3a.1,1452.416031
3_F11,Chd1.4,794.6073461
3_D10,Brwd1.3,794.748243
8_B09,Kdm1a.1,1453.638721
14_E11,Prmt7.3,1453.864754
19_C06,Brdt.3,1104.572546
9_E05,Mbd3.3,1454.80241
18_G04,Tet1.4,1107.490682
1_C09,Atrx.1,798.0976726
18_F06,Tet3.3,1111.017813
13_C06,Prdm8.1,1463.867791
20_F10,Hdac11.2,1115.538013
control1_C09,shBrd8.4,804.3020214
18_C05,Usp22.2,1118.065403
21_E04,Scmh1.3,1118.246422
21_D10,Scmh1.2,1118.939667
19_B07,Eaf1.1,1119.62295
12_D03,Ppargc1a.2,1468.737125
15_C11,Setd5.1,1120.087974
9_F05,Kdm6b.3,1469.887117
13_E10,Prdm8.3,1470.670973
1_E06,Atad2.3,808.0024611
21_D05,Smarcc1.2,1122.779752
8_F07,Kdm4a.4,1471.803202
13_D09,Prdm15.2,1474.060437
1_F06,Arid2.3,810.1387033
3_G05,Chd2.4,810.1450438
1_D06,Arid2.2,810.560487
6_E05,Hdac2.3,811.4301865
10_B06,Mll3.1,1476.459838
control3_B10,shCd4.1,1128.119959
13_B08,Prdm9.1,1476.998413
17_F04,Suv420h1.4,1128.865985
control2_F09,shSp140.4,1477.755913
20_D04,Padi2.3,1130.446485
18_C04,Tdg.2,1132.714788
19_E09,Clock.1,1132.760876
13_G11,Prdm4.4,1481.409535
21_F06,Smarcb1.2,1134.52409
3_B09,Cbx4.1,816.4913153
control1_C06,shBrd8.1,816.6199618
6_D10,Fbxw9.3,818.0137657
19_C11,Zmynd8.1,1137.996488
3_G08,Carm1.4,818.6132914
18_D07,Usp27x.3,1141.744404
7_E06,Ing5.3,822.1613933
13_G05,Prkcd.4,1490.948936
7_E07,Hira.2,822.5713401
3_E07,Cbx3.2,822.5981467
8_E06,Kdm3a.3,1492.530641
14_B10,Prmt2.1,1492.548487
control3_B06,shWhsc1.1,1146.337323
11_C06,Padi6.1,1494.692815
15_E09,Sfmbt2.3,1149.608097
11_E09,Paxip1.3,1497.222695
5_B03,Epc1.1,827.4060719
8_B08,Kdm4a.1,1498.784466
20_C10,Padi2.2,1151.925697
1_E07,Ash1l.2,828.562623
15_F05,Setd2.3,1153.879115
21_D09,Smyd1.1,1154.393792
13_D07,Prkaa2.3,1501.512253
20_D10,Fkbp2.1,1154.745796
17_E05,Suz12.3,1154.762616
10_E05,Myst2.3,1502.063185
11_E06,Padi4.3,1502.440301
20_B02,Fbxo17.2,1156.938036
3_E06,Cbx8.3,831.7653085
2_G02,Brd4.4,832.0300428
19_C05,Chd7.3,1158.018265
10_D07,Myst4.3,1505.336913
2_E07,Bmi1.2,832.9954778
11_F10,Ncoa3.4,1505.661148
3_D07,Chd1l.3,833.2960629
10_C09,Myst4.1,1507.207088
5_D08,Ercc5.2,834.4049003
5_E08,Eed.3,835.6053728
20_F05,Hdac5.2,1163.654048
20_D09,Iws1.2,1164.177665
9_D04,L3mbtl4.3,1511.325697
21_G04,Setd7.1,1165.058496
20_C04,Fbxo17.3,1165.200785
7_D05,Hira.1,837.8329524
11_F07,Parp1.4,1514.066361
11_F04,Padi4.4,1514.068447
9_B04,Mbd1.1,1516.296488
18_C09,Usp27x.1,1171.048516
control3_C04,shMll2.3,1171.624343
21_G07,Smarcd2.2,1171.741596
5_D06,Ehmt2.2,844.220857
7_C08,Hdac9.2,844.5094723
12_B06,Pcgf6.1,1521.441173
13_D08,Prdm8.2,1524.417018
1_E04,Actl6b.4,847.0656844
3_E02,Cbx5.2,847.4108858
19_B11,Chd7.2,1179.651054
20_E11,Iws1.3,1179.716987
17_D05,Sp140.1,1180.038303
5_E05,Ezh1.3,848.0978729
1_D10,Actl6b.3,848.2772723
20_F06,Hdac11.1,1182.371901
3_D11,Chd2.2,850.6918244
19_B09,Zmynd11.1,1184.489348
10_B07,Nap1l1.1,1530.305311
7_C11,Ing2.1,851.2907383
13_B04,Prdm6.1,1531.007713
21_E08,Setd3.3,1185.844342
18_D03,Usp27x.2,1186.280157
11_G08,Ncoa1.4,1532.274276
12_B10,Pcgf5.1,1535.888171
11_E04,Nap1l2.4,1537.466956
control3_F02,shRunx3.1,1193.881822
8_D06,Kat2b.2,1539.637086
18_D06,Tet3.2,1194.874708
21_D02,Setd3.2,1195.532497
20_G04,Fkbp5.3,1195.833639
8_G11,Kdm2a.4,1541.759456
12_D04,Phf20.3,1542.557443
18_B07,Usp51.1,1198.229609
12_C04,Pcgf2.2,1543.984515
3_D05,Cbx3.1,861.2070858
control3_E07,shKlf2.2,1200.051048
9_E02,L3mbtl2.2,1545.293081
20_E08,Fkbp5.2,1200.883905
11_F11,Paxip1.4,1545.884857
3_F05,Cbx3.3,863.3378809
11_C11,Nsd1.1,1548.831748
10_E06,Mtf2.3,1549.302792
8_E05,Kdm4a.3,1549.485391
11_C09,Pbrm1.1,1549.556582
control1_C10,shCd4.2,866.0063925
1_F11,Atr.4,866.7195322
9_B10,Kdm5c.1,1552.207845
10_E07,Morf4l1.2,1553.836435
21_B02,Satb1.3,1210.340003
20_D03,Prdm16.2,1211.289295
17_C08,Sp100.2,1211.980433
control3_B04,shBptf.3,1212.231602
12_G03,Phf19.4,1556.549841
20_E03,Mecp2.1,1213.680496
3_F07,Chaf1b.4,871.323361
18_E10,Ube2i.3,1215.074762
control3_B03,shBptf.2,1218.563554
control3_B02,shBptf.1,1219.252511
8_B11,Kdm4c.1,1563.090032
3_B03,Cbx7.1,875.7097748
5_F06,Ehmt2.3,878.1756209
6_F09,Gtf3c4.3,879.6698754
11_F03,Pcgf1.3,1570.991649
2_E10,Brd4.3,882.8572985
8_G06,Kdm4d.4,1574.873666
20_D06,H2afz.3,1233.081283
11_C07,Padi4.2,1576.701698
20_E02,Jmjd8.3,1237.997204
6_F08,Hat1.3,889.9883255
19_E02,Zmynd8.2,1242.149899
19_F04,Brdt.2,1243.781677
6_E06,Hdac1.3,893.225722
1_C06,Atad2b.1,893.5273264
8_D05,Kat5.1,1590.015213
17_G07,Sp140.4,1248.356494
1_F08,Asxl2.3,895.5206473
3_E09,Chd1.3,896.2080113
19_F07,Chd7.1,1249.976853
18_F04,Ube2e1.4,1252.125331
19_E05,Cecr2.3,1254.347089
3_G03,Cbx5.4,899.4555483
13_D03,Prkaa2.2,1596.862092
20_F08,Mecp2.2,1255.898872
20_D02,Fkbp5.1,1256.524524
1_C08,Aff4.2,901.1277796
21_F05,Smarcd2.1,1257.33879
10_D10,Mll1.3,1600.363025
control3_F09,shSp140.4,1260.340449
18_G06,Usp27x.4,1261.129622
8_B07,Kdm5a.1,1603.885334
3_B04,Cbx8.1,905.0081307
20_F09,Kdm4b.1,1263.46422
3_B02,Brwd1.1,909.2227378
19_C10,Arid1b.2,1270.021995
1_F05,Ash1l.3,910.1716285
control3_F06,shSp140.1,1270.149116
13_E04,Prdm10.4,1611.297863
17_F03,Tcea1.3,1270.788729
18_D02,Tet1.2,1271.628679
13_G07,Prdm14.4,1612.511584
3_G10,Cbx4.4,911.5580201
19_C04,Wbp7.2,1273.219226
3_F08,Cbx6.3,914.3328152
10_E04,Mll1.4,1619.954843
3_B08,Chaf1b.1,917.4722765
3_C07,Cbx8.2,918.8344811
3_C04,Brwd1.2,919.9789006
3_G02,Chaf1a.4,920.8564642
3_C08,Carm1.2,921.3220354
11_D08,Padi6.2,1627.105409
10_B09,Msl3.1,1628.739161
20_F03,Satb1.1,1290.945506
1_D08,Atad2b.2,927.6523287
13_F10,Prdm13.4,1635.903001
19_E04,Wbp7.4,1296.527736
20_G08,H2afz.1,1299.319515
3_F02,Carm1.3,930.7883499
5_F08,Ep400.3,930.9064546
20_D05,Hdac11.3,1302.242726
18_D09,Trim28.2,1302.541209
10_C08,Mll3.2,1642.547139
5_F04,Epc2.4,933.4573898
6_D09,Gtf2f1.2,935.2198075
6_E07,Gtf2b.2,937.5147639
13_B06,Prdm12.1,1648.766
6_F03,Hdac6.3,938.4510285
12_B03,Phf20.1,1650.151983
3_C03,Cbx1.1,939.4111825
19_B04,Brd7.2,1314.607082
1_C07,Atad2.2,941.089399
6_F10,Gadd45b.4,944.0481351
3_D04,Cbx7.3,944.6263898
19_B10,Wdr5.1,1323.510085
3_E04,Brwd1.4,949.4384908
13_G04,Prdm11.4,1670.198115
11_E07,Ncor1.2,1670.277848
10_G04,Mll2.4,1672.568663
2_E05,Brd8.3,956.2315896
2_E06,Brd3.3,956.661628
control3_B05,shBptf.4,1338.618063
3_E03,Cbx6.2,958.7392857
1_D07,Atrx.3,963.0777539
19_B03,Arid1b.1,1352.704999
19_E07,Whsc1l1.2,1353.235668
11_E10,Padi6.3,1689.835395
11_G04,Nap1l3.4,1691.505547
3_E05,Chaf1b.3,970.9884784
20_C06,Parp2.2,1360.931429
control3_F04,shRunx3.3,1361.473955
3_F06,Cbx1.3,974.8153976
3_F03,Chd2.3,979.1193971
19_E08,Wdr5.3,1373.211362
12_C02,Phip.2,1708.687334
3_D06,Cbx1.2,990.6497498
11_D04,Padi1.3,1723.358204
19_B08,Cecr2.1,1393.596458
18_F03,Usp51.3,1397.72755
3_D09,Cbx4.2,1000.624409
control2_F03,shRunx3.2,1739.076492
11_C04,Nap1l2.2,1741.003926
8_F10,Kat2b.4,1741.791745
1_F07,Atm.4,1010.384159
13_G09,Prdm5.4,1757.835676
3_G09,Cbx7.4,1021.759393
8_F08,Kdm2a.3,1771.329545
18_C03,Tet3.1,1440.69654
2_D08,Brd4.2,1030.510978
6_F06,Gadd45b.3,1031.701804
2_C06,Brd4.1,1033.431597
3_F09,Cbx5.3,1033.622076
20_F04,Parp2.1,1448.168019
12_D05,Phc1.1,1780.919926
20_D08,Parp2.3,1455.327384
3_D03,Chd1l.2,1045.801577
18_G05,Usp51.4,1467.675462
1_F09,Asxl1.3,1049.219535
10_D03,Myst4.2,1863.962251
17_D04,Suv39h2.3,1552.722943
3_C05,Chd1.2,1107.367676
15_F11,Sfmbt2.4,1565.657481
18_G03,Trim33.4,1566.084488
18_D04,Ube2b.3,1567.86373
3_F10,Cbx1.4,1118.509203
12_B04,Phf20l1.1,1928.850942
control3_F03,shRunx3.2,1613.200805
13_D06,Prdm13.2,1980.24254
5_G03,Ep300.4,1262.285428
5_F05,Elp3.3,1283.423295
12_B02,Pcgf2.1,2260.635191
