plate_well,shRNA,GeoMean
20_D10,Fkbp2.1,472.5538367
1_D04,Asxl3.3,462.7509378
2_E08,Baz1b.3,463.4602627
4_B06,Chd5.1,463.5007425
9_F07,Mbd3.4,881.6879748
1_G10,Ash2l.4,464.033314
1_E08,Aff1.3,464.4081244
4_C06,Dnmt1.1,464.639875
control2_B07,Whsc1.2,884.0457558
8_D04,Kdm2b.3,884.9161637
9_F11,Mbd4.4,885.1048446
8_D02,Jmjd6.2,885.7373489
10_G05,Nap1l1.4,887.1205572
4_C02,Dnmt3a.2,466.617358
7_E11,Hltf.3,467.4154669
18_F05,Trim24.3,457.0106256
control1_B05,Bptf.4,468.0514321
19_C11,Zmynd8.1,508.7585282
13_B04,Prdm6.1,891.0539179
7_F10,Hells.4,469.0013252
2_E07,Bmi1.2,469.1791347
20_E06,Paf1.3,480.825408
4_G11,Ctsl.4,469.7741139
1_B11,Atr.1,470.1031739
5_E04,Dub2a.4,470.2643336
3_D11,Chd2.2,470.3815469
16_F04,Smarcc2.4,460.4108714
18_C08,Tet2.2,460.5896514
3_F10,Cbx1.4,471.0288511
20_C11,Jmjd8.2,483.1259232
control1_C10,shCd4.2+Runx3,471.6948218
19_E02,Zmynd8.2,513.400723
10_E06,Mtf2.3,896.3756447
12_F07,Phip.4,899.5786264
2_E03,Brd1.2,473.6860118
18_F09,Trim33.3,463.9812776
12_D07,Ppargc1a.3,900.2323553
17_F03,Tcea1.3,464.3670586
20_B05,Kdm4b.3,487.0143641
18_B11,Usp22.1,464.7392799
3_D07,Chd1l.3,474.989248
7_C08,Hdac9.2,475.0436887
14_G02,Rbbp7.4,902.5797231
4_B11,Dnmt3b.1,475.3847174
19_B09,Zmynd11.1,518.3243819
13_G11,Prdm4.4,905.0571903
7_B04,Ing5.1,476.7450768
12_E06,Phf20l1.3,905.2332878
7_F08,Ing3.3,477.1248617
4_D05,Chd8.1,477.2500058
control1_C04,mll2.3,477.4815759
18_D03,Usp27x.2,468.3603859
20_F08,Mecp2.2,490.8940505
16_C07,Smarcc2.2,468.7203781
16_G04,Sirt3.4,468.7630782
1_C03,Arid2.1,479.3858596
2_G08,Baz2a.4,479.5375311
3_C05,Chd1.2,479.7706585
10_C07,Mtf2.2,910.4676936
14_B11,Rnf20.1,910.7551736
4_G06,Dnmt3l.4,479.9845888
15_B03,Setdb1.1,471.5370503
8_B08,Kdm4a.1,911.4220743
4_G10,Chd9.4,480.8877681
12_B10,Pcgf5.1,913.1516556
control2_D07,Cxxcl.2,913.3054609
5_F07,Ezh1.4,481.595907
21_C08,Sirt2,473.3861656
control1_B10,shCd4.1+Runx3,481.921186
control1_D11,shCd4.3+pMig,483.3297284
19_D09,Zmynd11.2,528.8985297
10_G10,Msl3.4,917.4633789
12_C11,Phf19.1,917.5621601
2_D03,Brpf1.2,484.4222751
11_F05,Ncor1.3,918.7685468
16_E04,Sirt1.4,476.965912
5_F06,Ehmt2.3,485.4714111
20_C02,Phc3.2,500.8591834
control3_D11,shCd4.3+pMig,481.1263259
2_F03,Brpf3.3,488.441274
2_G04,Baz1b.4,488.4803785
18_E03,Trim66.2,481.8831211
6_C10,Hcfc1.2,488.9543313
13_E09,Prkaa1.3,926.7605613
19_E09,Clock.1,536.8058456
8_F05,Kat5.3,927.6317179
19_D10,Wbp7.3,537.0588371
5_F04,Epc2.4,489.9184619
19_F02,Wdr82.3,537.6659526
11_E09,Paxip1.3,928.8478289
18_B05,Trim66.1,483.6350575
16_C11,Smarca1.1,484.1052795
12_B02,Pcgf2.1,929.7545436
9_D09,L3mbtl1.2,931.2635394
13_E02,Prdm2.2,931.7269959
7_G02,Ino80.4,492.1334101
17_D05,Sp140.1,485.9090604
1_B06,Aff4.1,492.4042716
15_F02,Scml4.3,486.2283618
1_B10,Aff1.1,492.7764208
4_D02,Chd4.2,492.9674387
4_D10,Chd3.3,493.2843441
16_F03,Smyd3.3,487.5882674
10_E07,Morf4l1.2,935.4182884
14_B08,Ring1.1,936.231712
10_F10,Mll5.4,936.4242239
4_G07,Chd8.4,494.9212573
16_G07,Sirt6.4,490.2691409
10_E08,Mll2.3,940.6668022
7_C09,Jmjd1c.1,497.2108162
3_E08,Brwd3.3,498.7007705
6_E08,Fkbp1a.3,499.2768415
12_B09,Phf1.1,945.5378178
control3_C04,mll2.3,494.8075756
4_C03,Chd6.1,499.9475543
14_F02,Prmt3.3,946.1772464
4_C04,Chd3.2,500.228524
control3_D02,Ncor1.1,495.7148146
control2_C08,Brd8.3,947.203616
9_D03,Mecom.2,947.4930959
9_B06,Kdm5d.1,947.7751901
15_E03,Setd8.2,496.5980152
10_B04,Mtf2.1,948.2836103
20_F04,Parp2.1,519.7806569
3_G09,Cbx7.4,501.4746123
1_B07,Aurkb.1,501.7314943
14_B03,Rbbp4.1,949.5712098
7_G03,Ing2.4,501.9196871
4_E09,Dnmt3b.3,501.9865868
control3_D06,Cxxcl.1,498.0823508
5_D02,Eed.2,502.4508703
15_C07,Setdb2.2,498.2299475
13_B11,Prkaa1.1,951.4880967
4_F10,Chd6.4,503.1348997
12_C09,Ppargc1a.1,952.1222302
5_D07,Fbxl19.3,503.507547
5_E05,Ezh1.3,503.8973206
17_G04,Smyd5.4,500.4139436
13_E11,Prdm15.3,954.0409517
15_G02,Setmar.4,500.6826084
20_F11,Phf17.2,524.2451425
9_D05,Kdm6b.1,955.4338479
3_G07,Cbx3.4,505.5663955
20_F10,Hdac11.2,526.1740445
21_D02,Setd3.2,503.2505338
12_C07,Phf20l1.2,958.4321176
4_F05,Chd8.3,506.9588037
20_D11,Rnf2.3,527.0193592
14_C09,Rnf217.1,959.1076982
3_D03,Chd1l.2,507.9360801
13_B08,Prdm9.1,960.4048995
7_G08,Hdac9.4,508.4869106
12_D08,Phf8.2,961.2814174
control1_C07,Brd8.2,508.5296423
5_B08,Ezh1.1,508.6264299
12_F02,Pcgf6.3,962.0556735
6_F08,Hat1.3,508.9786125
20_C07,Paf1.2,529.4736501
15_B05,Setd8.1,507.0223417
control3_F07,Sp140.2,507.2214841
3_F06,Cbx1.3,510.1873889
10_E05,Myst2.3,964.7109491
4_D03,Dnmt3l.2,510.5583047
7_B09,Hltf.1,510.5812307
control3_C07,Brd8.2,507.8918174
control1_E07,Klf2.2,510.6768973
20_E10,Phc2.1,531.2480657
12_C10,Phf20.2,965.8436624
14_G06,Rnf217.4,966.4520557
18_F11,Usp22.4,508.9561269
19_C07,Brd7.3,566.0683205
control1_B04,Bptf.3,512.3751999
19_G07,Whsc1l1.4,567.0557872
13_D07,Prkaa2.3,968.206432
7_G06,Jmjd1c.4,513.6128182
17_C02,Suz12.2,511.6878021
control3_F08,Sp140.3,512.1920748
13_D06,Prdm13.2,971.5594592
18_G05,Usp51.4,512.7705593
18_B02,Tdg.1,513.2012935
6_D08,Hdac10.2,515.1063042
18_C10,Ube2b.2,513.3280351
control2_B09,Whsc1.4,973.2280237
18_E04,Tdg.4,513.5213579
15_E09,Sfmbt2.3,514.3265782
20_D03,Prdm16.2,537.6879424
control1_F09,Sp140.4,516.2483611
9_D02,Kdm5c.2,974.9673397
control2_E10,shCd4.4+Runx3,975.151824
10_G06,Myst4.4,975.5131993
16_C09,Smyd2.1,515.2335647
1_G09,Asxl3.4,516.9655913
14_D05,Prmt6.1,976.2130174
16_G03,Smarca1.4,515.9653825
4_E07,Chd8.2,517.3962377
control1_D08,Cxxcl.3,517.6450871
control3_E08,Klf2.3,516.7366028
19_E06,Brdt.1,575.411734
15_C11,Setd5.1,517.6171745
15_C10,Setdb1.2,518.1178165
9_B08,Mbd3.1,980.3362461
15_F06,Setd1a.3,518.710005
15_D06,Setd1a.2,518.7693309
17_F08,Suv39h1.3,519.1300496
21_B10,Setd3.1,519.4745716
10_C11,Mta1.1,982.1197178
9_E04,Kdm5b.4,982.1587478
14_E07,Prmt6.2,982.9299639
14_C11,Prmt8.1,983.2254332
control3_D03,Ncor1.2,520.3919031
15_B07,Sin3b.1,520.4860245
3_B08,Chaf1b.1,521.2155709
17_D08,Suv420h2.2,521.5454893
14_G05,Rnf40.4,986.0221755
18_C05,Usp22.2,522.496572
control2_D03,Ncor1.2,986.7907911
11_E11,Ncor2.3,986.8097077
13_F03,Prkcd.3,986.8209999
4_D08,Dnmt1.2,523.068279
control3_D05,Ncor1.4,522.9450676
18_D02,Tet1.2,523.1199575
20_B03,Padi2.1,546.6639691
control2_E06,Klf2.1,988.1738734
20_E09,Phf17.1,547.2222192
12_B04,Phf20l1.1,988.5212654
10_E03,Mta2.2,988.7907966
15_D09,Setd4.2,524.1095117
control3_F06,Sp140.1,524.4353852
5_G07,Elp3.4,524.7347233
3_G08,Carm1.4,524.7789091
9_C07,Mbd1.2,990.2666209
7_F11,Jhdm1d.4,525.0764514
1_G06,Atrx.4,525.2451355
17_G02,Suv420h2.4,525.878265
2_D06,Baz2b.2,525.7043469
7_F06,Hells.3,525.706943
4_F09,Crebbp.3,526.7387838
12_D09,Phf1.2,993.5192326
14_E10,Rbbp7.3,993.8674058
14_F05,Prmt6.3,994.7059527
5_F02,Ehmt1.3,527.6195593
5_C11,Ep300.1,527.8977136
7_G07,Hira.4,527.9890497
9_D04,L3mbtl4.3,996.1772911
4_F02,Chd5.3,528.533821
18_C09,Usp27x.1,529.3606133
3_G04,Brwd3.4,528.6520029
17_E06,Suv420h1.3,529.6031948
7_D06,Hells.2,528.8121958
15_B08,Sfmbt1.1,530.6284791
10_F09,Mta1.3,999.023165
17_F06,Sp110.3,531.1807552
14_G10,Prmt7.4,1002.928535
18_F07,Uhrf1.4,533.6533688
12_C05,Polr2b.2,1003.379867
16_B11,Smarce1.1,534.1176744
17_C04,Smyd4.2,535.43081
13_B02,Prdm10.1,1005.764014
12_B03,Phf20.1,1005.897024
1_C05,Atr.2,534.5186449
4_F04,Dmap1.4,534.8809365
1_F08,Asxl2.3,535.1586101
12_D05,Phc1.1,1009.399565
1_B03,Asxl3.1,535.8101823
18_E02,Trim33.2,538.5139073
3_G03,Cbx5.4,536.5263735
control3_B07,Whsc1.2,538.95559
20_E05,Phc3.3,563.5008809
19_C03,Whsc1.1,600.4621419
20_C06,Parp2.2,564.087206
control2_C04,mll2.3,1013.897196
control1_B11,shCd4.1+pMig,539.0072044
18_C07,Ube2e1.2,542.0949094
18_D05,Trim24.1,542.5441557
16_B09,Sirt7.1,542.6904938
control2_C07,Brd8.2,1016.573728
18_F03,Usp51.3,542.7812119
10_D04,Mta3.3,1018.247519
16_B04,Smarcc2.1,545.8584931
4_F03,Dot1l.3,542.653173
12_C02,Phip.2,1022.670479
12_D02,Pcgf5.2,1022.849225
12_F11,Polr2b.4,1023.236646
14_G07,Prmt6.4,1023.937564
20_G04,Fkbp5.3,571.727678
18_C04,Tdg.2,548.1171661
17_F09,Supt16h.3,548.6860468
4_B05,Ctsl.1,544.8199986
10_C02,Myst2.2,1026.400481
13_E10,Prdm8.3,1026.635881
16_D03,Smyd2.2,553.1159483
control3_B10,shCd4.1+Runx3,553.7269228
14_E11,Prmt7.3,1032.795514
18_G11,Trim66.4,554.1994495
12_D11,Prdm1.2,1035.008064
1_F11,Atr.4,550.4269091
13_D10,Prdm10.3,1036.003183
3_C03,Cbx1.1,551.2041968
1_E04,Actl6b.4,551.2073647
12_E08,Pcgf5.3,1036.928581
1_E09,Atr.3,551.8391015
2_F02,Baz2a.3,552.1487914
12_B05,Phf2.1,1039.57063
7_F04,Ing5.4,552.96539
7_E05,Jarid2.3,553.4529497
12_D10,Pcgf2.3,1041.122499
control3_C09,Brd8.4,560.2340523
13_E08,Prdm11.3,1042.677361
1_E06,Atad2.3,555.6028905
21_E04,Scmh1.3,564.407724
control1_D10,shCd4.3+Runx3,558.0000943
15_B11,Sfmbt2.1,564.8700488
control1_G08,Wdr82.3,558.2868957
5_E08,Eed.3,559.1378994
20_G05,Satb1.2,590.6171991
12_D03,Ppargc1a.2,1053.290748
14_E06,Rbbp5.3,1054.765828
control3_G08,Wdr82.3,570.2029471
13_B05,Prdm4.1,1058.36221
4_D09,Chd9.2,563.5016686
1_B09,Ash2l.1,563.8547819
4_E10,Dnmt1.3,564.1855041
14_D02,Prmt2.2,1059.791542
7_G11,Ing3.4,564.2778911
14_F04,Rbbp5.4,1061.181032
7_D10,Hdac7.3,565.9791037
2_F09,Bptf.3,567.3700939
5_G02,Ercc5.4,567.5554135
2_G03,Bptf.4,567.8834526
16_C04,Sirt1.2,576.5463589
10_D06,Mll5.2,1066.736971
12_C03,Pcmt1.1,1067.102087
21_E07,Smarcc1.3,577.406819
control3_D10,shCd4.3+Runx3,578.0777299
15_D04,Setdb1.3,578.3069878
20_B04,Paf1.1,603.7298598
9_C09,Mecom.1,1070.813417
1_B04,Atad2.1,570.4732597
10_D07,Myst4.3,1072.048505
18_F04,Ube2e1.4,580.6938835
7_D09,Hltf.2,571.5539329
4_E04,Chd3.4,571.994488
10_E11,Msl3.3,1073.900021
16_D07,Smyd2.3,581.7773483
10_F03,Nap1l1.3,1075.028306
2_D05,Bmi1.1,573.6083403
14_F11,Rnf20.4,1077.51686
1_B05,Asxl2.1,574.3244424
18_E09,Usp22.3,584.291933
10_D05,Morf4l1.1,1078.125181
12_E04,Pcgf2.4,1079.596183
8_B09,Kdm1a.1,1079.683109
21_E02,Ube2a.2,586.2331976
1_E03,Asxl2.2,576.4954666
16_D06,Sirt5.2,586.8587952
4_F06,Chd6.3,576.6890342
19_C09,Clock.3,652.3154403
18_F02,Tet2.3,587.4946505
20_D02,Fkbp5.1,612.0303203
18_G10,Trim28.4,587.5417151
13_F09,Prdm2.3,1082.947796
6_E09,Hdac3.3,578.3144598
control1_D04,Ncor1.3,578.5272148
20_C09,Prdm16.1,614.6692528
2_E02,Bptf.2,580.2386385
3_F03,Chd2.3,580.2636557
16_E05,Smarcd3.3,591.2257588
7_C02,Jarid2.2,580.4835104
1_C09,Atrx.1,580.5989517
control3_E07,Klf2.2,591.8312208
13_C05,Prkaa1.2,1089.284175
6_D04,Hcfc1.3,581.6453017
13_F06,Prdm13.3,1091.195839
17_F10,Sp110.4,593.2823141
1_D10,Actl6b.3,583.114921
3_E04,Brwd1.4,583.3489111
6_F10,Gadd45b.4,583.8005568
2_D07,Brpf1.3,584.1721122
13_C03,Prdm13.1,1096.215466
7_D07,Jmjd1c.3,585.6245235
control3_F09,Sp140.4,597.6115103
18_B10,Tet1.1,598.1944264
18_G07,Trim24.4,598.2900308
20_G02,Phc2.2,624.1904041
control2_B02,Bptf.1,1102.273765
14_E05,Ring1.3,1102.508208
17_B04,Suv420h1.1,601.372568
13_D02,Prdm11.2,1103.351183
16_F06,Sirt5.3,603.0033241
10_D08,Myst1.2,1107.732334
control1_E08,Klf2.3,591.6233368
7_C04,Hdac7.2,592.6738763
16_G05,Smyd3.4,606.3066301
2_E05,Brd8.3,593.0936334
10_D09,Msl3.2,1111.421777
20_C04,Fbxo17.3,631.9399802
7_B10,Hdac8.1,593.7661159
14_G08,Prmt3.4,1112.315701
4_D11,Dot1l.2,593.9515747
15_C05,Sfmbt2.2,608.1432115
13_C08,Prdm12.2,1114.564268
7_B11,Jhdm1d.1,595.4134211
14_F08,Psip1.3,1115.822909
1_D08,Atad2b.2,595.9121103
2_F04,Brd3.4,595.9327066
14_G04,Prmt2.4,1116.770323
7_G05,Jmjd4.4,596.5229704
6_E07,Gtf2b.2,596.5392881
17_C10,Suv39h2.2,610.6047698
14_D06,Prmt5.2,1118.513947
12_E05,Phip.3,1119.770355
10_G02,Myst1.4,1120.643471
9_E02,L3mbtl2.2,1120.843335
7_D08,Ino80.2,599.0797013
13_F04,Prdm6.4,1121.809912
control1_D09,Cxxcl.4,600.4889698
18_G06,Usp27x.4,615.4543891
1_C04,Actl6b.2,601.1185362
12_D04,Phf20.3,1125.406797
16_E02,Smarca1.2,616.6857669
control3_E11,shCd4.4+pMig,617.2681414
15_C03,Setd1a.1,618.0132223
16_F09,Smarca1.3,618.3473111
13_F02,Prdm12.3,1130.122444
13_B03,Prdm5.1,1130.492533
18_B09,Trim28.1,620.145747
18_E05,Uhrf1.3,620.5323284
18_G03,Trim33.4,621.6359552
19_G04,Wdr5.4,691.6830736
4_D06,Chd6.2,609.7651576
14_D03,Rnf217.2,1140.852613
13_B06,Prdm12.1,1141.629562
21_E08,Setd3.3,629.4133575
5_F03,Fbxo44.3,612.3853767
14_B04,Rbbp5.1,1145.396947
9_C04,Kdm5b.2,1145.632989
control3_D08,Cxxcl.3,631.18124
control1_C08,Brd8.3,613.8201663
control3_C06,Brd8.1,631.4170727
19_D08,Cbx2.1,701.7272328
13_E05,Prdm9.3,1149.194317
14_C04,Prmt1.2,1149.499888
8_G10,Kdm1a.4,1149.550964
13_F05,Prdm14.3,1150.623522
13_F11,Prkaa1.4,1151.476207
8_G08,Kat2a.4,1152.753958
20_F06,Hdac11.1,660.2413224
16_D05,Sirt6.1,635.2956186
9_C06,Mbd2.1,1154.743059
control3_C08,Brd8.3,636.1808756
21_C11,Ube2a.1,637.1796012
4_E03,Ctsl.2,620.7691223
control2_B05,Bptf.4,1159.905455
7_G09,Ing4.4,622.9825752
control1_C09,Brd8.4,623.695801
1_D03,Atrx.2,625.1606574
control2_D04,Ncor1.3,1168.526031
7_F09,Ing2.3,626.2261164
11_C04,Nap1l2.2,1170.838756
14_E03,Psip1.2,1171.175613
13_G03,Prdm2.4,1171.426469
12_F04,Phf20l1.4,1171.494277
18_B03,Ube2b.1,647.4850071
19_F05,Whsc1l1.3,719.508911
control2_B08,Whsc1.3,1174.017528
1_D09,Ash2l.2,630.5587659
13_D03,Prkaa2.2,1179.268802
13_E07,Prdm14.2,1179.812802
control2_B03,Bptf.2,1181.223474
3_D08,Chaf1a.2,633.1801513
6_G09,Hcfc1.4,633.868007
9_E05,Mbd3.3,1183.735531
10_C03,Mll5.1,1183.752855
7_F07,Jarid2.4,635.2303891
13_B09,Prdm15.1,1187.491845
3_F05,Cbx3.3,636.9455975
control1_D07,Cxxcl.2,637.8845379
17_C06,Suv420h2.1,660.2230335
4_D04,Cxxc1.3,638.1595286
1_E07,Ash1l.2,638.3170948
1_D07,Atrx.3,638.9843807
14_C05,Rnf20.2,1194.605092
14_F07,Ring1.4,1195.108139
19_F09,Zmynd8.3,737.0031433
12_G04,Pcgf5.4,1196.052068
18_B07,Usp51.1,664.3700863
13_G06,Prkaa2.4,1197.197822
10_C05,Myst3.2,1197.704012
1_C10,Asxl3.2,643.4442807
16_C10,Smarca5.2,667.4416046
10_F07,Myst2.4,1202.603638
10_G09,Mta3.4,1202.757102
4_E06,Dmap1.3,645.8242692
10_B07,Nap1l1.1,1204.526088
21_E11,Smyd1.2,669.8902867
1_B08,Atm.1,647.6381574
14_F03,Rnf40.3,1207.369933
13_G09,Prdm5.4,1207.907577
10_F04,Mtf2.4,1209.235967
13_D05,Prdm14.1,1213.308204
12_F03,Prdm1.3,1213.403335
3_F04,Cbx8.4,651.5399877
control1_E06,Klf2.1,651.603394
21_D09,Smyd1.1,677.6737314
16_C02,Smarcd3.2,677.7981871
9_F03,Men1.3,1219.585577
18_C03,Tet3.1,681.1145866
6_E11,Gtf2f1.3,658.1553078
3_F02,Carm1.3,659.098327
2_C05,Brd9.2,660.8361939
control1_B06,Whsc1.1,661.2636989
13_C04,Prdm10.2,1232.558709
18_D04,Ube2b.3,689.0868885
14_D04,Rbbp4.3,1233.49201
9_G05,Men1.4,1235.328087
12_F06,Pcmt1.3,1240.476602
control2_C06,Brd8.1,1240.775958
13_G02,Prdm8.4,1243.166776
16_D08,Smarcd1.2,696.6219958
control1_C06,Brd8.1,669.2518164
4_C10,Cxxc1.2,669.6956536
13_G04,Prdm11.4,1248.938554
control1_B08,Whsc1.3,671.5813966
13_F07,Prdm9.4,1249.680803
14_C03,Prmt5.1,1250.789069
21_B06,Setd7.2,701.0685748
control3_D09,Cxxcl.4,701.9625047
20_C10,Padi2.2,728.8179178
4_G09,Cxxc1.4,675.275349
19_F10,Whsc1.4,782.1555883
15_D11,Sin3b.2,705.378278
13_E03,Prdm4.2,1257.472622
control3_B02,Bptf.1,705.6222948
control2_B06,Whsc1.1,1257.731508
10_C06,Myst1.1,1259.727473
control3_E06,Klf2.1,707.1343837
13_D11,Prkcd.2,1260.020944
12_E03,Phf2.2,1260.097098
6_E10,Hdac10.3,678.4829001
20_D07,Prdm16.3,735.9805149
13_G08,Prdm12.4,1265.168195
14_B09,Prmt7.1,1268.160979
13_F08,Prdm4.3,1271.18274
10_C09,Myst4.1,1273.298347
13_E04,Prdm10.4,1276.372774
4_F08,Ctsl.3,687.4893506
control1_B09,Whsc1.4,688.2134426
21_G08,Smarca2.2,720.5334753
21_D06,Smarcb1.1,724.6530477
control3_B09,Whsc1.4,724.8287799
16_G02,Smarcd1.4,725.0006682
7_B08,Jarid2.1,692.4902667
14_F06,Prmt5.3,1286.855208
13_D09,Prdm15.2,1288.526758
19_B11,Chd7.2,808.1475278
2_C08,Baz2a.2,696.9508059
13_E06,Prdm6.3,1306.73582
17_F04,Suv420h1.4,739.8960237
19_C06,Brdt.3,821.233374
15_B04,Setdb2.1,740.1312588
21_G04,Setd7.1,743.5004015
16_C03,Sirt5.1,744.2092806
16_D02,Sirt3.2,745.432873
7_F05,Hira.3,711.0945636
6_F07,Hdac2.4,712.0046048
14_E04,Prmt1.4,1328.352826
4_G04,Chd4.4,716.168426
14_E09,Rnf20.3,1330.552172
10_C04,Mll1.2,1330.710778
10_E02,Mta1.2,1336.170741
14_G11,Psip1.4,1336.905527
14_D10,Prmt1.3,1344.743277
control2_G07,Wdr82.2,1348.782682
21_F06,Smarcb1.2,771.7057338
4_C07,Dmap1.2,733.0230752
9_E07,Kdm6b.2,1358.50084
17_B02,Smyd4.1,773.9160625
17_F02,Sp100.3,776.9885774
10_E10,Myst1.3,1364.158291
13_B07,Prkcd.1,1364.982736
21_F02,Smarca2.1,780.8144047
control3_B03,Bptf.2,781.5163824
10_B03,Mta3.1,1375.178967
21_C03,Smarca2.3,785.6091165
control3_E10,shCd4.4+Runx3,788.0995849
19_C05,Chd7.3,876.4947981
17_C08,Sp100.2,791.3414242
control2_G06,Wdr82.1,1386.406073
12_E07,Phc1.2,1387.594619
7_D05,Hira.1,751.4480272
9_B07,Men1.1,1393.397525
16_G09,Smarca5.4,797.4348623
10_E04,Mll1.4,1393.648999
19_D07,Dpy30.2,889.2666509
6_F11,Hdac3.4,757.379948
control2_B04,Bptf.3,1406.542167
5_F05,Elp3.3,767.9927257
14_D11,Rnf40.2,1430.489197
control3_B06,Whsc1.1,825.3089358
13_G10,Prdm15.4,1438.157554
18_G02,Ube2i.4,834.4613098
16_D04,Smarca5.3,838.1599039
7_E09,Jhdm1d.3,789.7040132
control2_G09,Wdr82.4,1460.569784
5_G04,Eed.4,795.0998112
19_F06,Whsc1.3,941.6568809
control3_B05,Bptf.4,850.7557409
18_E06,Ube2e1.3,852.8735877
4_E08,Chd4.3,800.3974201
16_F02,Sirt4.3,857.2112374
20_C05,Phf10.3,887.7084152
control3_D07,Cxxcl.2,869.8249102
17_D04,Suv39h2.3,873.6111084
21_B02,Satb1.3,874.6982818
14_B05,Psip1.1,1519.531442
10_F11,Myst3.4,1522.574405
13_D08,Prdm8.2,1534.090364
control3_B08,Whsc1.3,893.2729759
10_D10,Mll1.3,1540.285761
3_G02,Chaf1a.4,837.7094528
18_B04,Ube2e1.1,900.057527
control1_E10,shCd4.4+Runx3,841.3330078
control1_E11,shCd4.4+pMig,842.2035472
13_F10,Prdm13.4,1557.943838
10_E09,Myst3.3,1564.873609
1_E10,Atad2b.3,853.8055487
13_G05,Prkcd.4,1579.435615
control3_B04,Bptf.3,923.9204914
14_B02,Prmt1.1,1588.224565
10_B11,Myst3.1,1591.554649
2_B11,Brd9.1,883.0312011
16_B03,Smarca5.1,960.8981446
10_D11,Nap1l1.2,1676.251165
19_F07,Chd7.1,1107.652665
13_D04,Prdm5.3,1716.694737
control3_G06,Wdr82.1,1022.994627
18_E10,Ube2i.3,1030.856064
control1_G07,Wdr82.2,949.4113414
21_D10,Scmh1.2,1073.41146
19_G08,Wdr82.4,1202.673483
control1_G06,Wdr82.1,1003.480734
control3_G09,Wdr82.4,1114.147337
20_B09,Iws1.1,1150.318174
21_C04,Scmh1.1,1121.973985
19_B06,Wdr82.1,1282.750452
control3_D04,Ncor1.3,1173.423037
3_E10,Chaf1a.3,1074.644732
19_C08,Wdr82.2,1329.972136
20_F03,Satb1.1,1348.41228
10_B02,Mll1.1,2212.839965
3_C06,Chaf1a.1,1224.264519
3_F07,Chaf1b.4,1246.658643
3_C02,Chaf1b.2,1256.0291
control3_G07,Wdr82.2,1407.157665
3_G06,Chd1l.4,1279.011536
control1_G09,Wdr82.4,1396.489146
19_B05,Actb,1751.081807
