plate_well,shRNA,GeoMean
19_E10,Cbx2.2,873.7185009
16_E11,Sirt7.3,878.9997287
19_B03,Arid1b.1,882.2770497
3_G04,Brwd3.4,696.0580244
17_C05,Taf1.2,894.6148225
control1_F03,shRunx3.2,711.5935031
control3_G04,shSmarce1.3,897.3461831
2_E10,Brd4.3,713.4624164
control2_G05,shSmarce1.4,1565.524714
1_F09,Asxl1.3,718.3149616
16_D08,Smarcd1.2,902.2984981
14_E06,Rbbp5.3,1569.312828
2_C06,Brd4.1,723.0351983
control1_B07,shWhsc1.2,728.4479147
14_E03,Psip1.2,1577.097978
4_D04,Cxxc1.3,735.3738596
control1_C11,shCd4.2,738.0422817
14_F04,Rbbp5.4,1587.230586
17_F10,Sp110.4,920.5589207
11_B11,Paxip1.1,1588.68295
1_D02,Aff1.2,743.374929
1_B09,Ash2l.1,744.575905
11_C05,Paxip1.2,1596.128386
9_C06,Mbd2.1,1597.766345
14_C08,Prmt3.2,1598.011681
2_G02,Brd4.4,755.4860701
15_D08,Setmar.2,932.5533426
14_C03,Prmt5.1,1603.673633
14_F03,Rnf40.3,1606.276412
control1_C04,shmll2.3,762.3298318
control2_F02,shRunx3.1,1612.618632
control1_D09,shCxxcl.4,771.1457799
control1_D02,shNcor1.1,772.2350335
1_F04,Atad2.4,773.9551365
19_D04,Arid1b.3,948.0680468
14_D08,Rbbp7.2,1621.591249
control1_E05,shSmarca4.4,782.7236771
control1_E11,shCd4.4,785.1588162
14_D03,Rnf217.2,1628.679456
control1_B11,shCd4.1,788.2518016
10_G08,Mll3.4,1631.381553
12_E06,Phf20l1.3,1632.605919
16_G02,Smarcd1.4,961.2217091
control1_F07,shSp140.2,793.2517497
control1_C09,shBrd8.4,794.2168252
1_F07,Atm.4,794.8332781
control1_B08,shWhsc1.3,795.0758228
1_D05,Ash1l.1,796.6201609
1_G02,Atad2b.4,798.1597618
14_F11,Rnf20.4,1643.651694
14_E05,Ring1.3,1644.156483
19_F09,Zmynd8.3,970.9874319
control1_F09,shSp140.4,810.2484043
12_E05,Phip.3,1651.694216
9_C03,Kdm6a.1,1652.998918
10_G11,Mta2.4,1654.119218
4_C10,Cxxc1.2,814.7112172
1_E03,Asxl2.2,818.3565987
11_G02,Padi6.4,1657.631034
control1_B03,shBptf.2,821.8744185
14_G10,Prmt7.4,1661.517152
14_D09,Prmt7.2,1666.071553
control1_F08,shSp140.3,828.3956097
control1_C08,shBrd8.3,829.4250345
control1_D11,shCd4.3,831.0228177
control3_G05,shSmarce1.4,993.4435785
4_C11,Crebbp.1,832.5842352
control2_E03,shSmarca4.2,1672.407701
control1_B04,shBptf.3,836.3175893
15_G06,Sin3a.4,1000.116981
14_B09,Prmt7.1,1679.420881
16_C04,Sirt1.2,1002.273254
11_B03,Padi1.1,1681.286777
7_D07,Jmjd1c.3,845.5087889
16_G11,Smarca4.4,1004.887549
9_E11,L3mbtl1.3,1683.155402
10_G06,Myst4.4,1684.633163
1_E02,Asxl1.2,848.9845936
11_E07,Ncor1.2,1688.127236
15_G07,Setd2.4,1010.15371
1_B11,Atr.1,854.6776765
9_F02,Kdm5d.3,1692.366153
16_F02,Sirt4.3,1014.721951
14_E10,Rbbp7.3,1694.368906
4_D07,Dnmt3l.3,858.658244
19_C11,Zmynd8.1,1015.231443
control2_G04,shSmarce1.3,1699.184238
14_D05,Prmt6.1,1701.777684
16_F05,Sirt6.3,1022.513408
15_E02,Setd5.2,1022.622663
control2_G03,shSmarce1.2,1703.70605
10_G10,Msl3.4,1704.882863
14_C10,Rbbp4.2,1706.544791
14_E09,Rnf20.3,1708.322869
19_D08,Cbx2.1,1027.322188
control1_D10,shCd4.3,874.2987038
10_C08,Mll3.2,1710.325994
14_G05,Rnf40.4,1711.702285
18_B05,Trim66.1,1030.126672
1_G11,Asxl2.4,877.7536313
3_G05,Chd2.4,878.5215011
4_D02,Chd4.2,879.8944862
8_B03,Kdm2b.1,1715.114834
16_C06,Smarcd1.1,1033.566813
15_G08,Scml4.4,1034.268056
19_E06,Brdt.1,1036.946928
1_G05,Aurkb.4,886.908869
14_B11,Rnf20.1,1720.868362
control1_G09,shWdr82.4,887.4726396
control3_G02,shSmarce1.1,1039.091586
2_G09,Brd2.4,890.7281385
4_D08,Dnmt1.2,893.1373004
8_C09,Kdm4d.1,1729.558185
17_B11,Taf1.1,1046.188977
15_E07,Setd2.2,1046.280517
control1_G07,shWdr82.2,897.6355669
15_F09,Setd5.3,1049.433806
16_E10,Smarcd1.3,1051.922594
4_E03,Ctsl.2,906.4491605
16_C03,Sirt5.1,1056.044477
21_C03,Smarca2.3,1057.133191
control1_C10,shCd4.2,911.3021138
11_F11,Paxip1.4,1743.245437
18_C10,Ube2b.2,1058.035743
1_G04,Aff1.4,912.4902096
19_F11,Clock.2,1060.149039
14_C09,Rnf217.1,1746.123669
14_G08,Prmt3.4,1748.41007
15_G05,Sin3b.4,1063.374979
4_G09,Cxxc1.4,919.5458854
10_E10,Myst1.3,1751.66744
17_D11,Tcea1.2,1065.946507
15_G03,Setd5.4,1066.185571
21_G10,Smyd1.3,1067.021156
control1_F06,shSp140.1,923.1793044
control3_G03,shSmarce1.2,1067.525266
20_G08,H2afz.1,1068.261842
3_B02,Brwd1.1,926.1569698
18_B03,Ube2b.1,1070.012712
control1_B10,shCd4.1,927.3341471
1_G08,Aff4.4,931.7703182
4_G06,Dnmt3l.4,933.4273391
19_G08,Wdr82.4,1075.454736
2_D04,Brd2.3,933.8327956
control1_G06,shWdr82.1,934.2608347
control1_E06,shKlf2.1,935.1177563
2_B03,Brd2.1,935.7362562
4_E11,Chd9.3,936.5807946
control3_F02,shRunx3.1,1078.967619
control1_C06,shBrd8.1,938.3911127
15_D03,Sin3a.2,1082.155918
4_G03,Crebbp.4,943.8943421
12_C10,Phf20.2,1773.676744
21_D02,Setd3.2,1085.550932
14_F05,Prmt6.3,1774.606189
19_E11,Zmynd11.3,1086.198651
1_F11,Atr.4,948.3741267
16_B09,Sirt7.1,1089.335077
12_C09,Ppargc1a.1,1781.173908
16_C08,Sirt4.2,1091.883324
2_D05,Bmi1.1,954.7044271
19_G02,Cbx2.3,1092.647153
12_F02,Pcgf6.3,1784.919763
1_D04,Asxl3.3,958.5807823
control1_C05,shmll2.4,960.0647334
3_G08,Carm1.4,960.9287143
11_E08,Nap1l3.3,1791.197855
9_B11,Mbd4.1,1791.311837
17_G11,Suv39h1.4,1102.760317
4_C04,Chd3.2,968.2444268
control1_E10,shCd4.4,968.371732
control3_E04,shSmarca4.3,1104.287653
9_F11,Mbd4.4,1798.979039
9_G11,L3mbtl3.4,1799.586393
control1_E08,shKlf2.3,973.6840741
21_E02,Ube2a.2,1108.058152
21_C08,Sirt2,1108.210238
1_E04,Actl6b.4,974.6018343
control1_C07,shBrd8.2,974.6297146
1_C07,Atad2.2,975.9931694
11_D11,Pcgf1.2,1802.257042
4_C05,Dnmt3b.2,976.2534971
12_E03,Phf2.2,1802.629673
9_G02,Mbd2.4,1803.443479
4_F03,Dot1l.3,980.4449877
9_C05,Mbd4.2,1806.625836
16_D03,Smyd2.2,1114.310163
16_E07,Sirt6.2,1114.558401
2_B04,Brd3.1,982.2828658
control2_C11,shCd4.2,1808.418525
control2_E02,shSmarca4.1,1810.867605
1_G10,Ash2l.4,986.7960532
18_G10,Trim28.4,1119.6205
3_G11,Cbx6.4,989.5952962
12_E04,Pcgf2.4,1815.452639
10_E07,Morf4l1.2,1817.111159
20_B04,Paf1.1,1123.95351
control1_B02,shBptf.1,993.8743882
19_C04,Wbp7.2,1124.394483
16_B02,Sirt1.1,1124.809481
14_F07,Ring1.4,1819.465046
5_B03,Epc1.1,995.0226017
16_D10,Sirt1.3,1125.577434
14_E11,Prmt7.3,1821.021579
1_B05,Asxl2.1,997.6560079
1_B04,Atad2.1,998.2708886
19_B02,Wbp7.1,1127.854096
10_F03,Nap1l1.3,1823.239158
control2_D09,shCxxcl.4,1823.579663
4_F08,Ctsl.3,1000.152444
9_F06,Kdm6a.3,1825.16281
1_C05,Atr.2,1002.137175
8_C05,Kdm4c.2,1826.122778
14_G11,Psip1.4,1826.461128
10_E06,Mtf2.3,1828.560546
19_D09,Zmynd11.2,1133.199901
3_B06,Carm1.1,1005.142605
11_G11,Orc1.4,1828.944626
20_E03,Mecp2.1,1134.76842
16_G04,Sirt3.4,1135.64042
10_F04,Mtf2.4,1831.530376
5_E02,Ep300.2,1008.34621
9_E07,Kdm6b.2,1832.153464
10_B08,Myst2.1,1833.000961
14_E07,Prmt6.2,1833.461384
8_C07,Kdm3a.2,1835.06966
control1_B06,shWhsc1.1,1012.989097
16_G03,Smarca1.4,1140.101525
21_G07,Smarcd2.2,1140.380844
9_G08,Kdm5d.4,1837.497571
15_F05,Setd2.3,1143.263278
9_C11,L3mbtl2.1,1841.497555
16_D02,Sirt3.2,1144.881609
16_E02,Smarca1.2,1144.996604
18_G04,Tet1.4,1145.501058
12_C02,Phip.2,1842.596744
9_D06,Kdm6a.2,1843.171118
10_C07,Mtf2.2,1846.388283
19_C09,Clock.3,1149.954628
19_F02,Wdr82.3,1150.250972
13_E02,Prdm2.2,1849.12368
10_B07,Nap1l1.1,1849.690736
17_D07,Taf3.3,1152.077222
18_C09,Usp27x.1,1152.083625
14_G07,Prmt6.4,1851.2651
control3_D09,shCxxcl.4,1153.773253
control1_D07,shCxxcl.2,1030.544888
8_F05,Kat5.3,1852.908139
11_B10,Nap1l3.1,1853.919035
4_G04,Chd4.4,1032.658688
12_C05,Polr2b.2,1856.482808
control1_G08,shWdr82.3,1035.537191
15_B03,Setdb1.1,1158.279681
21_B02,Satb1.3,1162.252443
14_G06,Rnf217.4,1862.972071
16_F06,Sirt5.3,1164.566892
9_C04,Kdm5b.2,1865.094134
2_D03,Brpf1.2,1046.580167
15_F07,Sfmbt1.4,1167.336596
8_E02,Kdm1b.2,1869.445758
7_C07,Ing5.2,1049.848778
1_C11,Asxl1.1,1051.940853
1_C04,Actl6b.2,1052.755482
1_C03,Arid2.1,1052.84676
14_E04,Prmt1.4,1873.412597
control1_B05,shBptf.4,1054.498497
21_F10,Smarcc1.1,1174.121406
10_D06,Mll5.2,1875.056923
1_G03,Asxl1.4,1056.184793
11_C10,Padi1.2,1876.132791
20_G11,Mecp2.3,1175.225667
9_F07,Mbd3.4,1876.236081
9_F10,Kdm6a.4,1878.065742
7_E02,Ing2.2,1059.772003
control3_E02,shSmarca4.1,1178.119847
9_E06,Mbd1.3,1880.829561
2_E06,Brd3.3,1062.126799
11_C09,Pbrm1.1,1881.741845
17_B10,Smyd5.1,1180.845515
1_F02,Aff4.3,1064.763281
11_G06,Pbrm1.4,1883.568637
11_D09,Ncor2.2,1885.024383
1_E11,Ash2l.3,1069.752677
4_C03,Chd6.1,1070.925339
10_C09,Myst4.1,1891.259881
10_D08,Myst1.2,1892.928892
19_G07,Whsc1l1.4,1190.187023
11_D05,Ncor1.1,1894.443347
8_G02,Kdm3b.4,1895.400266
1_F10,Arid2.4,1078.558028
15_E06,Setdb2.3,1193.374216
17_D10,Smyd4.3,1193.535541
10_G09,Mta3.4,1897.493466
3_D04,Cbx7.3,1080.510321
control1_E07,shKlf2.2,1082.228813
18_C04,Tdg.2,1196.028623
21_F06,Smarcb1.2,1196.39114
11_B08,Parp1.1,1900.313719
10_G07,Morf4l1.4,1902.087855
11_C02,Parp1.2,1904.376027
3_E08,Brwd3.3,1088.616391
3_F03,Chd2.3,1088.880096
11_G09,Padi1.4,1906.774348
15_F04,Setdb2.4,1203.392176
7_E03,Ing3.2,1091.903932
1_D08,Atad2b.2,1091.918522
6_F11,Hdac3.4,1093.409191
16_F07,Smarcd3.4,1206.587599
11_E03,Orc1.2,1912.78427
3_C10,Cbx7.2,1097.066848
16_G10,Sirt7.4,1208.174984
1_B02,Actl6b.1,1097.963462
4_E07,Chd8.2,1098.703338
19_C10,Arid1b.2,1209.089279
14_F09,Prmt8.3,1914.680089
10_G04,Mll2.4,1915.606499
17_F09,Supt16h.3,1210.319867
8_E09,Kdm4c.3,1917.487511
3_B11,Chd1.1,1103.402335
11_F02,Ncoa1.3,1920.116201
10_G05,Nap1l1.4,1920.495327
10_F11,Myst3.4,1921.257594
3_G03,Cbx5.4,1106.227194
8_F06,Kat2b.3,1922.066236
12_G07,Phc1.4,1923.397973
3_F11,Chd1.4,1108.68901
16_C02,Smarcd3.2,1217.054359
12_F09,Phf19.3,1923.704114
7_E07,Hira.2,1109.01276
12_G08,Pcgf6.4,1924.082042
9_C02,Mbd3.2,1924.362716
9_C08,Kdm5d.2,1925.077806
3_D09,Cbx4.2,1111.427264
19_E09,Clock.1,1219.623971
5_F09,Ep300.3,1113.529051
8_E06,Kdm3a.3,1928.520344
1_G06,Atrx.4,1115.524059
11_D07,Pbrm1.3,1930.236134
9_D05,Kdm6b.1,1930.691924
11_D03,Pbrm1.2,1931.503038
12_F11,Polr2b.4,1931.771251
20_B11,Phf10.2,1224.683655
21_E07,Smarcc1.3,1225.399559
16_B07,Smyd3.1,1226.048021
17_E08,Smyd5.3,1226.22366
19_E04,Wbp7.4,1226.38097
1_E05,Atm.3,1120.389097
17_E07,Sp140.2,1226.632321
1_B08,Atm.1,1120.624794
20_E11,Iws1.3,1226.720462
19_G05,Fbxo17.1,1228.243387
3_B07,Chd2.1,1123.132562
19_F06,Whsc1.3,1229.271764
1_E10,Atad2b.3,1124.450165
control2_D06,shCxxcl.1,1940.109466
3_B09,Cbx4.1,1126.727197
12_B10,Pcgf5.1,1940.739028
10_C11,Mta1.1,1941.315407
8_F02,Kat2a.3,1941.331377
4_D10,Chd3.3,1129.049195
control2_E04,shSmarca4.3,1942.63961
8_B08,Kdm4a.1,1943.240512
13_C09,Prkaa2.1,1944.170724
3_D10,Brwd1.3,1131.241396
18_F11,Usp22.4,1235.5055
3_D02,Brwd3.2,1131.636018
4_F09,Crebbp.3,1131.672837
16_E04,Sirt1.4,1236.011715
9_D09,L3mbtl1.2,1945.683752
14_G03,Prmt8.4,1945.758834
3_C04,Brwd1.2,1133.013576
8_C06,Kdm3b.1,1946.127552
20_F06,Hdac11.1,1237.828579
15_G09,Setdb1.4,1238.096991
7_B06,Hdac9.1,1135.243319
10_B03,Mta3.1,1948.695689
4_G02,Dnmt1.4,1136.172006
16_D06,Sirt5.2,1239.51776
3_B04,Cbx8.1,1137.291107
control3_E05,shSmarca4.4,1240.896535
9_F05,Kdm6b.3,1950.943405
12_B11,Polr2b.1,1951.029657
12_E11,Phf1.3,1952.236963
1_B03,Asxl3.1,1140.162004
19_E08,Wdr5.3,1244.539424
12_F10,Pcmt1.4,1955.056411
2_C04,Baz1a.2,1143.633323
4_D03,Dnmt3l.2,1144.091869
3_C08,Carm1.2,1144.620267
9_G06,Mecom.4,1956.847173
21_G08,Smarca2.2,1246.470799
3_B03,Cbx7.1,1145.639009
1_G09,Asxl3.4,1145.916744
1_F03,Aurkb.3,1146.38328
11_G08,Ncoa1.4,1959.600245
1_C06,Atad2b.1,1148.397225
17_C04,Smyd4.2,1249.179108
14_D11,Rnf40.2,1962.181777
12_D09,Phf1.2,1962.473212
4_E05,Dnmt3a.3,1151.330511
16_D04,Smarca5.3,1251.534066
7_D04,Ing4.3,1151.429613
3_C05,Chd1.2,1151.798683
10_F09,Mta1.3,1963.090744
control3_D08,shCxxcl.3,1252.019967
19_G03,Zmynd8.4,1252.1638
10_G02,Myst1.4,1964.090918
16_G08,Sirt4.4,1252.838865
3_D11,Chd2.2,1154.932685
16_G07,Sirt6.4,1254.890281
10_B10,Mll2.1,1967.312302
18_G09,Ube2b.4,1255.705698
1_C08,Aff4.2,1156.558552
3_G09,Cbx7.4,1156.841577
3_G10,Cbx4.4,1158.52405
12_C04,Pcgf2.2,1969.495539
18_C08,Tet2.2,1258.071958
12_D02,Pcgf5.2,1970.116112
control2_G02,shSmarce1.1,1970.123914
3_F06,Cbx1.3,1159.621747
control2_E11,shCd4.4,1972.005262
16_E08,Sirt3.3,1259.886877
4_F02,Chd5.3,1161.759039
9_C07,Mbd1.2,1972.819876
20_G07,Hdac5.3,1260.831471
8_E07,Kat5.2,1973.554688
4_D11,Dot1l.2,1163.30729
2_C05,Brd9.2,1163.644595
16_B04,Smarcc2.1,1261.84757
15_C06,Setmar.1,1261.849242
3_E11,Cbx4.3,1164.432992
21_C11,Ube2a.1,1263.264276
10_E03,Mta2.2,1976.390401
15_E05,Sfmbt1.3,1263.751818
5_B08,Ezh1.1,1169.401992
18_G11,Trim66.4,1266.481583
10_C06,Myst1.1,1979.852434
3_F10,Cbx1.4,1170.411015
20_E02,Jmjd8.3,1267.745595
17_F08,Suv39h1.3,1268.415395
19_F03,Eaf1.3,1268.517983
17_E04,Smyd4.4,1268.753768
14_E08,Prmt2.3,1982.900696
11_E05,Parp1.3,1983.047021
4_F05,Chd8.3,1174.169549
17_G09,Suv39h2.4,1270.07846
16_B06,Sirt4.1,1270.270034
4_C07,Dmap1.2,1174.750776
11_G03,Nsd1.4,1984.577666
16_G05,Smyd3.4,1270.935481
19_C07,Brd7.3,1271.66871
18_E10,Ube2i.3,1271.870985
16_C07,Smarcc2.2,1272.252019
18_G06,Usp27x.4,1274.695957
7_G02,Ino80.4,1180.475883
control3_F08,shSp140.3,1276.110199
19_B07,Eaf1.1,1276.276623
19_G06,Dpy30.3,1276.668138
7_G08,Hdac9.4,1183.617973
9_B02,Kdm5b.1,1992.746473
12_G11,Phf2.4,1993.683817
1_B10,Aff1.1,1185.287781
11_C06,Padi6.1,1994.744536
8_F03,Kdm5a.3,1995.488139
12_B05,Phf2.1,1995.632298
18_G02,Ube2i.4,1281.111889
12_F04,Phf20l1.4,1996.226689
3_E05,Chaf1b.3,1188.201566
19_D10,Wbp7.3,1282.271969
18_F03,Usp51.3,1283.240902
20_C07,Paf1.2,1283.999931
4_C09,Dnmt3l.1,1192.851414
11_D08,Padi6.2,2000.707969
12_G10,Phf1.4,2000.852015
2_F07,Brd8.4,1193.956433
9_F04,Mbd1.4,2001.755562
21_F02,Smarca2.1,1286.207168
6_C09,Hdac4.1,1194.307209
3_G07,Cbx3.4,1194.825969
17_F03,Tcea1.3,1286.722508
3_F09,Cbx5.3,1195.193901
control2_C10,shCd4.2,2003.10017
18_E08,Tet1.3,1287.226514
control2_D08,shCxxcl.3,2005.160831
12_F03,Prdm1.3,2005.59544
11_F03,Pcgf1.3,2006.489476
3_D03,Chd1l.2,1199.198481
2_E09,Brd9.3,1199.628826
11_E06,Padi4.3,2007.478162
15_C09,Sin3a.1,1291.506457
11_E02,Nsd1.2,2008.208524
18_G03,Trim33.4,1291.805368
15_F03,Sin3b.3,1293.893559
20_D08,Parp2.3,1294.496642
19_B04,Brd7.2,1294.735572
17_B03,Suv39h2.1,1295.65041
7_F08,Ing3.3,1206.371648
19_D11,Eaf1.2,1296.382208
9_B04,Mbd1.1,2014.273284
9_D11,Men1.2,2014.833555
19_B11,Chd7.2,1297.808267
18_B02,Tdg.1,1298.339107
1_F05,Ash1l.3,1210.623149
10_E02,Mta1.2,2017.921553
control3_G09,shWdr82.4,1300.717233
10_E05,Myst2.3,2018.583765
12_D08,Phf8.2,2019.696658
17_G10,Ssrp1.4,1302.395197
3_D06,Cbx1.2,1214.802286
control1_E09,shKlf2.4,1215.362314
12_C03,Pcmt1.1,2022.10544
18_E03,Trim66.2,1304.167126
4_G10,Chd9.4,1217.006292
1_D06,Arid2.2,1218.989594
1_B07,Aurkb.1,1220.189863
6_B06,Gadd45a.1,1221.031251
13_F06,Prdm13.3,2027.791108
20_E06,Paf1.3,1309.037487
18_B11,Usp22.1,1309.460768
12_B08,Phip.1,2028.386423
16_C09,Smyd2.1,1310.517826
20_G09,Padi3,1311.403303
3_E02,Cbx5.2,1225.601069
11_F10,Ncoa3.4,2031.746625
17_D09,Ssrp1.2,1312.45454
11_G07,Ncor1.4,2031.797065
12_B06,Pcgf6.1,2032.574668
8_G11,Kdm2a.4,2032.823123
control3_B09,shWhsc1.4,1313.818718
3_F04,Cbx8.4,1229.949731
control2_G06,shWdr82.1,2034.994424
1_F08,Asxl2.3,1230.763237
3_D05,Cbx3.1,1231.557544
16_B03,Smarca5.1,1317.243982
5_B05,Ep400.1,1233.244793
13_G08,Prdm12.4,2038.183048
16_B11,Smarce1.1,1319.826945
8_D07,Kdm4d.3,2042.748271
5_G02,Ercc5.4,1239.160831
5_F08,Ep400.3,1239.358174
18_D02,Tet1.2,1323.072585
19_E02,Zmynd8.2,1323.306506
3_E03,Cbx6.2,1240.241077
1_C09,Atrx.1,1240.805192
3_F02,Carm1.3,1241.538785
10_E09,Myst3.3,2045.761987
20_G05,Satb1.2,1325.160803
10_D05,Morf4l1.1,2046.155168
11_D04,Padi1.3,2046.499606
20_E10,Phc2.1,1325.562485
20_D05,Hdac11.3,1326.134252
19_F08,Arid1a.1,1326.553747
8_D05,Kat5.1,2048.469162
17_C07,Suv420h1.2,1327.286929
11_G04,Nap1l3.4,2049.069208
4_F07,Dnmt3a.4,1247.002464
control2_D11,shCd4.3,2050.510667
16_C11,Smarca1.1,1329.467092
7_E10,Ino80.3,1248.704148
20_C09,Prdm16.1,1331.117759
4_D09,Chd9.2,1252.446051
11_F09,Nsd1.3,2055.44269
9_E04,Kdm5b.4,2055.604731
10_B11,Myst3.1,2055.731105
4_F06,Chd6.3,1253.285396
15_G04,Scml2.4,1334.53052
8_C04,Jmjd5.2,2057.612702
16_D05,Sirt6.1,1335.555699
10_F08,Mta2.3,2058.050188
4_G05,Dot1l.4,1255.603159
19_D07,Dpy30.2,1336.014269
6_D06,Gadd45b.2,1257.704339
9_G07,Kdm6b.4,2061.590091
2_D02,Baz1b.2,1259.611766
4_E04,Chd3.4,1260.023568
19_B06,Wdr82.1,1340.305685
16_F09,Smarca1.3,1340.691272
10_G03,Mta1.4,2064.308734
2_D06,Baz2b.2,1262.542295
11_C07,Padi4.2,2065.186609
11_C08,Ncoa1.2,2065.528321
2_C09,Brpf1.1,1265.082807
1_D11,Aurkb.2,1265.825018
4_E09,Dnmt3b.3,1266.471022
16_G06,Smyd2.4,1344.972025
10_E08,Mll2.3,2069.940158
19_F04,Brdt.2,1346.36917
11_B07,Pcgf1.1,2070.197465
12_G05,Prdm1.4,2070.623233
3_C03,Cbx1.1,1269.37123
3_E09,Chd1.3,1269.414709
1_E06,Atad2.3,1269.735692
9_E09,Mbd4.3,2071.484325
1_B06,Aff4.1,1270.868277
9_D03,Mecom.2,2073.14554
10_F06,Mll5.3,2073.717829
1_E08,Aff1.3,1272.56587
17_C03,Sp110.1,1349.83693
15_B08,Sfmbt1.1,1350.077662
3_G06,Chd1l.4,1273.975004
7_F04,Ing5.4,1274.328742
1_D07,Atrx.3,1274.396781
4_F10,Chd6.4,1274.847169
17_B09,Ssrp1.1,1352.179649
13_C04,Prdm10.2,2076.961542
12_E07,Phc1.2,2077.41131
9_B08,Mbd3.1,2078.051035
control3_E11,shCd4.4,1353.528137
9_D07,Mecom.3,2078.443227
3_F05,Cbx3.3,1278.401597
20_G04,Fkbp5.3,1355.980869
11_C11,Nsd1.1,2081.941594
14_F10,Prmt5.4,2082.18534
19_B10,Wdr5.1,1356.959299
8_G06,Kdm4d.4,2085.095222
control2_F09,shSp140.4,2085.605988
9_C10,L3mbtl4.2,2086.575581
4_F11,Dnmt3b.4,1286.784463
19_F07,Chd7.1,1361.161322
control3_D06,shCxxcl.1,1362.537338
6_F10,Gadd45b.4,1288.862997
20_B07,Rnf2.2,1362.689285
16_F10,Sirt5.4,1362.712272
9_E03,L3mbtl3.2,2088.912095
10_C03,Mll5.1,2090.293101
12_E02,Phf19.2,2090.443442
10_F07,Myst2.4,2090.797386
17_G07,Sp140.4,1365.639506
13_G02,Prdm8.4,2092.057222
control3_D07,shCxxcl.2,1367.008684
4_F04,Dmap1.4,1294.563006
control2_G08,shWdr82.3,2093.88079
11_B09,Ncor2.1,2094.004763
18_D05,Trim24.1,1367.985991
15_G02,Setmar.4,1369.24286
17_E06,Suv420h1.3,1370.692337
20_C10,Padi2.2,1370.752121
18_E11,Trim28.3,1370.760016
1_D10,Actl6b.3,1299.146532
15_D02,Scml2.2,1371.566557
1_C02,Atm.2,1299.977271
9_G10,L3mbtl1.4,2100.480207
2_C07,Brd3.2,1301.916658
20_C03,H2afz.2,1373.592618
12_G06,Ppargc1a.4,2101.238401
11_G10,Ncor2.4,2102.107934
8_G05,Kdm5a.4,2102.27481
11_E04,Nap1l2.4,2103.16447
11_G05,Pcgf1.4,2103.767401
13_C10,Prdm5.2,2105.091454
