shRNA,count
Actb,11
Actl6a,171
Actl6b.1,64
Actl6b.2,4779
Actl6b.3,3865
Actl6b.4,8151
Aff1.1,34
Aff1.2,102
Aff1.3,6559
Aff1.4,905
Aff4.1,144
Aff4.2,21661
Aff4.3,5200
Aff4.4,14339
Arid1a.1,4
Arid1a.2,0
Arid1b.1,0
Arid1b.2,0
Arid1b.3,16
Arid2.1,29001
Arid2.2,60865
Arid2.3,1
Arid2.4,436
Ash1l.1,28430
Ash1l.2,5552
Ash1l.3,2031
Ash1l.4,3008
Ash2l.1,15868
Ash2l.2,7842
Ash2l.3,2829
Ash2l.4,0
Asxl1.1,1168
Asxl1.2,4921
Asxl1.3,73
Asxl1.4,19084
Asxl2.1,33182
Asxl2.2,7958
Asxl2.3,3303
Asxl2.4,446491
Asxl3.1,341465
Asxl3.2,55118
Asxl3.3,435
Asxl3.4,48188
Atad2.1,11643
Atad2.2,3675
Atad2.3,25483
Atad2.4,8919
Atad2b.1,55010
Atad2b.2,9022
Atad2b.3,30099
Atad2b.4,3855
Atm.1,966
Atm.2,3167
Atm.3,7179
Atm.4,6402
Atr.1,8120
Atr.2,11294
Atr.3,36054
Atr.4,297
Atrx.1,1524
Atrx.2,4974
Atrx.3,17027
Atrx.4,13719
Aurkb.1,4565
Aurkb.2,37
Aurkb.3,5287
Aurkb.4,9178
Baz1a.1,1
Baz1a.2,34506
Baz1a.3,0
Baz1a.4,12447
Baz1b.1,48907
Baz1b.2,31549
Baz1b.3,2463
Baz1b.4,291
Baz2a.1,17624
Baz2a.3,0
Baz2a.4,328
Baz2b.1,6300
Baz2b.2,8377
Baz2b.3,1602
Baz2b.4,4793
Bcl6,1308
Bcl6.2,4403
Bcl6.3,3880
Bmi1.1,10369
Bmi1.2,1087
Bmi1.3,327
Bmi1.4,88458
Bop1.1,4728
Bop1.2,18280
Bop1.3,4873
Bop1.4,66
Bptf.1,735
Bptf.2,187
Bptf.3,1946
Bptf.4,160
Brd1.1,16595
Brd1.2,19153
Brd1.3,1791
Brd1.4,0
Brd2.1,430
Brd2.2,1658
Brd2.3,55
Brd2.4,468
Brd3.1,4824
Brd3.2,61216
Brd3.3,727
Brd3.4,21
Brd4.1,2513
Brd4.2,2743
Brd4.3,1771
Brd4.4,6938
Brd7.1,6
Brd7.2,0
Brd7.3,1
Brd8.1,5466
Brd8.2,38
Brd8.3,992
Brd8.4,12396
Brd9.2,497
Brd9.3,27566
Brd9.4,1946
Brdt.1,17
Brdt.2,0
Brdt.3,0
Brpf1.1,18
Brpf1.2,5312
Brpf1.3,6828
Brpf1.4,1452
Brpf3.1,22772
Brpf3.2,0
Brpf3.3,1695
Brpf3.4,1170
Brwd1.1,5482
Brwd1.2,220
Brwd1.3,1729
Brwd1.4,5954
Brwd3.1,12684
Brwd3.2,2766
Brwd3.3,7925
Carm1.1,968
Carm1.2,3997
Carm1.3,409
Carm1.4,1362
Cbx1.1,3456
Cbx1.2,6130
Cbx1.3,903
Cbx1.4,20916
Cbx2.1,2716
Cbx2.2,6413
Cbx2.3,1661
Cbx3.1,101517
Cbx3.2,139
Cbx3.3,21560
Cbx3.4,15537
Cbx4.1,1115
Cbx4.2,13055
Cbx4.3,1955
Cbx4.4,6725
