shRNA,count
Actb,0
Actl6a,8
Actl6b.1,10989
Actl6b.2,1848
Actl6b.3,358
Actl6b.4,2226
Aff1.1,443
Aff1.2,995
Aff1.3,877
Aff1.4,1631
Aff4.1,493
Aff4.2,2178
Aff4.3,122
Aff4.4,1187
Arid1a.1,0
Arid1a.2,73
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,3569
Arid2.2,9470
Arid2.3,596
Arid2.4,423
Ash1l.1,3866
Ash1l.2,1025
Ash1l.3,301
Ash1l.4,497
Ash2l.1,560
Ash2l.2,1122
Ash2l.3,661
Ash2l.4,0
Asxl1.1,805
Asxl1.2,2452
Asxl1.3,155
Asxl1.4,666
Asxl2.1,3499
Asxl2.2,1461
Asxl2.3,451
Asxl2.4,19763
Asxl3.1,91997
Asxl3.2,6237
Asxl3.3,936
Asxl3.4,2395
Atad2.1,6259
Atad2.2,433
Atad2.3,4556
Atad2.4,3703
Atad2b.1,9806
Atad2b.2,929
Atad2b.3,1381
Atad2b.4,1638
Atm.1,29
Atm.2,2159
Atm.3,1324
Atm.4,741
Atr.1,4062
Atr.2,1476
Atr.3,2118
Atr.4,207
Atrx.1,52
Atrx.2,1220
Atrx.3,3323
Atrx.4,749
Aurkb.1,497
Aurkb.2,396
Aurkb.3,46
Aurkb.4,1667
Baz1a.1,0
Baz1a.2,1892
Baz1a.3,0
Baz1a.4,515
Baz1b.1,442
Baz1b.2,1736
Baz1b.3,442
Baz1b.4,57
Baz2a.1,458
Baz2a.3,0
Baz2a.4,558
Baz2b.1,990
Baz2b.2,293
Baz2b.3,39
Baz2b.4,1821
Bcl6,4558
Bcl6.2,930
Bcl6.3,143
Bmi1.1,458
Bmi1.2,570
Bmi1.3,268
Bmi1.4,9828
Bop1.1,130
Bop1.2,1261
Bop1.3,383
Bop1.4,0
Bptf.1,158
Bptf.2,368
Bptf.3,464
Bptf.4,151
Brd1.1,1700
Brd1.2,1317
Brd1.3,457
Brd1.4,0
Brd2.1,26
Brd2.2,73
Brd2.3,0
Brd2.4,30
Brd3.1,245
Brd3.2,3841
Brd3.3,132
Brd3.4,10
Brd4.1,400
Brd4.2,304
Brd4.3,226
Brd4.4,1442
Brd7.1,625
Brd7.2,0
Brd7.3,76
Brd8.1,475
Brd8.2,5
Brd8.3,222
Brd8.4,885
Brd9.2,18
Brd9.3,2140
Brd9.4,310
Brdt.1,38
Brdt.2,0
Brdt.3,0
Brpf1.1,303
Brpf1.2,392
Brpf1.3,516
Brpf1.4,221
Brpf3.1,1379
Brpf3.2,339
Brpf3.3,683
Brpf3.4,222
Brwd1.1,869
Brwd1.2,348
Brwd1.3,165
Brwd1.4,445
Brwd3.1,681
Brwd3.2,1820
Brwd3.3,47
Carm1.1,384
Carm1.2,69
Carm1.3,528
Carm1.4,131
Cbx1.1,10481
Cbx1.2,364
Cbx1.3,144
Cbx1.4,798
Cbx2.1,434
Cbx2.2,571
Cbx2.3,201
Cbx3.1,8599
Cbx3.2,311
Cbx3.3,356
Cbx3.4,1085
Cbx4.1,622
Cbx4.2,4464
Cbx4.3,402
Cbx4.4,559
Cbx5.1,313
Cbx5.2,1702
Cbx5.3,118
Cbx5.4,2322
Cbx6.1,400
Cbx6.2,208
Cbx6.3,344
Cbx6.4,257
Cbx7.1,752
Cbx7.2,123
Cbx7.3,1496
Cbx7.4,23
Cbx8.1,905
Cbx8.2,150
Cbx8.3,321
Cbx8.4,161
Ccnt1,94
Ccnt1.2,3160
Ccnt1.3,4639
Ccnt1.4,1467
Cd14,345
Cd14.2,269
Cd19,175
Cd19.3,53
Cd19.4,293
CD4.1,89
CD4.2,146
CD4.3,83
CD4.4,756
Cd4.5,1
CDK9.1,253
CDK9.2,47197
CDK9.3,1395
Cecr2.1,0
Cecr2.2,1
Cecr2.3,0
Chaf1a.1,169
Chaf1a.2,2
Chaf1a.3,157
Chaf1a.4,123
Chaf1b.1,664
Chaf1b.2,538
Chaf1b.3,200
Chaf1b.4,2794
Chd1.1,536
Chd1.2,2498
Chd1.3,1775
Chd1.4,650
Chd1l.1,186
Chd1l.2,405
Chd1l.3,704
Chd2.1,166
Chd2.2,824
Chd2.3,53
Chd2.4,717
Chd3.1,6776
Chd3.2,1498
Chd3.3,248
Chd3.4,516
Chd4.1,405
Chd4.2,328
Chd4.3,92
Chd4.4,91
Chd5.1,6377
Chd5.2,26
Chd5.3,87
Chd5.4,158
Chd6.1,418
Chd6.2,1420
Chd6.3,934
Chd6.4,3978
Chd7.1,14
Chd7.2,0
Chd7.3,2
Chd8.1,728
Chd8.2,2500
Chd8.3,1123
Chd8.4,659
Chd9.1,135
Chd9.2,2354
Chd9.3,11754
Chd9.4,9516
Clock.1,8
Clock.2,10
Clock.3,0
Crebbp.1,34465
Crebbp.2,209
Crebbp.3,2483
Crebbp.4,154
Ctsl.1,707
Ctsl.2,925
Ctsl.3,155
Ctsl.4,3269
Cxxc1.1,14
Cxxc1.2,305
Cxxc1.3,678
Cxxc1.4,1612
Dmap1.1,146
Dmap1.2,191
Dmap1.3,124
Dmap1.4,1140
Dnmt1.1,0
Dnmt1.2,2954
Dnmt1.3,828
Dnmt1.4,104
Dnmt3a.1,590
Dnmt3a.2,476
Dnmt3a.3,1817
Dnmt3a.4,3229
Dnmt3b.1,3667
Dnmt3b.2,1547
Dnmt3b.3,383
Dnmt3b.4,1907
Dnmt3l.1,23
Dnmt3l.2,223
Dnmt3l.3,441
Dnmt3l.4,653
Dot1l.1,69
Dot1l.2,4279
Dot1l.3,1
Dot1l.4,183
Dpy30.1,36
Dpy30.2,0
Dpy30.3,0
Dub2a.1,307
Dub2a.2,547
Dub2a.3,37
Dub2a.4,771
Eaf1.1,48
Eaf1.2,0
Eaf1.3,0
Eed.1,58
Eed.2,503
Eed.3,890
Eed.4,19563
Ehmt1.1,1
Ehmt1.2,43
Ehmt1.3,31
Ehmt1.4,53
Ehmt2.1,2891
Ehmt2.2,331
Ehmt2.3,323
Ehmt2.4,37
Elp3.1,260
Elp3.2,1486
Elp3.4,470
Elp4.1,406
Elp4.2,323
Elp4.3,165
Elp4.4,16571
Ep300.2,30
Ep300.3,262
Ep400.1,512
Ep400.2,193
Ep400.3,0
Ep400.4,102
Epc1.1,86
Epc1.2,426
Epc1.3,719
Epc1.4,47
Epc2.1,598
Epc2.2,989
Epc2.3,951
Epc2.4,19021
Ercc5.1,970
Ercc5.2,343
Ercc5.3,270
Ercc5.4,53
Ezh1.2,2481
Ezh1.3,634
Ezh1.4,179
Ezh2.1,8
Ezh2.2,28
Ezh2.3,536
Ezh2.4,373
Fbxl19.1,1962
Fbxl19.2,265
Fbxl19.3,121
Fbxl19.4,553
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,0
Fbxo44.1,728
Fbxo44.2,514
Fbxo44.3,35
Fbxo44.4,243
Fbxw9.1,162
Fbxw9.2,186
Fbxw9.3,0
Fbxw9.4,623
Fkbp1a.1,2311
Fkbp1a.3,57
Fkbp1a.4,3068
Fkbp2.1,70
Fkbp2.2,0
Fkbp2.3,357
Fkbp5.1,1
Fkbp5.2,8
Fkbp5.3,0
Fosb,526
Fosb.2,198
Gadd45a.1,400
Gadd45a.2,276
Gadd45a.3,376
Gadd45a.4,694
Gadd45b.1,63
Gadd45b.2,1757
Gadd45b.3,336
Gadd45b.4,25715
Gtf2b.1,3618
Gtf2b.2,664
Gtf2b.3,13
Gtf2b.4,1116
Gtf2f1.1,153
Gtf2f1.2,342
Gtf2f1.3,1420
Gtf2f1.4,5473
Gtf2h1.1,17
Gtf2h1.2,154
Gtf2h1.3,271
Gtf3c4.1,2047
Gtf3c4.2,139
Gtf3c4.3,0
Gtf3c4.4,15474
H2afz.1,1
H2afz.2,0
H2afz.3,40
Hat1.1,949
Hat1.2,90
Hat1.3,14508
Hat1.4,4886
Hcfc1.1,112
Hcfc1.2,213
Hcfc1.3,171
Hcfc1.4,155
Hdac1.1,0
Hdac1.2,3
Hdac1.3,410
Hdac1.4,184
Hdac10.1,283
Hdac10.2,362
Hdac10.3,929
Hdac10.4,16218
Hdac11.1,1
Hdac11.2,6
Hdac11.3,0
Hdac2.1,4336
Hdac2.2,646
Hdac2.3,1689
Hdac2.4,607
Hdac3.1,1762
Hdac3.2,140
Hdac3.3,160
Hdac3.4,1251
Hdac4.1,354
Hdac4.2,65
Hdac4.3,291
Hdac4.4,96
Hdac5.1,6
Hdac5.2,0
Hdac5.3,0
Hdac6.1,208
Hdac6.2,109
Hdac6.3,2196
Hdac6.4,623
Hdac7.1,76
Hdac7.2,346
Hdac7.3,427
Hdac7.4,156
Hdac8.1,226
Hdac8.2,20
Hdac8.3,350
Hdac8.4,2189
Hdac9.2,1018
Hdac9.3,197
Hells.1,2229
Hells.2,180
Hells.3,0
Hells.4,11032
Hes1,233
Hes1.2,173
Hes1.3,71
Hes6,0
Hes6.3,0
Hira.1,338
Hira.2,334
Hira.3,0
Hira.4,1829
Hltf.1,0
Hltf.2,385
Hltf.3,22286
Hltf.4,421
Id2,284
Id2.2,637
Id2.3,13918
Id2.4,631
Id2.5,274
Id3,2056
Id3.2,319
Id3.3,1314
Id3.4,8
Id3.5,74
Ing2.1,1858
Ing2.2,380
Ing2.3,144
Ing2.4,230
Ing3.1,357
Ing3.2,259
Ing3.3,2923
Ing3.4,872
Ing4.1,343
Ing4.2,58
Ing4.3,1124
Ing4.4,148
Ing5.1,142
Ing5.2,1190
Ing5.3,412
Ing5.4,0
Ino80.1,105
Ino80.2,369
Ino80.3,844
Ino80.4,200
Iws1.1,0
Iws1.2,0
