shRNA,count
Phc2.2,0
Phc3.1,2
Phc3.2,1
Phc3.3,0
Phf1.1,1309
Phf1.2,1422
Phf1.3,14067
Phf1.4,660
Phf10.1,3
Phf10.2,0
Phf10.3,0
Phf17.1,0
Phf17.2,1784
Phf19.1,6554
Phf19.2,458
Phf19.3,14496
Phf19.4,16
Phf2.1,612
Phf2.2,3335
Phf2.3,3254
Phf2.4,129
Phf20.1,0
Phf20.2,1846
Phf20.3,28440
Phf20.4,657
Phf20l1.1,1737
Phf20l1.2,179
Phf20l1.3,5932
Phf20l1.4,15664
Phf8.1,4364
Phf8.2,38087
Phf8.3,42
Phip.1,15130
Phip.2,9777
Phip.3,0
Phip.4,4735
Polr2b.1,100
Polr2b.2,1908
Polr2b.3,7589
Polr2b.4,195
Ppargc1a.1,1673
Ppargc1a.2,3477
Ppargc1a.3,1202
Ppargc1a.4,15249
Prdm1.1,1763
Prdm1.2,3935
Prdm1.3,3298
Prdm1.4,12556
Prdm10.1,4015
Prdm10.2,9743
Prdm10.3,0
Prdm10.4,7643
Prdm11.2,91
Prdm11.3,2271
Prdm11.4,1717
Prdm12.1,3339
Prdm12.2,1074
Prdm12.3,213
Prdm12.4,5784
Prdm13.1,3825
Prdm13.2,620
Prdm13.4,118
Prdm14.1,1442
Prdm14.2,3587
Prdm14.3,42
Prdm14.4,2
Prdm15.1,0
Prdm15.2,3674
Prdm15.3,1185
Prdm15.4,22797
Prdm16.1,101
Prdm16.2,0
Prdm16.3,0
Prdm2.1,8
Prdm2.2,1084
Prdm2.3,576
Prdm2.4,8530
Prdm4.1,6
Prdm4.2,30290
Prdm4.3,1496
Prdm4.4,1004
Prdm5.1,1356
Prdm5.2,1941
Prdm5.3,351
Prdm5.4,1381
Prdm6.1,4182
Prdm6.2,1159
Prdm6.3,6
Prdm6.4,20409
Prdm8.1,47423
Prdm8.2,3397
Prdm8.3,881
Prdm8.4,1177
Prdm9.1,481
Prdm9.2,1356
Prdm9.3,0
Prdm9.4,24408
Prkaa1.1,2192
Prkaa1.2,4048
Prkaa1.3,4878
Prkaa1.4,0
Prkaa2.1,2480
Prkaa2.2,10809
Prkaa2.3,9929
Prkaa2.4,584
Prkcd.1,9507
Prkcd.2,2115
Prkcd.3,10719
Prkcd.4,1018
Prmt1.1,14
Prmt1.2,2393
Prmt1.3,1793
Prmt1.4,1507
Prmt2.1,595
Prmt2.2,28
Prmt2.3,4502
Prmt2.4,17443
Prmt3.1,10892
Prmt3.2,65058
Prmt3.3,5829
Prmt3.4,13972
Prmt5.1,6
Prmt5.2,18659
Prmt5.3,19453
Prmt5.4,300
Prmt6.1,601
Prmt6.2,1807
Prmt6.3,3360
Prmt6.4,178
Prmt7.1,467
Prmt7.2,0
Prmt7.3,2896
Prmt7.4,176
Prmt8.1,3533
Prmt8.2,849
Prmt8.3,7
Prmt8.4,78173
Psip1.1,16306
Psip1.2,132225
Psip1.3,2589
Psip1.4,9977
Rbbp4.1,7015
Rbbp4.2,1775
Rbbp4.3,27795
Rbbp5.1,4846
Rbbp5.2,2478
Rbbp5.3,6353
Rbbp5.4,4505
Rbbp7.1,7691
Rbbp7.2,5246
Rbbp7.3,410271
Rbbp7.4,11271
Ring1.1,1062
Ring1.3,882
Ring1.4,3560
Rnf2.1,2576
Rnf2.2,1
Rnf2.3,4
Rnf20.1,150
Rnf20.2,455
Rnf20.3,7429
Rnf20.4,1410
Rnf217.1,288
Rnf217.2,4246
Rnf217.3,774
Rnf217.4,6964
Rnf40.1,791
Rnf40.2,1017
Rnf40.3,3032
Rnf40.4,1231
Rpa3.1,0
Rpa3.2,0
Rpa3.3,342
Rpa3.4,3
Runx3,658
Runx3.2,293
Runx3.3,387
Satb1.1,123
Satb1.2,14
Satb1.3,1
Scmh1.1,1
Scmh1.2,0
Scmh1.3,0
Scml2.1,1
Scml2.2,3
Scml2.3,1
Scml2.4,5
Scml4.1,0
Scml4.2,0
Scml4.3,0
Setd1a.1,0
Setd1a.2,564
Setd1a.3,3
Setd1a.4,6
Setd2.1,14
Setd2.2,11
Setd2.3,3000
Setd2.4,1
Setd3.1,10
Setd3.2,1
Setd3.3,619
Setd4.1,0
Setd4.2,8
Setd4.3,1
Setd4.4,0
Setd5.1,0
Setd5.2,199
Setd5.3,0
Setd5.4,8
Setd7.1,1241
Setd7.2,3
Setd8.1,0
Setd8.2,0
Setd8.3,2
Setd8.4,0
Setdb1.1,8842
Setdb1.2,3
Setdb1.3,4
Setdb1.4,6
Setdb2.1,0
Setdb2.2,21
Setdb2.3,0
Setdb2.4,10
Setmar.1,9
Setmar.2,713
Setmar.3,0
Setmar.4,6
Sfmbt1.1,79
Sfmbt1.2,0
Sfmbt1.3,1
Sfmbt1.4,126
Sfmbt2.1,0
Sfmbt2.2,4
Sfmbt2.3,12
Sgk1.1,0
Sin3a.1,0
Sin3a.2,4
Sin3a.3,3
Sin3a.4,0
Sin3b.1,1
Sin3b.2,3
Sin3b.3,1
Sin3b.4,1
Sirt1.1,0
Sirt1.2,119
Sirt1.3,6
Sirt1.4,4
Sirt3.1,0
Sirt3.2,1
Sirt3.3,2
Sirt3.4,1
Sirt4.1,0
Sirt4.2,237
Sirt4.3,0
Sirt4.4,9
Sirt5.1,5
Sirt5.2,5
Sirt5.3,0
Sirt5.4,0
Sirt6.1,28
Sirt6.2,0
Sirt6.3,0
Sirt6.4,0
Sirt7.1,4
Sirt7.2,12
Sirt7.3,0
Sirt7.4,2254
Smarca1.1,3
Smarca1.2,94
Smarca1.3,1677
Smarca1.4,0
Smarca2.1,17
Smarca2.2,17
Smarca2.3,29
Smarca4.1,1
Smarca4.2,261
Smarca4.3,221
Smarca4.4,2
Smarca5.1,1035
Smarca5.2,2
Smarca5.3,1
Smarca5.4,23
Smarcb1.2,4384
Smarcc1.1,3
Smarcc1.2,38
Smarcc1.3,0
Smarcc2.1,0
Smarcc2.2,2921
Smarcc2.3,552
Smarcc2.4,13219
Smarcd1.1,48
Smarcd1.2,1450
Smarcd1.3,0
Smarcd1.4,6
Smarcd2.1,0
Smarcd2.2,0
Smarcd2.3,0
Smarcd3.1,1
Smarcd3.2,2
Smarcd3.3,0
Smarcd3.4,12
Smarce1.1,1
Smarce1.2,3
Smarce1.3,68
Smarce1.4,22010
Smyd1.1,0
Smyd1.2,0
Smyd1.3,349
Smyd2.1,0
Smyd2.2,1182
Smyd2.3,2
Smyd2.4,0
Smyd3.1,0
Smyd3.2,0
Smyd3.3,0
Smyd3.4,0
Smyd4.1,0
Smyd4.2,2510
Smyd4.3,2
Smyd4.4,6
Smyd5.1,741
Smyd5.2,2
Smyd5.3,0
Smyd5.4,6
Sp100.1,6205
Sp100.2,5
Sp100.3,791
Sp100.4,1
Sp110.1,2
Sp110.2,18
Sp110.3,0
Sp110.4,2
Sp140.1,16
Sp140.2,0
Sp140.3,21
Sp140.4,1
Ssrp1.1,1
Ssrp1.2,20
Ssrp1.3,39
Ssrp1.4,9588
Supt16h.1,11
Supt16h.2,0
Supt16h.3,238
Supt16h.4,61215
Suv39h1.1,4
Suv39h1.2,5
Suv39h1.3,59
Suv39h1.4,187
Suv39h2.1,0
Suv39h2.2,0
Suv39h2.3,10
Suv39h2.4,264
Suv420h1.1,1
Suv420h1.2,11
Suv420h1.3,0
Suv420h1.4,35
Suv420h2.1,11
Suv420h2.2,0
Suv420h2.3,1
Suv420h2.4,0
Suz12.1,0
Suz12.2,0
Suz12.3,0
Suz12.4,6
Taf1.1,0
Taf1.2,55
Taf1.3,2189
Taf1.4,1211
Taf3.1,2
Taf3.2,5
Taf3.3,13
Taf3.4,4695
Tbx21,10167
Tbx21.3,3947
Tbx21.4,9065
Tcea1.1,0
Tcea1.2,1
Tcea1.3,5
Tcea1.4,1407
Tdg.1,0
Tdg.2,2
Tdg.3,1
Tdg.4,66
Tet1.1,239
Tet1.2,258
Tet1.3,0
Tet1.4,0
Tet2.1,16
Tet2.2,0
Tet2.3,644
Tet2.4,0
Tet3.1,1
Tet3.2,22
Tet3.3,0
Tet3.4,6
Trim24.1,12
Trim24.2,3489
Trim24.3,2
Trim24.4,1
Trim28.1,29
Trim28.2,1
Trim28.3,0
Trim28.4,1
Trim33.1,1441
Trim33.2,0
Trim33.3,19
Trim33.4,24
Trim66.1,0
Trim66.3,0
Trim66.4,1810
Ube2a.1,4
Ube2a.2,1
Ube2b.1,4
Ube2b.2,0
Ube2b.3,568
Ube2b.4,1
Ube2e1.1,3
Ube2e1.3,0
Ube2e1.4,0
Ube2i.1,0
Ube2i.2,1
Ube2i.3,0
Ube2i.4,134
Uhrf1.1,11
Uhrf1.2,2
Uhrf1.3,633
Uhrf1.4,1
Usp22.1,0
Usp22.2,5
Usp22.3,0
Usp22.4,0
Usp27x.1,4
Usp27x.2,2435
Usp27x.3,0
Usp27x.4,18
Usp51.1,0
Usp51.2,1
Usp51.3,1
Usp51.4,42
Wbp7.1,0
Wbp7.2,144
Wbp7.3,0
Wbp7.4,0
Wdr5.1,20
Wdr5.2,1
Wdr5.3,1
Wdr5.4,72
Wdr82.1,0
Wdr82.2,273
Wdr82.3,43
Wdr82.4,34
Whsc1.1,2
Whsc1.2,0
Whsc1.3,55
Whsc1.4,3
Whsc1l1.2,1318
Whsc1l1.3,1
Whsc1l1.4,4039
Zmynd11.1,4
Zmynd11.2,1
Zmynd11.3,18
Zmynd11.4,1
Zmynd8.1,0
Zmynd8.2,0
Zmynd8.3,1
Zmynd8.4,57
