shRNA,count
Actb,1355
Actl6a,3057
Actl6b.1,2
Actl6b.2,95
Actl6b.3,0
Actl6b.4,0
Aff1.1,0
Aff1.2,0
Aff1.3,577
Aff1.4,0
Aff4.1,95
Aff4.2,268
Aff4.3,0
Aff4.4,1
Arid1a.1,1311
Arid1a.2,758
Arid1b.1,232
Arid1b.2,2459
Arid1b.3,7
Arid2.1,982
Arid2.2,1680
Arid2.3,0
Arid2.4,2
Ash1l.1,0
Ash1l.2,0
Ash1l.3,1
Ash1l.4,0
Ash2l.1,0
Ash2l.2,2504
Ash2l.3,0
Ash2l.4,1047
Asxl1.1,519
Asxl1.2,0
Asxl1.3,0
Asxl1.4,2
Asxl2.1,5176
Asxl2.2,0
Asxl2.3,1421
Asxl2.4,223
Asxl3.1,84761
Asxl3.2,72
Asxl3.3,15
Asxl3.4,124
Atad2.1,1
Atad2.2,2
Atad2.3,1990
Atad2.4,0
Atad2b.1,330
Atad2b.2,10
Atad2b.3,0
Atad2b.4,0
Atm.1,8
Atm.2,7
Atm.3,499
Atm.4,339
Atr.1,0
Atr.2,17
Atr.3,0
Atr.4,9
Atrx.1,1
Atrx.2,5
Atrx.3,3152
Atrx.4,1
Aurkb.1,65
Aurkb.2,0
Aurkb.3,0
Aurkb.4,0
Baz1a.1,1
Baz1a.2,24450
Baz1a.3,0
Baz1a.4,25
Baz1b.1,0
Baz1b.2,0
Baz1b.3,28
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,1
Baz2b.1,1099
Baz2b.2,29
Baz2b.3,0
Baz2b.4,6
Bcl6,1198
Bcl6.2,1791
Bcl6.3,705
Bmi1.1,5
Bmi1.2,3
Bmi1.3,2
Bmi1.4,14
Bop1.1,0
Bop1.2,0
Bop1.3,370
Bop1.4,1
Bptf.1,0
Bptf.2,0
Bptf.3,451
Bptf.4,58
Brd1.1,0
Brd1.2,252
Brd1.3,2
Brd1.4,0
Brd2.1,0
Brd2.2,954
Brd2.3,0
Brd2.4,0
Brd3.1,13
Brd3.2,44
Brd3.3,246
Brd3.4,0
Brd4.1,16
Brd4.2,0
Brd4.3,0
Brd4.4,1
Brd7.1,475
Brd7.2,0
Brd7.3,4355
Brd8.1,18
Brd8.2,0
Brd8.3,2
Brd8.4,0
Brd9.2,1007
Brd9.3,8
Brd9.4,0
Brdt.1,11051
Brdt.2,754
Brdt.3,4777
Brpf1.1,26
Brpf1.2,59
Brpf1.3,0
Brpf1.4,0
Brpf3.1,7
Brpf3.2,0
