shRNA,count
Actb,1
Actl6a,75
Actl6b.1,4
Actl6b.2,5906
Actl6b.3,629
Actl6b.4,2014
Aff1.1,478
Aff1.2,95
Aff1.3,3608
Aff1.4,2277
Aff4.1,2073
Aff4.2,8880
Aff4.3,3628
Aff4.4,2079
Arid1a.1,1
Arid1a.2,0
Arid1b.1,1110
Arid1b.2,0
Arid1b.3,2
Arid2.1,7625
Arid2.2,27086
Arid2.3,9
Arid2.4,68
Ash1l.1,11462
Ash1l.2,3458
Ash1l.3,282
Ash1l.4,2077
Ash2l.1,4858
Ash2l.2,1574
Ash2l.3,1114
Ash2l.4,128
Asxl1.1,252
Asxl1.2,1810
Asxl1.3,0
Asxl1.4,7621
Asxl2.1,15069
Asxl2.2,4040
Asxl2.3,797
Asxl2.4,137061
Asxl3.1,135927
Asxl3.2,26908
Asxl3.3,1392
Asxl3.4,20550
Atad2.1,4286
Atad2.2,1972
Atad2.3,16753
Atad2.4,5794
Atad2b.1,26225
Atad2b.2,7083
Atad2b.3,8714
Atad2b.4,2804
Atm.1,611
Atm.2,3229
Atm.3,3768
Atm.4,3449
Atr.1,3355
Atr.2,6468
Atr.3,11939
Atr.4,461
Atrx.1,97
Atrx.2,732
Atrx.3,8191
Atrx.4,4691
Aurkb.1,1983
Aurkb.2,10
Aurkb.3,769
Aurkb.4,4439
Baz1a.1,839
Baz1a.2,5367
Baz1a.3,0
Baz1a.4,6455
Baz1b.1,2252
Baz1b.2,15208
Baz1b.3,5611
Baz1b.4,148
Baz2a.1,3252
Baz2a.3,0
Baz2a.4,803
Baz2b.1,5202
Baz2b.2,4981
Baz2b.3,916
Baz2b.4,2655
Bcl6,242
Bcl6.2,674
Bcl6.3,1869
Bmi1.1,5150
Bmi1.2,188
Bmi1.3,776
Bmi1.4,50233
Bop1.1,525
Bop1.2,8122
Bop1.3,6567
Bop1.4,24
Bptf.1,187
Bptf.2,278
Bptf.3,1807
Bptf.4,98
Brd1.1,9894
Brd1.2,6754
Brd1.3,536
Brd1.4,6
Brd2.1,493
Brd2.2,3557
Brd2.3,355
Brd2.4,312
Brd3.1,226
Brd3.2,36460
Brd3.3,1945
Brd3.4,2008
Brd4.1,794
Brd4.2,361
Brd4.3,398
Brd4.4,891
Brd7.1,201
Brd7.2,0
Brd7.3,15
Brd8.1,2767
Brd8.2,62
Brd8.3,1711
Brd8.4,6071
Brd9.2,1019
Brd9.3,38714
Brd9.4,314
Brdt.1,7
Brdt.2,0
Brdt.3,66
Brpf1.1,1051
Brpf1.2,2942
