shRNA,count
Actb,1
Actl6a,15
Actl6b.1,0
Actl6b.2,0
Actl6b.3,0
Actl6b.4,320
Aff1.1,399
Aff1.2,0
Aff1.3,0
Aff1.4,6
Aff4.1,0
Aff4.2,0
Aff4.3,130
Aff4.4,0
Arid1a.1,1
Arid1a.2,1
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,1
Arid2.2,7
Arid2.3,4
Arid2.4,0
Ash1l.1,439
Ash1l.2,0
Ash1l.3,0
Ash1l.4,235
Ash2l.1,94
Ash2l.2,237
Ash2l.3,0
Ash2l.4,0
Asxl1.1,249
Asxl1.2,0
Asxl1.3,0
Asxl1.4,366
Asxl2.1,478
Asxl2.2,36
Asxl2.3,41
Asxl2.4,0
Asxl3.1,54
Asxl3.2,3171
Asxl3.3,598
Asxl3.4,7538
Atad2.1,0
Atad2.2,0
Atad2.3,38
Atad2.4,3
Atad2b.1,2008
Atad2b.2,2
Atad2b.3,46
Atad2b.4,2153
Atm.1,0
Atm.2,832
Atm.3,17
Atm.4,3107
Atr.1,0
Atr.2,15
Atr.3,0
Atr.4,0
Atrx.1,8
Atrx.2,0
Atrx.3,511
Atrx.4,213
Aurkb.1,921
Aurkb.2,2186
Aurkb.3,9
Aurkb.4,4
Baz1a.1,0
Baz1a.2,1658
Baz1a.3,0
Baz1a.4,1104
Baz1b.1,0
Baz1b.2,229
Baz1b.3,481
Baz1b.4,4
Baz2a.1,2
Baz2a.3,0
Baz2a.4,0
Baz2b.1,11097
Baz2b.2,55878
Baz2b.3,61
Baz2b.4,11
Bcl6,1394
Bcl6.2,7350
Bcl6.3,1171
Bmi1.1,24
Bmi1.2,0
Bmi1.3,3
Bmi1.4,1
Bop1.1,0
Bop1.2,28
Bop1.3,122744
Bop1.4,4
Bptf.1,939
Bptf.2,1
Bptf.3,1
Bptf.4,0
Brd1.1,2275
Brd1.2,0
Brd1.3,0
Brd1.4,2
Brd2.1,0
Brd2.2,0
Brd2.3,23
Brd2.4,0
Brd3.1,28
Brd3.2,0
Brd3.3,4
Brd3.4,1
Brd4.1,0
Brd4.2,79
Brd4.3,1
Brd4.4,7
Brd7.1,0
Brd7.2,0
Brd7.3,2
Brd8.1,2411
Brd8.2,0
Brd8.3,0
Brd8.4,1020
Brd9.2,0
Brd9.3,0
Brd9.4,7
Brdt.1,41
Brdt.2,1
Brdt.3,3115
Brpf1.1,1
Brpf1.2,23
Brpf1.3,18
Brpf1.4,433
Brpf3.1,14
Brpf3.2,0
Brpf3.3,2
Brpf3.4,0
Brwd1.1,1599
Brwd1.2,18
Brwd1.3,106
Brwd1.4,0
Brwd3.1,0
Brwd3.2,159
Brwd3.3,0
Carm1.1,417
Carm1.2,310
Carm1.3,0
Carm1.4,0
Cbx1.1,661
Cbx1.2,4
Cbx1.3,1
Cbx1.4,0
Cbx2.1,0
Cbx2.2,11
Cbx2.3,0
Cbx3.1,2841
Cbx3.2,0
Cbx3.3,0
Cbx3.4,0
Cbx4.1,1624
Cbx4.2,5
Cbx4.3,1
Cbx4.4,1
Cbx5.1,46
Cbx5.2,319
Cbx5.3,0
Cbx5.4,31
Cbx6.1,0
Cbx6.2,0
Cbx6.3,0
Cbx6.4,0
Cbx7.1,3
Cbx7.2,0
Cbx7.3,11
Cbx7.4,2
Cbx8.1,5
Cbx8.2,0
Cbx8.3,0
Cbx8.4,0
Ccnt1,5107
Ccnt1.2,27909
Ccnt1.3,8218
Ccnt1.4,20113
Cd14,3257
Cd14.2,1432
Cd19,2220
Cd19.3,2768
Cd19.4,7615
CD4.1,28
CD4.2,2176
CD4.3,3429
CD4.4,11136
Cd4.5,1
CDK9.1,4562
CDK9.2,1566
CDK9.3,8395
Cecr2.1,0
Cecr2.2,59
Cecr2.3,0
Chaf1a.1,11
Chaf1a.2,0
Chaf1a.3,4
Chaf1a.4,638
Chaf1b.1,7
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,0
Chd1.1,5
Chd1.2,0
Chd1.3,558
Chd1.4,15
Chd1l.1,1732
Chd1l.2,3
Chd1l.3,0
Chd2.1,3
Chd2.2,0
Chd2.3,0
Chd2.4,28
Chd3.1,386
Chd3.2,4453
Chd3.3,2
Chd3.4,2
Chd4.1,379
Chd4.2,15
Chd4.3,0
Chd4.4,0
Chd5.1,14
Chd5.2,1
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,0
Chd6.3,0
Chd6.4,0
Chd7.1,7
Chd7.2,381
Chd7.3,0
Chd8.1,687
Chd8.2,8
Chd8.3,9
Chd8.4,16
Chd9.1,11
Chd9.2,2700
Chd9.3,35
Chd9.4,290
Clock.1,23
Clock.2,409
Clock.3,0
Crebbp.1,0
Crebbp.2,0
Crebbp.3,348
Crebbp.4,46
Ctsl.1,237
Ctsl.2,0
Ctsl.3,1061
Ctsl.4,664
Cxxc1.1,7
Cxxc1.2,0
Cxxc1.3,0
Cxxc1.4,4
Dmap1.1,1
Dmap1.2,1862
Dmap1.3,0
Dmap1.4,448
Dnmt1.1,0
Dnmt1.2,10
Dnmt1.3,0
Dnmt1.4,1171
Dnmt3a.1,0
Dnmt3a.2,0
Dnmt3a.3,7
Dnmt3a.4,0
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,1
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,0
Dnmt3l.3,1384
Dnmt3l.4,4
Dot1l.1,82
Dot1l.2,715
Dot1l.3,0
Dot1l.4,0
Dpy30.1,91
Dpy30.2,0
Dpy30.3,0
Dub2a.1,0
Dub2a.2,670
Dub2a.3,7
Dub2a.4,0
Eaf1.1,1942
Eaf1.2,761
Eaf1.3,0
Eed.1,0
Eed.2,0
Eed.3,0
Eed.4,461
Ehmt1.1,7
Ehmt1.2,4
Ehmt1.3,820
Ehmt1.4,2
Ehmt2.1,1
Ehmt2.2,184
Ehmt2.3,2
Ehmt2.4,2
Elp3.1,0
Elp3.2,15
Elp3.4,0
Elp4.1,8
Elp4.2,2
Elp4.3,2
Elp4.4,20967
Ep300.2,325
Ep300.3,309
Ep400.1,5
Ep400.2,8
Ep400.3,1969
Ep400.4,2
Epc1.1,0
Epc1.2,0
Epc1.3,4
Epc1.4,0
Epc2.1,5
Epc2.2,3
Epc2.3,0
Epc2.4,99
Ercc5.1,190
Ercc5.2,6
Ercc5.3,0
Ercc5.4,16366
Ezh1.2,684
Ezh1.3,3148
Ezh1.4,5
Ezh2.1,1
Ezh2.2,0
Ezh2.3,2
Ezh2.4,0
Fbxl19.1,2180
Fbxl19.2,54
Fbxl19.3,0
Fbxl19.4,1
Fbxo17.1,0
Fbxo17.2,1
Fbxo17.3,0
Fbxo44.1,699
Fbxo44.2,4364
Fbxo44.3,21
Fbxo44.4,475
Fbxw9.1,44
Fbxw9.2,0
Fbxw9.3,1
Fbxw9.4,1
Fkbp1a.1,29
Fkbp1a.3,0
Fkbp1a.4,14
Fkbp2.1,0
Fkbp2.2,0
Fkbp2.3,0
Fkbp5.1,122
Fkbp5.2,0
Fkbp5.3,0
Fosb,820
Fosb.2,783
Gadd45a.1,1
Gadd45a.2,1173
Gadd45a.3,0
Gadd45a.4,0
Gadd45b.1,1
Gadd45b.2,1157
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,126
Gtf2b.2,6
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,904
Gtf2f1.2,1
Gtf2f1.3,0
Gtf2f1.4,0
Gtf2h1.1,258
Gtf2h1.2,1
Gtf2h1.3,3
Gtf3c4.1,22
Gtf3c4.2,49
Gtf3c4.3,0
Gtf3c4.4,2
H2afz.1,0
H2afz.2,0
H2afz.3,0
Hat1.1,330
Hat1.2,0
Hat1.3,1
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,1
Hcfc1.3,0
Hcfc1.4,0
Hdac1.1,1
Hdac1.2,24
Hdac1.3,0
Hdac1.4,0
Hdac10.1,0
Hdac10.2,4
Hdac10.3,9004
Hdac10.4,0
Hdac11.1,2
Hdac11.2,2
Hdac11.3,0
Hdac2.1,27
Hdac2.2,9
Hdac2.3,36
Hdac2.4,4306
Hdac3.1,0
Hdac3.2,0
Hdac3.3,0
Hdac3.4,10
Hdac4.1,368
Hdac4.2,0
Hdac4.3,0
Hdac4.4,0
Hdac5.1,0
Hdac5.2,0
Hdac5.3,0
Hdac6.1,0
Hdac6.2,0
Hdac6.3,3
Hdac6.4,32
Hdac7.1,3
Hdac7.2,4
Hdac7.3,0
Hdac7.4,1
Hdac8.1,1
Hdac8.2,1
Hdac8.3,190
Hdac8.4,362
Hdac9.2,1254
Hdac9.3,10
Hells.1,0
Hells.2,0
Hells.3,0
Hells.4,378
Hes1,8195
Hes1.2,7612
Hes1.3,2061
Hes6,0
Hes6.3,2
Hira.1,0
Hira.2,0
Hira.3,0
Hira.4,124
Hltf.1,0
Hltf.2,1
Hltf.3,605
Hltf.4,0
Id2,1480
Id2.2,557
Id2.3,1534
Id2.4,2599
Id2.5,3079
Id3,2472
Id3.2,10247
Id3.3,12657
Id3.4,79608
Id3.5,12470
Ing2.1,69
Ing2.2,9
Ing2.3,71
Ing2.4,114
Ing3.1,10
Ing3.2,0
Ing3.3,0
Ing3.4,0
Ing4.1,107
Ing4.2,16
Ing4.3,13
Ing4.4,2
Ing5.1,5
Ing5.2,1
Ing5.3,1
Ing5.4,0
Ino80.1,0
Ino80.2,1
Ino80.3,76
Ino80.4,1571
Iws1.1,0
Iws1.2,0
Iws1.3,0
Jarid2.1,887
Jarid2.2,139
Jarid2.3,0
Jarid2.4,0
Jhdm1d.1,0
Jhdm1d.2,5
Jhdm1d.3,19
Jhdm1d.4,0
Jmjd1c.2,0
Jmjd1c.3,1
Jmjd1c.4,1237
Jmjd4.1,5
Jmjd4.2,0
Jmjd4.3,0
Jmjd4.4,15
Jmjd5.1,395
Jmjd5.2,1187
Jmjd5.3,15165
Jmjd5.4,6858
Jmjd6.1,346
Jmjd6.2,8272
Jmjd6.3,1057
Jmjd6.4,2326
Jmjd8.1,2
Jmjd8.2,1
Jmjd8.3,9
Kat2a.1,0
Kat2a.2,0
Kat2a.3,15177
Kat2b.1,319
Kat2b.2,58015
Kat2b.3,8216
Kat2b.4,1938
Kat5.1,1356
Kat5.2,60640
Kat5.3,3426
Kat5.4,2754
Kdm1a.1,12287
Kdm1a.2,18281
Kdm1a.3,7447
Kdm1a.4,432
Kdm1b.1,5486
Kdm1b.2,4358
Kdm1b.3,572
Kdm1b.4,1067
Kdm2a.1,3243
Kdm2a.2,3959
Kdm2a.3,3080
Kdm2a.4,1279
Kdm2b.1,714
Kdm2b.2,3555
Kdm2b.3,3209
Kdm2b.4,554
Kdm3a.1,1132
Kdm3a.2,857
Kdm3a.3,4658
Kdm3a.4,4788
Kdm3b.2,2384
