shRNA,count
Actb,806
Actl6a,1508
Actl6b.1,0
Actl6b.2,16
Actl6b.3,0
Actl6b.4,0
Aff1.1,0
Aff1.2,1
Aff1.3,846
Aff1.4,0
Aff4.1,4
Aff4.2,0
Aff4.3,1
Aff4.4,113
Arid1a.1,11
Arid1a.2,1879
Arid1b.1,1064
Arid1b.2,2302
Arid1b.3,2432
Arid2.1,4333
Arid2.2,46
Arid2.3,0
Arid2.4,0
Ash1l.1,0
Ash1l.2,0
Ash1l.3,1
Ash1l.4,0
Ash2l.1,5
Ash2l.2,2050
Ash2l.3,0
Ash2l.4,1167
Asxl1.1,1
Asxl1.2,0
Asxl1.3,0
Asxl1.4,3
Asxl2.1,760
Asxl2.2,6
Asxl2.3,2391
Asxl2.4,4164
Asxl3.1,1463
Asxl3.2,0
Asxl3.3,1
Asxl3.4,1233
Atad2.1,1
Atad2.2,0
Atad2.3,642
Atad2.4,0
Atad2b.1,0
Atad2b.2,9
Atad2b.3,35
Atad2b.4,248
Atm.1,0
Atm.2,25
Atm.3,1629
Atm.4,2
Atr.1,0
Atr.2,15
Atr.3,0
Atr.4,168
Atrx.1,92
Atrx.2,3
Atrx.3,2523
Atrx.4,1
Aurkb.1,0
Aurkb.2,0
Aurkb.3,0
Aurkb.4,0
Baz1a.1,0
Baz1a.2,63929
Baz1a.3,0
Baz1a.4,192
Baz1b.1,70
Baz1b.2,513
Baz1b.3,13
Baz1b.4,0
Baz2a.1,98
Baz2a.3,0
Baz2a.4,0
Baz2b.1,1379
Baz2b.2,1
Baz2b.3,0
Baz2b.4,0
Bcl6,2488
Bcl6.2,1499
Bcl6.3,1520
Bmi1.1,1
Bmi1.2,0
Bmi1.3,0
Bmi1.4,431
Bop1.1,0
Bop1.2,76
Bop1.3,3
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,27
Bptf.4,0
Brd1.1,11
Brd1.2,0
Brd1.3,0
Brd1.4,0
Brd2.1,1
Brd2.2,527
Brd2.3,1
Brd2.4,0
Brd3.1,0
Brd3.2,0
Brd3.3,3
Brd3.4,0
Brd4.1,6
Brd4.2,0
Brd4.3,0
Brd4.4,0
Brd7.1,582
Brd7.2,0
Brd7.3,2073
Brd8.1,0
Brd8.2,0
Brd8.3,3
Brd8.4,0
Brd9.2,2224
Brd9.3,0
Brd9.4,0
Brdt.1,21671
Brdt.2,1400
Brdt.3,4503
Brpf1.1,106
Brpf1.2,1
Brpf1.3,11
Brpf1.4,0
Brpf3.1,1105
Brpf3.2,0
Brpf3.3,1660
Brpf3.4,2
Brwd1.1,891
Brwd1.2,2
Brwd1.3,95
Brwd1.4,2
Brwd3.1,1162
Brwd3.2,206
Brwd3.3,0
Carm1.1,0
Carm1.2,1025
Carm1.3,4
Carm1.4,0
Cbx1.1,10
Cbx1.2,3
Cbx1.3,486
Cbx1.4,12
Cbx2.1,1752
Cbx2.2,1238
Cbx2.3,1532
Cbx3.1,4772
Cbx3.2,1
Cbx3.3,0
Cbx3.4,0
Cbx4.1,0
Cbx4.2,28
Cbx4.3,0
Cbx4.4,0
Cbx5.1,31
Cbx5.2,0
Cbx5.3,2
Cbx5.4,149
Cbx6.1,0
Cbx6.2,0
Cbx6.3,1
Cbx6.4,0
Cbx7.1,3071
Cbx7.2,43
Cbx7.3,0
Cbx7.4,2
Cbx8.1,9
Cbx8.2,0
Cbx8.3,477
Cbx8.4,21
Ccnt1,282
Ccnt1.2,44423
Ccnt1.3,3889
Ccnt1.4,1943
Cd14,6190
Cd14.2,4187
Cd19,1881
Cd19.3,6038
Cd19.4,7229
CD4.1,7
CD4.2,588
CD4.3,2805
CD4.4,2207
Cd4.5,0
CDK9.1,7842
CDK9.2,226
CDK9.3,20735
Cecr2.1,2400
Cecr2.2,2510
Cecr2.3,377
Chaf1a.1,1
Chaf1a.2,0
Chaf1a.3,333
Chaf1a.4,2
Chaf1b.1,3
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,3
Chd1.1,2
Chd1.2,1575
Chd1.3,0
Chd1.4,19
Chd1l.1,444
Chd1l.2,0
Chd1l.3,0
Chd2.1,0
Chd2.2,0
Chd2.3,0
Chd2.4,45
Chd3.1,4
Chd3.2,0
Chd3.3,22
Chd3.4,0
Chd4.1,0
Chd4.2,1
Chd4.3,0
Chd4.4,0
Chd5.1,1
Chd5.2,0
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,0
Chd6.3,0
Chd6.4,38
Chd7.1,10146
Chd7.2,13028
Chd7.3,1473
Chd8.1,0
Chd8.2,166
Chd8.3,0
Chd8.4,1
Chd9.1,3
Chd9.2,11
Chd9.3,0
Chd9.4,0
Clock.1,10412
Clock.2,6620
Clock.3,0
Crebbp.1,422
Crebbp.2,42
Crebbp.3,0
Crebbp.4,129
Ctsl.1,9
Ctsl.2,514
Ctsl.3,0
Ctsl.4,672
Cxxc1.1,15
Cxxc1.2,10
Cxxc1.3,614
Cxxc1.4,8
Dmap1.1,0
Dmap1.2,1
Dmap1.3,0
Dmap1.4,0
Dnmt1.1,0
Dnmt1.2,212
Dnmt1.3,9
Dnmt1.4,0
Dnmt3a.1,0
Dnmt3a.2,37
Dnmt3a.3,2
Dnmt3a.4,2
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,1195
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,0
Dnmt3l.3,777
Dnmt3l.4,0
Dot1l.1,0
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,44692
Dpy30.2,260
Dpy30.3,22
Dub2a.1,0
Dub2a.2,24
Dub2a.3,3
Dub2a.4,305
Eaf1.1,3298
Eaf1.2,921
Eaf1.3,7
Eed.1,0
Eed.2,739
Eed.3,20
Eed.4,0
Ehmt1.1,6
Ehmt1.2,0
Ehmt1.3,3
Ehmt1.4,2
Ehmt2.1,2
Ehmt2.2,0
Ehmt2.3,0
Ehmt2.4,1
Elp3.1,98
Elp3.2,2
Elp3.4,3
Elp4.1,3
Elp4.2,7
Elp4.3,0
Elp4.4,8
Ep300.2,0
Ep300.3,3
Ep400.1,6
Ep400.2,3
Ep400.3,2
Ep400.4,0
Epc1.1,0
Epc1.2,0
Epc1.3,1
Epc1.4,0
Epc2.1,0
Epc2.2,0
Epc2.3,6
Epc2.4,1118
Ercc5.1,0
Ercc5.2,0
Ercc5.3,0
Ercc5.4,0
Ezh1.2,13333
Ezh1.3,0
Ezh1.4,2
Ezh2.1,401
Ezh2.2,0
Ezh2.3,0
Ezh2.4,0
Fbxl19.1,0
Fbxl19.2,1
Fbxl19.3,3
Fbxl19.4,0
Fbxo17.1,482
Fbxo17.2,0
Fbxo17.3,267
Fbxo44.1,0
Fbxo44.2,1
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,1
Fbxw9.2,0
Fbxw9.3,1
Fbxw9.4,0
Fkbp1a.1,0
Fkbp1a.3,28
Fkbp1a.4,2
Fkbp2.1,22
Fkbp2.2,6847
Fkbp2.3,978
Fkbp5.1,2774
Fkbp5.2,28230
Fkbp5.3,1394
Fosb,8
Fosb.2,317
Gadd45a.1,1
Gadd45a.2,2
Gadd45a.3,4
Gadd45a.4,0
Gadd45b.1,1
Gadd45b.2,1401
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,1270
Gtf2b.2,18
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,0
Gtf2f1.2,6
Gtf2f1.3,1
Gtf2f1.4,2869
Gtf2h1.1,6087
Gtf2h1.2,10667
Gtf2h1.3,4396
Gtf3c4.1,0
Gtf3c4.2,0
Gtf3c4.3,0
Gtf3c4.4,169
H2afz.1,4754
H2afz.2,335
H2afz.3,2897
Hat1.1,53
Hat1.2,102
Hat1.3,4290
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,0
Hcfc1.3,1
Hcfc1.4,0
Hdac1.1,0
Hdac1.2,4
