"Position","Pool","shRNA","GeoMean","precentile","z"
"7_B02",1,"Hdac7.1",37.38758832,33.8279386441281,-0.417163565577965
"7_B03",1,"Ing4.1",38.04726586,34.5045584479605,-0.398731345284125
"7_B04",1,"Ing5.1",42.45743914,39.1463928864456,-0.275505556164542
"7_B05",1,"Ing3.1",47.97015406,45.1658054379254,-0.121473366706376
"7_B06",1,"Hdac9.1",11.35765119,12.621381574786,-1.14447275275289
"7_B07",1,"Jmjd4.1",49.16361029,46.4887988353371,-0.088126698359269
"7_B08",1,"Jarid2.1",42.38733938,39.0711833510413,-0.277464231639328
"7_B09",1,"Hltf.1",50.94478395,48.4700938076287,-0.0383584657122931
"7_B10",1,"Hdac8.1",43.8006055,40.5949932532076,-0.237975798460809
"7_B11",1,"Jhdm1d.1",49.39875177,46.7499677259057,-0.0815565496172344
"7_C02",1,"Jarid2.2",51.73399745,49.3494797277331,-0.016306847749262
"7_C03",1,"Hells.1",37.39737957,33.837943936702,-0.416889985736286
"7_C04",1,"Hdac7.2",40.28791208,36.8388351916549,-0.336124871327775
"7_C05",1,"Jhdm1d.2",39.86480441,36.3939981589531,-0.34794703186617
"7_C06",1,"Ino80.1",45.82720625,42.8046421644619,-0.181350024189851
"7_C07",1,"Ing5.2",36.8098775,33.239640965095,-0.433305532606848
"7_C08",1,"Hdac9.2",33.28940235,29.747658123495,-0.531672036798863
"7_C09",1,"Jmjd1c.1",69.66363102,68.6044657210463,0.484669668368087
"7_C10",1,"Ing4.2",40.15748554,36.7015189877874,-0.339769152922451
"7_C11",1,"Ing2.1",50.7870792,48.2944458186564,-0.0427649348083683
"7_D02",1,"Hdac8.2",36.24562752,32.6690080284156,-0.449071386833376
"7_D03",1,"Jmjd1c.2",39.5351866,36.0487149314629,-0.357156968112738
"7_D04",1,"Ing4.3",35.60724898,32.0282676735154,-0.466908486274627
"7_D05",1,"Hira.1",35.97996856,32.4017308694572,-0.456494232355375
"7_D06",1,"Hells.2",48.2479631,45.4733433225461,-0.113711032665262
"7_D07",1,"Jmjd1c.3",55.10302171,53.1017534778917,0.0778279280619779
"7_D08",1,"Ino80.2",34.15990453,30.5954942729929,-0.507349110861401
"7_D09",1,"Hltf.2",50.03747139,47.460060290043,-0.0637099199717297
"7_D10",1,"Hdac7.3",48.76558056,46.047062280337,-0.0992481497078439
"7_D11",1,"Jmjd4.2",42.02754624,38.6858126957165,-0.287517304564461
"7_E02",1,"Ing2.2",40.85500107,37.4378158371274,-0.320279691590579
"7_E03",1,"Ing3.2",37.38084335,33.8210468892275,-0.417352028524445
"7_E04",1,"Hdac7.4",38.29578239,34.760762297409,-0.391787480820253
"7_E05",1,"Jarid2.3",37.89502917,34.3479618664664,-0.40298502990538
"7_E06",1,"Ing5.3",48.34449238,45.5802668808543,-0.111013883155267
"7_E07",1,"Hira.2",40.9883307,37.5790910739473,-0.316554294009428
"7_E08",1,"Hdac8.3",43.05436869,39.78845190536,-0.258826593643698
"7_E09",1,"Jhdm1d.3",44.61060939,41.4749847815454,-0.215343270848383
"7_E10",1,"Ino80.3",38.6312367,35.1076981214351,-0.382414465421793
"7_E11",1,"Hltf.3",45.92396111,42.9107611876006,-0.178646571690893
"7_F02",1,"Hdac9.3",32.42535412,28.9168791143917,-0.555814631254728
"7_F03",1,"Jmjd4.3",36.87021356,33.3008930959063,-0.431619667192084
"7_F04",1,"Ing5.4",35.40287155,31.8242494903588,-0.47261904876073
"7_F05",1,"Hira.3",46.25406227,43.273191567372,-0.169423130037305
"7_F06",1,"Hells.3",41.77759249,38.4187424867768,-0.294501326763051
"7_F07",1,"Jarid2.4",39.01032977,35.5012643564007,-0.371822128174556
"7_F08",1,"Ing3.3",36.43291997,32.8579783913823,-0.443838200180132
"7_F09",1,"Ing2.3",43.43579107,40.2001758560926,-0.248169172544958
"7_F10",1,"Hells.4",42.56769954,39.2647725293538,-0.272424741888999
"7_F11",1,"Jhdm1d.4",46.9528581,44.0422586047882,-0.149897895512909
"7_G02",1,"Ino80.4",38.63732555,35.1140069631265,-0.382244335293464
"7_G03",1,"Ing2.4",38.21018189,34.6724346023479,-0.39417926646944
"7_G04",1,"Hdac8.4",31.54447821,28.0813211923376,-0.580427412257786
"7_G05",1,"Jmjd4.4",42.65291734,39.3563336622223,-0.270043649359221
"7_G06",1,"Jmjd1c.4",41.17795901,37.7803067588553,-0.311255840489442
"7_G07",1,"Hira.4",45.51795851,42.4658171820164,-0.189990795056557
"7_G08",1,"Hdac9.4",31.84145456,28.361711588412,-0.572129519464195
"7_G09",1,"Ing4.4",42.34624149,39.0271087002235,-0.278612558384077
"7_G10",1,"Hltf.4",48.36765501,45.6059284566056,-0.110366690136168
"7_G11",1,"Ing3.4",62.39287396,61.0842506192706,0.281515570029511
"3_B02",1,"Brwd1.1",32.47018052,28.9597100607788,-0.554562125250385
"3_B03",1,"Cbx7.1",34.96456515,31.388574309625,-0.484865880934219
"3_B04",1,"Cbx8.1",33.78730661,30.2312876989098,-0.517759965447213
"3_B05",1,"Cbx6.1",35.5702196,31.9912628258563,-0.467943133732087
"3_B06",1,"Carm1.1",39.31854341,35.8223915159241,-0.363210251362673
"3_B07",1,"Chd2.1",30.31740582,26.9372018151203,-0.614713358401971
"3_B08",1,"Chaf1b.1",43.81937849,40.6153364391403,-0.237451257505156
"3_B09",1,"Cbx4.1",40.76618916,37.3438046693082,-0.322761208074886
"3_B10",1,"Brwd3.1",44.30386078,41.1412028113713,-0.223914212879165
"3_B11",1,"Chd1.1",33.69587708,30.1422153270733,-0.520314621527094
"3_C02",1,"Chaf1b.2",66.91095444,65.8273745073759,0.407756422056483
"3_C03",1,"Cbx1.1",35.79301401,32.2141788614308,-0.461717977657566
"3_C04",1,"Brwd1.2",44.5360319,41.3937772475728,-0.217427059732027
"3_C05",1,"Chd1.2",46.73526988,43.8025345125544,-0.155977584089823
"3_C06",1,"Chaf1a.1",66.79265215,65.7059414182851,0.404450907258229
"3_C07",1,"Cbx8.2",50.85992165,48.3755721875469,-0.0407296251248782
"3_C08",1,"Carm1.2",42.54790054,39.2435082390025,-0.272977950854697
"3_C09",1,"Chd1l.1",38.27644411,34.7408006522554,-0.392327816689599
"3_C10",1,"Cbx7.2",30.62357106,27.2204681915398,-0.606158716462826
"3_C11",1,"Cbx5.1",37.59155435,34.036598413954,-0.411464498125373
"3_D02",1,"Brwd3.2",39.88785162,36.4181824639237,-0.34730306382706
"3_D03",1,"Chd1l.2",42.76133021,39.4729014854151,-0.267014457395936
"3_D04",1,"Cbx7.3",37.10615243,33.5408409263085,-0.425027238370391
"3_D05",1,"Cbx3.1",40.44473907,37.0041691365081,-0.331742927950258
"3_D06",1,"Cbx1.2",41.31739365,37.9284738253552,-0.307359861249233
"3_D07",1,"Chd1l.3",29.64981311,26.324709020762,-0.633366738502318
"3_D08",1,"Chaf1a.2",55.13063586,53.1324408228816,0.0785995021495649
"3_D09",1,"Cbx4.2",51.35410427,48.9261156224248,-0.0269215410763794
"3_D10",1,"Brwd1.3",36.04939771,32.471496134864,-0.454554294567567
"3_D11",1,"Chd2.2",40.8997019,37.4851618702907,-0.319030694169995
"3_E02",1,"Cbx5.2",34.85951079,31.2845319374019,-0.487801231903343
"3_E03",1,"Cbx6.2",38.73559725,35.2158858835517,-0.379498500376832
"3_E04",1,"Brwd1.4",42.45068056,39.1391398813231,-0.275694399391543
"3_E05",1,"Chaf1b.3",35.22561818,31.6477527653666,-0.477571730890344
"3_E06",1,"Cbx8.3",36.30124511,32.7250777678992,-0.447517361405904
"3_E07",1,"Cbx3.2",37.85645119,34.3083215556173,-0.404062947194865
"3_E08",1,"Brwd3.3",38.83665003,35.3207587301413,-0.376674958586604
"3_E09",1,"Chd1.3",41.36177799,37.9756751873479,-0.30611970695737
"3_E10",1,"Chaf1a.3",63.76531665,62.5464037258139,0.319863345220932
"3_E11",1,"Cbx4.3",43.82903372,40.6258002315335,-0.237181478233381
"3_F02",1,"Carm1.3",50.96293207,48.4903087432782,-0.0378513844104816
"3_F03",1,"Chd2.3",41.82124763,38.4653478504258,-0.293281547236468
"3_F04",1,"Cbx8.4",44.07650804,40.8942254088133,-0.230266734427933
"3_F05",1,"Cbx3.3",38.58178993,35.0564800413955,-0.383796070376024
"3_F06",1,"Cbx1.3",55.40363117,53.4357149089137,0.0862273345191572
"3_F07",1,"Chaf1b.4",90.77851558,85.8733398913418,1.0746461039595
"3_F08",1,"Cbx6.3",39.8721421,36.401697285768,-0.347742007577291
"3_F09",1,"Cbx5.3",41.31211306,37.9228592786125,-0.30750740757643
"3_F10",1,"Cbx1.4",49.64819613,47.02717542182,-0.0745867604160196
"3_F11",1,"Chd1.4",43.05248718,39.7864236966629,-0.2588791653999
"3_G02",1,"Chaf1a.4",68.7189474,67.6622206512191,0.458274019682183
"3_G03",1,"Cbx5.4",43.24911563,39.9985312862605,-0.253385119162649
"3_G04",1,"Brwd3.4",45.93820111,42.9263837139639,-0.178248688178011
"3_G05",1,"Chd2.4",42.18876989,38.8583622505654,-0.283012512975866
"3_G06",1,"Chd1l.4",0,7.18952964665344,-1.46181981409846
"3_G07",1,"Cbx3.4",50.43960789,47.9075617319086,-0.0524737203033378
"3_G08",1,"Carm1.4",50.55599775,48.0371332490103,-0.0492216412049812
"3_G09",1,"Cbx7.4",46.23302547,43.2500772532302,-0.170010924692066
"3_G10",1,"Cbx4.4",45.75956126,42.7304811831442,-0.183240110302915
"3_G11",1,"Cbx6.4",38.46587008,34.936514228426,-0.387035016803742
"6_B02",1,"Fbxw9.1",53.48349495,51.2993770411015,0.0325763131410146
"6_B03",1,"Hcfc1.1",48.16968696,45.3866624419764,-0.115898166482538
"6_B04",1,"Hdac1.1",63.86259424,62.6493860341934,0.322581403453647
"6_B05",1,"Hat1.1",52.66271917,50.384686314845,0.00964280537173677
