shRNA,count
Setdb2.1,2330
Setdb2.2,11373
Setdb2.3,6228
Setdb2.4,2180
Setmar.1,13693
Setmar.2,51670
Setmar.3,1292
Setmar.4,7848
Sfmbt1.1,12234
Sfmbt1.2,35
Sfmbt1.3,14781
Sfmbt1.4,25703
Sfmbt2.1,0
Sfmbt2.2,4663
Sfmbt2.3,132
Sgk1.1,7593
Sin3a.1,478
Sin3a.2,110018
Sin3a.3,166
Sin3a.4,1196
Sin3b.1,372
Sin3b.2,909
Sin3b.3,977
Sin3b.4,486
Sirt1.1,26051
Sirt1.2,79828
Sirt1.3,8307
Sirt1.4,6493
Sirt3.1,796
Sirt3.2,30
Sirt3.3,14372
Sirt3.4,13348
Sirt4.1,177
Sirt4.2,7810
Sirt4.3,33
Sirt4.4,4250
Sirt5.1,5777
Sirt5.2,2739
Sirt5.3,204
Sirt5.4,2073
Sirt6.1,2447
Sirt6.2,1259
Sirt6.3,2
Sirt6.4,6021
Sirt7.1,25896
Sirt7.2,5344
Sirt7.3,8157
Sirt7.4,6369
Smarca1.1,19790
Smarca1.2,35387
Smarca1.3,6371
Smarca1.4,2246
Smarca2.1,539
Smarca2.2,12187
Smarca2.3,3699
Smarca4.1,3266
Smarca4.2,2388
Smarca4.3,7564
Smarca4.4,1587
Smarca5.1,18253
Smarca5.2,180
Smarca5.3,624
Smarca5.4,19931
Smarcb1.2,1565470
Smarcc1.1,9659
Smarcc1.2,9901
Smarcc1.3,14930
Smarcc2.1,0
Smarcc2.2,1627
Smarcc2.3,1975
Smarcc2.4,89740
Smarcd1.1,27179
Smarcd1.2,64794
Smarcd1.3,2738
Smarcd1.4,26434
Smarcd2.1,8571
Smarcd2.2,3988
Smarcd2.3,5934
Smarcd3.1,955
Smarcd3.2,3432
Smarcd3.3,5570
Smarcd3.4,1914
Smarce1.1,2160
Smarce1.2,6178
Smarce1.3,13581
Smarce1.4,5770
Smyd1.1,5190
Smyd1.2,2006
Smyd1.3,24219
Smyd2.1,3702
Smyd2.2,6571
Smyd2.3,628
Smyd2.4,276
Smyd3.1,986
Smyd3.2,557
Smyd3.3,1
Smyd3.4,2817
Smyd4.1,105306
Smyd4.2,36426
Smyd4.3,3954
Smyd4.4,14647
Smyd5.1,13817
Smyd5.2,275
Smyd5.3,7586
Smyd5.4,2068
Sp100.1,427325
Sp100.2,6782
Sp100.3,5074
Sp100.4,5069
Sp110.1,23418
Sp110.2,1760
Sp110.3,3010
Sp110.4,4111
Sp140.1,139971
Sp140.2,2398
Sp140.3,23026
Sp140.4,1469
Ssrp1.1,2317
Ssrp1.2,3692
Ssrp1.3,1023
Ssrp1.4,5084
Supt16h.1,5386
Supt16h.2,1456
Supt16h.3,759
Supt16h.4,108047
Suv39h1.1,5359
Suv39h1.2,44865
Suv39h1.3,6060
Suv39h1.4,26055
Suv39h2.1,33954
Suv39h2.2,14936
Suv39h2.3,34269
Suv39h2.4,4788
Suv420h1.1,413
Suv420h1.2,18409
Suv420h1.3,6421
Suv420h1.4,2746
Suv420h2.1,3258
Suv420h2.2,609
Suv420h2.3,3013
Suv420h2.4,32
Suz12.1,3123
Suz12.2,5648
Suz12.3,21929
Suz12.4,748
Taf1.1,0
Taf1.2,202100
Taf1.3,5028
Taf1.4,2015
Taf3.1,43840
Taf3.2,9
Taf3.3,9704
Taf3.4,8119
Tbx21.3,5290
Tbx21.4,7591
Tcea1.1,2303
Tcea1.2,1339
Tcea1.3,20810
Tcea1.4,19231
Tdg.1,1377
Tdg.2,3263
Tdg.3,5055
Tdg.4,672
Tet1.1,3847
Tet1.2,716
Tet1.3,3951
Tet1.4,2082
Tet2.1,0
Tet2.2,26505
Tet2.3,113448
Tet2.4,9485
Tet3.1,2766
Tet3.2,3281504
Tet3.3,631
Tet3.4,2894
Trim24.1,1141
Trim24.2,26096
Trim24.3,55094
Trim24.4,47641
Trim28.1,2838
Trim28.2,42783
Trim28.3,22034
Trim28.4,1177
Trim33.1,9736
Trim33.2,7565
Trim33.3,8576
Trim33.4,20377
Trim66.1,6836
Trim66.3,4031
Trim66.4,2315
Ube2a.1,60273
Ube2a.2,21713
Ube2b.1,55185
Ube2b.2,408
Ube2b.3,23061
Ube2b.4,82750
Ube2e1.1,1608
Ube2e1.3,25935
Ube2e1.4,26
Ube2i.1,541
Ube2i.2,1627
Ube2i.3,2997
Ube2i.4,14313
Uhrf1.1,15636
Uhrf1.2,5478
Uhrf1.3,7020
Uhrf1.4,40
Usp22.1,19710
Usp22.2,31387
Usp22.3,10708
Usp22.4,5616
Usp27x.1,82259
Usp27x.2,12435
Usp27x.3,3575
Usp27x.4,21881
Usp51.1,23631
Usp51.2,24265
Usp51.3,33707
Usp51.4,4043
Wbp7.1,1117
Wbp7.2,996
Wbp7.3,711
Wbp7.4,14440
Wdr5.1,4540
Wdr5.2,90
Wdr5.3,571
Wdr5.4,6997
Wdr82.1,0
Wdr82.2,79477
Wdr82.3,3105
Wdr82.4,6163
Whsc1.1,5586
Whsc1.2,807
Whsc1.3,4992
Whsc1.4,34463
Whsc1l1.2,40840
Whsc1l1.3,4874
Whsc1l1.4,82584
Zmynd11.1,10203
Zmynd11.2,4657
Zmynd11.3,1266810
Zmynd11.4,25959
Zmynd8.1,2019
Zmynd8.2,3520
Zmynd8.3,7885
Zmynd8.4,133
