shRNA,count
Kdm6a.3,1278
Kdm6a.4,3837
Kdm6b.1,31
Kdm6b.2,313
Kdm6b.3,4822
Kdm6b.4,5243
Klf12.4,18
Klf12.5,2701
Klf2.2,54
Klf2.3,60
Klf2.4,1244
Klf2.5,2
Klf2.6,603
Klf2.7,2
L3mbtl1.1,174
L3mbtl1.2,1437
L3mbtl1.3,83473
L3mbtl1.4,27189
L3mbtl2.1,13243
L3mbtl2.3,5
L3mbtl2.4,3044
L3mbtl3.1,11251
L3mbtl3.2,2962
L3mbtl3.3,9268
L3mbtl3.4,13499
L3mbtl4.1,12593
L3mbtl4.2,17793
L3mbtl4.3,4118
L3mbtl4.4,1005
Mbd1.1,11190
Mbd1.2,10251
Mbd1.3,72
Mbd1.4,14989
Mbd2.2,153
Mbd2.3,12542
Mbd2.4,6057
Mbd3.1,12817
Mbd3.2,72302
Mbd3.3,56
Mbd3.4,829
Mbd4.1,79805
Mbd4.2,11727
Mbd4.3,21542
Mbd4.4,4203
Mecom.1,3124
Mecom.2,665
Mecom.3,8024
Mecom.4,4745
Men1.1,7231
Men1.3,4983
Men1.4,34513
Mll1.1,3251
Mll1.2,37472
Mll1.3,52704
Mll1.4,1016
Mll2.1,68894
Mll2.2,48925
Mll2.3,50
Mll2.4,14522
Mll3.2,92429
Mll3.3,12470
Mll3.4,4520
Mll5.1,20334
Mll5.2,13649
Mll5.3,5034
Mll5.4,15794
Morf4l1.2,284085
Morf4l1.3,47678
Morf4l1.4,50008
Ms4a1.2,1659
Msl3.1,116
Msl3.2,3221
Msl3.3,24060
Msl3.4,1171
Mta1.1,1164
Mta1.2,817
Mta1.3,4303
Mta1.4,32785
Mta2.1,12551
Mta2.2,80139
Mta2.3,327
Mta2.4,7692
Mta3.1,84157
Mta3.2,77
Mta3.3,777
Mta3.4,3918
Mtf2.1,14790
Mtf2.2,61423
Mtf2.3,2149
Mtf2.4,6839
Myst1.1,160
Myst1.2,61207
Myst1.3,40339
Myst1.4,7521
Myst2.1,9866
Myst2.2,2464
Myst2.3,414
Myst2.4,3612
Myst3.1,696
Myst3.2,38840
Myst3.3,4696
Myst3.4,5
Myst4.1,71980
Myst4.3,9941
Myst4.4,831
Nap1l1.1,14909
Nap1l1.2,1297
Nap1l1.3,3803
Nap1l1.4,39696
Nap1l2.1,51298
Nap1l2.2,198
Nap1l2.3,20320
Nap1l2.4,32978
Nap1l3.1,112465
Nap1l3.2,15786
Nap1l3.3,171438
Nap1l3.4,13539
Ncoa1.1,51087
Ncoa1.2,5445
Ncoa1.3,24631
Ncoa1.4,30
Ncoa3.1,4822
Ncoa3.2,28203
Ncoa3.3,8347
Ncoa3.4,13096
Ncor1.1,33657
Ncor1.3,2128
Ncor1.4,36137
Ncor2.1,12399
Ncor2.2,4163
Ncor2.3,73
Ncor2.4,4309
Nfatc3.2,17113
Nfatc3.3,234
Nfatc3.7,6
Nfatc3.8,377
Nsd1.1,2703
Nsd1.2,1039
Nsd1.3,128
Nsd1.4,15280
Orc1.1,5247
Orc1.2,8928
Orc1.3,1003
Orc1.4,186
Padi1.1,47659
Padi1.2,56
Padi1.3,228
Padi1.4,25032
Padi4.1,1275
Padi4.2,6052
Padi4.3,12677
Padi4.4,16753
Padi6.1,22368
Padi6.2,0
Padi6.3,304
Padi6.4,77927
Parp1.1,11071
Parp1.2,4658
Parp1.3,131811
Parp1.4,5235
Paxip1.1,1968
Paxip1.2,2708
Paxip1.3,434
Paxip1.4,48630
Pbrm1.1,13785
Pbrm1.2,150491
Pbrm1.3,0
Pbrm1.4,2766
Pcgf1.1,19358
Pcgf1.2,5549
Pcgf1.3,7356
Pcgf1.4,3689
Pcgf2.2,908
Pcgf2.3,410
Pcgf2.4,495
Pcgf5.1,15614
Pcgf5.2,5159
Pcgf5.3,7978
Pcgf5.4,4588
Pcgf6.1,2783
Pcgf6.2,8758
Pcgf6.3,197610
Pcgf6.4,9943
Pcmt1.1,21362
Pcmt1.3,11927
Pcmt1.4,111346
Phc1.1,111935
Phc1.2,14895
Phc1.3,1273
Phc1.4,415
Phf1.1,589
Phf1.2,920
Phf1.3,5243
Phf1.4,461
Phf19.1,15898
Phf19.2,6129
Phf19.3,149528
Phf19.4,2049
Phf2.1,154
Phf2.2,10213
Phf2.3,20461
Phf2.4,10
Phf20.1,0
Phf20.2,7477
Phf20.3,34399
Phf20.4,7271
Phf20l1.1,6796
Phf20l1.2,322
Phf20l1.3,5443
Phf20l1.4,5723
Phf8.1,7178
Phf8.2,96695
Phf8.3,533
Phip.1,22985
Phip.2,33781
Phip.3,0
Phip.4,16471
Polr2b.1,33
Polr2b.2,4086
Polr2b.3,16754
Polr2b.4,2500
Ppargc1a.1,3836
Ppargc1a.2,36510
Ppargc1a.3,36086
Ppargc1a.4,60829
Prdm1.1,4784
Prdm1.2,24439
Prdm1.3,7629
Prdm1.4,16684
Prdm10.1,33078
Prdm10.2,13848
Prdm10.3,36
Prdm10.4,7541
Prdm11.2,54
Prdm11.3,7712
Prdm11.4,1552
Prdm12.1,5709
Prdm12.2,10642
Prdm12.3,6302
Prdm12.4,1435
Prdm13.1,18117
Prdm13.2,1511
Prdm13.4,36
Prdm14.1,455
Prdm14.2,220
Prdm14.3,1262
Prdm14.4,37
Prdm15.1,0
Prdm15.2,2093
Prdm15.3,8043
Prdm15.4,13515
Prdm2.1,170
Prdm2.2,3578
Prdm2.3,12796
Prdm2.4,7697
Prdm4.1,6
Prdm4.2,23927
Prdm4.3,25750
Prdm4.4,6447
Prdm5.1,34721
Prdm5.2,1629
Prdm5.3,101
Prdm5.4,12670
Prdm6.1,5534
Prdm6.2,915
Prdm6.3,14
Prdm6.4,74931
Prdm8.1,34474
Prdm8.2,1970
Prdm8.3,272
Prdm8.4,5977
Prdm9.1,325
Prdm9.2,1188
Prdm9.3,0
Prdm9.4,78574
Prkaa1.1,8386
Prkaa1.2,2301
Prkaa1.3,4156
Prkaa1.4,8732
Prkaa2.1,19092
Prkaa2.2,17944
Prkaa2.3,49951
Prkaa2.4,2505
Prkcd.1,16214
Prkcd.2,112
Prkcd.3,38635
Prkcd.4,1503
Prmt1.1,4505
Prmt1.2,1098
Prmt1.3,1110
Prmt1.4,790
Prmt2.1,3342
Prmt2.2,8858
Prmt2.3,4264
Prmt2.4,67965
Prmt3.1,14208
Prmt3.2,11126
Prmt3.3,25288
Prmt3.4,59592
Prmt5.1,5037
Prmt5.2,67178
Prmt5.3,64484
Prmt5.4,9637
Prmt6.1,706
Prmt6.2,13653
Prmt6.3,25700
Prmt6.4,8849
Prmt7.1,13956
Prmt7.2,1081
Prmt7.3,6383
Prmt7.4,11948
Prmt8.1,1972
Prmt8.2,9504
Prmt8.3,821
Prmt8.4,199704
Psip1.1,48123
Psip1.2,468547
Psip1.3,10312
Psip1.4,33120
Rbbp4.1,18970
Rbbp4.2,1741
Rbbp4.3,259156
Rbbp5.1,2732
Rbbp5.2,32628
Rbbp5.3,46161
Rbbp5.4,196677
Rbbp7.1,88394
Rbbp7.2,14647
Rbbp7.3,434564
Rbbp7.4,37226
Ring1.1,460
Ring1.3,9358
Ring1.4,3170
Rnf20.1,935
Rnf20.2,7840
Rnf20.3,7536
Rnf20.4,7011
Rnf217.1,8199
Rnf217.2,6897
Rnf217.3,95
Rnf217.4,23612
Rnf40.1,3534
Rnf40.2,1409
Rnf40.3,13417
Rnf40.4,6691
Runx3.2,109
Runx3.3,374
Sgk1.1,2231
Tbx21.3,198
Tbx21.4,590
