Plate,Well,GeoMean
1,B02,2946.779908
1,B03,2363.96955
1,B04,2998.917556
1,B05,1814.081381
1,B06,2352.44367
1,B07,2217.759839
1,B08,2278.115717
1,B09,2777.775463
1,B10,2302.452237
1,B11,2758.610781
1,C02,2618.812708
1,C03,3279.253031
1,C04,2855.601647
1,C05,3025.459764
1,C06,2415.562498
1,C07,1425.245849
1,C08,2007.346151
1,C09,2501.3249
1,C10,2967.923357
1,C11,2973.468716
1,D02,2066.308741
1,D03,2131.552939
1,D04,2326.650304
1,D05,2917.947091
1,D06,2352.16471
1,D07,1680.119207
1,D08,1515.301585
1,D09,2334.565632
1,D10,2327.272758
1,D11,2400.371916
1,E02,3092.964932
1,E03,2317.784798
1,E04,2852.659904
1,E05,2382.151611
1,E06,2318.272182
1,E07,1775.98653
1,E08,2008.732922
1,E09,2435.226142
1,E10,2955.764051
1,E11,2597.667598
1,F02,2005.844407
1,F03,2625.581213
1,F04,1124.393191
1,F05,2546.976954
1,F06,3039.444774
1,F07,2162.232356
1,F08,1993.97573
1,F09,3568.64586
1,F10,2575.227269
1,F11,3157.181256
1,G02,1783.105095
1,G03,3377.369254
1,G04,2769.955969
1,G05,2117.136912
1,G06,3029.758305
1,G07,2244.665576
1,G08,2814.709956
1,G09,2439.916142
1,G10,2034.964204
1,G11,1740.631166
2,B02,2371.06814
2,B03,1003.952083
2,B04,1722.696753
2,B05,1952.866211
2,B06,1801.564851
2,B07,1494.697023
2,B08,1026.287098
2,B09,1723.998542
2,B10,1633.129322
2,B11,5025.292551
2,C02,2181.849792
2,C03,2140.983259
2,C04,2090.632229
2,C05,2302.543577
2,C06,1470.859549
2,C07,1987.081076
2,C08,1249.591544
2,C09,1636.443404
2,C10,1224.299511
2,C11,2300.269225
2,D02,1662.180184
2,D03,1722.139537
2,D04,1579.183971
2,D05,1925.312339
2,D06,2032.153213
2,D07,2743.028281
2,D08,2071.921737
2,D09,1823.232293
2,D10,2209.246453
2,D11,1639.989534
2,E02,1959.909733
2,E03,2021.460977
2,E04,2636.037587
2,E05,1074.853411
2,E06,1288.09627
2,E07,2099.526859
2,E08,1735.012185
2,E09,2020.629731
2,E10,1786.856227
2,E11,2022.118902
2,F02,2151.41374
2,F03,2282.282636
2,F04,1363.116533
2,F05,2046.944436
2,F06,1311.5311
2,F07,1175.272292
2,F08,1802.096564
2,F09,2187.033731
2,F10,1814.043064
2,F11,1491.489166
2,G02,1488.33458
2,G03,2043.526714
2,G04,1821.586784
2,G05,2507.677338
2,G06,2342.373685
2,G07,2196.239061
2,G08,2255.607091
2,G09,1912.013379
2,G10,1807.72089
2,G11,2034.879448
3,B02,2067.399892
3,B03,1640.554592
3,B04,2182.015625
3,B05,2121.781285
3,B06,1900.783833
3,B07,1692.444555
3,B08,2863.366327
3,B09,2214.24983
3,B10,2998.826964
3,B11,1635.931018
3,C02,4443.684167
3,C03,1397.075791
3,C04,2291.03279
3,C05,2113.683679
3,C06,3825.964718
3,C07,2135.330087
3,C08,1845.776987
3,C09,2019.88231
3,C10,1690.257815
3,C11,2154.409022
3,D02,1796.249546
3,D03,2171.570251
3,D04,2131.00635
3,D05,1699.196183
3,D06,2160.038817
3,D07,1685.199651
3,D08,2193.500853
3,D09,1969.39093
3,D10,2470.598969
3,D11,2526.948714
3,E02,2454.635784
3,E03,2357.853981
3,E04,2261.669551
3,E05,2590.884405
3,E06,2037.659554
3,E07,1833.466499
3,E08,1871.959583
3,E09,2863.539213
3,E10,4107.834358
3,E11,2060.71207
3,F02,1835.379555
3,F03,2619.904579
3,F04,2886.779476
3,F05,2534.268676
3,F06,1937.673459
3,F07,5149.607654
3,F08,1820.88751
3,F09,2017.579671
3,F10,1720.055661
3,F11,2133.694
3,G02,3889.177857
3,G03,2036.044857
3,G04,160.8411003
3,G05,2603.72022
3,G06,0
3,G07,2195.119189
3,G08,2160.972542
3,G09,2209.69523
3,G10,1888.605822
3,G11,1611.509129
4,B02,1416.830937
4,B03,1713.526942
4,B04,1530.628989
4,B05,1942.127945
4,B06,1456.52215
4,B07,1922.489215
4,B08,2292.868181
4,B09,1980.229656
4,B10,3601.88506
4,B11,2319.4035
4,C02,2122.25564
4,C03,2071.998955
4,C04,2312.177002
4,C05,1908.759376
4,C06,2049.872125
4,C07,1078.387845
4,C08,2401.514096
4,C09,2029.819104
4,C10,5426.234161
4,C11,2054.869965
4,D02,2959.284819
4,D03,1780.793371
4,D04,1824.249594
4,D05,2815.268281
4,D06,2228.612364
4,D07,2209.10037
4,D08,2308.872175
4,D09,2453.26793
4,D10,2371.79694
4,D11,1040.529215
4,E02,2551.661645
4,E03,542.7900158
4,E04,2480.964
4,E05,2759.159937
4,E06,1154.413738
4,E07,3014.814838
4,E08,2438.420875
4,E09,2047.350078
4,E10,2348.375124
4,E11,2770.28381
4,F02,1744.806345
4,F03,2720.32364
4,F04,2238.529146
4,F05,1893.432347
4,F06,2158.224483
4,F07,2884.102587
4,F08,4214.7289
4,F09,2595.577855
4,F10,2665.566812
4,F11,1907.885991
4,G02,2193.753397
4,G03,3099.552338
4,G04,3209.144965
4,G05,2646.346371
4,G06,1791.601171
4,G07,2982.241706
4,G08,1896.738895
4,G09,2238.981909
4,G10,2402.826492
4,G11,3368.516304
5,B02,2031.286107
5,B03,1629.992002
5,B04,1897.395302
5,B05,702.4182253
5,B06,2321.790587
5,B07,1608.660852
5,B08,5707.207153
5,B09,2365.81252
5,B10,2304.084696
5,B11,3110.897942
5,C02,1607.27032
5,C03,2467.009686
5,C04,2727.946186
5,C05,2268.062856
5,C06,2513.851398
5,C07,1422.562284
5,C08,2112.781491
5,C09,2563.109234
5,C10,2451.943783
5,C11,1616.773633
5,D02,1947.799392
5,D03,2609.240068
5,D04,1847.590247
5,D05,3026.895228
5,D06,1931.281521
5,D07,2791.290114
5,D08,1975.378632
5,D09,2764.894508
5,D10,2607.584991
5,D11,3198.752251
5,E02,1702.517129
5,E03,4292.490822
5,E04,2337.720333
5,E05,3101.603509
5,E06,1797.947051
5,E07,3060.070427
5,E08,2441.667935
5,E09,2110.899651
5,E10,2876.307172
5,E11,3219.377933
5,F02,2191.142901
5,F03,2384.983812
5,F04,1973.19095
5,F05,662.033969
5,F06,2235.50963
5,F07,2381.275308
5,F08,1751.851879
5,F09,1390.854292
5,F10,1757.537775
5,F11,3629.773756
5,G02,2402.927553
5,G03,2718.189741
5,G04,2235.19775
5,G05,2574.061197
5,G06,1947.823067
5,G07,2439.642856
5,G08,2787.730779
5,G09,2454.711814
5,G10,2105.997913
5,G11,503.4259544
6,B02,2002.594943
6,B03,1562.060379
6,B04,1914.441112
