Plate,Well,Percentage
1,B02,1.325019486
1,B03,0.877192982
1,B04,0.743931088
1,B05,0.729927007
1,B06,1.248049922
1,B07,0.984455959
1,B08,1.415797317
1,B09,1.933404941
1,B10,1.197023617
1,B11,1.417434444
1,C02,1.704545455
1,C03,1.336675021
1,C04,1.452712719
1,C05,1.765409934
1,C06,0.82400169
1,C07,1.88172043
1,C08,0.516605166
1,C09,1.556676168
1,C10,1.433915212
1,C11,2.126905353
1,D02,0.97020097
1,D03,2.394000577
1,D04,1.40291807
1,D05,1.771812081
1,D06,0.770218228
1,D07,1.417434444
1,D08,1.960784314
1,D09,0.566572238
1,D10,0.640439158
1,D11,1.34529148
1,E02,1.835443038
1,E03,3.125
1,E04,1.119515885
1,E05,1.53621068
1,E06,0.215982721
1,E07,2.990224267
1,E08,0.972972973
1,E09,0.729927007
1,E10,0.643915003
1,E11,0.929839391
1,F02,1.192131929
1,F03,0.474683544
1,F04,0
1,F05,0.917431193
1,F06,1.404494382
1,F07,0
1,F08,0.626740947
1,F09,0
1,F10,0.994035785
1,F11,2.012711864
1,G02,1.442190174
1,G03,3.90070922
1,G04,1.569506726
1,G05,1.132686084
1,G06,0.753669179
1,G07,0.663176265
1,G08,1.029269862
1,G09,0.965665236
1,G10,1.019935095
1,G11,1.437290805
2,B02,1.01010101
2,B03,0.554715078
2,B04,1.785714286
2,B05,0.779816514
2,B06,1.007705987
2,B07,0.307692308
2,B08,0
2,B09,0.220264317
2,B10,0.55157198
2,B11,0
2,C02,1.094890511
2,C03,0.526513727
2,C04,0.791556728
2,C05,0.303720577
2,C06,3.58974359
2,C07,0.416493128
2,C08,0
2,C09,0.532978015
2,C10,0.53667263
2,C11,0
2,D02,2.276707531
2,D03,0.986500519
2,D04,0.325027086
2,D05,1.240694789
2,D06,1.162790698
2,D07,0.88691796
2,D08,2.083333333
2,D09,0.397088021
2,D10,0.292275574
2,D11,0.636132316
2,E02,2.857142857
2,E03,2.067183463
2,E04,0.823045267
2,E05,2.877697842
2,E06,1.718213058
2,E07,2.406417112
2,E08,1.657458564
2,E09,0.453857791
2,E10,3.03030303
2,E11,0.454338937
2,F02,0.682593857
2,F03,0.755287009
2,F04,0
2,F05,1.821493625
2,F06,2.785923754
2,F07,0.60296846
2,F08,0.759668508
2,F09,0.628930818
2,F10,1.134089393
2,F11,0.264830508
2,G02,4.733727811
2,G03,0.757134537
2,G04,2.013422819
2,G05,0.713012478
2,G06,0.821917808
2,G07,0.900163666
2,G08,0.133333333
2,G09,0.984251969
2,G10,0.638297872
2,G11,0.425531915
3,B02,1.566364386
3,B03,1.158940397
3,B04,0.828025478
3,B05,1.762114537
3,B06,1.50801131
3,B07,1.090047393
3,B08,1.679306609
3,B09,0.871898055
3,B10,0.758396533
3,B11,0.547945205
3,C02,8.139534884
3,C03,1.436781609
3,C04,0.243309002
3,C05,1.919720768
3,C06,6.515151515
3,C07,0.847970927
3,C08,1.007787448
3,C09,0.516224189
3,C10,0.707964602
3,C11,0.363372093
3,D02,0.782268579
3,D03,2.081665332
3,D04,0.617283951
3,D05,0.838926174
3,D06,0.200400802
3,D07,0
3,D08,1.760176018
3,D09,0.848563969
3,D10,0.389264495
3,D11,0.741198271
3,E02,0.176366843
3,E03,0.670241287
3,E04,0.687285223
3,E05,0.744416873
3,E06,0.950118765
3,E07,0.346420323
3,E08,0.471698113
3,E09,0.897363993
3,E10,11.28798842
3,E11,0.692383778
3,F02,0.265957447
3,F03,2.651515152
3,F04,0.452488688
3,F05,1.078167116
3,F06,1.509433962
3,F07,20.91503268
3,F08,1.173020528
3,F09,0.650406504
3,F10,1.733576642
3,F11,0.616246499
3,G02,8.912188729
3,G03,0.574241181
3,G04,0
3,G05,0.573613767
3,G06,NaN
3,G07,1.046207498
3,G08,0.758725341
3,G09,0.82697201
3,G10,0.353606789
3,G11,0.96069869
4,B02,0.998751561
4,B03,1.366742597
4,B04,0.606060606
4,B05,0.819672131
4,B06,1.300479124
4,B07,0.684150513
4,B08,0.975292588
4,B09,0.543970988
4,B10,3.914590747
4,B11,0.963149079
4,C02,1.355206847
4,C03,0.208333333
4,C04,0.993377483
4,C05,0.524475524
4,C06,1.326259947
4,C07,3.003754693
4,C08,0.932090546
4,C09,1.065162907
4,C10,0
4,C11,2.344454463
4,D02,1.289566237
4,D03,1.40562249
4,D04,1.703163017
4,D05,0.628019324
4,D06,0.605449041
4,D07,1.501976285
4,D08,1.788375559
4,D09,1.517241379
4,D10,0.658761528
4,D11,3.247631935
4,E02,2.040816327
4,E03,3.784693019
4,E04,2.12244898
4,E05,0.428571429
4,E06,1.035196687
4,E07,0.488599349
4,E08,1.605758583
4,E09,1.542207792
4,E10,0.41958042
4,E11,1.521164021
4,F02,0.713386488
4,F03,0.411946447
4,F04,0.751445087
4,F05,0.689061154
4,F06,2.063492063
4,F07,0.725952813
4,F08,1.729399797
4,F09,0.717547293
4,F10,0.942408377
4,F11,0.847457627
4,G02,3.838383838
4,G03,0.926705981
4,G04,2.891566265
4,G05,2.276867031
4,G06,0.43956044
4,G07,0.535475234
4,G08,0.73664825
4,G09,3.868031854
4,G10,0.686498856
4,G11,0.535782625
5,B02,1.394052045
5,B03,1.319796954
5,B04,0.621393697
5,B05,1.543784935
5,B06,0.996796013
5,B07,1.015965167
5,B08,0
5,B09,0.370581528
5,B10,3.935860058
5,B11,1.492537313
5,C02,1.546212648
5,C03,0.615611918
5,C04,1.951219512
5,C05,1.147315282
5,C06,0.566973777
5,C07,1.636469901
5,C08,0.664451827
5,C09,0.502272184
5,C10,0.338409475
5,C11,0
5,D02,1.515151515
5,D03,1.098901099
5,D04,1.602373887
5,D05,1.513622603
