Plate,Well,Percentage
1,B02,8.58324715615305
1,B03,7.99069045771916
1,B04,8.30999066293184
1,B05,3.90428211586902
1,B06,5.51378446115288
1,B07,6.1328125
1,B08,5.79514824797844
1,B09,9.12492803684514
1,B10,10.5197244834064
1,B11,13.0970724191063
1,C02,11.1295681063123
1,C03,8.77500877500878
1,C04,6.86908909905426
1,C05,8.10987573577501
1,C06,7.51730959446093
1,C07,7.73662551440329
1,C08,9.01481004507405
1,C09,7.79558250324816
1,C10,7.54483611626469
1,C11,9.16705444392741
1,D02,12.2873345935728
1,D03,14.4262295081967
1,D04,9.89729225023343
1,D05,5.66286215978929
1,D06,11.4347826086957
1,D07,7.42778541953232
1,D08,6.5359477124183
1,D09,7.09849157054126
1,D10,8.63930885529158
1,D11,12.719298245614
1,E02,6.30841121495327
1,E03,7.69230769230769
1,E04,5.10817307692308
1,E05,7.24946695095949
1,E06,5.26315789473684
1,E07,6.62431941923775
1,E08,9.07227063044592
1,E09,6.66666666666667
1,E10,6.34037819799777
1,E11,8.84955752212389
1,F02,8.51569933396765
1,F03,4.47368421052632
1,F04,14.2857142857143
1,F05,5.81395348837209
1,F06,7.32600732600733
1,F07,11.864406779661
1,F08,4.54545454545455
1,F09,9.09090909090909
1,F10,11.3888888888889
1,F11,9.57943925233645
1,G02,6.85532084495815
1,G03,11.3734939759036
1,G04,8.76826722338205
1,G05,9.84848484848485
1,G06,3.97212543554007
1,G07,9.16530278232406
1,G08,4.33212996389892
1,G09,9.46327683615819
1,G10,8.56935366739288
1,G11,4.14507772020725
2,B02,19.6153846153846
2,B03,8.95522388059701
2,B04,5.60747663551402
2,B05,6.82432432432432
2,B06,6.67752442996743
2,B07,15.906976744186
2,B08,0
2,B09,8.94230769230769
2,B10,15.7846715328467
2,B11,50
2,C02,13.1294964028777
2,C03,8.43881856540084
2,C04,10.8235294117647
2,C05,3.92354124748491
2,C06,3.30578512396694
2,C07,5.78144853875477
2,C08,0
2,C09,7.97687861271676
2,C10,9.09090909090909
2,C11,9.10746812386157
2,D02,7.17054263565892
2,D03,6.49350649350649
2,D04,7.30282375851996
2,D05,3.34672021419009
2,D06,6.0688901038819
2,D07,5.83038869257951
2,D08,0.344827586206897
2,D09,6.77439403356122
2,D10,11.1989459815547
2,D11,5.18018018018018
2,E02,5.40540540540541
2,E03,5.20304568527919
2,E04,9.3497662558436
2,E05,1.86335403726708
2,E06,1.7515923566879
2,E07,2.94659300184162
2,E08,7.4719800747198
2,E09,4.52302631578947
2,E10,7.20961281708945
2,E11,9.53436807095344
2,F02,9.80392156862745
