Plate,Well,GeoMean
1,B02,657.2680719
1,B03,726.3752704
1,B04,642.4277968
1,B05,786.0396033
1,B06,719.3997128
1,B07,702.7692591
1,B08,780.9203555
1,B09,788.8295416
1,B10,731.4811883
1,B11,531.4602275
1,C02,786.2341101
1,C03,789.8546069
1,C04,692.6523292
1,C05,661.6382811
1,C06,893.5273264
1,C07,941.089399
1,C08,901.1277796
1,C09,798.0976726
1,C10,625.6844912
1,C11,668.8971226
1,D02,484.4320678
1,D03,610.8573452
1,D04,668.3731693
1,D05,731.6641641
1,D06,810.560487
1,D07,963.0777539
1,D08,927.6523287
1,D09,749.9768087
1,D10,848.2772723
1,D11,683.2932748
1,E02,481.5385295
1,E03,645.176096
1,E04,847.0656844
1,E05,667.6203372
1,E06,808.0024611
1,E07,828.562623
1,E08,726.8724599
1,E09,780.6126151
1,E10,776.265244
1,E11,759.0884768
1,F02,736.044145
1,F03,713.7298657
1,F04,774.8968781
1,F05,910.1716285
1,F06,810.1387033
1,F07,1010.384159
1,F08,895.5206473
1,F09,1049.219535
1,F10,769.3099789
1,F11,866.7195322
1,G02,552.0003618
1,G03,755.9745524
1,G04,557.64849
1,G05,672.5616514
1,G06,693.030734
1,G07,692.4306126
1,G08,718.6138071
1,G09,703.9221405
1,G10,661.5650543
1,G11,729.4344561
2,B02,402.48015
2,B03,322.7536308
2,B04,650.7046893
2,B05,420.8701618
2,B06,579.0275643
2,B07,426.0068177
2,B08,620.9180294
2,B09,466.4226427
2,B10,392.0809479
2,B11,721.9114118
2,C02,434.2352282
2,C03,538.3397691
2,C04,691.4803673
2,C05,399.8171647
2,C06,1033.431597
2,C07,681.0737533
2,C08,715.5013613
2,C09,476.8863129
2,C10,691.8777819
2,C11,561.3118516
2,D02,454.7900515
2,D03,495.5696131
2,D04,472.5978373
2,D05,644.9699932
2,D06,690.0263836
2,D07,579.7330755
2,D08,1030.510978
2,D09,588.5876382
2,D10,490.7746085
2,D11,639.7942325
2,E02,629.712652
2,E03,697.7616261
2,E04,465.7044643
2,E05,956.2315896
2,E06,956.661628
2,E07,832.9954778
2,E08,454.9249147
2,E09,491.1159211
2,E10,882.8572985
2,E11,360.6504336
2,F02,334.9457427
2,F03,658.4251481
2,F04,548.7475446
2,F05,619.9975141
2,F06,685.0767615
2,F07,433.4653295
2,F08,631.344408
2,F09,456.9925608
2,F10,614.0971253
2,F11,390.5453155
2,G02,832.0300428
2,G03,644.7152049
2,G04,664.8568375
2,G05,584.6657145
2,G06,560.9236039
2,G07,541.9294453
2,G08,482.5974984
2,G09,677.7407526
2,G10,785.8073501
2,G11,529.0240377
3,B02,909.2227378
3,B03,875.7097748
