Plate,Well,GeoMean
1,B02,3537.927134
1,B03,4101.320655
1,B04,4059.584405
1,B05,4390.110485
1,B06,4542.55865
1,B07,4303.200735
1,B08,3930.393855
1,B09,3349.420166
1,B10,4349.166605
1,B11,4224.253331
1,C02,4600.15689
1,C03,4263.450335
1,C04,3628.174011
1,C05,4243.791542
1,C06,4118.189686
1,C07,4537.135242
1,C08,4328.643366
1,C09,3821.584336
1,C10,4126.324543
1,C11,4240.371034
1,D02,3735.484786
1,D03,4350.030367
1,D04,4374.959534
1,D05,2488.279274
1,D06,3504.232092
1,D07,3763.968568
1,D08,3124.620999
1,D09,5183.860858
1,D10,4232.751112
1,D11,3508.673679
1,E02,4127.967704
1,E03,4372.788531
1,E04,4447.035421
1,E05,3675.74705
1,E06,4176.012409
1,E07,3179.371121
1,E08,3753.223892
1,E09,5218.972898
1,E10,3775.83235
1,E11,3548.186549
1,F02,4097.035502
1,F03,4329.874749
1,F04,2933.139865
1,F05,4113.920741
1,F06,3976.892037
1,F07,4363.524791
1,F08,4279.69905
1,F09,6281.862282
1,F10,3989.759889
1,F11,3830.13707
1,G02,3070.56966
1,G03,5503.298381
1,G04,4801.830568
1,G05,4531.004547
1,G06,4697.499614
1,G07,5283.820003
1,G08,5098.92823
1,G09,4887.496549
1,G10,5342.332408
1,G11,3458.257914
2,B02,4910.918899
2,B03,2678.412933
2,B04,3427.533684
2,B05,4038.550646
2,B06,3872.143257
2,B07,5181.905131
2,B08,4575.180623
2,B09,4878.968052
2,B10,4346.101998
2,B11,4908.694139
2,C02,4153.714115
2,C03,4559.012059
2,C04,4632.220786
2,C05,3585.368359
2,C06,2326.122089
2,C07,3948.408031
2,C08,3805.675454
2,C09,3655.456673
2,C10,3772.311251
2,C11,5186.763267
2,D02,3634.146141
2,D03,3492.817184
2,D04,4046.409284
2,D05,4252.391865
2,D06,4522.30444
2,D07,4635.36668
2,D08,660.1969659
2,D09,4516.718294
2,D10,4631.333601
2,D11,4424.438116
2,E02,5037.496364
2,E03,3630.071033
2,E04,5355.76421
2,E05,3967.000663
2,E06,3233.155401
2,E07,4822.396778
2,E08,5033.438488
2,E09,3438.001391
2,E10,2127.894766
2,E11,4692.155632
2,F02,4228.618358
2,F03,4566.259562
2,F04,4371.634126
2,F05,4639.938531
2,F06,4263.249623
2,F07,3565.928048
2,F08,3870.13912
2,F09,4263.461621
2,F10,4750.054813
2,F11,4787.333238
2,G02,1601.744031
2,G03,4871.166966
2,G04,4327.167875
2,G05,4683.57756
2,G06,4257.47506
2,G07,4849.35737
2,G08,4954.229381
2,G09,2881.964889
2,G10,4867.323964
2,G11,5139.18376
3,B02,3443.518988
3,B03,4412.98303
3,B04,4417.644935
3,B05,4850.686695
3,B06,3835.693927
3,B07,3655.620267
3,B08,4848.34614
3,B09,4850.536181
3,B10,4594.905122
3,B11,3720.633238
3,C02,3502.793181
3,C03,3902.766253
3,C04,4228.272274
3,C05,5214.601781
3,C06,3963.767417
3,C07,5138.280643
3,C08,3977.394354
3,C09,3637.486183
3,C10,3668.695764
3,C11,4097.24535
3,D02,3640.942203
3,D03,4149.406142
3,D04,5025.474224
3,D05,3570.71838
3,D06,4528.626305
3,D07,4495.996609
3,D08,4422.124866
3,D09,4935.784092
3,D10,4485.437865
3,D11,4525.838368
3,E02,4303.916206
3,E03,4533.188618
3,E04,3342.346062
3,E05,5262.168436
3,E06,4052.357586
3,E07,3758.627604
3,E08,4035.240413
3,E09,4648.343527
3,E10,4757.616995
3,E11,5103.104189
3,F02,4215.071445
3,F03,3909.357928
3,F04,5144.544111
3,F05,4127.303099
3,F06,4492.610057
3,F07,4064.242668
3,F08,4710.271149
3,F09,4333.891983
3,F10,4470.595757
3,F11,3965.619976
3,G02,3780.190771
3,G03,4226.380464
3,G04,1632.48064
3,G05,3838.481176
3,G06,0
3,G07,3101.768609
3,G08,3993.770009
3,G09,4615.391119
3,G10,4702.580369
3,G11,4070.444765
4,B02,3372.352617
4,B03,2775.637494
4,B04,5945.589619
4,B05,4644.698406
4,B06,4502.026204
4,B07,4689.052263
4,B08,4369.133807
4,B09,4475.768167
4,B10,4739.025956
4,B11,3770.12057
4,C02,4180.751695
4,C03,4863.210112
4,C04,4852.797212
4,C05,3949.67782
4,C06,4275.412088
4,C07,5932.972612
4,C08,5029.980182
4,C09,4787.728594
4,C10,4136.003411
4,C11,4036.864482
4,D02,4558.471159
4,D03,5192.030938
4,D04,3223.441207
4,D05,5610.62076
4,D06,5046.889636
4,D07,4014.525066
4,D08,4225.802876
4,D09,4645.727455
4,D10,4253.729223
4,D11,4390.98842
4,E02,4797.581381
4,E03,4274.739695
4,E04,4925.736232
4,E05,5137.580556
4,E06,5532.817104
4,E07,5839.08515
4,E08,4707.217352
4,E09,4692.637774
4,E10,5117.809901
4,E11,4288.294765
4,F02,4830.781908
4,F03,4808.806468
4,F04,5667.554401
4,F05,3638.876089
4,F06,5037.19664
4,F07,5244.859602
4,F08,4336.387719
4,F09,4975.527008
4,F10,5761.082708
4,F11,4259.624197
4,G02,4422.136794
4,G03,4876.747625
4,G04,4351.788641
4,G05,4944.735759
4,G06,4493.6714
4,G07,6319.009948
4,G08,5205.535618
4,G09,1989.417636
4,G10,4852.921808
4,G11,5353.387023
5,B02,4690.865982
5,B03,4490.53038
5,B04,3869.577738
5,B05,4118.944776
5,B06,5023.13907
5,B07,3287.295568
5,B08,5626.285821
5,B09,4322.241787
5,B10,5996.881944
5,B11,6877.913092
5,C02,3944.84643
5,C03,5608.517597
5,C04,4270.511974
5,C05,5361.217759
5,C06,4949.978015
5,C07,4898.87829
5,C08,4334.718354
5,C09,5473.028357
5,C10,5496.671076
5,C11,2637.849853
5,D02,3853.154917
5,D03,5409.896743
5,D04,4641.908966
5,D05,4568.246225
5,D06,4261.157096
5,D07,5100.399931
5,D08,4637.098206
5,D09,3722.488719
5,D10,5387.058177
5,D11,4639.305616
5,E02,1998.855571
5,E03,5911.221075
5,E04,4296.62954
5,E05,4501.788912
5,E06,4869.346168
5,E07,4915.725747
5,E08,6484.379878
5,E09,6128.975483
5,E10,4798.521574
5,E11,5121.063289
5,F02,4433.841414
5,F03,4175.806226
5,F04,3955.064075
5,F05,1528.230008
5,F06,4095.326045
5,F07,3754.200409
5,F08,3582.6146
5,F09,2026.196702
5,F10,4434.181089
5,F11,5776.368827
5,G02,4420.627199
5,G03,3192.124505
5,G04,7779.607586
5,G05,5213.053892
5,G06,4844.821862
5,G07,5147.499108
5,G08,4956.168833
5,G09,4834.35522
5,G10,5153.802323
5,G11,4224.809472
6,B02,4113.847872
6,B03,3781.650332
6,B04,3544.514117
6,B05,3689.841247
6,B06,2863.553042
6,B07,3615.361377
6,B08,3464.244372
6,B09,3958.675996
6,B10,4381.573643
6,B11,2838.418249
6,C02,3870.994529
6,C03,3946.918151
6,C04,3785.69144
6,C05,1976.957392
6,C06,3890.502821
6,C07,3849.671609
6,C08,3258.65531
6,C09,3106.391063
6,C10,5009.96434
6,C11,4182.678363
6,D02,2853.663519
6,D03,4651.205021
6,D04,4173.810819
6,D05,2917.12009
6,D06,2642.101343
6,D07,3337.480049
6,D08,4395.615111
6,D09,4173.908644
6,D10,2870.593168
6,D11,3694.719012
6,E02,3796.876673
6,E03,3810.673445
6,E04,4311.489016
6,E05,4552.592267
6,E06,3404.875346
6,E07,4118.977771
6,E08,3392.658526
6,E09,3307.402829
6,E10,3503.784781
6,E11,4527.51365
6,F02,3999.570918
6,F03,3873.056888
6,F04,3010.47249
6,F05,4107.044091
6,F06,3804.892687
6,F07,4661.493813
6,F08,3442.46563
6,F09,3289.669729
6,F10,4005.415016
6,F11,1927.986782
6,G02,3648.265737
6,G03,4166.144559
6,G04,4592.874701
6,G05,4255.501788
6,G06,4383.234827
6,G07,4331.548461
6,G08,3759.449405
6,G09,3603.20811
6,G10,3121.358897
6,G11,2757.830519
7,B02,3576.047237
7,B03,3559.382476
7,B04,3572.662323
7,B05,3702.492992
7,B06,3818.774857
7,B07,4069.401027
7,B08,3491.935763
7,B09,3600.159823
7,B10,2495.563726
7,B11,3692.152769
7,C02,4219.838166
7,C03,3653.924861
7,C04,4214.089158
7,C05,4181.201853
7,C06,4288.817832
7,C07,3161.61214
7,C08,3612.465097
7,C09,6198.136102
7,C10,3753.614716
7,C11,3308.950333
7,D02,4417.77101
7,D03,4051.480333
7,D04,3519.509025
7,D05,4782.4835
7,D06,4486.729629
7,D07,3563.922347
7,D08,3685.530598
7,D09,3730.084455
7,D10,4033.563627
7,D11,3543.244174
7,E02,4408.782484
7,E03,4177.961859
7,E04,4611.638257
7,E05,3686.717394
7,E06,5504.144635
7,E07,3970.975987
7,E08,3674.444883
7,E09,3519.978617
7,E10,3706.403625
7,E11,3985.486528
7,F02,3966.629571
7,F03,4496.645168
7,F04,3384.937433
7,F05,4036.910768
7,F06,4163.315128
7,F07,4492.801441
7,F08,3669.220321
7,F09,3111.154122
7,F10,4131.684474
7,F11,3907.258758
7,G02,3997.465218
7,G03,4166.510186
7,G04,4050.454405
7,G05,4786.019365
7,G06,3760.254719
7,G07,4267.980785
7,G08,2545.250293
7,G09,4247.489681
7,G10,4473.652988
7,G11,4213.597588
control1,B02,3644.982014
control1,B03,3416.778542
control1,B04,3035.738038
control1,B05,3166.798044
control1,B06,2093.783583
control1,B07,2287.036252
control1,B08,1679.31673
control1,B09,1384.79969
control1,B10,2823.622005
control1,B11,2500.383755
control1,C02,3105.311446
control1,C03,2698.149834
control1,C04,2794.975507
control1,C05,3725.599193
control1,C06,2805.216533
control1,C07,2789.624132
control1,C08,2450.592659
control1,C09,2288.240669
control1,C10,1940.707075
control1,C11,2036.711068
control1,D02,2434.642274
control1,D03,1287.781526
control1,D04,2162.167191
control1,D05,2097.835174
control1,D06,1245.315867
control1,D07,1833.539752
control1,D08,1600.389439
control1,D09,900.4853148
control1,D10,2788.749856
control1,D11,2643.821078
control1,E02,2248.442138
control1,E03,1684.315827
control1,E04,2235.608126
control1,E05,2702.906924
control1,E06,2635.154291
control1,E07,2818.783132
control1,E08,2670.30954
control1,E09,2771.415032
control1,E10,2699.199591
control1,E11,2361.779017
control1,F02,2612.130756
control1,F03,3527.415446
control1,F04,2939.469963
control1,F05,1643.417803
control1,F06,2872.491576
control1,F07,2784.993959
control1,F08,2431.559093
control1,F09,2541.772392
control1,F10,5438.221537
control1,F11,675.866394
control1,G02,2461.752703
control1,G03,1858.349977
control1,G04,1603.505763
control1,G05,2427.393091
control1,G06,1169.871019
control1,G07,1115.325795
control1,G08,1703.195469
control1,G09,1288.548282
control1,G10,1943.429441
control1,G11,2833.043213
10,B02,5946.217464
10,B03,4952.916407
10,B04,5761.936205
10,B05,5741.811903
10,B06,4470.312454
10,B07,3547.201855
10,B08,6687.72945
10,B09,4846.11494
10,B10,7787.275768
10,B11,5991.874665
10,C02,5074.742564
10,C03,4731.048881
10,C04,5886.843699
10,C05,5688.793279
10,C06,5305.653652
10,C07,5170.708632
10,C08,5386.728023
10,C09,3386.590767
10,C10,6126.896656
10,C11,5821.585286
10,D02,6623.39525
10,D03,5745.666107
10,D04,5798.188013
10,D05,6967.517932
10,D06,4710.604695
10,D07,5487.81466
10,D08,5734.520386
10,D09,4779.708899
10,D10,6633.758343
10,D11,6230.528551
10,E02,6063.328742
10,E03,3747.419573
10,E04,7547.936031
10,E05,5555.260555
10,E06,5166.324091
10,E07,4941.783432
10,E08,5160.807039
10,E09,6225.823372
10,E10,5503.417601
10,E11,4787.813625
10,F02,4332.554718
10,F03,5666.771307
10,F04,5041.065461
10,F05,4652.969512
10,F06,5367.737291
10,F07,4672.978831
10,F08,5839.642229
10,F09,5796.853628
10,F10,5025.512665
10,F11,6185.791301
10,G02,5507.707694
10,G03,4749.210891
10,G04,7764.300885
10,G05,5523.416894
10,G06,5215.549774
10,G07,5592.126769
10,G08,4590.119692
10,G09,4144.683343
10,G10,5205.724978
10,G11,5047.514731
11,B02,5075.510957
11,B03,4591.45248
11,B04,4963.435358
11,B05,5457.924308
11,B06,4547.070901
11,B07,4485.4893
11,B08,4868.753106
11,B09,4909.591454
11,B10,5088.354022
11,B11,4208.553751
11,C02,5248.440919
11,C03,5153.013205
11,C04,3926.114758
11,C05,3555.019688
11,C06,4988.633485
11,C07,5777.585688
11,C08,4787.649222
11,C09,5587.827556
11,C10,5091.123084
11,C11,4153.861234
11,D02,4983.53997
11,D03,5061.618702
11,D04,4955.43749
11,D05,6140.375008
11,D06,5133.550778
11,D07,5756.865758
11,D08,5853.881358
11,D09,4807.100075
11,D10,5776.471225
11,D11,4559.924573
11,E02,5002.27537
11,E03,5388.550601
11,E04,4901.615989
11,E05,5327.441878
11,E06,5201.185021
11,E07,4218.36463
11,E08,4705.12292
11,E09,6723.615775
