Plate,Well,GeoMean
1,B02,36.04712974
1,B03,50.65892928
1,B04,42.91132129
1,B05,34.66750699
1,B06,35.93691368
1,B07,35.3967767
1,B08,33.24756874
1,B09,36.09131132
1,B10,38.55632917
1,B11,38.95544382
1,C02,50.78792065
1,C03,55.28254788
1,C04,36.81183431
1,C05,51.30791118
1,C06,34.68700053
1,C07,36.96632592
1,C08,38.3374376
1,C09,34.77894711
1,C10,31.95940166
1,C11,35.56874123
1,D02,36.90237898
1,D03,43.55705063
1,D04,39.18395936
1,D05,33.05930709
1,D06,36.16523617
1,D07,40.73460261
1,D08,39.41685121
1,D09,45.12986444
1,D10,36.12514844
1,D11,33.62367358
1,E02,41.91015589
1,E03,36.50757793
1,E04,41.33471406
1,E05,40.45802597
1,E06,33.69449997
1,E07,38.66759228
1,E08,32.4115282
1,E09,39.06054099
1,E10,34.36563769
1,E11,30.93674963
1,F02,46.57659864
1,F03,46.80681647
1,F04,17.24730748
1,F05,47.41376798
1,F06,43.1262129
1,F07,43.17085436
1,F08,36.79586759
1,F09,22.08002701
1,F10,57.40178555
1,F11,42.48999262
1,G02,38.15954006
1,G03,65.3457893
1,G04,59.00201403
1,G05,44.93146311
1,G06,43.91778839
1,G07,40.29859104
1,G08,39.84006675
1,G09,42.02498995
1,G10,44.21295714
1,G11,35.20195866
2,B02,55.16003745
2,B03,33.78766804
2,B04,35.13118534
2,B05,42.5667676
2,B06,35.17061202
2,B07,36.62979698
2,B08,47.49913132
2,B09,35.91727985
2,B10,32.20533198
2,B11,87.16918531
2,C02,46.00633095
2,C03,43.60926241
2,C04,31.1076724
2,C05,29.94718542
2,C06,34.08971348
2,C07,34.36440429
2,C08,9.422952524
2,C09,35.24012166
2,C10,29.57991113
2,C11,38.38733179
2,D02,36.65876429
2,D03,37.07633624
2,D04,44.34119273
2,D05,40.61501256
2,D06,37.83382592
2,D07,43.36947751
2,D08,47.32757191
2,D09,42.76864429
2,D10,35.24994418
2,D11,39.86924153
