Plate,Well,GeoMean
1,B02,2315.22545050975
1,B03,2502.11382511519
1,B04,2658.70497740965
1,B05,2862.97673134568
1,B06,2097.04396066097
1,B07,2980.18251142917
1,B08,2045.82680554243
1,B09,1818.89802068415
1,B10,2351.94000428347
1,B11,1907.31757248376
1,C02,2227.53136354356
1,C03,2449.24212190422
1,C04,2922.37307680237
1,C05,2338.28892390328
1,C06,2991.11115628615
1,C07,2045.26423346577
1,C08,2652.08606264786
1,C09,2503.36965552459
1,C10,2649.99182830259
1,C11,1865.0129283159
1,D02,2762.8850536146
1,D03,3068.7292882573
1,D04,3051.46422718864
1,D05,2677.88328506573
1,D06,3488.71199322855
1,D07,2789.62275494148
1,D08,2447.11220669687
1,D09,2756.61167495756
1,D10,1880.70364261415
1,D11,1388.315464686
1,E02,1843.3448684371
1,E03,541.17742387742
1,E04,2838.81207018489
1,E05,3507.07034485236
1,E06,2665.91127137441
1,E07,3011.99293779356
1,E08,3517.07044162049
1,E09,3393.32092910177
1,E10,2680.58993284294
1,E11,1288.611105401
1,F02,2625.16215359996
1,F03,2365.67080454727
1,F04,2900.84842664315
1,F05,1950.67256111758
1,F06,3314.41262594843
1,F07,2786.21722334872
1,F08,1997.66556633355
1,F09,3031.73866949234
1,F10,2274.84560544464
1,F11,2465.49243848658
1,G02,2437.61460682601
1,G03,2136.20944687707
1,G04,2284.63129812345
1,G05,2373.93570147204
1,G06,2630.33328962479
1,G07,2715.3810707214
1,G08,2279.41380552125
1,G09,2455.737507492
1,G10,1981.28842822434
1,G11,2428.99900723748
2,B02,2070.1994341902
2,B03,1521.75588050484
2,B04,1751.77170725211
2,B05,1207.05970339632
2,B06,1959.72720925145
2,B07,1881.23123356213
2,B08,3507.41322699295
2,B09,1916.88321287185
2,B10,1470.33989620677
2,B11,862.91870993136
2,C02,1631.65681387088
2,C03,2288.95383756756
2,C04,2841.67126497518
2,C05,2314.24112087813
2,C06,1459.3484467287
2,C07,2182.47582946355
2,C08,196.855980198843
2,C09,1236.03124388508
2,C10,1953.55714157017
2,C11,2436.64027202442
2,D02,2479.3078418757
2,D03,2467.35526789378
2,D04,2414.59169312576
2,D05,2875.33721096496
2,D06,3209.85012702612
2,D07,2763.66931445419
2,D08,2576.9929520955
2,D09,2839.75405968672
2,D10,1962.33474355257
2,D11,2583.27087938704
2,E02,1593.57668208341
2,E03,3271.97108165512
2,E04,2352.32092897404
2,E05,2439.25397074765
2,E06,4319.9676028207
2,E07,3168.8668918399
2,E08,3377.90129879217
2,E09,3023.18684982368
2,E10,1014.07644637518
2,E11,2579.82771471008
2,F02,1962.35022358185
2,F03,2557.86632333245
2,F04,2468.36295752856
2,F05,2144.11096823782
2,F06,4127.36759849568
2,F07,2498.86117915142
2,F08,2731.90471446638
2,F09,2985.26470271033
2,F10,2720.51392023051
2,F11,2292.52134869731
2,G02,1558.26080179027
2,G03,2555.09375043513
