"Position","Pool","shRNA","Percentage","precentile","z"
"6_B02",1,"Fbxw9.1",38.9254386,35.1180876966259,-0.382134296308177
"6_B03",1,"Hcfc1.1",46.04462475,53.6171544593368,0.09079320319143
"6_B04",1,"Hdac1.1",58.44044559,81.9706599703898,0.914247518135327
"6_B05",1,"Hat1.1",45.70998495,52.7331297404579,0.0685630829905348
"6_B06",1,"Gadd45a.1",41.3509061,41.2542127604798,-0.221010502699751
"6_B07",1,"Hdac6.1",33.64485981,23.1802661006347,-0.732923118295275
"6_B08",1,"Hdac2.1",55.67313345,76.7431719839855,0.730414986841689
"6_B09",1,"Gtf2f1.1",38.26606876,33.5077156567303,-0.425936231403898
"6_B10",1,"Fkbp1a.1",30.12863913,16.6895613034074,-0.966505640067263
"6_B11",1,"Hdac3.1",20.41522491,5.35062500091798,-1.61176769697647
"6_C02",1,"Hdac2.2",42.27272727,43.6529581682662,-0.159773927095685
"6_C03",1,"Gadd45b.1",48.72483221,60.5973352713831,0.268839371038579
"6_C04",1,"Fbxw9.2",46.33204633,54.375035193541,0.109886617279447
"6_C05",1,"Hdac3.2",26.50176678,11.3631609639435,-1.2074387517109
"6_C06",1,"Hdac10.1",37.71790808,32.1914980019115,-0.462350542570127
"6_C07",1,"Hdac1.2",43.88984509,47.9125385469612,-0.0523487985915144
"6_C08",1,"Gadd45a.2",43.28042328,46.3018241602924,-0.0928326863100319
"6_C09",1,"Hdac4.1",39.12037037,35.599492534848,-0.369184979824982
"6_C10",1,"Hcfc1.2",38.22115385,33.3990748396962,-0.428919928645268
"6_C11",1,"Gtf3c4.1",31.54574132,19.1503948966467,-0.872367548840063
"6_D02",1,"Fkbp1a.2",49.69325153,63.0497570458719,0.333171461508598
"6_D03",1,"Hdac4.2",48.89643463,61.0352895290694,0.280238918920703
"6_D04",1,"Hcfc1.3",62.52485089,88.2104819419977,1.18557454130524
"6_D05",1,"Gtf2b.1",45.39800995,51.9077557453841,0.047838585337613
"6_D06",1,"Gadd45b.2",60.4217356,85.2188225570463,1.04586460335691
"6_D07",1,"Hdac4.3",55.06329114,75.4872457416581,0.689903165310324
"6_D08",1,"Hdac10.2",50.78922934,65.7620346184005,0.405977261816314
"6_D09",1,"Gtf2f1.2",45.5178416,52.22490346969,0.0557990012336645
"6_D10",1,"Fbxw9.3",40.22988506,38.381364295236,-0.295479924648165
"6_D11",1,"Hdac6.2",45.78833693,52.9402506874705,0.0737680046208315
