"Position","Pool","shRNA","Percentage","precentile","z"
"6_B02",1,"Fbxw9.1",29.27631579,60.454328067511,0.26512465000336
"6_B03",1,"Hcfc1.1",33.26572008,76.8645668566026,0.734393966638974
"6_B04",1,"Hdac1.1",27.16366752,50.6628566357718,0.0166161164262049
"6_B05",1,"Hat1.1",23.48218766,33.8546818484548,-0.416432382178075
"6_B06",1,"Gadd45a.1",26.68863262,48.4340860789124,-0.0392617256515825
"6_B07",1,"Hdac6.1",19.62616822,19.2146982477794,-0.870011783011988
"6_B08",1,"Hdac2.1",18.04820694,14.5569635612805,-1.05562566361045
"6_B09",1,"Gtf2f1.1",21.82361734,27.0424971908202,-0.61152821706487
"6_B10",1,"Fkbp1a.1",19.2281652,17.9616271397268,-0.91682844826762
"6_B11",1,"Hdac3.1",25.25951557,41.7861540305545,-0.207367220280657
"6_C02",1,"Hdac2.2",28.63636364,57.528578924093,0.189847769978249
"6_C03",1,"Gadd45b.1",29.66442953,62.2015321209204,0.310778049936584
"6_C04",1,"Fbxw9.2",26.15830116,45.9519609863856,-0.101644042341919
"6_C05",1,"Hdac3.2",18.3745583,15.4520276546303,-1.01723730571096
"6_C06",1,"Hdac10.1",26.30744849,46.6488461111474,-0.0841000030469882
"6_C07",1,"Hdac1.2",18.93287435,17.0659278141853,-0.951563191932381
"6_C08",1,"Gadd45a.2",20.10582011,20.7939690886095,-0.813590849388517
"6_C09",1,"Hdac4.1",21.75925926,26.7925706574492,-0.619098588485306
"6_C10",1,"Hcfc1.2",25.96153846,45.0345287664049,-0.124789026168158
"6_C11",1,"Gtf3c4.1",22.08201893,28.057550489006,-0.581132717200188
"6_D02",1,"Fkbp1a.2",27.60736196,52.7428541741878,0.0688074140532048
"6_D03",1,"Hdac4.2",33.02207131,75.9823159161137,0.705733825052519
"6_D04",1,"Hcfc1.3",29.42345924,61.1194233349958,0.282432975058805
"6_D05",1,"Gtf2b.1",25.55970149,43.1696486611177,-0.172056674820239
"6_D06",1,"Gadd45b.2",25.06082725,40.8758898261804,-0.230738712707132
"6_D07",1,"Hdac4.3",24.36708861,37.7390145081625,-0.312342439442112
"6_D08",1,"Hdac10.2",36.30454968,86.2550087530318,1.09184820945378
"6_D09",1,"Gtf2f1.2",32.81114012,75.2039645355593,0.680922217054665
"6_D10",1,"Fbxw9.3",30.26819923,64.869470572097,0.381798827458306
"6_D11",1,"Hdac6.2",19.87041037,20.009503006859,-0.841281842777199
"6_E02",1,"Gtf3c4.2",27.01181767,49.9502990903369,-0.0012458173766289
"6_E03",1,"Hat1.2",31.57439446,70.3828965706562,0.53544516120073
"6_E04",1,"Fbxw9.4",29.23219241,60.2542837027492,0.259934464483142
"6_E05",1,"Hdac2.3",30.40115998,65.4478066794355,0.397438856835187
"6_E06",1,"Hdac1.3",31.93181818,71.8195256687451,0.577488527237657
"6_E07",1,"Gtf2b.2",32.22003929,72.9529840359997,0.611391665024091
