Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,172.322621618959,537.912868628485,7.60330578512397,28.6191029982869
B03,174.543712727965,356.43594857334,4.14585414585415,18.211970099839
B04,184.679461105683,491.796773616703,4.54545454545455,19.9900365006461
B05,336.723192995889,690.405440596133,7.68716577540107,28.7793706472394
B06,190.200760750994,489.719082994589,5.89270008795075,22.841773899102
B07,295.391608568801,773.196124671006,6.66666666666667,25.5354896958907
B08,380.648747954159,238.209085226123,0,44.1383605869739
B09,254.547001233614,601.944351248958,8.69276708692767,30.1698564844875
B10,249.347085089866,493.602739061165,7.49219562955255,26.1803806823875
B11,237.831511732731,575.796823278475,7.87037037037037,34.8658145509664
C02,302.650824410986,788.153665037197,6.43707756678468,22.4452913756547
C03,210.81491634087,664.367646893904,5.58112773302647,20.0784445364909
C04,378.858932690811,705.830196369615,9.1324200913242,28.5577526984716
C05,252.708588619253,786.828346766658,8.04681784930505,25.0519293572905
C06,272.315563743053,814.13917582644,8.88090349075975,25.8000904715191
C07,257.425298856417,1071.33891708781,7.18603089321692,25.0630744539241
C08,364.028840181432,908.878740949328,8.77862595419847,29.894378986656
C09,420.531887080596,1019.88433988404,10.8604206500956,31.2708310678152
C10,344.449017119381,729.915623038123,9.61761297798378,34.1026473661585
C11,1297.91602504664,1377.00868391896,20,53.8152223739763
D02,391.670192419038,711.526650920263,6.52173913043478,24.7902954496898
D03,319.527488026951,806.480346177281,9.26315789473684,27.7901546809593
D04,295.452659703858,880.149699159711,5.91603053435115,22.6231123101265
D05,310.645655142498,741.573750519918,6.02898550724638,24.2504398581414
D06,336.868307762036,748.423134713805,3.91752577319588,18.5433800499111
D07,349.909684395789,908.58787093602,6.43939393939394,24.4766592756285
D08,351.870029047519,837.381141915136,6.29139072847682,24.3046665018247
D09,333.612339890084,889.592988398487,6.41025641025641,22.794186034916
D10,355.591905563585,776.428914310315,6.54349499615089,27.8555409076038
D11,240.201842293181,619.367706235518,6.25960061443932,24.830694770228
E02,258.321587766388,538.70470298024,1.70940170940171,16.398392621701
E03,397.058230254065,753.911873652131,3.87596899224806,15.2305204449524
E04,275.732751125079,643.675849854119,4.3010752688172,22.2236469898979
E05,302.916992001826,728.487496539623,2.00501253132832,19.7404527957156
E06,305.297181135167,682.712109744363,4.77629987908102,23.2171279060037
E07,230.245190528408,674.683612299033,6.32530120481928,22.4264982770837
E08,349.396880538458,734.432647957891,7.0273631840796,26.8485963172823
E09,329.167363700831,610.575373799672,5.86826347305389,24.0119852547736
E10,317.688079108288,632.326413092645,7.88497217068646,28.6123289388399
E11,274.47220787977,852.347470842924,10.7216494845361,30.0647464861679
F02,367.146875628161,659.331929753617,7.56013745704467,22.8867900656878
F03,314.371796012018,544.465621153424,3.43347639484979,20.0453014449295
F04,285.538947734271,671.112797156886,3.3893851812927,19.6666690849485
F05,1208.09250732148,835.437537385197,20,6.64856313424621
F06,260.210189841106,636.468521667775,5.61708860759494,21.7154869877645
F07,233.067157714969,633.917485949423,6.02593440122044,24.4430396519707
F08,882.61886095582,1854.1564697326,0,48.768855510236
F09,263.411201877352,820.740447361501,2.20385674931129,14.6016296047654
F10,287.993560564704,728.349401007543,9.56284153005464,26.857307134049
F11,272.575034942793,691.875272719066,10.28,30.2112843031303
G02,347.944892488581,414.79233262274,6.3975628332064,21.1549818390618
G03,519.511618833001,662.832982678575,0,10.1192326195879
G04,255.681432417799,481.707198484174,5.97014925373134,24.7449967672988
G05,279.283284980343,730.074698158123,8.67082035306334,27.3469089433136
G06,257.680035111849,767.809620387127,6.31808278867102,24.3314535750965
G07,434.180995689142,773.520517251918,8.70147255689424,27.6821677375277
G08,320.486381981161,906.605758390405,8.93617021276596,28.9090666317871
G09,436.380191423564,734.125403352371,11.8312757201646,34.246773365121
G10,310.154233503579,865.004476510145,7.66596417281349,25.5408355209051
G11,461.37865282451,1372.12668267614,20.7014542343884,57.6853390061559
