Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,264.905391638964,999.765577449939,6.24613481756339,23.941145330064
B03,506.825770691458,1200.60433672226,6.87285223367698,25.8804286219592
B04,186.35808576449,926.459549328128,7.2768192048012,23.427664286569
B05,324.871921250001,1517.52015583644,10.958904109589,32.5686206542372
B06,205.79600539298,752.331607908997,6.55044902271527,24.6126281212135
B07,310.806747715415,585.079853212517,6.25524769101595,24.8246299473499
B08,422.732203053538,1041.99179456247,9.32381352372953,32.8167362041038
B09,241.767543766542,729.797608220286,8.24659727782226,30.9992072972069
B10,386.321835253562,957.550797492113,10.5063291139241,33.6382897509192
B11,254.159010687193,744.888626668152,6.06299212598425,25.5476738142231
C02,946.135795376838,1326.75985903684,11.0169491525424,36.1194186100081
C03,196.891808837215,964.17397533037,5.20361990950226,20.6016861116417
C04,356.150086272766,1150.82012970054,6.35593220338983,24.1948169824848
C05,364.375862181437,1245.21843470639,6.44736842105263,22.9857128628453
C06,964.681429247906,1445.07943914611,4.1871921182266,32.8265084774321
C07,293.542472276032,871.0701897188,7.23646723646724,25.0025590375329
C08,270.262303391214,818.148856097895,7.59228187919463,24.9534301069432
C09,559.126444202361,925.65550612797,4.50751252086811,22.2902130297882
C10,445.641947276257,1090.24354041591,11.2994350282486,36.2839190647647
C11,409.555097933715,1098.27147208941,11.0565110565111,35.8552745233354
D02,514.588814473953,1547.08022966558,5.94758064516129,23.3565860315085
D03,397.28329965083,1291.3279578106,8.65079365079365,29.3091973261254
D04,342.526641630121,1022.79918890498,6.52173913043478,24.9955554968865
D05,320.30774379228,1238.9969923166,5.19877675840979,24.7860182034662
D06,222.768055459126,929.286901516962,4.61144321093083,19.7048617818701
D07,380.383212645994,1285.39722204613,7.80141843971631,28.3836436738794
D08,513.60951621198,1070.71634969662,6.98856416772554,28.262120228352
D09,208.142286350047,713.666241129278,8.02348336594912,26.2003436443559
D10,407.290812082139,963.223786507342,10.7376283846872,35.2160357397831
D11,269.505419910846,969.057422986618,4.70640968175706,21.6978432949911
E02,325.652660071991,853.967629862609,7.62483130904184,28.0101276422182
E03,286.615738624163,1069.30010514827,8.45238095238095,24.2783610557748
E04,163.654203627404,751.32427405439,4.69238790406674,18.4918476332173
E05,391.340154647183,1302.94306454005,6.37393767705383,22.6179096873086
E06,377.498637336184,1089.97917640633,8.09859154929577,25.8638546445754
E07,249.716398321167,811.226683733128,4.10628019323671,20.8613865301848
E08,170.220825693376,1042.6302818873,5.98705501618123,21.6644627113773
E09,262.654781601706,716.522570091834,5.12820512820513,22.9325747519813
E10,232.925134803544,808.754387105691,6.95573622402891,27.4545235554422
E11,1312.1920020001,1709.93155527955,11.4624505928854,47.3456545372631
F02,379.486684183128,705.315648418462,9.28571428571429,35.6933182954663
F03,389.294592854861,977.743699393451,7.75623268698061,24.2902496724034
F04,287.761089757941,891.868673012914,6.37755102040816,22.6814817440535
F05,264.399781515981,969.455528811837,5.73248407643312,21.9587418368324
F06,344.139947929064,892.947260828686,4.93653032440056,20.7859242405157
F07,307.526775761279,910.730100625825,4.0169133192389,18.424783426278
F08,1063.00217155516,1228.81654198242,11.5044247787611,35.1956385969289
F09,331.840429765472,1088.23814954127,3.7037037037037,19.2252600046184
F10,165.969603438555,754.30136070505,3.57142857142857,18.6689781253147
F11,331.469617845387,1064.37590824979,4.78654592496766,24.6957220446263
G02,318.638314956734,817.393010261672,7.98525798525799,29.7845129902226
G03,340.340911039298,877.573737952736,6.23306233062331,22.4062550980887
G04,268.277434419796,339.359821265147,0,8.87627353818596
G05,349.377040495903,970.39469739856,4.38356164383562,19.1991826900423
G06,416.820993670142,743.502086381474,0,15.3551024277285
G07,441.729948885042,1177.66940114108,10.4565537555228,33.8419355750894
G08,244.850711091657,905.775974577272,9.77312390924956,32.8203798778893
G09,340.5413685546,934.167686447997,7.00534759358289,27.7262415750299
G10,408.865568199836,887.072267915296,8.94941634241245,32.0124517992493
G11,481.096192962153,984.443415919645,8.73015873015873,28.8600006221711
