Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,375.485583020174,1324.61734205,12.4459809853068,27.8695821407816
B03,419.602488556204,1118.62689829315,5.09915014164306,20.3609510433178
B04,266.047819712382,864.067934824407,3.90324354040682,18.4827507295284
B05,353.109630285369,882.210806012025,4.7191887675507,23.87903929288
B06,442.83304471033,805.010374923175,4.26908150064683,22.2618786534362
B07,386.855336367763,759.381043058275,6.62739322533137,31.4457020003616
B08,357.753572786167,913.687158217604,3.2064128256513,20.1370626006938
B09,342.044467870363,963.337738091204,6.21403912543153,25.5674366133429
B10,344.906344951881,770.150327034269,5.91073582629674,27.8526158012385
B11,346.054715632557,863.152337368532,14.010989010989,39.4387550952435
C02,276.065511839138,992.052165550953,8.50536746490504,21.502524884579
C03,264.84492751414,1036.06391088829,5.40401441070509,22.1140389346768
C04,214.160522252448,940.557196843581,9.24009989297182,30.0510640347581
C05,397.687825485945,882.877195886845,8.62068965517241,31.0116905530916
C06,434.780314375158,1180.66251397904,10.6893106893107,32.0005560514826
C07,384.096541541031,827.843346909784,3.72340425531915,18.667858126365
C08,437.437051333394,990.751180057221,3.83858267716535,22.1772543532559
C09,343.521065930961,683.490275269978,4.3956043956044,23.9785300884835
C10,394.42369906528,950.24271658161,5.33980582524272,31.4165788808224
C11,379.105603825601,552.137445556892,4.64396284829721,27.5961396186029
D02,2141.53086963676,3721.99524974251,50,774.731814671051
D03,254.199459427134,655.615101541635,4.91493383742911,20.3498327117193
D04,534.367627895991,557.358569570279,2.69989615784008,20.4059027580589
D05,301.523456054322,843.660046641008,4.09694171956146,19.1670176346594
D06,340.533177892811,627.102682137466,2.41576605212969,17.7235547563049
D07,255.593304813104,637.299106655516,1.2396694214876,20.5827046129529
D08,416.264168875251,881.993727067119,2.40137221269297,15.5689577533493
D09,327.920567132718,762.173011589023,3.51617440225035,21.0594817769204
D10,442.032790509068,811.279109219348,5.45808966861598,23.4027549207936
D11,455.886354595182,932.684408739497,4.65909090909091,23.6700374578471
E02,288.041853804778,1202.73065037959,7.44033692091717,22.2296626697131
E03,339.829911783194,1249.2743266526,6.04142692750288,23.3079392434751
E04,230.625629249875,920.242979203013,4.65188885419919,19.8956563535031
E05,279.368536314783,905.915894715791,4.3972706595906,20.3350125733721
E06,333.288693125963,989.889429131966,4.10810810810811,22.3969325319494
E07,503.987395283012,1309.44609972603,1.14942528735632,18.7689316700786
E08,435.691907300018,853.920723565281,3.18681318681319,18.2007317120082
E09,416.362611515812,978.429631634301,8.61380490587564,28.4780241521284
E10,447.740194364086,941.023047259296,3.6480686695279,22.7255178548118
E11,516.490858190788,1131.08388547277,3.87481371087928,21.6082798351235
F02,278.437128414759,869.507838080991,4.92146596858639,22.805194645279
F03,252.589887114351,751.7981245862,3.08641975308642,15.6921421376664
F04,225.321062436272,831.152806595215,4.18943533697632,18.1952507628734
F05,280.2820350417,873.27964851774,3.1036056595162,18.9755274411338
F06,231.888278029277,988.66122403402,1.42737195633921,15.0418601984785
F07,357.754505215177,832.548285876551,4.19880034275921,21.6275838187867
F08,428.634519057188,1153.9152696591,4.09283753431495,21.505244607226
F09,357.861307160389,855.307042551606,3.09859154929578,20.2525495115233
F10,467.028639537611,852.690998686937,2.23380491437081,18.2012970927075
F11,479.226895754243,807.178408844588,9.76744186046512,34.463386637858
G02,244.530745523597,653.101437075277,4.27698574338086,20.4681552819968
G03,238.098631210374,803.410804260545,3.99522957662493,19.0791670288043
G04,377.074347581765,859.901179352435,3.42465753424658,20.0207576205038
G05,233.413008256072,545.449369649587,2.22319093286835,15.936320361847
G06,413.590978378276,942.934090117277,5.09816339455352,23.046017395422
G07,366.318585990574,891.184599252958,2.49480249480249,19.2967313231428
G08,317.956698672501,774.587275598689,3.39673913043478,20.5943336128099
G09,537.397151328739,769.775272201336,2.38450074515648,18.0317276481505
G10,408.27138100488,981.595409469667,3.56052899287894,23.8662551846396
G11,375.596648018233,694.013857738761,4.15647921760391,21.169002308652
