"Experiment: Panel 2 10U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0003","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:18:15 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",15826,1617,2749,1568,264.905391638964,3460.01373338955,3105.71200605164,999.765577449939,1883.90533581505,1567.315984734,6.24613481756339,46.7442706438705,252.090032154341,39.6683673469388,23.941145330064,183.569415466689,121.947190907333
"B03","Sample",16647,582,1104,3613,506.825770691458,4571.23768656648,4150.36272402609,1200.60433672226,2506.19640144334,2226.17247768097,6.87285223367698,55.0724637681159,208.843930635838,47.8826460005536,25.8804286219592,258.709084853594,180.522930331182
"B04","Sample",10735,1333,2095,841,186.35808576449,3158.0372589112,3283.73456889785,926.459549328128,1660.53000339405,1816.65907521596,7.2768192048012,46.6825775656325,266.139240506329,37.5743162901308,23.427664286569,160.156975150084,103.885264766561
"B05","Sample",14326,292,460,3017,324.871921250001,5558.01830042529,3732.57125142757,1517.52015583644,3033.67370870552,2130.27930577096,10.958904109589,53.4782608695652,239.444444444444,41.7633410672854,32.5686206542372,213.019245596773,131.211581107934
"B06","Sample",17238,1893,2712,1418,205.79600539298,2345.04262628546,2998.7784598254,752.331607908997,1482.10336257558,1537.47656730607,6.55044902271527,42.2935103244838,235.157545605307,42.524682651622,24.6126281212135,134.839016680476,123.7164838866
"B07","Sample",15334,2382,2462,938,310.806747715415,3483.4613246889,2709.25239011572,585.079853212517,1048.62865828829,1432.41728693137,6.25524769101595,44.0698619008936,262.011173184358,38.1663113006397,24.8246299473499,152.192423762094,119.543781379618
"B08","Sample",16768,2381,2325,1463,422.732203053538,3816.52581420376,3052.68854753191,1041.99179456247,1665.52119480995,1451.22101062313,9.32381352372953,47.3548387096774,240.625,41.5584415584416,32.8167362041038,192.817698360733,131.29053203747
"B09","Sample",17795,1249,1262,2773,241.767543766542,3415.73197690955,2673.26004237424,729.797608220286,1473.50011983065,1283.00456237883,8.24659727782226,51.743264659271,220.079365079365,45.4381536242337,30.9992072972069,234.383545550777,166.947208854609
"B10","Sample",17219,790,772,2940,386.321835253562,4574.44037826035,3025.38098393192,957.550797492113,1647.70375842228,1229.95245848398,10.5063291139241,65.6735751295337,215.859030837004,46.3265306122449,33.6382897509192,396.794870826929,166.916191667226
"B11","Sample",18664,2540,2079,1753,254.159010687193,3501.33899075047,3343.89630725178,744.888626668152,1264.34561321709,1463.77547042338,6.06299212598425,48.5810485810486,202.191464821223,49.4580718767827,25.5476738142231,192.917919269856,199.574018319286
"C02","Sample",15292,118,258,3594,946.135795376838,5293.33716620189,3200.50135357047,1326.75985903684,2396.62111470614,1560.12416307214,11.0169491525424,46.8992248062016,267.410714285714,37.3956594323873,36.1194186100081,157.611254254411,108.6762207453
"C03","Sample",15567,442,978,3290,196.891808837215,3400.12739805565,2936.18481738956,964.17397533037,1830.44237922348,1716.78150308768,5.20361990950226,35.9918200408998,286.585365853659,34.8936170212766,20.6016861116417,113.067314565894,96.8080575742751
"C04","Sample",10711,472,860,2067,356.150086272766,4064.67946409842,3259.13730514136,1150.82012970054,2043.71080420065,1744.26469529267,6.35593220338983,43.8372093023256,284.319119669876,35.1717464925012,24.1948169824848,148.135898569894,95.7984084118757
"C05","Sample",11688,760,940,2244,364.375862181437,4267.02948399152,3424.38968649629,1245.21843470639,2167.08141921749,1629.9465471377,6.44736842105263,45.9574468085106,281.555834378921,35.5169340463458,22.9857128628453,185.745787066915,103.572659305081
"C06","Sample",10835,406,699,2163,964.681429247906,5637.37219136041,3434.81426290928,1445.07943914611,2023.50054117867,1520.47470317836,4.1871921182266,34.7639484978541,257.5,38.8349514563107,32.8265084774321,110.191403984159,114.63161628146
"C07","Sample",14433,1755,2514,1194,293.542472276032,3466.12948457427,2821.8479101163,871.0701897188,1673.79778890445,1472.57515055667,7.23646723646724,45.9029435163087,278.971962616822,35.8458961474037,25.0025590375329,171.865383314316,93.3075928366333
"C08","Sample",14137,2384,2053,1172,270.262303391214,3024.11232385225,2928.1716484894,818.148856097895,1337.98962480606,1239.25178370144,7.59228187919463,42.1334632245494,323.756906077348,30.8873720136519,24.9534301069432,143.021224847715,83.4259842411587
"C09","Sample",10981,599,891,1780,559.126444202361,4179.08083017617,3330.52017598403,925.65550612797,2002.65430726112,1696.96777125501,4.50751252086811,40.9652076318743,234.210526315789,42.6966292134831,22.2902130297882,135.209257253794,142.446421263011
"C10","Sample",10234,354,702,1980,445.641947276257,3820.86743806184,3462.50529133571,1090.24354041591,1607.62188123649,1758.83562290267,11.2994350282486,55.2706552706553,214.054054054054,46.7171717171717,36.2839190647647,275.931719021075,171.259726974028
"C11","Sample",14909,1221,1647,2274,409.555097933715,3736.11619048198,3385.77857239599,1098.27147208941,1925.33117551209,1649.8631864329,11.0565110565111,53.0661809350334,203.398926654741,49.1644678979771,35.8552745233354,247.996100377936,192.535392947645
"D02","Sample",11673,992,1569,1907,514.588814473953,3428.84135995675,3425.7743171406,1547.08022966558,2628.13285367757,1904.7724972977,5.94758064516129,38.559592096877,282.518518518519,35.395909805978,23.3565860315085,122.566661271366,109.094545548261
"D03","Sample",10788,1260,1660,1258,397.28329965083,3534.42189685591,3172.14977071047,1291.3279578106,2043.55335266096,1883.37806343944,8.65079365079365,47.0481927710843,287.214611872146,34.8171701112878,29.3091973261254,169.508231839115,100.140902116588
"D04","Sample",13043,552,1180,2542,342.526641630121,4051.59393729628,3547.18825136315,1022.79918890498,1996.40027943131,1801.61746664576,6.52173913043478,43.2203389830509,271.002132196162,36.9000786782061,24.9955554968865,152.315655141688,103.465972669466
"D05","Sample",15584,654,1558,2637,320.30774379228,3895.1154960677,3374.60805479756,1238.9969923166,2113.91963094245,1795.82554212842,5.19877675840979,35.0449293966624,269.081632653061,37.163443306788,24.7860182034662,105.172199863428,110.75761018755
"D06","Sample",12580,1171,1737,1460,222.768055459126,3461.48193398081,2823.19781228144,929.286901516962,1469.5150079412,1357.78876745902,4.61144321093083,36.5572826712723,382.198952879581,26.1643835616438,19.7048617818701,96.2331891177154,64.5420816273099
"D07","Sample",13362,141,149,3389,380.383212645994,4470.94071934009,3530.35108573398,1285.39722204613,2000.64643193814,1398.95474146461,7.80141843971631,49.6644295302013,289.905902480753,34.4939510179994,28.3836436738794,155.943694709458,92.6625510125279
"D08","Sample",14862,787,1038,2566,513.60951621198,4428.24290322095,2997.57280031538,1070.71634969662,1535.40664003976,1365.11867982146,6.98856416772554,39.4990366088632,274.732334047109,36.3990646921278,28.262120228352,119.082186670803,102.483455811475
"D09","Sample",6295,511,848,705,208.142286350047,4010.75188108439,2892.3906263499,713.666241129278,1491.57499382476,1382.26539587264,8.02348336594912,50.3537735849057,267.045454545455,37.4468085106383,26.2003436443559,216.203397576752,109.986556809354
"D10","Sample",11545,1071,1572,1571,407.290812082139,4710.12315484549,3258.1933840696,963.223786507342,1789.2899189742,1581.64080623176,10.7376283846872,54.5165394402036,228.675400291121,43.7301082113304,35.2160357397831,254.897393858518,153.519500654471
"D11","Sample",15763,2231,3306,1004,269.505419910846,3807.12350719446,3059.82479796782,969.057422986618,2002.64540618815,1454.52212438658,4.70640968175706,42.4077434966727,246.683046683047,40.5378486055777,21.6978432949911,153.401883940707,118.367410167054
"E02","Sample",16530,1482,2012,1578,325.652660071991,4271.71014577963,3207.17418861545,853.967629862609,1759.77102597443,1569.86325126204,7.62483130904184,57.5049701789264,213.531799729364,46.8314321926489,28.0101276422182,294.301371922306,190.787067646806
"E03","Sample",15110,840,1441,2355,286.615738624163,3535.46428070283,3127.61098589834,1069.30010514827,1955.28491266795,1882.87766984492,8.45238095238095,42.4011103400416,286.845310596833,34.8619957537155,24.2783610557748,139.498076442034,97.5565914716572
"E04","Sample",17430,959,1556,3229,163.654203627404,3279.73106199541,2906.30849636615,751.32427405439,1541.50835068998,1526.56106050665,4.69238790406674,44.5372750642674,265.980230642504,37.5967791886033,18.4918476332173,154.844479862744,110.951076750187
