shRNA,count,pctg
Actl6b.1,5,0.0002557079120119303
Actl6b.2,6136,0.3138047496210409
Actl6b.3,629,0.03216805533110083
Actl6b.4,2017,0.10315257170561269
Aff1.1,479,0.024496817970742924
Aff1.2,95,0.004858450328226676
Aff1.3,4163,0.21290240754113318
Aff1.4,2291,0.11716536528386645
Aff4.1,2073,0.1060165003201463
Aff4.2,8881,0.4541883933155906
Aff4.3,4624,0.23647867702863315
Aff4.4,2448,0.12519459372104108
Arid2.1,7635,0.3904659816422176
Arid2.2,29765,1.522229200207021
Arid2.3,9,0.00046027424162147456
Arid2.4,68,0.003477627603362252
Ash1l.1,12851,0.6572204754530633
Ash1l.2,4114,0.21039647000341624
Ash1l.3,2147,0.10980097741792288
Ash1l.4,2089,0.10683476563858449
Ash2l.1,4953,0.2533042576390182
Ash2l.2,1776,0.09082745034663765
Ash2l.3,1129,0.057738846532293865
Ash2l.4,128,0.006546122547505416
Asxl1.1,252,0.012887678765401289
Asxl1.2,2047,0.10468681917768427
Asxl1.3,0,0.0
Asxl1.4,8558,0.43766966219961995
Asxl2.1,17976,0.9193210852652919
Asxl2.2,4200,0.21479464609002147
Asxl2.3,1415,0.07236533909937627
Asxl3.2,27059,1.3838400782261644
Asxl3.3,1502,0.07681465676838387
Asxl3.4,20618,1.0544371459723958
Atad2.1,4624,0.23647867702863315
Atad2.2,2054,0.10504481025450096
Atad2.3,17468,0.8933411614048796
Atad2.4,5815,0.29738830166987495
Atad2b.1,27282,1.3952446511018965
Atad2b.2,7161,0.36622487158348654
Atad2b.3,8944,0.45741031300694096
Atad2b.4,3042,0.1555726936680584
Atm.1,778,0.039788151109056355
Atm.2,4715,0.24113256102725028
Atm.3,4386,0.22430698041686525
Atm.4,3464,0.17715444144186532
Atr.1,3874,0.19812249022684358
Atr.2,6672,0.3412166377887198
Atr.3,13491,0.6899510881905904
Atr.4,461,0.023576269487499975
Atrx.1,97,0.004960733493031448
Atrx.2,736,0.03764020464815614
Atrx.3,8541,0.43680025529877936
Atrx.4,4781,0.24450790546580778
Aurkb.1,3921,0.20052614459975573
Aurkb.2,303,0.015495899467922975
Aurkb.3,769,0.039327876867434886
Aurkb.4,4458,0.22798917434983706
Baz1a.1,839,0.04290778763560191
Baz1a.2,5397,0.27601112022567753
Baz1a.3,0,0.0
Baz1a.4,8099,0.41419567587692474
Baz1b.1,2261,0.11563111781179489
Baz1b.2,20685,1.0578636319933559
Baz1b.3,5977,0.3056732380190615
Baz1b.4,148,0.007568954195553137
Baz2a.1,3906,0.19975902086371997
Baz2a.3,0,0.0
Baz2a.4,1281,0.06551236705745654
Baz2b.1,7958,0.4069847127581883
Baz2b.2,5167,0.26424855627312877
