shRNA,count,pctg
Arid1a.1,34982,0.5876518853845322
Arid1a.2,334,0.00561076352748367
Arid1b.1,823,0.013825324500356468
Arid1b.2,1241,0.020847178256309086
Arid1b.3,1120,0.01881453637958596
Bcl6.2,19109,0.32100622828348935
Bcl6.3,4522,0.07596369063257831
Brd7.1,1268,0.021300742972602676
Brd7.2,0,0.0
Brd7.3,2731,0.045877231118436834
Brdt.2,7020,0.11792682623633342
Brdt.3,32604,0.5477045929643041
CD4.1,8159,0.13706053778664448
CD4.2,2040,0.03426933411996014
CD4.3,39352,0.6610621746513095
CD4.4,85694,1.4395472147430708
Cbx2.1,30035,0.5045487501436288
Cbx2.2,59292,0.9960281169807239
Cbx2.3,1116,0.018747341606801724
Cd14.2,9917,0.16659264042531602
Cd4.5,792,0.013304565011278642
Cecr2.1,10292,0.17289215037383812
Cecr2.2,8640,0.14514070921394884
Cecr2.3,1379,0.023165397917365212
Chd7.1,13696,0.23007490201322256
Chd7.2,8598,0.14443516409971435
Chd7.3,4343,0.07295672455048377
Clock.1,32310,0.5427657771646628
Clock.2,59750,1.0037219184645187
Clock.3,0,0.0
Dpy30.1,52919,0.8889700452422405
Dpy30.2,2028,0.034067749801607435
Dpy30.3,145,0.0024358105134285393
Eaf1.1,20287,0.3407950888684467
Eaf1.2,1089,0.018293776890508134
Eaf1.3,31,0.0005207594890778256
Fbxo17.1,32,0.0005375581822738846
Fbxo17.2,9,0.00015118823876453003
Fbxo17.3,2087,0.03505887270017491
Fkbp2.1,70,0.0011759085237241225
Fkbp2.2,14382,0.241598805545719
Fkbp2.3,5062,0.0850349849584501
Fkbp5.1,23678,0.3977594574962825
Fkbp5.2,31931,0.5363990724433565
Fkbp5.3,8627,0.14492232620240006
Fosb.2,0,0.0
Gtf2h1.1,35967,0.6041985981826502
Gtf2h1.2,26915,0.45213682737192507
Gtf2h1.3,4624,0.07767715733857632
H2afz.1,2239,0.03761227406597586
H2afz.2,23,0.00038636994350935453
H2afz.3,32186,0.5406827392083515
Hdac11.1,2500,0.04199673299014723
Hdac11.2,15856,0.2663600793167098
Hdac11.3,9954,0.16721419207357022
Hdac5.1,1999,0.03358058769892173
Hdac5.2,6020,0.10112813304027453
Hdac5.3,47052,0.7904121122609629
Hes1.2,9419,0.1582268912136787
Hes1.3,8,0.00013438954556847115
Hes6.3,1108,0.018612952061233253
Id2.2,1281,0.02151912598415144
Id2.3,18684,0.31386678367516435
Id2.4,4153,0.06976497284323258
Id2.5,384,0.0064506981872866145
Id3.2,6557,0.11014903128655816
Id3.3,24296,0.40814104989144684
Id3.4,1027,0.017252257912352482
Id3.5,465,0.007811392336167385
Iws1.1,21674,0.36409487633138043
Iws1.2,30682,0.515417504641479
Iws1.3,327,0.005493172675111258
Jmjd8.1,11975,0.20116435102280525
Jmjd8.2,1751,0.029414511786299124
Jmjd8.3,8983,0.15090266098019703
Kdm4b.1,6514,0.10942668747912764
Kdm4b.2,4520,0.07593009324618619
Kdm4b.3,1269,0.021317541665798734
Klf12.4,987,0.016580310184510127
Klf12.5,15772,0.2649489890882408
Klf2.2,729,0.012246247339926932
Klf2.3,0,0.0
Klf2.4,3033,0.05095043646364662
Klf2.5,0,0.0
Klf2.6,771,0.012951792454161407
Klf2.7,5,8.399346598029446e-05
Mecp2.1,6545,0.10994744696820545
Mecp2.2,1083,0.018192984731331782
Mecp2.3,14980,0.2516444240769622
Ms4a1.2,4780,0.0802977534771615
Nfatc3.2,131491,2.20887696704298
Nfatc3.3,380,0.006383503414502379
Nfatc3.7,0,0.0
Nfatc3.8,0,0.0
Padi2.1,0,0.0
Padi2.2,63909,1.0735876834669278
Padi2.3,3118,0.052378325385311626
Paf1.1,1343,0.022560644962307093
Paf1.2,1018,0.017101069673587953
Paf1.3,44477,0.7471554772811114
Parp2.1,46547,0.7819287721969532
Parp2.2,4017,0.06748035056856856
Parp2.3,11468,0.1926474135724034
Phc2.1,27003,0.4536151123731783
Phc2.2,66,0.001108713750939887
Phc3.1,639,0.010734364952281632
Phc3.2,3111,0.05226073453293922
Phc3.3,2476,0.04159356435344182
Phf10.1,12230,0.20544801778780028
Phf10.2,16885,0.2836459346154544
Phf10.3,1813,0.03045603076445477
