shRNA,count,pctg,nbPctg
Arid1a.1,10227,0.15166727222844262,67.57731091515879
Arid1a.2,3478,0.05157903322680389,52.57568714667524
Arid1b.1,1391,0.020628647273859754,42.01217314235768
Arid1b.2,7595,0.11263449032707751,63.19904182180569
Arid1b.3,8890,0.13183944950727045,65.49753251707864
Bcl6.2,75973,1.1266859952098827,94.88846908685191
Bcl6.3,9987,0.14810805199427557,67.22279553608286
Brd7.1,475,0.007044290046788916,32.143957805687045
Brd7.2,0,0.0,3.1308102742370734
Brd7.3,4113,0.060996136763037494,54.735704280656435
Brdt.1,48172,0.7143948213345592,90.09424252828613
Brdt.2,3085,0.04575081009335538,51.073939878965454
Brdt.3,26095,0.3869910500441195,81.74487488784435
CD4.1,3013,0.04468304402310527,50.78267211916946
CD4.2,4977,0.07380932960603881,57.27504297846574
CD4.3,16153,0.23955035184375023,74.50713915643077
CD4.4,166361,2.467147655734423,99.20674012823116
Cbx2.1,24256,0.35971852499981466,80.6628170429944
Cbx2.2,30952,0.45902076953307475,84.2190082268989
Cbx2.3,5248,0.07782828245378576,57.99649074717224
Cd14.2,11660,0.1729187830432816,69.5478687307353
Cd4.5,935,0.013866128828942392,38.06713542820203
Cecr2.1,9283,0.13766767264071897,66.1364609211694
Cecr2.2,6896,0.10226826139506603,61.81246922103508
Cecr2.3,4093,0.06069953507685691,54.671852929228926
Chd7.1,56201,0.8334655682517554,91.88576324752489
Chd7.2,19276,0.2858647051408487,77.2016027198131
Chd7.3,13604,0.20174846694003454,71.8869960299019
Clock.1,53608,0.7950111596384426,91.35371164988817
Clock.2,48774,0.7233225320885949,90.24430600766159
Clock.3,0,0.0,3.1308102742370734
Dpy30.1,60015,0.8900275098063933,92.59903947514286
Dpy30.2,1473,0.021844714187200152,42.611649769317104
Dpy30.3,217,0.0032181282950593574,26.409827330831913
Eaf1.1,25020,0.37104870941191304,81.12337716565378
Eaf1.2,1787,0.026501360660235354,44.69294951629285
Eaf1.3,428,0.006347276084264539,31.31605049812792
Fbxo17.1,1650,0.024469639109898342,43.822761247698736
Fbxo17.2,0,0.0,3.1308102742370734
Fbxo17.3,3354,0.04974010277248426,52.117249907808485
Fkbp2.1,157,0.0023283232365175995,24.34670196621114
Fkbp2.2,7834,0.1161788804769355,63.64778995930849
Fkbp2.3,685,0.010158607751685068,35.22530772121774
