shRNA,count
Prdm12.1,330
Prdm12.2,397
Prdm12.3,1004
Prdm12.4,2943
Prdm13.1,891
Prdm13.2,333
Prdm13.4,78
Prdm14.1,309
Prdm14.2,1587
Prdm14.3,729
Prdm14.4,6
Prdm15.1,0
Prdm15.2,558
Prdm15.3,343
Prdm15.4,6585
Prdm2.1,1
Prdm2.2,307
Prdm2.3,420
Prdm2.4,2472
Prdm4.1,2
Prdm4.2,6733
Prdm4.3,464
Prdm4.4,458
Prdm5.1,2621
Prdm5.2,40
Prdm5.3,3
Prdm5.4,1130
Prdm6.1,458
Prdm6.2,645
Prdm6.3,0
Prdm6.4,6003
Prdm8.1,11505
Prdm8.2,364
Prdm8.3,253
Prdm8.4,710
Prdm9.1,168
Prdm9.2,21
Prdm9.3,0
Prdm9.4,6938
Prkaa1.1,232
Prkaa1.2,1342
Prkaa1.3,1948
Prkaa1.4,0
Prkaa2.1,1648
Prkaa2.2,5254
Prkaa2.3,5746
Prkaa2.4,833
Prkcd.1,2445
Prkcd.2,812
Prkcd.3,3862
Prkcd.4,205
Prmt1.1,23
Prmt1.2,1955
Prmt1.3,848
Prmt1.4,289
Prmt2.1,947
Prmt2.2,108
Prmt2.3,1817
Prmt2.4,14688
Prmt3.1,4650
Prmt3.2,14691
Prmt3.3,1994
Prmt3.4,3134
Prmt5.1,19
Prmt5.2,9777
Prmt5.3,6475
Prmt5.4,62
Prmt6.1,34
Prmt6.2,709
Prmt6.3,558
Prmt6.4,133
Prmt7.1,424
Prmt7.2,4
Prmt7.3,1056
Prmt7.4,106
Prmt8.1,748
Prmt8.2,1562
Prmt8.3,10
Psip1.1,3745
Psip1.3,3229
Psip1.4,1296
Rbbp4.1,2492
Rbbp4.2,528
Rbbp4.3,4710
Rbbp5.1,880
Rbbp5.2,4113
Rbbp5.3,1889
Rbbp5.4,5267
Rbbp7.1,6041
Rbbp7.2,1747
Rbbp7.4,3827
Ring1.1,113
Ring1.3,2935
Ring1.4,1000
Rnf20.1,161
Rnf20.2,1166
Rnf20.3,3852
Rnf20.4,160
Rnf217.1,1535
Rnf217.2,1126
Rnf217.3,34
Rnf217.4,2848
Rnf40.1,158
Rnf40.2,634
Rnf40.3,468
Rnf40.4,999
Runx3.2,345
Runx3.3,35
Sgk1.1,7
Tbx21.3,872
Tbx21.4,664
