shRNA,count,pctg
Actl6b.1,3124,0.031279214751534
Actl6b.2,33681,0.33723278874725243
Actl6b.3,13943,0.1396050228171058
Actl6b.4,21694,0.21721231908443617
Aff1.1,3260,0.03264092192381589
Aff1.2,1721,0.017231603261008324
Aff1.3,37505,0.3755207904149432
Aff1.4,1379,0.013807310224828867
Aff4.1,125,0.0012515690921708546
Aff4.2,10631,0.10644344815094683
Aff4.3,18846,0.1886965688884154
Aff4.4,15260,0.15279155477221792
Arid2.1,33012,0.330534390965954
Arid2.2,139567,1.3974219478960774
Arid2.3,1251,0.012525703474445914
Arid2.4,30313,0.3035105111278009
Ash1l.1,20997,0.21023356982649144
Ash1l.2,28800,0.2883615188361649
Ash1l.3,9963,0.0997550629223858
Ash1l.4,6566,0.06574242127355065
Ash2l.1,60622,0.6069809720446523
Ash2l.2,39041,0.3909000714195387
Ash2l.3,2134,0.02136678754154083
Ash2l.4,0,0.0
Asxl1.1,10441,0.10454106313084716
Asxl1.2,7179,0.07188011610155652
Asxl1.3,398,0.003984995989472001
Asxl1.4,48571,0.4863196990066447
Asxl2.1,54347,0.5441522036176755
Asxl2.2,13394,0.13410813136429142
Asxl2.3,16180,0.16200310329059542
Asxl3.2,102443,1.0257159400740707
Asxl3.3,28875,0.2891124602914674
Asxl3.4,51970,0.5203523657609544
Atad2.1,4507,0.045126575187312334
Atad2.2,15609,0.15628593567755894
Atad2.3,36885,0.3693130077177758
Atad2.4,38586,0.38634435992403676
Atad2b.1,63416,0.6349560443928554
Atad2b.2,7126,0.07134945080647608
Atad2b.3,25491,0.25522998182821804
Atad2b.4,23441,0.23470424871661605
Atm.1,27630,0.2766468321334457
Atm.2,15993,0.16013075592870782
Atm.3,141022,1.411990212128946
Atm.4,2265,0.022678431950135886
Atr.1,6260,0.0626785801359164
Atr.2,28057,0.28092219215230135
Atr.3,58631,0.5870459795445551
Atr.4,19161,0.19185052300068595
Atrx.1,723,0.007239075629116223
Atrx.2,19043,0.19066904177767666
Atrx.3,117755,1.1790281475886317
Atrx.4,38722,0.38770606709631866
Aurkb.1,86784,0.8689293767596435
Aurkb.2,114,0.0011414310120598193
Aurkb.3,9320,0.09331699151225892
Aurkb.4,4295,0.043003914006990565
Baz1a.1,8600,0.0861079535413548
Baz1a.2,47278,0.47337346831722926
Baz1a.3,0,0.0
Baz1a.4,59362,0.5943651555955702
Baz1b.1,43241,0.4329527929164794
Baz1b.3,43986,0.44041214470581763
Baz1b.4,2040,0.020425607584228348
Baz2a.1,5201,0.05207528678704492
Baz2a.3,0,0.0
Baz2a.4,12899,0.12915191775929483
Baz2b.2,49067,0.4912859251643786
Baz2b.3,54466,0.5453436973934221
Baz2b.4,27918,0.2795304473218073
Bcl6.2,68488,0.6857397118767798
Bcl6.3,1012,0.010132703370215239
Bmi1.1,6385,0.06393014922808725
Bmi1.2,8153,0.08163234246775182
Bmi1.3,4587,0.04592757940630168
Bop1.1,4330,0.04335435335279841
Bop1.2,9080,0.09091397885529087
Bop1.3,11289,0.11303170785213422
Bop1.4,42,0.00042052721496940715
Bptf.1,4554,0.045597165165968574
Bptf.2,16960,0.16981289442574155
Bptf.3,16454,0.16474654274063394
Bptf.4,5377,0.05383749606882148
Brd1.1,17548,0.17570027543531325
Brd1.2,87362,0.8747166322418416
Brd1.3,9220,0.09231573623852224
Brd1.4,1148,0.011494410542497129
Brd2.1,5951,0.05958470134007004
Brd2.2,7365,0.07374245091070676
Brd2.3,21175,0.21201580421374278
Brd2.4,6692,0.06700400291845887
Brd3.1,7364,0.07373243835796939
Brd3.2,122757,1.2291109363809407
Brd3.3,11709,0.11723698000182829
Brd3.4,57,0.0005707155060299097
Brd4.1,1062,0.01063333100708358
Brd4.2,1131,0.011324197145961891
Brd4.3,1883,0.018853636804461754
Brd4.4,1599,0.016010071827049572
Brd8.1,8490,0.08500657274024445
Brd8.2,8902,0.08913174446803958
Brd8.3,35760,0.3580488858882381
Brd8.4,36271,0.36316530033703254
Brd9.2,17587,0.17609076499207055
Brd9.3,30863,0.3090174151333527
Brd9.4,1176,0.0117747620191434
Brpf1.1,663,0.006638322464874213
Brpf1.2,30522,0.30560313464991057
Brpf1.3,14771,0.14789541648364554
Brpf1.4,14180,0.14197799781586173
Brpf3.1,21300,0.21326737330591364
Brpf3.2,1,1.0012552737366838e-05
Brpf3.3,9300,0.09311674045751159
Brpf3.4,7181,0.07190014120703125
Brwd1.1,75458,0.7555272044562268
Brwd1.2,1725,0.017271653471957794
Brwd1.3,8591,0.08601784056671849
Brwd1.4,19785,0.1980983559088029
Brwd3.1,88119,0.8822961346640283
Brwd3.2,157528,1.577257407611923
Brwd3.3,8030,0.0804007984810557
CD4.1,1320,0.013216569613324226
CD4.2,532,0.005326678056279157
CD4.3,8937,0.08948218381384741
CD4.4,77740,0.7783758498028979
Carm1.1,2268,0.022708469608347985
Carm1.2,68373,0.6845882683119827
Carm1.3,37810,0.37857461899984013
Carm1.4,14438,0.1445612364221024
Cbx1.1,36821,0.3686722043425843
Cbx1.2,114882,1.1502620835741768
Cbx1.3,1559,0.015609569717554898
Cbx1.4,76571,0.7666711756529161
Cbx3.2,9242,0.09253601239874432
Cbx3.3,112691,1.1283245805266062
Cbx3.4,216182,2.164533675869438
Cbx4.1,8110,0.08120180270004504
Cbx4.2,157761,1.5795903323997293
Cbx4.3,7278,0.07287135882255584
Cbx4.4,20562,0.2058781093857369
Cbx5.1,76064,0.761594811415071
Cbx5.2,108346,1.0848200388827474
Cbx5.3,2374,0.023769800198508873
Cbx5.4,4572,0.04577739111524118
Cbx6.1,10,0.00010012552737366837
Cbx6.2,24560,0.24590829522972954
Cbx6.3,2384,0.02386992572588254
Cbx6.4,6,6.007531642420102e-05
Cbx7.1,59341,0.5941548919880855
Cbx7.2,1463,0.014648364654767682
Cbx7.3,69668,0.6975545241068728
Cbx7.4,3384,0.03388247846324938
Cbx8.1,11699,0.11713685447445463
Cbx8.2,57920,0.5799270545482872
Cbx8.3,24721,0.24752031622044557
Cbx8.4,18318,0.18340994104308572
Cd14.2,43417,0.43471500219825593
Cd4.5,702,0.007028812021631519
Chaf1a.1,31606,0.3164567418172162
Chaf1a.2,105,0.001051318037423518
Chaf1a.3,3623,0.03627547856748005
Chaf1a.4,4857,0.048630968645390724
Chaf1b.1,52303,0.5236865458224976
Chaf1b.2,7002,0.07010789426704259
Chaf1b.3,48,0.00048060253139360816
Chaf1b.4,2417,0.024200339966215643
Chd1.1,14063,0.14080652914558983
Chd1.2,8306,0.08316426303656894
Chd1.4,45259,0.4531581243404857
Chd1l.1,3227,0.03231050768348278
Chd1l.2,10009,0.10021564034830466
Chd1l.3,12053,0.1206812981434825
Chd2.1,16176,0.16196305307964595
Chd2.2,35334,0.35378353842211985
Chd2.3,12480,0.12495665816233813
Chd2.4,15916,0.15935978936793058
Chd3.1,150038,1.5022633876090454
Chd3.2,2136,0.021386812647015564
Chd3.3,2044,0.020465657795177814
Chd3.4,13739,0.13756246205868297
Chd4.1,2284,0.022868670452145856
Chd4.2,9063,0.09074376545875565
Chd4.3,6134,0.06141699849100818
Chd4.4,84,0.0008410544299388143
Chd5.1,23877,0.23906972171010796
Chd5.2,1383,0.013847360435778335
Chd5.3,4001,0.040060223502204714
Chd5.4,2001,0.02003511802747104
Chd6.1,7739,0.07748714563448195
Chd6.2,9954,0.0996649499477495
Chd6.3,37049,0.37095506636670394
Chd6.4,190,0.0019023850200996992
Chd8.1,34282,0.3432503329424099
Chd8.2,232963,2.3325543233551906
Chd8.3,3670,0.03674606854613629
Chd8.4,12872,0.12888157883538592
Chd9.1,15235,0.15254124095378374
Chd9.2,1403,0.014047611490525672
Chd9.3,33465,0.3350700773559812
Chd9.4,111423,1.115628663655625
Crebbp.1,26668,0.2670147564000988
Crebbp.2,5141,0.05147453362280291
Crebbp.3,91467,0.9158181612287325
Crebbp.4,2055,0.02057579587528885
Ctsl.1,30327,0.30365068686612406
Ctsl.2,19878,0.19902952331337798
Ctsl.3,4603,0.04608778025009955
Ctsl.4,7353,0.07362230027785835
Cxxc1.1,10232,0.10244843960873747
Cxxc1.2,2604,0.026072687328103243
Cxxc1.3,5464,0.0547085881569724
Cxxc1.4,65051,0.6513265681184501
Dmap1.1,5071,0.05077365493118723
Dmap1.2,7163,0.07171991525775864
Dmap1.3,3396,0.03400262909609778
Dmap1.4,9614,0.09626068201704477
Dnmt1.1,0,0.0
Dnmt1.2,92142,0.922576634326455
Dnmt1.3,152,0.0015219080160797593
Dnmt1.4,2104,0.021066410959419826
Dnmt3a.1,35360,0.35404386479329136
Dnmt3a.2,4991,0.04997265071219788
Dnmt3a.3,64028,0.6410837266681239
Dnmt3a.4,94178,0.942962191699734
Dnmt3b.1,8153,0.08163234246775182
Dnmt3b.2,51280,0.5134437043721715
Dnmt3b.3,37209,0.37255707480468264
Dnmt3b.4,19504,0.19528482858960278
Dnmt3l.1,738,0.007389263920176726
Dnmt3l.2,4052,0.04057086369181042
Dnmt3l.3,11703,0.11717690468540408
Dnmt3l.4,16281,0.16301437111706948
Dot1l.1,13531,0.13547985108931065
Dot1l.2,10264,0.10276884129633321
Dot1l.3,5389,0.05395764670166988
Dot1l.4,6,6.007531642420102e-05
Dub2a.1,3039,0.03042814776885782
Dub2a.2,389,0.0038948830148357
Dub2a.3,12207,0.12222323126503698
Dub2a.4,18081,0.18103696604432978
Eed.1,4,4.005021094946735e-05
Eed.2,72116,0.7220652532079468
Eed.3,15553,0.15572523272426642
Eed.4,6612,0.06620299869946952
Ehmt1.1,14101,0.14118700614960977
Ehmt1.2,17410,0.17431854315755663
Ehmt1.3,1491,0.014928716131413954
Ehmt1.4,1978,0.019804829314511604
Ehmt2.1,37504,0.3755107778622058
Ehmt2.2,20232,0.20257396698240585
Ehmt2.3,83761,0.8386614298345837
Ehmt2.4,27966,0.28001104985320097
Elp3.1,2020,0.02022535652948101
Elp3.2,12225,0.12240345721430959
Elp3.4,8992,0.09003287421440259
Elp4.1,11190,0.1120404651311349
Elp4.2,7064,0.07072867253675934
Elp4.3,15489,0.15508442934907493
Ep300.2,295,0.002953703057523217
Ep300.3,9878,0.09890399593970962
Ep400.1,24138,0.24168299797456072
Ep400.2,21475,0.2150195700349528
Ep400.3,5458,0.0546485128405482
Ep400.4,13,0.00013016318558576887
Epc1.1,686,0.006868611177833651
Epc1.2,5079,0.050853755353086165
Epc1.3,22094,0.2212173401793829
Epc1.4,280,0.0028035147664627145
Epc2.1,9575,0.09587019246028745
Epc2.2,27086,0.27120000344431816
Epc2.3,14563,0.14581280551427322
Ercc5.1,22846,0.22874677983788275
Ercc5.2,8363,0.08373497854259886
Ercc5.3,4402,0.044075257149888816
Ercc5.4,1133,0.011344222251436626
Ezh1.2,97434,0.9755630634126002
Ezh1.3,11831,0.11845851143578706
Ezh1.4,44880,0.4493633668530237
Ezh2.1,1089,0.010903669930992486
Ezh2.2,714,0.007148962654479922
Ezh2.3,1678,0.01680106349330155
Ezh2.4,33268,0.33309760446671993
Fbxl19.1,45670,0.45727328351554347
Fbxl19.2,9272,0.09283638898086531
Fbxl19.3,3317,0.0332116374298458
Fbxl19.4,1,1.0012552737366838e-05
Fbxo44.1,12294,0.12309432335318789
Fbxo44.2,3492,0.034963834158884995
Fbxo44.3,0,0.0
Fbxo44.4,912,0.009131448096478555
Fbxw9.1,22784,0.228126001568166
Fbxw9.2,1525,0.015269142924484426
Fbxw9.3,1159,0.011604548622608164
Fbxw9.4,1894,0.01896377488457279
Fkbp1a.1,31734,0.3177383485675992
