shRNA,count,pctg,nbPctg
Actl6b.1,16347,0.29280182526929727,77.56572034462611
Actl6b.2,5284,0.09464518533816399,60.7136337516618
Actl6b.3,1575,0.028210856719835028,45.38556867735666
Actl6b.4,7636,0.13677339803978428,66.04003748091615
Aff1.1,1214,0.021744749243098237,42.56333559464204
Aff1.2,13105,0.23473223956408762,74.19688156526009
Aff1.3,362576,6.494336245111685,99.9941272136464
Aff1.4,2356,0.042199859321861155,50.08253345601443
Aff4.1,55967,1.002461598754925,93.80915299993211
Aff4.2,2267,0.04060572202150223,49.615831917682925
Aff4.3,2608,0.04671359639703476,51.33220684232602
Aff4.4,1329,0.0238045895750227,43.5258262612599
Arid2.1,73322,1.3133183723249167,96.13222614211027
Arid2.2,13100,0.23464268128878654,74.19102558630338
Arid2.3,1392,0.0249330238438161,44.026266417418356
Arid2.4,914,0.01637125272503442,39.67205342089587
Ash1l.1,8269,0.14811147569289895,67.22309759083865
Ash1l.2,10565,0.18923663571114732,70.9135232028616
Ash1l.3,419,0.007504983470229127,32.65700031940603
Ash1l.4,2005,0.035912868395726494,48.152144244593295
Ash2l.1,4083,0.07313328761084852,57.15051467365093
Ash2l.2,4942,0.08851939930757124,59.774687225910384
Ash2l.3,991,0.017750450164670802,40.476584989898896
Ash2l.4,0,0.0,3.1308102742370734
Asxl1.1,1679,0.030073668846097152,46.10434719628619
Asxl1.2,4325,0.07746790813542,57.93296784989608
Asxl1.3,325,0.005821287894569133,30.644542757329607
Asxl1.4,7235,0.12959082436063898,65.24423338988751
Asxl2.1,96060,1.7205935850840335,97.8366055708828
Asxl2.2,3778,0.06767023281748365,56.107735624870124
Asxl2.3,3639,0.06518051276411407,55.60934265720863
Asxl3.2,9826,0.17599992262165015,69.81473657802083
Asxl3.3,2367,0.0423968875275235,50.139237472458696
Asxl3.4,6013,0.10770278187705905,62.553705403537585
Atad2.1,10711,0.1918517373499384,71.12195887962207
Atad2.2,3485,0.06242211788484131,55.03879984437644
Atad2.3,9402,0.16840538087611995,69.14885447716753
Atad2.4,7417,0.1328507455815977,65.6101505182782
Atad2b.1,19409,0.3476473130636686,80.1537232768669
Atad2b.2,1868,0.033458971652477354,47.32584867597293
Atad2b.3,4506,0.0807099177013185,58.494843605983824
Atad2b.4,6204,0.11112390799355967,63.00397625542408
Atm.1,1240,0.022210452274663766,42.78703741510946
Atm.2,5421,0.09709908208141313,61.07535801345595
Atm.3,7078,0.1267786945161856,64.92198733189083
Atm.4,2923,0.052355767741001764,52.76520404697334
Atr.1,19886,0.35619117252739,80.51607906584536
Atr.2,115738,2.0730591333588992,98.66321868355149
Atr.3,8218,0.14719798128482808,67.13080854682703
Atr.4,2736,0.04900628824474199,51.93047458584507
Atrx.1,52,0.0009314060631310611,19.335440942124453
Atrx.2,2051,0.03673680452849628,48.41964040186891
Atrx.3,28423,0.5091029717764259,85.67390400300316
Atrx.4,5898,0.10564294154513458,62.27657650487808
Aurkb.1,26451,0.47378118799768654,84.66786135885137
Aurkb.2,73988,1.3252475345950183,96.19935074815166
Aurkb.3,2004,0.03589495674066628,48.14624722608976
Aurkb.4,2772,0.049651107826909645,52.09472084158525
Baz1a.1,1,1.7911655060212716e-05,7.119108910036235
Baz1a.2,187514,3.358686086960727,99.74569305576327
Baz1a.3,0,0.0,3.1308102742370734
Baz1a.4,9369,0.1678142962591329,69.09586772063439
Baz1b.1,4809,0.08613714918456294,59.39473463596475
Baz1b.2,54370,0.9738566856237653,93.5247303904687
Baz1b.3,8576,0.15361035379638427,67.76767535566943
Baz1b.4,222,0.003976387423367223,27.850282628703038
Baz2a.1,3207,0.057442677778102184,53.95445443378677
Baz2a.3,0,0.0,3.1308102742370734
Baz2a.4,1264,0.022640331996108872,42.99026673650961
Baz2b.1,38328,0.686517915147833,89.60695107341677
Baz2b.2,6262,0.11216278398705201,63.13835308377841
Baz2b.3,875,0.01567269817768613,39.24425507496647
Baz2b.4,2904,0.05201544629485773,52.68244803511819
Bcl6.2,15471,0.27711121543655093,76.7286663006907
Bcl6.3,150,0.0026867482590319076,25.237772167786492
