shRNA,count
Sirt6.4,7197
Sirt7.1,14580
Sirt7.2,10424
Sirt7.3,72
Sirt7.4,15698
Smarca1.1,12636
Smarca1.2,13120
Smarca1.3,3752
Smarca1.4,1640
Smarca2.1,1342
Smarca2.2,7421
Smarca2.3,666
Smarca4.1,3203
Smarca4.2,922
Smarca4.3,3418
Smarca4.4,531
Smarca5.1,19847
Smarca5.2,7
Smarca5.3,347
Smarca5.4,13236
Smarcc1.1,6420
Smarcc1.2,3630
Smarcc1.3,4634
Smarcc2.1,0
Smarcc2.2,4754
Smarcc2.3,5342
Smarcc2.4,57803
Smarcd1.1,30287
Smarcd1.2,91301
Smarcd1.3,3040
Smarcd1.4,61606
Smarcd2.1,1702
Smarcd2.2,1377
Smarcd2.3,196
Smarcd3.1,1044
Smarcd3.2,8591
Smarcd3.3,5034
Smarcd3.4,3300
Smarce1.1,894
Smarce1.2,586
Smarce1.3,252
Smarce1.4,19147
Smyd1.1,7313
Smyd1.2,1290
Smyd1.3,13909
Smyd2.1,2722
Smyd2.2,6979
Smyd2.3,1500
Smyd2.4,51
Smyd3.1,4773
Smyd3.2,556
Smyd3.3,9
Smyd3.4,3680
Smyd4.1,111301
Smyd4.2,15829
Smyd4.3,88
Smyd4.4,6273
Smyd5.1,9579
Smyd5.2,1309
Smyd5.3,454
Smyd5.4,719
Sp100.1,348363
Sp100.2,18882
Sp100.3,1697
Sp100.4,2898
Sp110.1,13243
Sp110.2,3165
Sp110.3,3718
Sp110.4,4566
Sp140.1,218762
Sp140.2,292
Sp140.3,4292
Sp140.4,3002
Ssrp1.1,4411
Ssrp1.2,8711
Ssrp1.3,819
Ssrp1.4,4473
Supt16h.1,5938
Supt16h.2,69
Supt16h.3,321
Suv39h1.1,21643
Suv39h1.2,18888
Suv39h1.3,17679
Suv39h1.4,18441
Suv39h2.1,22109
Suv39h2.2,10250
Suv39h2.3,38947
Suv39h2.4,3307
Suv420h1.1,330
Suv420h1.2,6484
Suv420h1.3,8508
Suv420h1.4,3181
Suv420h2.1,3593
Suv420h2.2,254
Suv420h2.3,2951
Suv420h2.4,12
Suz12.1,954
Suz12.2,1468
Suz12.3,11111
Suz12.4,5440
Taf1.1,0
Taf1.2,217916
Taf1.3,5622
Taf1.4,79
Taf3.1,7644
Taf3.2,2866
Taf3.3,29702
Taf3.4,16724
Tbx21.3,754
Tbx21.4,1851
Tcea1.1,3198
Tcea1.2,284
Tcea1.3,12223
Tcea1.4,10611
Tdg.1,5706
Tdg.2,1937
Tdg.3,5876
Tdg.4,422
Tet1.1,5063
Tet1.2,1471
Tet1.3,1925
Tet1.4,16475
Tet2.1,0
Tet2.2,15299
Tet2.3,55169
Tet2.4,822
Tet3.1,819
Tet3.3,1020
Tet3.4,13563
Trim24.1,690
Trim24.2,34729
Trim24.3,47816
Trim24.4,69877
Trim28.1,2009
Trim28.2,38928
Trim28.3,12195
Trim28.4,116
Trim33.1,8519
Trim33.2,2542
Trim33.3,20963
Trim33.4,10537
Trim66.1,25120
Trim66.3,2414
Trim66.4,1486
Ube2a.1,40528
Ube2a.2,17325
Ube2b.1,72012
Ube2b.2,859
Ube2b.3,33827
Ube2b.4,62732
Ube2e1.1,3121
Ube2e1.3,54343
Ube2e1.4,69
Ube2i.1,4670
Ube2i.2,826
Ube2i.3,1142
Ube2i.4,29207
Uhrf1.1,33722
Uhrf1.2,3827
Uhrf1.3,21074
Uhrf1.4,266
Usp22.1,6774
Usp22.2,12975
Usp22.3,13320
Usp22.4,11576
Usp27x.1,52042
Usp27x.2,12965
Usp27x.3,7608
Usp27x.4,29795
Usp51.1,28167
Usp51.2,16786
Usp51.3,25724
Usp51.4,5560
Wbp7.1,1066
Wbp7.2,8835
Wbp7.3,290
Wbp7.4,4893
Wdr5.1,6831
Wdr5.2,182
Wdr5.3,4333
Wdr5.4,1766
Wdr82.1,0
Wdr82.2,34503
Wdr82.3,23805
Wdr82.4,1079
Whsc1.1,4698
Whsc1.2,427
Whsc1.3,10837
Whsc1.4,13719
Whsc1l1.2,12976
Whsc1l1.3,7274
Whsc1l1.4,70486
Zmynd11.1,5522
Zmynd11.2,14803
Zmynd11.4,28183
Zmynd8.1,203
Zmynd8.2,706
Zmynd8.3,8921
Zmynd8.4,3
