shRNA,count,pctg
Actl6b.1,1115,0.01545845550481146
Actl6b.2,7375,0.10224763170222828
Actl6b.3,2446,0.03391155351100344
Actl6b.4,27212,0.3772694988313269
Aff1.1,5857,0.08120194967863743
Aff1.2,536,0.007431149910833133
Aff1.3,27072,0.37532852683969137
Aff1.4,5820,0.08068897850941947
Aff4.1,61,0.000845709224926905
Aff4.2,11115,0.15409931205020574
Aff4.3,16644,0.23075384163415424
Aff4.4,26941,0.37351233161894676
Arid2.1,27157,0.37650697412032724
Arid2.2,54847,0.760403505894524
Arid2.3,16,0.00022182537047263086
Arid2.4,12787,0.17728006326459567
Ash1l.1,42436,0.5883363388360352
Ash1l.2,13108,0.18173043475970282
Ash1l.3,2409,0.03339858234178548
Ash1l.4,15965,0.22134012747472195
Ash2l.1,36050,0.4998002878461464
Ash2l.2,8075,0.11195249166040587
Ash2l.3,1690,0.023430304756171635
Ash2l.4,45,0.0006238838544542743
Asxl1.1,2575,0.03570002056043902
Asxl1.2,15286,0.21192641331528966
Asxl1.3,259,0.0035907981845257116
Asxl1.4,30120,0.4175862599147276
Asxl2.1,26270,0.36420953014475077
Asxl2.2,9512,0.13187518274597904
Asxl2.3,9350,0.12962920086994364
Asxl3.2,44357,0.6149692473784054
Asxl3.3,47489,0.6583915636484229
Asxl3.4,22225,0.30812930367213875
Atad2.1,4857,0.067337864024098
Atad2.2,21163,0.2934056447070179
Atad2.3,14116,0.19570543309947855
Atad2.4,19837,0.27502186712909865
Atad2b.1,32095,0.4449678290824429
Atad2b.2,8518,0.11809428160536684
Atad2b.3,31688,0.4393251462210454
Atad2b.4,39544,0.5482414031231071
Atm.1,16988,0.2355230870993158
Atm.2,16426,0.22773147096146465
Atm.3,30943,0.4289964024084135
Atm.4,13642,0.18913385649922687
Atr.1,9045,0.12540065474530912
Atr.2,35873,0.4973463446852929
Atr.3,44940,0.6230520093150018
Atr.4,26733,0.37062860180280255
Atrx.1,1057,0.014654338536848173
Atrx.2,2987,0.041412023850109274
Atrx.3,50401,0.6987637810744417
Atrx.4,7978,0.11060767535191555
Aurkb.1,53218,0.7378189103632793
Aurkb.2,151,0.0020934769338354533
Aurkb.3,4167,0.057771644922465795
Aurkb.4,1183,0.016401213329320142
Baz1a.1,1325,0.01836991349226474
Baz1a.3,0,0.0
Baz1a.4,31222,0.43286448230603003
Baz1b.1,79013,1.0954429998221238
Baz1b.3,24818,0.34407887777435947
Baz1b.4,1178,0.016331892901047446
Baz2a.1,10895,0.15104921320620707
Baz2a.3,0,0.0
Baz2a.4,392,0.005434721576579455
Baz2b.2,35064,0.4861302993907705
Baz2b.3,3520,0.048801581503978786
Baz2b.4,20800,0.2883729816144201
Bcl6.2,54676,0.7580327472475977
Bcl6.3,453,0.00628043080150636
Bmi1.1,41535,0.5758447976612951
Bmi1.2,4168,0.05778550900812033
Bmi1.3,10537,0.14608587054188193
Bmi1.4,80367,1.1142149717983703
Bop1.1,6192,0.08584641837290814
Bop1.2,8458,0.11726243646609448
Bop1.3,3083,0.042742976072945055
Bop1.4,20,0.00027728171309078856
Bptf.1,3155,0.04374119024007189
Bptf.2,1195,0.016567582357174614
Bptf.3,4498,0.062360657274118346
Bptf.4,4100,0.05684275118361165
Brd1.1,10620,0.14723658965120873
Brd1.3,545,0.007555926681723988
Brd1.4,3,4.159225696361828e-05
Brd2.1,245,0.00339670098536216
Brd2.2,737,0.010217831127395558
Brd2.3,450,0.006238838544542742
Brd2.4,10931,0.1515483202897705
Brd3.1,6070,0.08415499992305432
Brd3.2,93380,1.2946283184208918
Brd3.3,3834,0.05315490439950416
Brd3.4,152,0.002107341019489993
Brd4.1,1375,0.019063117774991714
Brd4.2,3389,0.04698538628323412
Brd4.3,752,0.01042579241221365
Brd4.4,21547,0.29872945359836106
Brd8.1,10022,0.13894586642979415
Brd8.2,14336,0.19875553194347723
Brd8.3,5247,0.07274485742936838
Brd8.4,23575,0.326845819305767
Brd9.2,3387,0.04695765811192504
Brd9.3,8953,0.1241251588650915
Brd9.4,3292,0.04564056997474379
Brpf1.1,397,0.005504042004852152
Brpf1.2,23641,0.3277608489589666
Brpf1.3,12574,0.17432701302017875
Brpf1.4,9532,0.13215246445906983
Brpf3.1,13997,0.19405560690658835
Brpf3.2,4,5.5456342618157714e-05
Brpf3.3,14232,0.19731366703540512
Brpf3.4,6715,0.09309733517023225
Brwd1.1,91406,1.2672606133388309
Brwd1.2,339,0.004699925036888866
Brwd1.3,3613,0.05009094146985095
Brwd1.4,9740,0.13503619427521402
Brwd3.1,52688,0.7304709449663733
Brwd3.2,50259,0.6967950809114971
Brwd3.3,6319,0.08760715725103464
CD4.1,5,6.932042827269714e-05
CD4.2,239,0.003313516471434923
CD4.3,3069,0.042548878873781504
CD4.4,50822,0.7046005611350028
Carm1.1,3758,0.052101233889759166
Carm1.2,41931,0.5813349755804927
Carm1.3,5206,0.07217642991753226
Carm1.4,736,0.010203967041741018
Cbx1.1,28526,0.39548690738139175
Cbx1.2,68057,0.9435480773909898
Cbx1.3,18502,0.2565133127802885
Cbx1.4,53285,0.7387478041021334
Cbx3.2,2081,0.028851162247096548
Cbx3.3,59579,0.8260083592118045
Cbx4.1,11793,0.16349916212398347
Cbx4.3,616,0.008540276763196287
Cbx4.4,13362,0.18525191251595582
Cbx5.1,64272,0.891072513188558
Cbx5.2,65385,0.9065032405220604
Cbx5.3,2414,0.03346790277005818
Cbx5.4,5027,0.06969475858536969
Cbx6.1,695,0.009635539529904901
Cbx6.2,6974,0.09668813335475797
Cbx6.3,5,6.932042827269714e-05
Cbx6.4,1095,0.015181173791720674
Cbx7.1,27821,0.3857127269949414
Cbx7.2,28103,0.3896223991495215
Cbx7.3,44366,0.6150940241492963
Cbx7.4,14478,0.20072423210642185
Cbx8.1,4207,0.058326208348647365
Cbx8.2,32931,0.45655820468963787
Cbx8.3,21760,0.30168250384277795
Cbx8.4,9158,0.12696729642427207
Cd14.2,3243,0.04496122977767136
Cd4.5,61,0.000845709224926905
Chaf1a.1,25939,0.35962051779309817
Chaf1a.2,4,5.5456342618157714e-05
Chaf1a.3,5379,0.07457491673576758
Chaf1a.4,1737,0.024081916781934987
Chaf1b.1,44725,0.620071230899276
