GeneName,q4minusq1_nbPctg
Bcl6,1.315092414056629
CD4,-3.607506768727113
Cd14,1.861247463233699
Fosb,-2.221369452952896
Hes1,2.216730129970756
Id2,9.88794568769832
Id3,-7.898855884427752
Jmjd5,0.3031231266777876
Jmjd6,-2.554390244860084
Jmjd8,-8.93487110600026
Kat2a,-1.1170510703504153
Kat2b,-6.159256110071581
Kat5,5.263273975879635
Kdm1a,9.490215805720828
Kdm1b,0.006362763635191726
Kdm2a,3.3928291912909376
Kdm2b,17.12792459736996
Kdm3a,-6.434919018961258
Kdm3b,4.859870129467282
Kdm4a,4.483541423860254
Kdm4b,5.347397595258481
Kdm4c,5.254728737516402
Kdm4d,0.01889747936366959
Kdm5a,3.9703648893071155
Kdm5b,-0.9439426871876551
Kdm5c,1.6016461415791692
Kdm5d,-3.3046557295336436
Kdm6a,-4.372964853373519
Kdm6b,7.938443092259035
Klf12,16.650263756007178
Klf2,5.325196491941676
L3mbtl1,3.671843821660682
L3mbtl2,-6.792494980809785
L3mbtl3,-7.492368951916694
L3mbtl4,3.7341208441860214
Mbd1,2.861541410594592
Mbd2,-16.163352130869907
Mbd3,-2.023823969265943
Mbd4,0.9560378174021942
Mecom,3.015025182583301
Mecp2,-11.120090252916603
Men1,2.859763982180889
Mll1,-7.70136489779749
Mll2,-3.7176606397261103
Mll3,-1.410879086216248
Mll5,-3.401599960146522
Morf4l1,-2.804628694530251
Ms4a1,0.8591326294505812
Msl3,11.59397550991983
Mta1,-5.414599506462784
Mta2,-3.890559908552701
Mta3,4.96943385099006
Mtf2,-0.7316267384283464
Myst1,0.9782322230513394
Myst2,2.7632865180818857
Myst3,-1.2284278085797862
Myst4,-2.889613229785501
Nap1l1,-9.73391992108385
Nap1l2,4.622751470680477
Nap1l3,-0.08711388357845706
Ncoa1,-4.362037153237221
Ncoa3,8.826946787997963
Ncor1,-7.540888582320963
Ncor2,-11.277992253248753
Nfatc3,-11.802052257210818
Nsd1,16.818342969501174
Orc1,-1.8751680430060045
Padi1,-0.6774142747255052
Padi2,1.4748447117226489
Padi3,13.29486587151817
Padi4,6.450393714556531
Padi6,0.18276257334174062
Paf1,4.46114920995027
Parp1,0.3100271288773371
Parp2,-1.199668058957224
Paxip1,3.647917559192411
Pbrm1,2.866476961321927
Pcgf1,2.7412201526992597
Pcgf2,3.972772199838616
Pcgf5,18.53036940692752
Pcgf6,3.9197726347987114
Pcmt1,4.447519144659601
Phc1,16.11854176346536
Phc2,3.439382997775582
Phc3,4.275470949914161
Phf1,1.2162826034134167
Phf10,2.882160738073741
Phf17,-6.0505883244767045
Phf19,-2.576660070442003
Phf2,2.7412867629298274
Phf20,-5.910691812703153
Phf20l1,8.704365380790158
Phf8,20.339838256415923
Phip,1.9452895958100989
Polr2b,11.193832207452719
Ppargc1a,-4.754702227459209
Prdm1,6.755674984136988
Prdm10,-2.4644419608228656
Prdm11,-5.48734879317709
Prdm12,-0.9751078168260303
Prdm13,1.2729183453883692
Prdm14,-1.9138302573198915
Prdm15,-8.188311718219191
Prdm16,5.27086543141385
Prdm2,-1.0860931785909642
Prdm4,6.638910637900407
Prdm5,3.6269647048394464
Prdm6,9.741726433081197
Prdm8,0.6868357370962617
Prdm9,-2.2143855712290446
Prkaa1,-6.98008040816663
Prkaa2,2.6345518514099364
Prkcd,9.21807822186474
Prmt1,-0.5259043196910387
Prmt2,-0.5749436774908894
Prmt3,4.865524807466098
Prmt5,-6.852918196663708
Prmt6,-6.437916500321739
Prmt7,-4.559509163925138
Prmt8,10.756728294291294
Psip1,6.592294827249158
Rbbp4,3.1711334532148108
Rbbp5,4.176401966003785
Rbbp7,2.903784749861851
Ring1,10.333751884257827
Rnf2,10.977696808035995
Rnf20,-8.324876810886002
Rnf217,0.28360501607948496
Rnf40,7.311755965889596
Runx3,-8.049159975679943
Tbx21,5.096238537878631
