shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Actb,16.268219691968838,13.352614349634889,14.783322514339886,15.999252801405184,14.265529677721922,-0.8353226616152778
Actl6a,31.521758733903514,33.675271439350865,33.55331577488504,29.129283512214805,43.78150795876259,11.811600593674033
Actl6b.1,22.700179976362953,18.72898045641256,44.40077942744169,51.457955386446145,78.99896913024808,44.67699531858225
Actl6b.2,72.22867314422771,80.07497438366727,65.25196950431436,81.14424929285768,64.09902365696823,-10.575942924298516
Actl6b.3,57.491690580055,51.66318111882017,52.25193686796874,69.36944600959374,50.16474891642223,-7.529314727687179
Actl6b.4,64.35219187803347,65.33495298338649,82.53215083552206,75.26178335639308,68.83581515500344,-3.0344546083303214
Aff1.1,45.19243254943631,48.83668924011511,62.35797557249884,51.91159776157656,47.5317309517918,-4.5429428291149065
Aff1.2,24.928340642905628,34.82243385750419,38.09136439463943,45.47747404050671,76.0334666644911,40.20356343060211
Aff1.3,77.32521650436465,74.87548095474936,82.46490437023782,82.55517740099083,99.98569351533794,20.680498707752264
Aff1.4,45.275688465127025,66.97030233739596,62.27965599848311,43.424746383748015,54.49413685648601,0.006538560297485674
Aff4.1,27.431447970564527,65.68460069470413,24.10866573272809,26.22172836705265,93.5691755122332,57.70756482097085
Aff4.2,74.23340515229985,84.88701118899596,70.58857189165997,65.84737494586167,54.06666892606638,-19.82242186863798
Aff4.3,75.51523145394381,76.28700934666716,75.98847775702605,73.373067705101,55.636153730302254,-19.65479283538224
Aff4.4,73.12926099741175,67.8300497870549,82.401577992037,70.56064991121548,48.432172686463815,-25.04821198546597
Arid1a.1,12.490223791419165,13.352614349634889,15.712224040607994,11.959122915706217,5.318615318472413,-8.059930955869653
Arid1a.2,9.365989866974939,5.318615318472413,5.318615318472413,9.563593296255418,26.35153128967887,18.959827839635075
Arid1b.1,5.318615318472413,58.015696198109914,5.318615318472413,5.318615318472413,5.318615318472413,-13.174270219909374
Arid1b.2,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,0.0
Arid1b.3,22.109920259270048,15.435985497902504,21.313362177948918,26.129412165376813,14.265529677721922,-6.981640347402646
Arid2.1,86.97989212054502,82.9494795784527,82.50576836225162,80.87918642125803,95.78889547711424,12.460313856487403
Arid2.2,92.61161832153235,96.85674214322904,90.96885995256653,96.36370125218028,76.02837898794249,-18.171851429434554
Arid2.3,63.5126110690863,21.19831036965266,18.17576118365181,42.549773936066025,48.8991592209565,12.5400450813423
Arid2.4,65.8562982783753,32.45707452212818,72.4526687215249,79.74707476632997,44.80622819239324,-17.82205087969635
Ash1l.1,86.45205041384922,89.3394656521486,88.08426223715816,74.82299361244583,69.88301384570867,-14.791679133191778
Ash1l.2,71.84647720251857,74.716454850505,72.78396320301071,79.0640789145965,73.14154609672397,-1.4611974459337205
Ash1l.3,51.37082982790341,66.13395419663625,52.088465858031505,65.01941370807563,38.061339318250695,-20.591826579411006
Ash1l.4,73.87505177234911,65.78296356758034,75.42857421181888,59.86137376521597,52.72225727124079,-16.014733558000287
Ash2l.1,78.2613197668504,77.21049096529448,86.11234252297713,88.5251667973596,60.90559383395875,-21.62173617916166
Ash2l.2,69.99656124840166,63.72528018376755,66.41289376604705,83.07681355904312,63.25962493329591,-7.543262256018934
Ash2l.3,59.19772796021259,58.21502516533301,48.41129809693375,47.55735220051708,45.56791506757337,-7.777435788175737
Ash2l.4,5.318615318472413,37.073101486525665,22.609552665099464,5.318615318472413,5.318615318472413,-12.261355878670074
Asxl1.1,43.04897516787335,42.726043638961166,52.8065978538676,65.6166758886566,50.83114097073994,-0.21843216659974019
Asxl1.2,76.54940980877957,65.52325632890127,74.8445933775903,60.94047465651686,61.608910731719924,-7.855522811227068
Asxl1.3,47.589759161641304,5.318615318472413,32.69294727324471,33.462924509450936,36.08472793822728,6.318666372524945
Asxl1.4,78.25951387251044,84.41701454616903,83.84588111470816,85.85292518078617,68.13050754719944,-14.963326131344019
Asxl2.1,91.10158630228887,92.86661980719295,82.07183820650283,87.22925672745923,97.49368989603018,9.176364635169207
Asxl2.2,68.61377334624896,74.9943427783474,68.5382331982893,68.84200406966563,59.96634977515372,-10.280738572984106
Asxl2.3,74.07265946523236,60.91633550185057,68.31371571782954,71.3373108890193,59.516888663819145,-9.143116729663802
Asxl3.2,90.79479971710512,96.23878443463663,88.60268705327572,93.95603210136554,72.17247538861317,-20.22560043798258
Asxl3.3,61.72542025389012,61.64546201914993,89.38569637096872,79.09881698711963,54.546262476163065,-18.417586431619043
Asxl3.4,90.08644302362308,94.12199975479402,79.8627740516233,86.68637877778093,65.73998230256979,-21.949416599385543
Atad2.1,80.43239394946441,76.28700934666716,60.072511181633246,55.47303908077552,73.32523867924297,5.259000289607883
Atad2.2,54.81380259796401,65.56688695545611,79.21007585351137,70.8602862764183,59.00143104540982,-8.611331875427624
Atad2.3,83.50792495577407,92.58947684783013,73.77589442973549,82.33769226751858,71.58473762512612,-11.468009500088442
Atad2.4,71.60546115720201,79.3593732298527,78.34469889965187,82.9247771527198,68.45494607058312,-9.603631539273465
Atad2b.1,88.28250028793369,96.29458535656114,84.65637824413332,89.0457682128511,81.27961592130639,-8.290192104063422
Atad2b.2,66.79338537976496,82.11400388560179,67.10215322091838,60.850246526226094,51.96071776918569,-17.25422948394211
Atad2b.3,84.04365918680493,84.97626911773023,84.49427012356209,77.4291177257741,62.113237131504576,-20.622591906963265
Atad2b.4,76.84377788293142,70.68416997761659,87.24220751064466,76.3028248595344,66.14071972996408,-11.627525327717692
Atm.1,43.72788084475423,53.96838164163267,76.26344968701635,78.50942120782852,47.741066306309676,-15.376217038998263
Atm.2,74.26622566839025,76.54890926450858,75.81123307611152,71.1828961984313,64.4219895201259,-10.030326531734502
Atm.3,74.44002290886661,75.57666332125189,84.19104579364922,96.43274254549411,67.84466813842764,-14.815450503887831
Atm.4,66.03937182430123,72.41248742830282,73.31826157560302,48.148872158152756,56.941110654602554,-8.038637591987396
Atr.1,78.75351595180284,73.90968074951564,67.88130428579854,59.29006040121085,81.59931530750977,11.640674960427802
Atr.2,79.02055624064823,81.18433337763746,86.05147665057939,78.7146635400309,98.36532428383256,17.122566831608566
Atr.3,87.46581181043177,89.8855972242345,88.7540663189888,88.13395244222681,69.80141722402864,-18.758439724941837
Atr.4,43.10591307227952,48.450462262880094,82.30036998802302,73.59520123392831,56.1813595924493,-5.681627046828439
Atrx.1,43.65046557570763,34.97601085467808,43.90857005908846,37.933807751868684,24.53132443934306,-15.585889120992654
Atrx.2,70.23984790980738,53.358038624170476,54.43752800171359,73.51237782946572,52.96830322246366,-9.918644868825638
Atrx.3,90.08393366196813,84.39170072741268,90.051820967647,95.12275205124904,86.17041327259261,-3.7421385794766024
Atrx.4,79.62669733594488,76.735743950459,66.25744949256797,82.97042113729285,65.49316070115356,-10.904417277912614
Aurkb.1,78.08694213401316,74.07145775854742,90.64587576299957,92.40310811205946,85.27486753119197,1.4730215892870717
Aurkb.2,23.796027432021862,44.40197197865447,29.182086906375037,25.714550754710725,95.85447565963236,65.08081639169183
Aurkb.3,57.79589785060926,53.8400230695165,58.24871495600446,64.17486769453106,52.71677772791274,-5.798098164752581
Aurkb.4,69.02109557333979,75.79553314042839,44.95213198056503,54.9303987453165,56.33093249592813,-4.8438573639842915
Baz1a.1,55.69822399061728,54.80781615054393,46.02559469471538,63.166462534313474,10.642426548622872,-44.28209779392464
Baz1a.3,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,0.0
Baz1a.4,86.67745803494586,83.71164273306032,84.30560650446081,88.27963031771583,71.53799832287912,-14.205586074666584
Baz1b.1,89.01815696237266,66.79996019166198,94.46913146188703,84.38992571364469,62.919507447569735,-20.749786134821854
Baz1b.3,74.81085250434126,79.72565762470444,81.32478116604776,84.60716093151751,70.36460416332456,-9.752508893328184
Baz1b.4,39.01379714002193,38.220093984939126,44.912261795057965,47.114756962697285,33.306047161391525,-9.00918030928755
Baz2a.1,79.56976935401987,74.02002106440587,70.3240406872664,57.111984324637596,58.02023007331704,-12.236223784265391
Baz2a.3,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,5.318615318472413,0.0
Baz2a.4,62.06084156674483,59.71476519598172,35.66969304577871,68.3492786144268,47.93137715994711,-8.517267445785897
Baz2b.2,87.71021395891621,77.77827889419963,85.76835277364742,85.97903552632286,66.26034120477144,-18.04862908350009
Baz2b.3,58.32633802845213,57.42238586077014,56.290831956711486,87.25562126023262,44.40077942744169,-20.4230148490999
Baz2b.4,77.88945371503493,70.3759864607787,78.97896018003921,78.6482092028935,56.86562769606508,-19.607524693621507
Bcl6.3,53.04307421147224,64.36789286338387,36.770648043853996,40.703986783179396,30.66756302107369,-18.053837454398682
Bmi1.1,78.31892558121687,77.76788976347659,87.83019326010387,59.52633048076663,58.788511908362906,-17.07232286302809
Bmi1.2,53.99274457417563,40.83710341536077,58.251552545504694,62.50283611815514,60.994638468166194,7.098579304867137
Bmi1.3,32.849829097889916,53.939809493357195,69.88265421735896,55.672354986603544,50.45072575079509,-2.635436198007312
Bop1.1,55.17304395075177,50.158073077093704,63.04857536577365,55.02142018673736,47.92339530603954,-7.926882839049583
Bop1.2,72.0072457414988,84.00612071627324,67.01065408426713,63.84652225885502,54.56483000990446,-17.15280569031909
Bop1.3,55.53462125186158,81.18433337763746,54.79036222446515,66.61901107531648,38.0031788019703,-26.528903180349864
Bop1.4,22.556052068666496,26.062715590134506,19.056785654918666,20.83836991851015,16.943875153118203,-5.184605654939251
Bptf.1,42.44676607253182,40.14106311457547,55.04932383209192,55.590520835962984,49.264773451070454,0.9578549872799016
Bptf.2,63.965395680259405,55.90919323833372,45.04670354017971,71.96406135595143,52.808412217593,-6.412926236088069
Bptf.3,60.472247414354285,63.94965680177111,59.15313906470349,71.56062824435516,41.44257229891588,-22.341345582380136
Bptf.4,65.75771709040855,37.134607206160666,58.05829766893121,57.49832395871481,44.176787830532135,-10.435448650521678
Brd1.1,77.7305216895118,86.7175830714678,69.98621104425851,72.41872872332422,56.88554344465337,-19.827717687487215
Brd1.3,46.966442918219684,51.32044045726671,38.22537812296759,64.03897701915191,40.029934932499685,-10.107874696901789
Brd1.4,54.1527661723233,19.459011171572268,12.759434451154364,41.79264978249712,30.711116338706606,-1.3298490556801532
Brd2.1,45.72919368300018,60.62975872403281,32.31279140469434,58.6888842951675,37.71164134991758,-11.628515676806124
Brd2.2,45.608307454717725,72.96798403178742,40.72061349806179,61.25225321509643,91.8960990382623,36.758809488346465
Brd2.3,54.374229265213984,47.89363938515096,36.71910777478297,74.93642041759118,50.45725013579614,-3.0235990748886366
Brd2.4,48.709969360830655,48.62350937763192,70.36764612694681,60.089949744146764,34.99816531148682,-21.94960334090222
Brd3.1,73.08151794504451,43.41304886117237,62.80089002927417,61.25061449470108,53.157831759233765,-6.978686073314265
Brd3.2,92.13710204052127,98.14389613048118,95.78459286003257,95.44543721964908,80.91124352112713,-14.46651354154389
Brd3.3,52.17251964733835,65.07351074530268,57.27555656999138,67.09080211801772,54.34192884416702,-6.061168425995511
Brd3.4,49.57078200104493,65.27799183822003,29.222909580372946,22.216505271257258,43.41824925263284,1.8462020799090482
Brd4.1,67.07834929172601,54.207590669098295,46.38146348026545,41.116904593136624,58.847290222832086,6.6512132142754865
