Gene,nbPctgShift,ZScore
Actb,-0.7897016469368836,-0.2268693426393091
Actl6a,11.774465100981232,0.8859535506078539
Actl6b,5.9891313584214405,0.3735397978325168
Aff1,13.953508146324367,1.078953932955586
Aff4,-1.2663862219778128,-0.2690898510587186
Arid1a,5.600814854741271,0.33914615249247926
Arid1b,-6.727491014824537,-0.7527862678472526
Arid2,-2.3239861534931805,-0.3627627096971117
Ash1l,-12.497323797306253,-1.2638270825210598
Ash2l,-11.835686806308203,-1.2052251230458086
Asxl1,-3.6736744717796324,-0.4823061772005419
Asxl2,-2.959689964452624,-0.41906773718947254
Asxl3,-19.209997870097368,-1.8583764492227084
Atad2,-5.604599810671559,-0.6533304850899628
Atad2b,-13.63968783456298,-1.3650075968032496
Atm,-11.346234371769924,-1.1618737504289172
Atr,1.3678438259415575,-0.03577302534164621
Atrx,-9.55707597001167,-1.003405905400356
Aurkb,13.798901747152279,1.0652602639767244
Baz1a,-19.09329961705898,-1.8480403489314108
Baz1b,-12.482675653124197,-1.2625296793174547
Baz2a,-6.470477323583435,-0.7300222656472302
Baz2b,-18.35885165928932,-1.7829894372631037
Bmi1,-3.7683558417910348,-0.49069221649997674
Bop1,-13.582070396627795,-1.3599043531683188
Bptf,-9.007342220401386,-0.954715346445597
Brd1,-9.766856139079666,-1.0219863794876491
Brd2,0.19663080345157624,-0.1395087278713839
Brd3,-5.950629546655705,-0.6839787421270828
Brd4,14.899557797656957,1.1627466532588124
Brd7,15.715911628407488,1.2350520635638567
Brd8,-1.0597392674932156,-0.25078688943904975
Brd9,-4.459783570669366,-0.5519327763523996
Brdt,-3.436345718192181,-0.4612856928726263
Brpf1,-5.807174238174902,-0.671272738248097
Brpf3,-0.024691916151935445,-0.1591115391132294
Brwd1,-4.957283863459674,-0.595996957154995
Brwd3,-9.089117075700825,-0.9619582406935795
Carm1,-4.002674760377907,-0.5114461162337253
Cbx1,-7.611911977726692,-0.8311204633838011
Cbx2,-5.241041143467304,-0.6211296701835258
Cbx3,4.551759885128266,0.24623013108950806
Cbx4,-4.189005247857291,-0.5279496246905292
Cbx5,-5.402418578240752,-0.6354230576776986
Cbx6,8.128349204274393,0.5630128158424462
Cbx7,-15.50341266589677,-1.5300798774115205
Cbx8,-3.2805762125183318,-0.4474890061952248
Cecr2,-8.446351449592024,-0.905027740002418
Chaf1a,4.430967909930292,0.23553144505502646
Chaf1b,6.683676198303678,0.4350564438397587
Chd1,-1.0207427690825668,-0.24733292412176858
Chd1l,4.458035665239646,0.23792886769207106
Chd2,-9.162066844526537,-0.9684194867463504
Chd3,-4.009628853024989,-0.5120620483249415
Chd4,-4.090319423057931,-0.5192089061630628
Chd5,-8.178854529888474,-0.8813352260385665
Chd6,-7.021327645967622,-0.7788117207540146
Chd7,-28.980144217170146,-2.7237296989477087
Chd8,-2.837707825534222,-0.40826363696705653
Chd9,-6.029374170151062,-0.6909532452122381
Clock,0.07073780353715442,-0.15065921761058973
Crebbp,-11.632272267623817,-1.1872084602611632
Ctsl,2.5064015919845524,0.06507036306267726
Cxxc1,-2.6109069496629544,-0.3881756190394152
Dmap1,-12.154984822234132,-1.2335057204797488
Dnmt1,8.685400217483423,0.6123514733629104
Dnmt3a,-21.134853963854138,-2.0288631969963937
Dnmt3b,-1.0248868434273817,-0.24769996961668708
Dnmt3l,3.2795655461497564,0.13355039565784374
Dot1l,-8.490558065683919,-0.9089431715154709
Dpy30,-8.632340908105814,-0.9215010431262471
Dub2a,-6.172186958512739,-0.7036023403353724
Eaf1,-4.426526158918329,-0.5489871286298529
Eed,-1.6976985988012647,-0.3072916909976478
Ehmt1,9.002548087903776,0.6404416299032822
Ehmt2,-21.30130608527962,-2.043606055402227
Elp3,1.9106820775055553,0.012306791313984853
Elp4,-9.766064432539304,-1.021916257116582
Ep300,4.826263847829708,0.27054326701886416
Ep400,-10.715307691301563,-1.1059918389522192
Epc1,2.2649730161643022,0.043686752700983274
Epc2,-26.39891611808295,-2.4951073176160494
Ercc5,-12.036435312715716,-1.2230056522442507
Ezh1,-21.025519751617477,-2.0191793383821914
Ezh2,0.3355539989463008,-0.12720413852205859
Fbxl19,8.623034261941944,0.6068276479888727
Fbxo17,-2.7970684649695468,-0.40466416143392664
Fbxo44,1.7504093143589943,-0.0018887541266251909
Fbxw9,-12.148130364823732,-1.2328986131975772
Fkbp1a,-6.873112736851032,-0.7656841534990814
Fkbp2,9.655846305208028,0.6983050144730705
Fkbp5,-8.907520465686652,-0.9458740172815229
Gadd45a,16.549947104857672,1.3089235578376701
Gadd45b,-18.89863410218265,-1.8307985973830225
Gtf2b,-2.4487706364704955,-0.3738150167991467
Gtf2f1,1.3120879873631353,-0.0407113849517288
Gtf2h1,-10.188475884117835,-1.0593297317319397
Gtf3c4,-7.85547714651022,-0.8526933142745958
H2afz,3.841996607508961,0.183365570313778
Hat1,13.326217957718802,1.0233941098017527
Hcfc1,24.437459408267625,2.0075297159784538
