Gene,nbPctgShift,ZScore
Actb,-2.5273970829825263,-0.060300955596000225
Actl6a,2.0258500293816795,0.5373357666044801
Actl6b,-7.768368562805766,-0.7482049808008645
Aff1,0.8966819786722606,0.38912674653899854
Aff4,11.324182088483308,1.7577888974357077
Arid1a,-1.4988031858536957,0.07470719792288609
Arid1b,14.807304372438642,2.214966321246922
Arid2,-14.179305642656107,-1.5896729108482355
Ash1l,2.6054595351446235,0.6134124469673312
Ash2l,3.855196919424369,0.7774468021254765
Asxl1,-12.090222781065657,-1.3154702148390913
Asxl2,0.3284221704243535,0.31453977140265155
Asxl3,-0.6340567238309281,0.18820954654226643
Atad2,5.085561813570447,0.9389384199318739
Atad2b,4.426802005632215,0.8524728619206373
Atm,-2.5588045911014685,-0.06442334995358286
Atr,-2.9859230339503853,-0.12048480672856098
Atrx,-6.760147522812732,-0.6158708678644526
Aurkb,4.178936004807492,0.8199391951500428
Baz1a,-1.1598542677103723,0.11919595845655151
Baz1b,-9.501209635263509,-0.9756491394598233
Baz2a,2.7741544533144307,0.6355545085464431
Baz2b,-8.928554713410412,-0.9004852834242227
Bmi1,-4.756161606019558,-0.352837576436891
Bop1,8.415071365230853,1.375953395373504
Bptf,-9.5947150975985,-0.9879222045139862
Brd1,-0.9740744726066666,0.14358049657998437
Brd2,4.584522287374609,0.8731744469387449
Brd3,4.447615128872682,0.8552046896570258
Brd4,-3.587965185436861,-0.19950588534822772
Brd7,4.990794590270329,0.9264997423667294
Brd8,-4.146602394417325,-0.27282984564190843
Brd9,7.424441943229485,1.2459282713092736
Brdt,6.408216266555532,1.1125435093063087
Brpf1,4.396266297412651,0.8484648957110161
Brpf3,-0.5983249524271752,0.19289952233606159
Brwd1,-7.913897104031987,-0.7673063381879659
Brwd3,-14.064673136327206,-1.574626814370406
Carm1,-8.361871025782975,-0.8261051820942309
Cbx1,-6.003939674350681,-0.516614761462954
Cbx2,9.216987408158246,1.4812089335747374
Cbx3,-2.6920800323709564,-0.08191642597263558
Cbx4,0.28128176184299275,0.3083523542534146
Cbx5,-11.976736922561928,-1.3005746216901704
Cbx6,-16.126276549277126,-1.8452226937038625
Cbx7,-15.766349079795251,-1.7979803921588953
Cbx8,-5.723000477705151,-0.47974007039579347
Cecr2,-1.1910452859138043,0.11510197949578396
Chaf1a,-11.189652187238364,-1.1972657676559855
Chaf1b,-7.710453127929176,-0.7406032869304677
Chd1,9.215554493471734,1.4810208562718135
Chd1l,-16.515554479676577,-1.896317391752903
Chd2,-8.399506990274265,-0.8310450928656781
Chd3,-0.545993085642495,0.19976834464243298
Chd4,-10.935681696663126,-1.1639308557178933
Chd5,9.89067316515419,1.5696335979227156
Chd6,6.0776504274568826,1.069155070314297
Chd7,13.407723722303592,2.031264279262291
Chd8,0.9477439004313908,0.39582888213504763
Chd9,-2.797409769094381,-0.09574148686921886
Clock,6.4077017363167394,1.1124759746090265
Crebbp,-1.8038101391621044,0.034673492014720586
Ctsl,1.2840846466084628,0.4399753069012093
Cxxc1,-1.5117137616064245,0.07301261952989052
Dmap1,5.691098256333529,1.0184181419621505
Dnmt1,1.941404039057716,0.5262518030912452
Dnmt3a,1.6763736889688357,0.491465228630866
Dnmt3b,-10.97145463379823,-1.1686262347222203
Dnmt3l,-2.7241625257676727,-0.08612741556324369
Dot1l,-2.4657218275178465,-0.052205766249325436
Dpy30,3.2439862280341387,0.6972223062520954
Dub2a,1.538105174018101,0.4733167864269949
Eaf1,6.105527420018189,1.0728140666410952
Eed,-3.031326310249499,-0.12644421647614126
Ehmt1,-3.856056063571545,-0.23469416960040146
