type,shRNA,count,nbRawCount
target,Rbbp7.3,410271,99.98345615438788
target,Kat5.2,215893,99.74650780265114
target,Kat2b.2,211714,99.7301995886724
target,Psip1.2,132225,99.06388978478603
target,Pbrm1.2,82110,97.74000256026882
target,Prmt8.4,78173,97.56387175093629
target,Nap1l3.3,69829,97.13217381508976
target,Pcgf6.3,67656,97.00464857229171
target,Morf4l1.2,67415,96.99007518435756
target,Prmt3.2,65058,96.84277582333895
target,Mll5.1,49587,95.60747834385337
target,Prdm8.1,47423,95.38690241615197
target,L3mbtl1.3,40120,94.5207126644324
target,Phf8.2,38087,94.23950665470991
target,Pcmt1.4,33425,93.51103468846597
target,Prdm4.2,30290,92.94215390860806
target,Mbd4.1,29501,92.78709968352705
target,Phf20.3,28440,92.57020471447558
target,Rbbp4.3,27795,92.43337417579515
target,Kdm4a.3,25132,91.8242014031034
target,Parp1.3,25050,91.80421472508672
target,Prdm9.4,24408,91.64496937399137
target,Nap1l3.1,23143,91.31605482043787
target,Prdm15.4,22797,91.22237137075176
target,Kdm1a.1,22070,91.01996916965469
target,Ncoa1.2,20953,90.69333416362025
target,Prdm6.4,20409,90.52687789781851
target,Nap1l1.4,20218,90.4672209030986
target,Ncor1.4,20029,90.40754923003152
target,Prmt5.3,19453,90.22164648765283
target,Kdm5b.3,18940,90.05072595801519
target,Mta1.4,18940,90.05072595801519
target,Kdm3a.3,18855,90.02189950519423
target,Prmt5.2,18659,89.95486551845863
target,Kdm4d.1,18016,89.7292519983705
target,Jmjd6.2,17726,89.62452237256298
target,Prmt2.4,17443,89.5204580675373
target,Mll2.2,17380,89.49703555223537
target,Kat2b.3,17308,89.47015092332168
target,Psip1.1,16306,89.08259170014448
target,Phf20l1.4,15664,88.82021105141554
target,Mta3.1,15550,88.77238935000368
target,Phc1.2,15358,88.69097550190642
target,Ppargc1a.4,15249,88.64426074048428
target,L3mbtl3.4,15153,88.60281529843638
target,Phip.1,15130,88.59284323041763
target,Kdm5a.3,14980,88.52740110499352
target,Kat2a.3,14710,88.40779296678637
target,Jmjd5.4,14609,88.3624381835779
target,Phf19.3,14496,88.31129102047575
target,Kdm4c.1,14409,88.27161787682326
target,Nap1l3.2,14180,88.16594305767057
target,Phf1.3,14067,88.11311849055681
target,Mll1.3,14023,88.0924260597762
target,Padi1.4,13993,88.07827753074231
target,Myst1.2,13982,88.07308156824338
target,Prmt3.4,13972,88.06835415589939
target,Mbd1.4,13644,87.91124957708485
target,Paxip1.4,13491,87.83657681986105
target,Pbrm1.1,13159,87.67138316514333
target,Prdm1.4,12556,87.35968495133496
target,Mbd1.1,12472,87.31500887546596
target,Mbd3.2,12252,87.1964768990507
target,Kdm5a.2,12086,87.10554371939236
target,Phc1.1,11801,86.9463157370418
target,Kdm5c.2,11657,86.86432170830825
target,Kdm6a.3,11630,86.8488297067645
target,Kdm4c.2,11399,86.71472812051636
target,Rbbp7.4,11271,86.6391926276447
target,Myst3.2,11210,86.60287978012934
target,Prmt3.1,10892,86.41018170366188
target,Kdm5a.1,10864,86.3929351775884
target,Prkaa2.2,10809,86.3589233177969
target,Prkcd.3,10719,86.30287833978531
target,Ncor1.1,10483,86.153568544708
target,Nap1l2.1,10416,86.11054550885073
target,L3mbtl4.2,10228,85.98828083461821
target,Psip1.4,9977,85.82138353570217
target,Nsd1.1,9959,85.80924924827687
target,Prkaa2.3,9929,85.78897525661878
target,Phip.2,9777,85.68527715932922
target,Prdm10.2,9743,85.66185514413894
target,Padi6.1,9702,85.63349923655308
target,Prkcd.1,9507,85.49693369075325
target,Kat5.4,9166,85.25109114020348
target,Men1.4,8783,84.96360890733146
target,Kdm5c.1,8707,84.90505103984816
target,Nap1l3.4,8611,84.83033843849567
target,Prdm2.4,8530,84.76664084260292
target,Mtf2.1,8463,84.7134886891522
target,Mta2.2,8401,84.66392290537034
target,Kdm4d.2,8279,84.56530259154898
target,Kdm5d.1,8111,84.42707222839677
target,Kdm2a.2,8110,84.42624082470341
target,Rbbp7.1,7691,84.06849269587389
target,Prdm10.4,7643,84.02626739820151
target,Polr2b.3,7589,83.97844544638728
target,Rnf20.3,7429,83.83472672477816
target,Rbbp4.1,7015,83.44802139597101
target,Rnf217.4,6964,83.39882002691837
target,Padi1.1,6780,83.21828641063217
target,L3mbtl3.3,6591,83.02771933761778
target,Phf19.1,6554,82.98978031143149
target,Mta3.4,6364,82.79156297990173
target,Rbbp5.3,6353,82.77990905377796
target,Kdm5c.3,6168,82.58087377984317
target,Phf20l1.3,5932,82.31826645633905
target,Ncoa1.3,5913,82.29668004708412
target,Kdm4d.4,5843,82.21655976925992
target,Prmt3.3,5829,82.20042282507713
target,Myst4.1,5806,82.17382948620438
target,Prdm12.4,5784,82.14829560835715
target,Ncoa3.4,5721,82.07464616203698
target,Mll1.2,5569,81.89363281645869
target,Mta2.1,5563,81.88638883795808
target,Mtf2.2,5529,81.84519489352704
target,Kdm5d.2,5249,81.49623615739901
target,Rbbp7.2,5246,81.49239993132416
target,Orc1.2,5218,81.45649183571004
target,Mbd4.4,5196,81.42814654971436
target,Msl3.1,5000,81.17033837579544
target,Mecom.3,4912,81.051379944126
target,Msl3.3,4881,81.00898133305459
target,Prkaa1.3,4878,81.00486439982217
target,Rbbp5.1,4846,80.96079713419225
target,Phip.4,4735,80.80572372611624
target,Nap1l2.4,4679,80.72614834838035
target,Mtf2.4,4580,80.58319098001934
target,Ncoa3.3,4516,80.4891769999866
target,Rbbp5.4,4505,80.47288895240729
target,Nap1l1.3,4504,80.47140631713104
target,Prmt2.3,4502,80.46844009683525
target,Phf8.1,4364,80.26063946697849
target,Mll3.2,4290,80.14658748474636
target,Rnf217.2,4246,80.07787177351796
target,Prdm6.1,4182,79.97668914411278
target,Orc1.3,4119,79.87562338033281
target,Prkaa1.2,4048,79.75992913233114
target,Mbd2.3,4036,79.74018298272267
target,Prdm10.1,4015,79.70549129674346
target,Kdm1b.2,3962,79.61715625958641
target,Prdm1.2,3935,79.57171892057785
target,Mbd4.3,3921,79.54804106506865
target,Prdm13.1,3825,79.38346328068656
target,Pcmt1.3,3824,79.3817282050721
target,Mll5.2,3820,79.37478355755651
target,Prdm15.2,3674,79.11642331836345
target,Myst1.3,3658,79.08751566059384
target,Kdm5c.4,3626,79.02933630471506
target,Prdm14.2,3587,78.9577638599114
target,Ring1.4,3560,78.90777738756914
target,Pbrm1.4,3547,78.8835807065
target,Kat5.1,3535,78.8611701193042
target,Prmt8.1,3533,78.85742797028071
target,Kdm6a.1,3497,78.78972162217796
target,Kdm1b.4,3494,78.78404947190802
target,Ppargc1a.2,3477,78.7518193409727
target,Kat5.3,3406,78.61556779265402
target,Pcgf6.4,3404,78.61169067532731
target,Prdm8.2,3397,78.59810366578967
target,Pcgf1.1,3385,78.57474952092153
target,Prmt6.3,3360,78.525840887829
target,Prdm12.1,3339,78.48448928325955
target,Phf2.2,3335,78.47658474294762
target,Kdm4a.1,3302,78.41102604022893
target,Prdm1.3,3298,78.40303723121123
target,Morf4l1.4,3266,78.33879308464775
target,Phf2.3,3254,78.31454716610321
target,Paxip1.1,3239,78.28411999307316
target,Kdm6a.2,3153,78.10704394871091
target,Kdm5a.4,3152,78.10495807484867
target,Rnf40.3,3032,77.84997949608452
target,Pcgf1.4,2959,77.6901458845834
target,Prmt7.3,2896,77.54917647741154
target,Kdm5d.3,2895,77.54691555063285
target,Kdm3a.1,2864,77.47645780442093
target,Ncoa1.1,2861,77.46960107488418
target,Kdm5b.4,2848,77.43980978759907
target,Nsd1.4,2808,77.34733105383862
target,Padi4.4,2789,77.3029666028921
target,Ncor2.1,2778,77.27715120410372
target,L3mbtl4.4,2590,76.82034511123622
target,Psip1.3,2589,76.81783266993293
target,Rnf2.1,2576,76.78508742867429
target,Kdm3b.2,2575,76.7825621167853
target,Kdm1a.3,2524,76.65253001354515
target,Prkaa2.1,2480,76.53834129437284
target,Rbbp5.2,2478,76.53310569314307
target,Nap1l1.1,2467,76.50423859324556
target,Pcmt1.1,2445,76.44613914577074
target,Kdm4a.4,2424,76.39021987031106
target,Prmt1.2,2393,76.3068338200083
target,Mecom.4,2388,76.29328940417255
target,Parp1.1,2370,76.24430772555846
target,Mll2.1,2306,76.06727231456951
target,Padi4.2,2274,75.97701644484096
target,Myst4.3,2274,75.97701644484096
target,Prdm11.3,2271,75.96849390633051
target,Kdm2a.1,2247,75.89993055669568
target,Mbd4.2,2243,75.8884365456459
target,Kdm6b.2,2231,75.85383871746241
target,Prkaa1.1,2192,75.74017716238349
target,Pcgf1.2,2184,75.71662765975174
target,Mll3.3,2184,75.71662765975174
target,Mbd2.4,2174,75.68707674419805
target,L3mbtl3.2,2173,75.68411464477539
target,Myst1.4,2162,75.65144691689486
target,Prkcd.2,2115,75.51008791631584
target,Kdm2b.3,2068,75.36575394278542
target,Padi4.1,2064,75.35332870494477
target,Pcgf6.2,2025,75.23098678212018
target,Phc1.3,2020,75.21514267602231
target,Kdm5b.2,1952,74.99593991008942
target,Prdm5.2,1941,74.95981108059253
target,Mta2.4,1928,74.91686571683601
target,Kdm3b.4,1918,74.88364619922608
target,Polr2b.2,1908,74.85026437721268
target,Kdm2a.3,1904,74.83686583897132
target,Mecom.1,1869,74.718493490553
target,Padi6.3,1854,74.66712727712276
target,Phf20.2,1846,74.63957302033789
target,Prmt6.2,1807,74.50362828845893
target,Prmt1.3,1793,74.45415865667233
target,Phf17.2,1784,74.42216601553608
target,Rbbp4.2,1775,74.39002239442281
target,L3mbtl4.1,1773,74.38285871719863
target,Prdm1.1,1763,74.34692683883357
target,Phf20l1.1,1737,74.25260644678468
target,Paxip1.2,1724,74.20495134626951
target,Prdm11.4,1717,74.1791519241992
target,Ncor2.4,1707,74.14212495785736
target,Kdm6b.3,1683,74.05242848058306
target,Ppargc1a.1,1673,74.01470260430405
target,Nap1l2.3,1665,73.98437028618703
target,Kdm2b.1,1664,73.98056920155273
target,Myst2.2,1657,73.95390185398892
target,Padi3,1648,73.91946060131863
target,Mbd3.1,1600,73.73276115782109
target,Prmt1.4,1507,73.3556964647533
target,Myst3.3,1502,73.33481619189716
target,Mta1.3,1499,73.32225698008064
target,Prdm4.3,1496,73.30967437323926
target,Parp1.2,1447,73.10076735669162
target,Prdm14.1,1442,73.07908199163083
target,Mecom.2,1441,73.07473653526097
target,Phf1.2,1422,72.99163601054383
target,Padi6.4,1417,72.9695960190668
target,Rnf20.4,1410,72.93861835295343
target,Jmjd5.3,1400,72.89411583471627
target,Pcgf5.2,1399,72.88964935841527
target,L3mbtl4.3,1391,72.85381042733466
target,Prdm5.4,1381,72.80874162507556
target,L3mbtl1.1,1372,72.76791986648165
target,Prdm5.1,1356,72.69473010313457
target,Prdm9.2,1356,72.69473010313457
target,Phf1.1,1309,72.47500405916644
target,Mll2.3,1295,72.40813807566227
target,Ncor2.2,1255,72.21333075198903
target,Myst4.4,1232,72.09869381299336
target,Rnf40.4,1231,72.09366472837493
target,Paf1.3,1230,72.08863185607814
target,Ppargc1a.3,1202,71.94614942949936
target,L3mbtl1.4,1198,71.92554427153087
target,Prdm15.3,1185,71.85813455737966
target,L3mbtl3.1,1183,71.84770308956733
target,Prdm8.4,1177,71.81631039599165
target,Prdm6.2,1159,71.72123513337074
target,Kdm4c.4,1153,71.68923938486964
target,Kdm3a.4,1146,71.65171560756269
target,Morf4l1.3,1127,71.5487855200075
target,Prdm2.2,1084,71.30977794788409
target,Prdm12.2,1074,71.25293908203489
target,Ring1.1,1062,71.18408277361556
target,L3mbtl1.2,1050,71.11450320402614
target,Men1.1,1047,71.09699345307065
target,Prkcd.4,1018,70.92529927200601
target,Rnf40.2,1017,70.91929850516114
target,Prdm4.4,1004,70.84078831225519
target,Kdm1a.4,1003,70.83471022237862
target,Kdm1a.2,982,70.70575958017135
target,Mll1.4,977,70.67468176108258
target,Mll5.4,958,70.55523059993902
target,Kdm4c.3,955,70.53617019115646
target,Mll3.4,954,70.52980443315869
target,Nsd1.2,950,70.50427963048935
target,Msl3.2,948,70.49147999260077
target,Myst2.3,945,70.47223370827321
target,Paxip1.3,912,70.2567184327902
target,Ncor1.3,902,70.18998881299773
target,Mbd1.2,892,70.12257299220975
target,Pcgf5.3,891,70.11579310423423
target,Ring1.3,882,70.05445619393184
target,Prdm8.3,881,70.04760537687324
target,Nsd1.3,852,69.84574468696366
target,Prmt8.2,849,69.82450223338202
target,Ncor2.3,835,69.72444641920819
target,Kdm4a.2,826,69.65930484313081
target,Padi4.3,809,69.53445412965685
target,L3mbtl2.4,796,69.43733769412876
target,Rnf40.1,791,69.39959560088049
