type,shRNA,count,nbRawCount
target,Asxl2.4,446491,99.92976919601003
target,Elp4.4,379741,99.86344794958076
target,Hltf.3,350640,99.81646413174572
target,Asxl3.1,341465,99.79835648290681
target,Hat1.3,304992,99.70552749203526
target,Hells.4,141136,98.12486809187686
target,Ezh1.2,103079,96.91017463941138
target,Cbx3.1,101517,96.84268561966324
target,Epc2.4,99330,96.74512008864353
target,Bmi1.4,88458,96.20053835700305
target,Gtf2b.1,83811,95.93295106801122
target,Dnmt3a.4,76497,95.46076019711988
target,Chd8.2,61665,94.25674720220842
target,Brd3.2,61216,94.21388496044588
target,Arid2.2,60865,94.18007003653067
target,Hdac8.4,59975,94.09309429429052
target,Chd9.4,59114,94.00722743375883
target,Hdac2.1,55998,93.68146883531429
target,Asxl3.2,55118,93.58496304844866
target,Atad2b.1,55010,93.57297556658621
target,Ing3.3,52168,93.24569617788009
target,Baz1b.1,48907,92.83975336087369
target,Asxl3.4,48188,92.74547118719106
target,Ing5.2,44511,92.2333232607243
target,Crebbp.3,42531,91.93475910585758
target,Fkbp1a.1,41982,91.84888141153439
target,Ercc5.1,41757,91.81328086920871
target,Fkbp1a.4,41490,91.77072456455066
target,Jarid2.1,37646,91.11797036823668
target,Atr.3,36054,90.82348540085371
target,Ehmt2.1,35868,90.78806421957401
target,Baz1a.2,34506,90.52183993077531
target,Asxl2.1,33182,90.25085242234992
target,Cbx5.2,32057,90.0104372881159
target,Ing2.1,31960,89.98924886302466
target,Hira.4,31717,89.93583895930452
target,Baz1b.2,31549,89.89863524031341
target,Jmjd1c.4,31171,89.81408138211172
target,Fbxl19.1,30633,89.69167288022031
target,Epc2.3,30363,89.62930423401424
target,Atad2b.3,30099,89.56770232233185
target,Arid2.1,29001,89.30469033958019
target,Dnmt3b.2,28993,89.30273255810502
target,Epc2.2,28948,89.29170865184881
target,Ash1l.1,28430,89.16339126111245
target,Dnmt1.2,27756,88.9924077674762
target,Jarid2.2,27695,88.97670205299403
target,Brd9.3,27566,88.94335952813299
target,Ing4.3,26643,88.6995549991029
target,Atad2.3,25483,88.37940276650185
target,Chd1.3,24888,88.20884378505637
target,Chd3.1,24495,88.09369947918054
target,Hdac2.3,24113,87.97981162262337
target,Gadd45b.2,23680,87.84829904382043
target,Brpf3.1,22772,87.56377048655702
target,Hat1.1,21914,87.28334046881268
target,Jmjd4.2,21666,87.20006684938166
target,Aff4.2,21661,87.19837739002078
target,Cbx3.3,21560,87.16416000884637
target,Jmjd1c.2,20978,86.96356493761934
target,Cbx1.4,20916,86.94184426381322
target,Chd5.1,20847,86.9175899551517
target,Chaf1b.1,20557,86.81470309977901
target,Gtf3c4.1,19972,86.60235325650298
target,Gtf3c4.4,19933,86.58796166703715
target,Epc1.3,19812,86.54311947338755
target,Ep400.1,19662,86.4871241720397
target,Ezh1.3,19653,86.48375003825952
target,Brd1.2,19153,86.2936787753113
target,Asxl1.4,19084,86.26703710691544
target,Ctsl.1,18948,86.21422663556328
target,Bop1.2,18280,85.94889424255719
target,Jhdm1d.1,17863,85.77804156255596
target,Ctsl.2,17680,85.70173941655086
target,Baz2a.1,17624,85.67822498496645
target,Epc2.1,17538,85.64196108054513
target,Dnmt3a.1,17268,85.52689124580716
target,Atrx.3,17027,85.42258564117813
target,Ino80.2,16646,85.25451454964586
target,Brd1.1,16595,85.2317142953948
target,Cbx5.4,16534,85.20434781642923
target,Dnmt3a.3,16220,85.06180293341926
target,Ehmt2.3,15923,84.92432579270776
target,Ash2l.1,15868,84.89857688772364
target,Cbx3.4,15537,84.74164730343583
target,Ezh2.4,15320,84.63688887377326
target,Chd2.4,15008,84.48356932930221
target,Gtf2f1.3,14761,84.35985875242595
target,Hdac9.2,14387,84.16845663970712
target,Dub2a.4,14371,84.16015554323366
target,Aff4.4,14339,84.14352507319298
target,Ep400.2,14020,83.97564487977907
target,Fbxo44.1,13844,83.88135203828388
target,Atrx.4,13719,83.81364124102036
target,Gadd45b.4,13678,83.79129586000703
target,Eed.4,13284,83.57304051157881
target,Cbx4.2,13055,83.44316145214354
target,Elp4.1,12858,83.32958074314878
target,Brwd3.1,12684,83.22779480618546
target,Baz1a.4,12447,83.0868755042898
target,Brd8.4,12396,83.05619924623623
target,Hdac2.2,11854,82.72215291495732
target,Atad2.1,11643,82.5879651059231
target,Atr.2,11294,82.3606070514941
target,Chd1l.3,11195,82.29484043328895
target,Cbx8.2,10656,81.92634296804304
target,Ing3.4,10582,81.87431703606991
target,Fkbp2.3,10535,81.84108661622412
target,Hdac8.3,10508,81.82193054562849
target,Cxxc1.4,10429,81.76560104254402
target,Bmi1.1,10369,81.72253719766272
target,Dmap1.4,10350,81.70884908011858
target,Chd1l.2,9750,81.26336658575599
target,Elp3.2,9652,81.18805546929102
target,Hira.1,9521,81.086205661669
target,Hdac2.4,9322,80.92883240403292
target,Chd6.2,9181,80.81532628356359
target,Aurkb.4,9178,80.81289280761472
target,Crebbp.4,9089,80.74034435275993
target,Hells.2,9027,80.68939428607632
target,Atad2b.2,9022,80.68527055204656
target,Eed.2,8978,80.64888534597627
target,Atad2.4,8919,80.59982241115749
target,Chd3.2,8886,80.57224238276108
target,Crebbp.1,8881,80.56805489187592
target,Chaf1b.4,8530,80.26820868905865
target,Fbxw9.1,8466,80.21224623167869
target,Hdac7.1,8412,80.16470766473161
target,Baz2b.2,8377,80.13373727275136
target,Hltf.2,8356,80.11509475637025
target,Chd6.3,8288,80.05441535633501
target,Actl6b.4,8151,79.93068563398973
target,Atr.1,8120,79.902409194613
target,Hdac6.3,8085,79.87035838160841
target,Ing4.1,7988,79.78082557499259
target,Asxl2.2,7958,79.75292215889928
target,Gadd45b.3,7934,79.73052615113653
target,Ercc5.2,7925,79.72211077185726
target,Brwd3.3,7925,79.72211077185726
target,Hdac10.4,7891,79.69023581897737
target,Ash2l.2,7842,79.64406432286926
target,Hdac6.4,7819,79.62229586630258
target,Gtf2f1.2,7709,79.51732404673898
target,Dnmt3b.4,7691,79.50000943774572
target,Hcfc1.3,7571,79.38357077423642
target,Dnmt3l.4,7548,79.3610504850888
target,Chd1.2,7370,79.18449577211865
target,Jarid2.4,7288,79.10177758243164
target,Elp3.4,7287,79.10076331539443
target,Ing2.3,7223,79.03557047420757
target,Atm.3,7179,78.99042784512011
target,Ino80.3,7000,78.80400030465333
target,Brd4.4,6938,78.7383604996548
target,Brpf1.3,6828,78.62050794243322
target,Cbx4.4,6725,78.50849615922584
target,Crebbp.2,6724,78.50740064520224
target,Elp4.3,6587,78.35582332905038
target,Aff1.3,6559,78.32447366808856
target,Chd9.3,6524,78.28510641930522
target,Hdac7.2,6507,78.26591238862565
target,Dnmt3l.1,6473,78.22738034319637
target,Cbx7.3,6446,78.19664355750378
target,Cbx2.2,6413,78.1589091719614
target,Atm.4,6402,78.1462898854775
target,Chd6.1,6360,78.09791624547138
target,Baz2b.1,6300,78.0282802394146
target,Cbx1.2,6130,77.82749266991344
target,Dot1l.1,6047,77.72752841582273
target,Eed.3,6040,77.71903814228584
target,Hdac6.2,5990,77.65811994184737
target,Brwd1.4,5954,77.613958933063
target,Dnmt3b.3,5903,77.55096141249517
target,Chd3.4,5838,77.46991723286469
target,Dnmt3l.3,5788,77.406990780044
target,Ctsl.4,5632,77.20729349053646
target,Ash1l.2,5552,77.10284279034275
target,Chd8.1,5514,77.05272862802012
