type,shRNA,count,nbRawCount
target,Setd1a.2,5127,89.48740834271707
target,Trim24.3,5093,89.46832403785413
target,Suv39h2.1,5089,89.46607056571152
target,Taf1.3,5028,89.43148687505354
target,Usp51.2,4997,89.4137526087905
target,Smyd4.2,4915,89.36631429552614
target,Setd2.4,4867,89.33818206934886
target,Sirt1.4,4865,89.3370039650821
target,Trim28.3,4854,89.33051584547648
target,Smyd4.4,4819,89.3097749800777
target,Taf3.3,4639,89.20070610519339
target,Whsc1l1.3,4598,89.17528002004022
target,Scml2.4,4443,89.07709670248909
target,Sirt1.3,4440,89.07516329645958
target,Rpa3.4,4404,89.05186161040113
target,Sirt5.1,4392,89.0440527091834
target,Ube2b.3,4360,89.02312588551868
target,Tet2.2,4326,89.00072490418334
target,Suv420h1.2,4313,88.99211401875662
target,Smarcc1.1,4286,88.97414799644324
target,Sp140.3,4274,88.96612733569188
target,Tcea1.4,4267,88.96143838176826
target,Suv39h1.4,4242,88.94463013732393
target,Uhrf1.3,4065,88.82276543861235
target,Trim33.4,4032,88.79946912593574
target,Scmh1.2,4027,88.79592304492105
target,Sp110.4,3988,88.76811422324164
target,Setd4.2,3984,88.7652469437274
target,Sfmbt2.2,3952,88.7422063666528
target,Wdr5.1,3907,88.70949357262805
target,Smarcd3.3,3906,88.70876242627979
target,Sirt7.4,3875,88.68600521517952
target,Smarca1.1,3789,88.62192374932806
target,Sfmbt1.4,3748,88.59086894457212
target,Ssrp1.4,3736,88.58171663611587
target,Suv39h1.3,3732,88.57865945422249
target,Smyd4.3,3731,88.57789465582567
target,Setd2.2,3720,88.5694685736035
target,Smarca1.2,3705,88.5579389683702
target,Smyd2.1,3691,88.54713659905194
target,Smarca2.2,3638,88.5058744512297
target,Usp27x.4,3571,88.45286056219653
target,Scmh1.3,3477,88.37681454178757
target,Trim24.2,3437,88.34384121674798
target,Zmynd11.1,3372,88.28944868256485
target,Scml4.1,3155,88.10011485177228
target,Suv39h2.4,3115,88.06382654096468
target,Taf3.1,3105,88.05468317674475
target,Supt16h.1,3041,87.99547395735192
target,Setd2.1,3034,87.9889240975812
target,Usp22.1,3000,87.95689861990937
target,Sp100.3,2987,87.94455962331237
target,Usp22.3,2871,87.83207197793713
target,Ube2e1.3,2759,87.71916275755527
target,Tet3.1,2738,87.69749421750862
target,Smarcd3.2,2695,87.65261372652482
target,Satb1.2,2680,87.6367929051334
target,Sp110.1,2664,87.61982168149741
target,Usp27x.1,2654,87.60916400528104
target,Trim33.3,2638,87.5920298209662
target,Suv420h1.3,2476,87.41259139491106
target,Smarcd1.3,2464,87.39884695528718
target,Suv39h1.1,2338,87.25044961932976
target,Smarce1.4,2099,86.94617343101285
target,Sirt5.4,2073,86.91105536502496
target,Usp51.3,2058,86.89059907217604
target,Smarca4.1,2051,86.8810030044554
target,Ssrp1.2,2034,86.85756468616124
target,Smyd5.4,2008,86.82134585728973
target,Tcea1.1,2002,86.8129227614293
target,Smyd2.2,1993,86.80024186741744
target,Usp22.2,1987,86.79175689147296
target,Ube2i.3,1971,86.76900761459888
target,Smarcd3.4,1901,86.66731568940115
target,Tdg.3,1816,86.5388101865475
target,Scml4.2,1816,86.5388101865475
target,Smyd1.2,1787,86.49362307773872
target,Smyd3.4,1785,86.49048045299959
target,Suv420h1.4,1744,86.4252895143243
target,Smyd1.1,1734,86.40916294827373
target,Tet3.4,1707,86.36516467875258
target,Setdb2.2,1680,86.32048358964371
target,Setd1a.3,1647,86.26491427162559
target,Trim66.4,1640,86.25298759945589
target,Usp51.4,1637,86.247860993878
target,Ube2i.2,1625,86.22726271703267
target,Sirt4.4,1622,86.22209001725366
target,Scml2.3,1620,86.21863637529232
target,Usp27x.2,1464,85.93560102779973
target,Sp140.4,1451,85.91070581575121
target,Tet1.3,1394,85.79892532041356
target,Trim66.3,1349,85.70749235017304
target,Uhrf1.1,1333,85.67426673896485
target,Sirt5.2,1326,85.65960845925889
target,Smarca5.4,1305,85.61517798797618
target,Setd8.3,1255,85.50652974433714
target,Sirt7.2,1253,85.50209681384973
target,Trim33.2,1253,85.50209681384973
target,Suz12.1,1216,85.41882320719264
target,Sirt6.2,1190,85.35882054352449
target,Tcea1.2,1177,85.32833994662667
target,Sirt3.3,1168,85.30704581406134
target,Rpa3.3,1145,85.25189483881593
target,Suv420h2.3,1127,85.20797739231766
target,Sp110.3,1105,85.15336591626702
target,Wdr5.4,1068,85.05909283903695
target,Ube2i.4,1051,85.01470998967757
target,Ssrp1.3,1022,84.93736426517097
target,Sp110.2,1018,84.92652905676522
target,Trim24.4,1005,84.89102698633401
target,Ube2e1.1,996,84.86618653457754
target,Setmar.3,967,84.78463644548833
target,Smyd3.1,944,84.71825296876925
target,Scmh1.1,933,84.68594754795629
target,Smarca1.3,900,84.58676553703219
target,Whsc1.1,894,84.56835403894698
target,Sp100.2,881,84.52804770566031
target,Smarce1.3,839,84.39376647250721
target,Setdb2.4,823,84.34088950295677
target,Whsc1.2,806,84.28360393435106
target,Sin3b.2,765,84.14047482064615
target,Zmynd8.1,754,84.10080825665769
target,Suz12.4,748,84.07893481363698
target,Setd7.2,745,84.06793422075404
target,Trim66.1,742,84.05689059667257
target,Usp22.4,740,84.04950410544762
target,Smarcd2.2,739,84.04580359877767
target,Smarca4.4,729,84.00852919968041
target,Tet1.2,715,83.95550364146851
target,Setd1a.4,707,83.92474961514107
target,Sp140.2,691,83.86221632449036
target,Usp51.1,684,83.8344154884513
target,Supt16h.3,643,83.66582702977901
target,Tdg.4,636,83.6360062018107
target,Smyd2.3,625,83.58849618712053
target,Sp100.4,616,83.54901781135263
target,Smarcd3.1,614,83.54016897367661
target,Sirt3.1,609,83.51792411527899
target,Scml2.1,589,83.42713877908602
target,Suz12.2,568,83.32854203471899
target,Wdr82.3,549,83.2362440729746
target,Setdb2.3,528,83.13056009232342
target,Scml2.2,483,82.8896700302474
target,Usp27x.3,480,82.87284681412346
target,Wbp7.3,474,82.8388928065529
target,Sirt6.1,472,82.8274822846719
target,Wdr82.4,458,82.74627299846408
target,Smarca1.4,455,82.72855865610246
target,Sin3b.4,445,82.66868331380591
target,Trim28.2,428,82.56384120563537
target,Trim33.1,420,82.51310136413476
target,Suv420h1.1,410,82.44834476312732
target,Sirt6.4,409,82.44178525489038
target,Smarcc2.3,388,82.30032683273963
target,Smarce1.1,369,82.16580568887994
target,Wbp7.2,359,82.09228869622581
target,Tet1.1,356,82.06984703022772
target,Wdr5.3,346,81.99369745749446
target,Smyd3.2,344,81.97821238245895
target,Tet3.3,340,81.94697926059534
target,Ube2b.2,331,81.8753850707152
target,Trim28.1,326,81.83479270788347
target,Setd4.3,322,81.80188296011768
target,Smarce1.2,320,81.78527954714644
target,Setdb1.4,317,81.76018531834029
target,Ssrp1.1,303,81.63995691699365
target,Smarca4.2,291,81.53254940629962
target,Setd8.2,288,81.50502862406658
target,Tet2.4,280,81.43026234292438
target,Smarcd2.1,280,81.43026234292438
target,Uhrf1.2,279,81.42077173436444
target,Whsc1.3,278,81.41124818804771
target,Smyd2.4,274,81.37281992666135
target,Scml4.3,270,81.33384555883518
target,Smarca5.3,259,81.22371696325453
target,Smyd5.2,240,81.02238941549972
target,Satb1.1,228,80.8871401948052
target,Sin3b.1,213,80.70806180945968
target,Sin3b.3,209,80.6582493271184
target,Rpa3.2,203,80.58177695828819
target,Sin3a.4,198,80.51636386787939
target,Setd4.4,195,80.47634607640163
target,Smarcd2.3,192,80.43572938530997
target,Tdg.2,178,80.237698024768
target,Sin3a.3,166,80.05560213508093
target,Setdb2.1,166,80.05560213508093
target,Trim28.4,160,79.9597341950973
target,Smarcc2.2,133,79.48031075753728
target,Zmynd11.2,115,79.10533575285453
target,Setd8.1,100,78.74681712494582
target,Zmynd8.2,91,78.50594159545014
target,Wdr5.2,90,78.47777552803508
target,Setd8.4,83,78.27174562112177
target,Sin3a.1,76,78.04827832803032
target,Wbp7.1,70,77.84038747392235
target,Sfmbt2.3,70,77.84038747392235
target,Tet1.4,67,77.72993303064165
target,Smyd5.3,56,77.27972320491399
target,Tdg.1,53,77.14216613551105
target,Smarca2.3,42,76.56453694899866
target,Sfmbt1.2,34,76.04496653245818
target,Suv420h2.4,30,75.73962576699458
target,Sirt4.3,28,75.5721104289159
target,Sirt3.2,28,75.5721104289159
target,Suv420h2.1,27,75.48404217483896
target,Suv420h2.2,24,75.19994591456
target,Sirt4.1,19,74.6417858060823
target,Supt16h.2,17,74.37867123601627
target,Smarca2.1,16,74.23601010403436
target,Setd3.2,14,73.92373726404328
target,Rpa3.1,11,73.36701534353872
target,Ube2e1.4,10,73.14976031404024
target,Smarca5.2,9,72.91155710999278
target,Zmynd8.4,8,72.64784319257717
target,Ube2i.1,3,70.58474747348829
target,Taf3.2,3,70.58474747348829
target,Sirt6.3,2,69.8243370652076
target,Uhrf1.4,2,69.8243370652076
target,Smyd3.3,1,68.70205041181944
target,Sirt5.3,0,66.52848198076335
target,Smarcc2.1,0,66.52848198076335
target,Setd5.1,0,66.52848198076335
target,Taf1.1,0,66.52848198076335
target,Taf1.4,0,66.52848198076335
target,Sgk1.1,0,66.52848198076335
target,Tet2.1,0,66.52848198076335
target,Trim24.1,0,66.52848198076335
target,Sfmbt2.1,0,66.52848198076335
target,Setd1a.1,0,66.52848198076335
target,Setd5.3,0,66.52848198076335
target,Wdr82.1,0,66.52848198076335
target,Setd4.1,0,66.52848198076335
control,Ccnt1.2,51894,95.99935273281717
control,Id3.3,24298,93.9411749373947
control,Nfatc3.2,20905,93.51754713032436
control,Id2.4,13230,92.21316162760439
control,CDK9.3,11312,91.76335190350547
control,Id3.2,9376,91.2233108972405
control,Hes1.2,8611,90.97829421207496
control,Bcl6.2,7935,90.74293240663414
control,Id2.3,7717,90.66274394807787
control,Tbx21.4,6801,90.29914393979142
control,Ccnt1.3,6314,90.0854727559393
control,Id3,6165,90.01682312061764
control,Ms4a1,5474,89.67533331820188
control,CDK9.1,5214,89.53567868865044
control,Cd19.3,5095,89.46945011993996
control,Ms4a1.2,4929,89.37446851197328
control,Klf12.5,4854,89.33051584547648
control,Cd14,4376,89.03360811885997
control,Klf2.4,3828,88.65115905284485
control,Cd19.4,3027,87.98235942911988
control,CD4.3,2751,87.71092715030878
control,Bcl6,2506,87.44666989472456
control,Cd19,2233,87.12069549306463
control,Tbx21,1893,86.65546222065576
control,Tbx21.3,1885,86.64355984498148
control,CD4.4,1481,85.96783385456348
control,Ccnt1.4,1417,85.84455526477467
control,Cd14.2,1411,85.83272162055353
control,Bcl6.3,908,84.6111298167647
control,Klf2.6,740,84.04950410544762
control,Id3.4,563,83.30454642361104
control,Ccnt1,539,83.18641589046497
control,Nfatc3.3,491,82.93404214733862
control,Fosb.2,346,81.99369745749446
control,Klf2,309,81.69212764447778
control,Runx3,291,81.53254940629962
control,Hes1,245,81.07682420924445
control,Nfatc3.7,185,80.3385224812259
control,Klf12,149,79.77460187948122
control,Runx3.3,91,78.50594159545014
control,CD4.1,81,78.20980525556126
control,CDK9.2,76,78.04827832803032
control,Klf2.2,64,77.61462396829009
control,Klf12.4,39,76.38174934948849
control,CD4.2,26,75.39282216506871
control,Id3.5,22,74.99120844219345
control,Id2.2,20,74.76370923401663
control,Klf2.7,5,71.62624253652294
control,Fosb,5,71.62624253652294
control,Hes1.3,3,70.58474747348829
control,Nfatc3.8,0,66.52848198076335
control,Id2,0,66.52848198076335
control,Runx3.2,0,66.52848198076335
control,Id2.5,0,66.52848198076335
control,Klf2.5,0,66.52848198076335
control,Klf2.3,0,66.52848198076335
