type,shRNA,count,nbRawCount
target,Rbbp7.3,112828,99.98924078853231
target,Kat5.2,51485,99.67893840456905
target,Prmt8.4,39145,99.31673995071651
target,Kat2b.2,31300,98.86442501336391
target,Psip1.2,26957,98.47495291901252
target,Mll5.1,22546,97.91400559011198
target,Pcgf6.3,20523,97.57749596133038
target,Morf4l1.2,19238,97.32982089425045
target,Pbrm1.2,18880,97.25542770549355
target,L3mbtl1.3,17071,96.83818613695354
target,Nap1l3.3,16489,96.68747995016854
target,Prmt3.2,14652,96.14838962480347
target,Phf8.2,12807,95.4878001461615
target,Prdm8.1,10403,94.37955415491103
target,Prmt2.4,10385,94.3699118404127
target,Mbd4.1,8846,93.45033490687781
target,Kdm5c.2,8003,92.851649228048
target,Phf20.3,7789,92.68667901379082
target,Prmt5.2,7655,92.58043045380167
target,Phc1.2,7393,92.3657759542219
target,Nap1l3.1,7019,92.04238591529644
target,Prdm4.2,6599,91.65299060095226
target,Nap1l1.4,6536,91.59198589816614
target,Kdm4d.1,5917,90.9523491423747
target,Phf20l1.4,5781,90.801147265041
target,Mta1.4,5693,90.70106897784869
target,Prmt5.3,5633,90.63179109864198
target,Ppargc1a.4,5602,90.59565945447599
target,Prdm9.4,5475,90.44516996636689
target,Ncor1.4,5252,90.17088790998025
target,L3mbtl3.4,5231,90.14436981956719
target,Prdm10.2,5170,90.06664318381466
target,Jmjd6.2,5163,90.0576565845199
target,Parp1.3,4950,89.77735713170753
target,Prdm15.4,4889,89.69455066396883
target,Phf19.3,4712,89.44750434416707
target,Mtf2.1,4675,89.39454128863858
target,Ncoa1.2,4666,89.38158721979823
target,Mbd1.4,4625,89.32221760483917
target,Myst3.2,4586,89.26519453778091
target,Prkaa2.2,4552,89.2150379464908
target,Phip.1,4550,89.21207453693526
target,Myst1.2,4484,89.11345855110999
target,Prdm6.4,4374,88.94545418290501
target,Prkaa2.3,4217,88.69738091678317
target,Pcmt1.4,4177,88.63254737379502
target,Prmt3.1,4095,88.49747946004692
target,Kat2b.3,4043,88.41028153954889
target,Mta2.2,3983,88.30813226891823
target,Mll2.2,3930,88.21649466301524
target,Kdm4a.3,3867,88.1058019517081
target,Kdm5b.3,3527,87.47265976457416
target,Mta3.1,3516,87.45109379142465
target,Rnf20.3,3468,87.35613643713931
target,Kdm5a.1,3375,87.16810249777024
target,Mbd3.2,3335,87.08552640749623
target,Rbbp5.2,3246,86.89796456739589
target,Kdm1a.1,3241,86.88726647860818
target,Mll3.2,3202,86.80321841951138
target,Jmjd5.4,3202,86.80321841951138
target,Ncor1.1,3150,86.68945946069418
target,Phc1.1,3148,86.68504470616585
target,Kat2a.3,3109,86.59836243693412
target,Rbbp7.4,3076,86.52411892062966
target,Kdm1b.2,2999,86.34758609649687
target,Prkcd.3,2918,86.15669417250483
target,Mll1.2,2901,86.11592924303396
target,Prdm12.4,2826,85.9330676852239
target,Kdm3a.3,2789,85.84099151279315
target,Kdm5a.2,2781,85.82091674795086
target,Kdm5c.1,2666,85.52555694656677
target,Rbbp4.3,2664,85.52030468002076
target,Pbrm1.1,2627,85.42239862130906
target,Prdm1.4,2583,85.30410715295349
target,Prmt3.4,2580,85.29596661391032
target,Orc1.3,2579,85.29325094206635
target,Rnf217.4,2542,85.19200445455348
target,Paxip1.4,2541,85.18924714119476
target,Padi1.4,2529,85.1560724160941
target,Psip1.1,2489,85.04431478900071
target,Kdm5a.3,2453,84.9421520122786
target,Kdm5c.3,2419,84.84425022815982
target,Prdm2.4,2362,84.67693305675769
target,Phf8.1,2309,84.51763399952664
target,Mll3.3,2307,84.51155030336052
target,Rbbp7.1,2250,84.33588168424512
target,Nap1l2.1,2243,84.31399851293806
target,Phf1.3,2217,84.2321095404385
target,Kdm2a.1,2172,84.08806088267704
target,Kdm4d.4,2144,83.99690462878736
target,Kdm5d.1,2141,83.987066896082
target,Kdm2a.2,2136,83.97063981388524
target,Mbd2.3,2043,83.6578461692549
target,Nap1l3.4,2042,83.65440573579568
target,Mbd1.1,2036,83.6337276347112
target,Morf4l1.4,1990,83.47313959599195
target,Orc1.2,1982,83.44483282783628
target,L3mbtl3.3,1940,83.29432539707828
target,Kdm4c.2,1936,83.27982221783203
target,Kdm4d.2,1921,83.22516804907195
target,Padi6.1,1880,83.07358364731974
target,Ncoa1.1,1880,83.07358364731974
target,Pcmt1.3,1865,83.01730308247873
target,Rbbp4.1,1862,83.00599300987201
target,Kdm3b.2,1827,82.87268880201265
target,Prmt2.3,1814,82.82252956295359
target,Prdm10.4,1809,82.8031426099824
target,Mbd2.4,1787,82.71720454734539
target,Ncor2.1,1774,82.66592925448238
target,L3mbtl4.2,1745,82.55019368532537
target,Mta2.1,1671,82.24603892494852
target,Kdm5b.4,1640,82.11465909881315
target,Kdm5d.2,1611,81.9895259428052
target,Pcgf6.2,1601,81.94586308241686
target,Ncoa3.3,1591,81.90193175965202
target,Prdm14.2,1587,81.88428334067744
target,Mll5.2,1570,81.80878771385187
target,Pcgf2.2,1565,81.78643059648851
target,Kdm6a.3,1554,81.73699762247124
target,Kdm6a.1,1552,81.7279730050332
target,Nap1l3.2,1511,81.54041654641811
target,Psip1.3,1492,81.45180688087908
target,Rbbp5.4,1485,81.41888318485996
target,Padi1.1,1480,81.39527338439993
target,Mta3.4,1441,81.20840150222591
target,Prkaa2.1,1436,81.1840879340361
target,Prkcd.1,1404,81.02650192347531
target,Prmt8.2,1393,80.97152387063618
target,Kat5.4,1351,80.75765560891448
target,Prkaa1.2,1341,80.7057840581341
target,Mecom.3,1326,80.62726940523477
target,Myst4.1,1321,80.60090652297569
target,Kat2b.4,1319,80.59033430037304
target,Parp1.1,1307,80.52657313956031
target,Phip.4,1295,80.46224285594988
target,Mtf2.2,1289,80.42986114976677
target,Kat5.1,1258,80.2601992420055
target,Psip1.4,1253,80.23245679479038
target,Paxip1.1,1251,80.22132988044245
target,Mbd4.3,1234,80.12605195972628
target,Pcmt1.1,1217,80.02949957403092
target,Msl3.3,1175,79.78527304255785
target,Myst1.3,1175,79.78527304255785
target,Ncoa3.4,1141,79.58133522487928
target,Prdm1.1,1082,79.21318858735464
target,Kdm1a.3,1079,79.19395911606735
target,Kdm5b.1,1068,79.12301048552408
target,Pcgf1.1,1049,78.99879982225693
target,Pcgf6.4,1045,78.97237627273647
target,Kdm4c.1,1045,78.97237627273647
target,Kdm3b.4,1033,78.8925216981346
target,Pcgf1.2,1030,78.8724195984964
target,Ncor2.4,1017,78.7846593930553
target,Rnf217.1,1013,78.75744073166744
target,Phip.2,989,78.59194330680688
target,Pbrm1.4,979,78.5218532578229
target,Ring1.4,978,78.51480677441806
target,Rbbp5.3,973,78.47947107963167
target,Kdm1a.2,960,78.38678262277165
target,Men1.1,942,78.25645292676275
target,Nsd1.4,938,78.22716924791061
target,Ppargc1a.2,936,78.21248285262348
target,Msl3.2,927,78.14602272279427
target,Rnf217.2,916,78.06395593081217
target,Kdm5b.2,915,78.05644895452166
target,Kdm5d.3,915,78.05644895452166
target,L3mbtl3.2,904,77.97335406503522
target,Prmt1.2,901,77.95052521908168
target,Nap1l2.4,898,77.9276241160161
