type,shRNA,count,nbRawCount
target,Mll5.1,172162,99.93833294395576
target,Rbbp7.3,147515,99.86860161506883
target,Psip1.2,83883,98.98305382749463
target,Kat5.2,60640,97.71667969074498
target,Pbrm1.2,59321,97.60531032963895
target,Kat2b.2,58015,97.48911724481549
target,Mta2.2,50996,96.74709117441269
target,Prmt8.4,50954,96.74197051568333
target,Morf4l1.2,50660,96.7058714084942
target,Mll2.2,48578,96.43696127111528
target,L3mbtl1.3,46506,96.14445205686378
target,Mbd1.1,44997,95.91421295048919
target,Prmt5.3,43677,95.69985922217913
target,Phf20.2,41417,95.30211546084718
target,Prmt3.2,36699,94.32550725003743
target,Nap1l1.4,33173,93.43697095762904
target,Prmt5.2,31624,92.99431906737549
target,Kdm5c.2,31102,92.83704614197956
target,Phf20.3,29565,92.3482417551426
target,Mll1.2,28369,91.93923107342499
target,Kdm5a.2,28334,91.92685876490033
target,Mbd4.1,26697,91.32073981398702
target,Phf20l1.4,26542,91.26043460479161
target,Rbbp4.3,26458,91.22753234819734
target,Prdm8.2,26429,91.21613695889499
target,Prdm8.1,26423,91.21377695710552
target,Myst4.3,25146,90.69266802492666
target,Pcgf6.3,24615,90.46441431063054
target,Mtf2.1,23878,90.13556271156057
target,Phc1.2,23307,89.87065559723561
target,Nap1l3.3,23271,89.85364645771658
target,Mbd2.3,22739,89.597898712817
target,Psip1.1,22197,89.32861144820026
target,Mta3.1,20698,88.53432535514064
target,Kdm5d.1,20065,88.17522484889065
target,Kdm4c.4,20031,88.15551120826363
target,Prmt1.4,19309,87.72617988841212
target,L3mbtl3.1,18590,87.27729811795298
target,Kdm1a.2,18281,87.07745161206262
target,Prdm9.4,17916,86.83575576884729
target,Ncor1.4,17829,86.77722181065731
target,Myst3.2,17775,86.74070822700209
target,Psip1.4,17772,86.73867557901649
target,Prdm4.2,17689,86.68226657731502
target,Mecom.2,17546,86.58429255511436
target,Nap1l3.2,17199,86.34232238598379
target,Men1.4,17153,86.309787218176
target,Prdm1.2,16884,86.11732591275457
target,Prmt2.4,16875,86.11082090805304
target,Prmt3.4,16827,86.07605474765057
target,Mta1.4,16703,85.9856708039373
target,Phf19.1,16635,85.93575250485375
target,Polr2b.1,16049,85.49490449529911
target,Kdm5b.2,15675,85.2031448244109
target,Phf1.3,15571,85.12051321999895
target,Ncoa1.2,15493,85.05810149907865
target,Kat2a.3,15177,84.80133469047875
target,Jmjd5.3,15165,84.7914581043587
target,Phip.1,15144,84.77415158036636
target,Prmt2.3,14956,84.61793009310831
target,Ring1.4,14770,84.46105470399227
target,L3mbtl3.4,14724,84.42189604192262
target,Myst3.3,14568,84.28801212950744
target,Prdm10.2,14496,84.225647769229
target,Mta2.1,14460,84.19432864517235
target,Prdm10.1,14335,84.08486574256735
target,Mll5.2,14331,84.08134444016966
target,Kdm5b.3,14208,83.9724987355711
target,Kdm4a.3,14082,83.85984946006594
target,Rbbp7.4,13197,83.03416601169359
target,Ncoa3.4,12937,82.77944981328537
target,Mbd3.2,12644,82.48534288463337
target,Kdm4c.1,12562,82.40165192453306
target,Kdm1a.1,12287,82.11643042402407
target,Kdm4d.1,11891,81.69292655377657
target,Mll1.3,11556,81.32226308081259
target,Morf4l1.4,11299,81.02979877595665
target,Pcmt1.4,11261,80.98593777362268
target,Nap1l3.1,11212,80.9291410808221
target,Nsd1.2,11028,80.71342374085353
target,Ncor1.1,10948,80.61841089748643
target,Kdm5a.1,10910,80.57301587082799
target,Ppargc1a.4,10581,80.17270395310587
target,Phf19.3,10353,79.88735737363089
target,Prdm15.4,10090,79.54975777310756
target,Phc1.1,9610,78.90887872342974
target,Pbrm1.1,9392,78.60662474752318
target,Phf8.2,9193,78.32426009037194
target,Pcgf2.3,9170,78.29121649523063
target,Mbd1.4,8970,78.00021297588228
target,Mll3.4,8866,77.84623392696984
target,Parp1.3,8817,77.773040962347
target,Ring1.1,8815,77.77004462275043
target,Pcgf2.2,8801,77.74905069421325
target,Prdm1.4,8296,76.96803087740223
target,Jmjd6.2,8272,76.92971853517396
target,Kat2b.3,8216,76.83988371745333
target,Kdm5a.3,8197,76.80926329262451
target,Myst3.1,8165,76.75752958457494
target,Prkaa1.2,8059,76.58468858121407
target,Mta1.2,7935,76.37956883175782
target,Padi6.1,7870,76.27075689075065
target,Mecom.4,7818,76.18305701983232
target,Rnf40.3,7815,76.17797961422784
target,Rnf217.4,7730,76.03330421260296
target,Padi1.4,7657,75.90778027165092
target,Phip.4,7469,75.57894788272615
target,Kdm1a.3,7447,75.5399316859239
target,Nap1l2.2,7197,75.08838244196487
target,Kdm4d.4,7084,74.87918757959426
target,Paxip1.4,7035,74.78745469852058
target,Mta2.3,6997,74.71588286792905
target,Prmt3.3,6876,74.48542380096275
target,Jmjd5.4,6858,74.45080270501315
target,Padi4.1,6830,74.39677117464296
target,Prdm6.4,6818,74.37354869905445
target,Rbbp4.1,6596,73.93661104278829
target,Myst1.3,6573,73.89053013364497
target,Mecom.3,6557,73.85838174137396
target,Rbbp7.1,6552,73.84831980723169
target,Myst1.2,6532,73.8079976977838
target,Msl3.3,6440,73.62096673919109
target,Kdm6a.2,6435,73.61072830307272
target,Prmt3.1,6432,73.60458156073464
target,Prkaa2.3,6388,73.51411061251252
target,Prdm13.2,6375,73.48726571339411
target,Prdm14.2,6368,73.47278894034096
target,Prdm2.4,6295,73.32089836155002
target,Mtf2.4,6291,73.31252676388465
target,Orc1.2,6261,73.24957644117464
target,L3mbtl3.3,6092,72.88946490296664
target,Kdm6a.3,6082,72.86785830938128
target,Rnf20.3,6053,72.80500692340344
target,Polr2b.2,6046,72.78979286808593
target,Prdm5.1,6016,72.72439898645311
target,Prdm2.3,5971,72.62572335710956
target,Kdm4c.2,5803,72.25098096697393
target,Mll5.4,5707,72.03219940260284
target,Mbd4.4,5705,72.02760455523673
target,Kdm6b.3,5627,71.84720913604941
target,Prdm12.4,5585,71.74909431925404
target,Rnf217.3,5528,71.61482182013526
target,Kdm1b.1,5486,71.51504886410997
target,Phf8.3,5481,71.50312338930274
target,Prdm13.1,5195,70.80344512157205
target,Prkcd.1,5150,70.69009643469111
target,Rbbp5.1,5140,70.66478277289579
target,Prmt6.3,5065,70.47345870659831
target,Rnf40.4,4986,70.26906783378296
target,Rnf20.2,4906,70.0590124885104
target,Mta3.3,4829,69.8538255172715
target,Kdm4a.1,4826,69.84577031900238
target,Kdm3a.4,4788,69.743336675886
target,Prdm12.2,4702,69.50872390101888
target,L3mbtl1.2,4686,69.46464061350945
target,Kdm3a.3,4658,69.38716151764771
target,Mll2.4,4657,69.38438651533711
target,Kdm5b.1,4546,69.07291688980915
target,Mll1.4,4511,68.97326276838308
target,Pbrm1.4,4452,68.80366580672475
target,Pcmt1.3,4436,68.75732025385773
target,Prmt6.2,4398,68.64663649419475
target,Mecom.1,4396,68.64078695135169
target,Kdm1b.2,4358,68.52918323823887
target,Myst4.1,4356,68.5232848821117
target,Mbd4.3,4311,68.38991725031141
target,Phf2.1,4302,68.36309213897167
target,Ppargc1a.1,4194,68.03716000710318
target,Rbbp7.2,4193,68.03410676886537
target,L3mbtl1.4,4168,67.95756101359075
target,Prmt1.1,4150,67.90219068823096
target,Pcgf6.2,4127,67.83112316818766
target,Polr2b.3,4009,67.4608006353132
target,Nsd1.1,3990,67.40025715972419
target,Kdm5c.4,3988,67.3938690902343
target,Ncor2.2,3973,67.34586656227464
target,Rnf217.2,3971,67.33945392424293
target,Kdm2a.2,3959,67.30091704092517
target,L3mbtl4.4,3941,67.24291453942288
target,Prdm5.3,3936,67.22676052042598
target,Mll2.3,3925,67.19115674468277
target,Kdm3b.3,3882,67.05111394162824
target,Polr2b.4,3866,66.99864980734122
target,Phf19.4,3852,66.95258388954798
target,Mta3.4,3845,66.92949468191945
target,Pcgf5.1,3827,66.86994920230582
target,Prdm1.1,3823,66.85668284516245
target,Prdm6.1,3810,66.81348126076966
target,Kdm6b.2,3795,66.76346916888787
target,L3mbtl3.2,3760,66.64608372283364
target,Nap1l2.1,3759,66.64271553286821
target,Paf1.3,3676,66.36032954966825
target,Pcgf1.1,3670,66.3396965033822
target,Pcgf5.4,3667,66.32936871187268
target,Prdm12.1,3608,66.12471182127085
target,Rbbp4.2,3558,65.94893125176182
