type,shRNA,count,nbRawCount
target,Baz1a.2,1460085,99.9659227403794
target,Hat1.3,135885,98.76292421318304
target,Elp4.4,119921,98.65512726496863
target,Hltf.3,115588,98.62290345225306
target,Asxl2.4,114312,98.61314269373821
target,Hells.4,72738,98.20175776968443
target,Asxl3.1,56145,97.9563906303227
target,Chd7.1,43423,97.70786406692582
target,Baz1b.1,37882,97.57421660999034
target,Ing3.3,33630,97.45690947237236
target,Cbx3.1,31973,97.40693876466298
target,Epc2.4,29027,97.31105869409835
target,Bmi1.4,27332,97.25120978621261
target,Dnmt3a.4,24242,97.1315301349
target,Hdac8.4,23858,97.11557013302776
target,Arid2.2,23767,97.1117492625853
target,Gtf2b.1,21487,97.01077932435295
target,Brd3.2,20024,96.94003409106455
target,Chd8.2,17965,96.8309729120386
target,Atad2b.1,16908,96.76992925484439
target,Fkbp1a.4,16874,96.76790183455205
target,Asxl3.2,16121,96.72190417974687
target,Chd9.4,15805,96.70194758933704
target,Hdac2.1,15108,96.65645969011555
target,Ezh1.2,14266,96.59858431281832
target,Asxl3.4,14265,96.59851354024978
target,Fbxl19.1,11894,96.41481415635602
target,Ash2l.1,11750,96.4024931931216
target,Chd1.3,11623,96.39149981041588
target,Ing2.1,11498,96.38056069197798
target,Aff4.2,11113,96.34609951566229
target,Fkbp1a.1,10885,96.32511985512107
target,Jmjd4.2,10807,96.31784090640674
target,Baz1b.2,10715,96.30918720572625
target,Jmjd1c.3,10486,96.28731809328953
target,Hira.4,10378,96.27683698931234
target,Ehmt2.1,10317,96.27086851735943
target,Hdac2.3,10290,96.26821539171172
target,Dnmt3b.2,10169,96.25623883939143
target,Arid2.1,9771,96.2158090700351
target,Chd7.2,9391,96.17563285699829
target,Brd1.2,8998,96.13232713240384
target,Jmjd1c.4,8975,96.12973420956492
target,Asxl1.4,8804,96.11024470652998
target,Cbx5.2,8607,96.08731548096637
target,Ctsl.1,8484,96.07273077411479
target,Atr.3,8459,96.06974048157518
target,Baz2b.1,8226,96.04143707301095
target,Ing5.2,8028,96.01674632013571
target,Chd7.3,7826,95.99091979280684
target,Atad2b.3,7538,95.95291906030883
target,Jarid2.1,7449,95.9408812406075
target,Jmjd1c.2,7220,95.90923314519958
target,Brd9.3,7175,95.90289610418036
target,Chd3.1,7163,95.90119950941374
target,Ash1l.1,6979,95.87482281839984
target,Ercc5.1,6854,95.85650397248018
target,Epc2.3,6617,95.8208352852249
target,Gadd45b.3,6262,95.76494395346083
target,Atad2.3,6195,95.75404098713987
target,Atad2b.2,6192,95.7535500425647
target,Atrx.3,6171,95.75010676589358
target,Cbx4.2,6065,95.73254576780316
target,Crebbp.3,5896,95.70390341294282
target,Ctsl.2,5756,95.67954810403454
target,Hat1.1,5750,95.67849113177309
target,Dnmt1.2,5730,95.67495992020817
target,Aff4.4,5711,95.67159385232962
target,Dub2a.4,5690,95.66786042956744
target,Dnmt3b.4,5686,95.66714774382447
target,Hdac7.2,5663,95.66304005177346
target,Hdac9.2,5647,95.66017269348977
target,Jhdm1d.1,5627,95.65657706920182
target,Cbx1.4,5482,95.6301208723395
target,Chd2.2,5305,95.59686296175386
target,Atad2.4,5234,95.58321002429379
target,Asxl2.1,4881,95.51246452355564
target,Dnmt3a.3,4877,95.51163396618676
target,Gadd45b.2,4867,95.50955459890615
target,Cbx3.4,4792,95.49382221700967
target,Hdac8.3,4760,95.48703488871554
target,Ino80.3,4719,95.47827184832141
target,Brwd3.1,4657,95.46487521563512
target,Epc1.3,4577,95.44732413813787
target,Eed.4,4545,95.44021795896612
target,Jarid2.4,4508,95.43193902769585
target,Gtf3c4.4,4336,95.3925423610664
target,Chd6.3,4317,95.38809526366386
target,Hdac2.4,4296,95.38315730964062
target,Eed.3,4289,95.38150598090375
target,Aurkb.3,4167,95.35228639937253
target,Chd3.3,4076,95.32993128809693
target,Elp3.2,4032,95.31894336455757
target,Chaf1b.1,3987,95.30758153459101
target,Jarid2.2,3937,95.29480657330387
target,Asxl2.2,3844,95.27060964080125
target,Epc2.2,3791,95.25655798233579
target,Aff1.3,3769,95.25066770846739
target,Chd1l.1,3723,95.23824031705634
target,Cxxc1.4,3684,95.22758377014128
target,Atr.2,3628,95.2120840898811
target,Hdac6.4,3623,95.21068863331608
target,Ezh1.3,3613,95.20789196202361
target,Hltf.2,3559,95.19265558762811
target,Brpf3.1,3530,95.18437789169643
target,Chd1.2,3494,95.1740075057172
target,Brwd3.2,3433,95.15619040132336
target,Epc2.1,3306,95.11806309913327
target,Eed.2,3260,95.10389282044827
target,Brd1.1,3242,95.09829373501032
target,Dnmt3a.1,3225,95.09297725454331
target,Cbx2.2,3200,95.08510806500794
target,Brpf1.2,3182,95.07940430668502
target,Cbx7.3,3175,95.07717751026928
target,Hdac1.2,3166,95.0743073044753
target,Atrx.4,3133,95.06371336311173
target,Atm.3,3109,95.0559387672379
target,Chd5.1,3089,95.04941422490398
target,Bop1.3,3078,95.04580780423447
target,Baz1a.4,3004,95.02120822288197
target,Fbxo44.1,2933,94.99703305877372
