Pool,Gene,nbPctgShift
P1-7,Actb,4.581502320603196
P1-7,Actl6a,9.079530074784735
P1-7,Actl6b,-11.272836480012389
P1-7,Aff1,9.608265067778884
P1-7,Aff4,6.422913810693931
P1-7,Arid1a,3.5691193215194676
P1-7,Arid1b,6.609248538754748
P1-7,Arid2,4.647606058496416
P1-7,Ash1l,4.145282478601526
P1-7,Ash2l,4.517850173673499
P1-7,Asxl1,5.884995329522216
P1-7,Asxl2,3.9952649829761846
P1-7,Asxl3,-0.710056764305989
P1-7,Atad2,6.199656499411516
P1-7,Atad2b,2.541947687227969
P1-7,Atm,-3.3553398628869733
P1-7,Atr,1.1942785103520155
P1-7,Atrx,-4.073826665124951
P1-7,Aurkb,15.135101308595818
P1-7,Baz1a,2.97236344692739
P1-7,Baz1b,-0.8457869285044932
P1-7,Baz2a,9.2997180017075
P1-7,Baz2b,-2.4602245732474763
P1-7,Bcl6,6.663051366800356
P1-7,Bmi1,-0.9759837749602074
P1-7,Bop1,-13.70956050061126
P1-7,Bptf,1.5902717247596296
P1-7,Brd1,3.2095239400458393
P1-7,Brd2,-6.3824362832261965
P1-7,Brd3,9.43517015633479
P1-7,Brd4,22.45220639034384
P1-7,Brd7,-1.3696397088381158
P1-7,Brd8,2.3248658797823314
P1-7,Brd9,5.020728893182782
P1-7,Brdt,5.001924538405402
P1-7,Brpf1,3.7469670683680754
P1-7,Brpf3,4.124884540025797
P1-7,Brwd1,11.217346132366373
P1-7,Brwd3,-6.503814413418574
P1-7,CD4,10.136173822668969
P1-7,CDK9,-0.7172132257537575
P1-7,Carm1,-6.484340471291297
P1-7,Cbx1,2.1164804679676283
P1-7,Cbx2,3.9436874401842394
P1-7,Cbx3,-3.1545206415600404
P1-7,Cbx4,-11.888388512038258
P1-7,Cbx5,7.510798182671824
P1-7,Cbx6,9.547068275056937
P1-7,Cbx7,-0.9604386253879618
P1-7,Cbx8,0.08890689970868593
P1-7,Ccnt1,2.56938354612074
P1-7,Cd14,-13.143795096113784
P1-7,Cd19,-4.1617553007771235
P1-7,Cd4,18.048590949470487
P1-7,Cecr2,-2.9813330018384043
P1-7,Chaf1a,5.360015058090986
P1-7,Chaf1b,12.796992560785212
P1-7,Chd1,4.208137502309864
P1-7,Chd1l,11.651045450192903
P1-7,Chd2,5.1635804631857205
P1-7,Chd3,1.5938085188761946
P1-7,Chd4,25.584893425597222
P1-7,Chd5,11.227400159534401
P1-7,Chd6,-1.3334835358791306
P1-7,Chd7,15.520896497022223
P1-7,Chd8,9.856545585358141
P1-7,Chd9,8.339917086454566
P1-7,Clock,0.4303807855829274
P1-7,Crebbp,-2.647863814755617
P1-7,Ctsl,5.995440484381051
P1-7,Cxxc1,-1.3914308243127085
P1-7,Dmap1,8.223535080245567
P1-7,Dnmt1,1.2725102461198103
P1-7,Dnmt3a,1.8644617974015496
P1-7,Dnmt3b,8.31536664742865
P1-7,Dnmt3l,11.04637625874035
P1-7,Dot1l,23.601414417905797
P1-7,Dpy30,2.678781618445212
P1-7,Dub2a,7.029956499661727
P1-7,Eaf1,11.734664330376654
P1-7,Eed,3.864759581507486
P1-7,Ehmt1,8.370653185955016
P1-7,Ehmt2,-3.000667468862318
P1-7,Elp3,-7.910641426109972
P1-7,Elp4,5.953962061601761
P1-7,Ep300,12.389268651334447
P1-7,Ep400,-6.569096805507352
P1-7,Epc1,11.822078111691841
P1-7,Epc2,5.382035263057437
P1-7,Ercc5,4.5896239504164225
P1-7,Ezh1,7.309506303175927
P1-7,Ezh2,7.93178570191882
P1-7,Fbxl19,-0.0434889093816615
P1-7,Fbxo17,8.112942675168096
P1-7,Fbxo44,4.971024147644324
P1-7,Fbxw9,7.515282026343155
P1-7,Fkbp1a,8.195704801386546
P1-7,Fkbp2,7.666845196210463
P1-7,Fkbp5,10.664634448020479
P1-7,Fosb,56.51900870529486
P1-7,Gadd45a,-0.8042068732278018
P1-7,Gadd45b,3.9269065522709887
P1-7,Gtf2b,-0.9403068628313758
P1-7,Gtf2f1,-7.272770505646669
P1-7,Gtf2h1,-2.620530891718951
P1-7,Gtf3c4,2.324885408215481
P1-7,H2afz,5.702894739220159
P1-7,Hat1,3.713165620567362
P1-7,Hcfc1,2.499246152984659
P1-7,Hdac1,1.4936458357517646
P1-7,Hdac10,10.232439983505953
P1-7,Hdac11,5.32909554714931
P1-7,Hdac2,-0.4714677292121827
P1-7,Hdac3,-0.6855603208873653
P1-7,Hdac4,-0.662194211601423
