idx1,idx2,val
0,104,0.3364741817241102
0,108,0.3403039704984596
0,114,0.3527261779022309
0,116,0.2723559130295192
0,129,0.26850304722888835
0,134,0.25459084850532326
0,136,0.19098042307081525
0,140,0.0046838795956082955
0,154,0.40935393215667065
0,16,0.21882005925313636
0,167,0.3691035413958704
0,168,0.8174571055277737
0,169,0.3572457663793973
0,171,0.22313544457867515
0,178,0.36910349707382045
0,181,0.3332194909526502
0,185,1.0
0,187,0.26187047233460564
0,188,0.3691010952588075
0,208,0.3139890682411423
0,25,0.2407891625278746
0,33,0.26259878735933484
0,34,0.3780224217605957
0,36,0.23959645492669893
0,43,0.5861356121260465
0,46,0.3191279539431672
0,47,0.25304974585754864
0,48,0.3384951467387555
0,51,0.3188444254916884
0,62,0.32102026012708706
0,65,0.15425071712214555
0,74,0.3166424573104335
0,77,0.23614313960675143
0,9,0.2693032887097014
0,91,0.26575482546938717
0,93,0.3691027524112023
100,117,0.2767628260824762
100,128,0.2606738465079552
100,158,0.33106133948846594
100,175,1.0
101,134,0.3458449917808304
101,135,0.3458449917808304
101,136,0.3458449917808304
101,137,0.3458449917808304
101,138,0.3458449917808304
101,154,0.4269013288786627
101,159,0.9999999999999999
102,134,0.2830565213380881
102,135,0.2830565213380881
102,136,0.2830565213380881
102,137,0.2830565213380881
102,138,0.2830565213380881
102,154,0.9999999999999999
103,109,0.30805891422525894
103,123,0.269317470285467
103,132,0.14559926435058568
103,187,0.1538655891344726
103,190,0.7583127712466637
104,134,0.3364741817241102
104,135,0.3364741817241102
104,136,0.3364741817241102
104,137,0.3364741817241102
104,138,0.3364741817241102
105,125,0.4116180926476042
105,132,0.30542763298846337
105,144,1.0
105,154,0.6035638609454059
105,172,1.0
105,191,0.33309501478631626
106,115,0.1741818243096157
106,117,0.2933391739797351
106,128,0.19046624545278834
106,130,1.0
106,150,0.9999999999999999
106,173,0.35762077135288317
106,207,0.3603033834882245
107,148,1.0
107,177,0.5016205721567881
107,196,0.007387075832656503
107,203,0.06423897641535606
108,133,0.3403039704984596
108,134,0.3403039704984596
108,135,0.3403039704984596
108,136,0.3403039704984596
108,137,0.3403039704984596
108,138,0.3403039704984596
108,139,0.3403039704984596
109,111,0.12680628142321826
109,123,0.1517712201405142
109,125,0.1301143545282563
109,131,0.45580494178344727
109,132,0.12140516055361916
109,143,0.7037796548759192
109,160,0.48498979677384535
109,179,0.5962609241293815
109,190,0.23576292960980502
109,204,0.4487346644337847
10,100,0.4853565532569656
10,106,0.7845794966375287
10,115,0.1173727237032889
10,117,0.49612717543713225
10,128,0.21509022769591307
10,140,0.6444502859260759
10,147,0.0896897392882041
10,150,1.0
10,153,0.3723940307110793
10,166,0.3049378319945408
10,173,0.7232029386166088
10,175,0.3698363263531315
10,19,0.09713841108759727
10,207,0.2930823974664006
10,32,0.3096101618068951
10,50,0.382065736123614
10,59,0.607801510590647
10,64,0.5204571085012482
10,72,0.3585635536492375
10,75,0.6577523390615118
10,84,0.40671082325831565
10,90,0.16930420891190553
110,135,1.0
110,154,0.1833988185315947
110,157,0.34547778058421313
110,174,0.99975674513435
110,198,0.9457085797159168
110,206,0.1986571170327676
111,113,0.17260472489479428
111,126,0.9942105914982814
111,131,1.0
111,142,0.19030170166263655
111,143,0.29164799935169067
111,179,0.9342168550845769
111,187,0.16394915282391867
111,204,0.12110443319019742
112,116,1.0
112,132,0.1501482838041482
112,156,0.5669906167332522
112,158,0.39183827069617144
112,196,0.5273265218645529
113,125,0.4529528906214469
113,131,0.17277965839991197
113,141,0.6399699728415325
113,142,1.0
113,149,0.5099037992973429
113,162,0.6718323173049018
113,179,0.16921213255200573
113,184,0.48509725137184956
113,187,0.6480831079108484
113,199,0.8805885364775439
114,133,0.3527261779022309
114,134,0.3527261779022309
114,135,0.3527261779022309
114,136,0.3527261779022309
114,137,0.3527261779022309
114,138,0.3527261779022309
114,139,0.3527261779022309
115,123,0.24101204112785804
116,124,0.7265229131394627
116,163,0.34054455506639014
116,174,0.20095870578118943
116,185,0.30611288006490367
116,194,0.09078584333807872
116,201,0.14909903826314247
116,202,0.26805774121685416
116,208,0.4426623590107517
117,128,0.4998855893483349
117,140,0.27451393332164475
117,141,0.4021866347768651
117,147,0.41899906248185353
117,150,0.8961853010609026
117,153,0.47604684626954047
117,173,1.0
117,175,0.31296936048283747
117,200,0.9031218708354256
117,207,0.8327792893136633
118,124,0.6555760167713353
118,133,0.4224494211503552
118,163,0.5839885665874874
118,180,0.1828566293392514
118,189,0.9567364418163357
118,194,1.0
118,197,0.9420637902945868
119,134,0.3057690273567255
119,135,0.3057690273567255
119,136,0.3057690273567255
119,137,0.3057690273567255
119,138,0.3057690273567255
119,154,0.4332047560506968
119,187,0.654321565131387
11,132,0.03900101771227924
11,157,0.38010853059009614
11,158,0.30391614818405516
11,162,0.034289648353274575
11,187,0.04597578038905274
11,206,1.0
11,35,0.55365349648065
11,42,0.8756190473882365
11,58,0.7253388288660053
11,70,0.5382658708280292
11,87,0.4267160276108859
120,122,0.9994250638686121
120,125,0.15394103686822241
120,154,0.09151999463572882
120,155,0.9811462235127368
120,156,0.2441389893180776
120,161,0.7832632184521895
120,195,1.0
121,154,0.24713078152188356
121,182,0.43172977841897026
121,187,0.3591890224177664
121,191,0.8163186958681263
122,141,0.14539794480839113
122,142,0.14539794480839113
122,154,0.1931856815406344
122,155,0.9552810523039058
122,195,1.0
123,125,0.19164217579929557
123,131,0.149906789085906
123,143,0.6725012800696494
123,166,0.23948382883519284
123,179,0.24540348609288565
123,183,0.23864648965105295
123,187,0.5222360590845117
123,204,0.5365870781875692
124,133,1.0
124,163,0.9315616932343169
124,180,1.0
124,189,0.8327561641495893
124,194,0.3425899548800168
124,197,0.927199772538381
125,141,0.5003806212743307
125,142,0.49876160532679786
125,143,0.6965177927912996
125,154,0.20989429547708954
125,155,0.06588450765447225
125,161,0.23309803431438236
125,162,1.0
125,172,0.5868706796397295
125,179,0.30022671888809127
125,184,0.24353994363252884
125,187,0.5022473860392338
125,199,0.27927572930246336
125,204,0.6276755623565944
126,131,1.0
126,143,0.09936521348717665
126,170,1.0
126,179,0.881875618243897
126,191,0.40248333352145355
126,192,0.9742070935485595
126,204,0.018206732608009188
127,129,1.0
127,138,0.29804570295891963
127,139,0.3478408666383395
127,152,0.35823605848440054
127,164,0.2772880137275143
127,165,1.0
127,171,0.9932032699207689
127,176,0.4039060551947433
128,137,0.3982569395616351
128,145,0.49317696252512977
128,147,0.7733250307382346
128,150,1.0
128,158,0.6826299203727207
128,170,0.30648556869075333
128,173,0.4470145293336487
128,175,0.42434844246533504
128,200,0.2481356523279731
128,207,0.8681452354871803
129,135,0.26850304722888835
129,136,0.26850304722888835
129,137,0.26850304722888835
129,171,1.0
12,107,0.7398591667860235
12,148,0.909119014039239
12,156,0.5879176528436164
12,177,0.8814508608488714
12,196,0.4144784362634744
12,203,1.0
12,205,0.38041310460137434
12,38,0.4119207600274762
12,67,0.4221048955742161
12,73,0.30575047284187173
12,74,0.25405452956340896
12,80,0.8334700842887286
12,95,0.6832245086988707
12,98,0.3871413852855864
130,150,0.36371344990997057
130,173,0.3509933895403164
130,200,0.0750074046563781
130,207,0.8343004497630059
131,142,0.19047950887144663
131,143,0.5426853078000636
131,157,0.1546524328758665
131,179,1.0
131,187,0.41893918512623207
131,204,0.39198074280038775
132,133,0.3748426996462139
132,143,0.35870263332399915
132,145,0.2722887663399202
132,149,0.8653758036307727
132,157,0.4681786939737923
132,160,0.24118673424689321
132,172,0.2616146575839431
132,180,0.17442588246181687
132,187,0.12704203586174279
132,193,0.2862195437669809
132,201,0.37081660401914684
132,204,0.11253136723688519
132,206,0.7130576919647591
133,163,0.3314066147462272
133,167,0.3691035413958704
133,169,0.3572457663793973
133,178,0.36910349707382045
133,180,0.4933264096862541
133,189,0.42471202478817344
133,197,0.42385951395237614
134,135,0.1702788375704028
134,136,0.25459084850532326
134,137,0.25459084850532326
134,138,0.25459084850532326
134,139,0.25459084850532326
134,146,0.24508929561158815
134,149,0.11641109476552035
134,151,0.228154275757434
134,159,0.2598906729716625
134,167,0.3691035413958704
134,169,0.3572457663793973
134,178,0.36910349707382045
134,181,0.3332194909526502
134,188,0.3691010952588075
135,136,0.3287393362020159
135,137,0.1702788375704028
135,146,0.24508929561158815
135,151,0.228154275757434
135,154,0.17394762270660316
135,159,0.2598906729716625
135,167,0.3691035413958704
135,169,0.3572457663793973
135,174,1.0
135,178,0.36910349707382045
135,181,0.3332194909526502
135,186,0.35903198541898235
135,188,0.3691010952588075
135,192,0.20988393660176455
135,198,1.0
135,208,0.3139890682411423
136,137,0.19098042307081525
136,146,0.24508929561158815
136,151,0.228154275757434
136,159,0.2598906729716625
136,167,0.3691035413958704
136,169,0.3572457663793973
136,171,0.22313544457867515
136,178,0.36910349707382045
136,181,0.3332194909526502
136,186,0.35903198541898235
136,187,0.33744361072409196
136,188,0.3691010952588075
136,192,0.20988393660176455
136,208,0.3139890682411423
137,144,0.9042595253431505
137,146,0.24508929561158815
137,151,0.228154275757434
137,159,0.2598906729716625
137,167,0.3691035413958704
137,169,0.3572457663793973
137,171,0.22313544457867515
137,175,0.9999999999999999
137,178,0.36910349707382045
137,181,0.3332194909526502
137,186,0.35903198541898235
137,188,0.3691010952588075
137,192,0.20988393660176455
137,208,0.3139890682411423
138,139,0.28034887976614037
138,146,0.24508929561158815
138,151,0.228154275757434
138,152,1.0
138,164,0.8041781894075409
138,165,0.7819268376657889
138,167,0.3691035413958704
138,169,0.3572457663793973
138,171,0.22313544457867515
138,176,0.697027730309965
138,178,0.36910349707382045
138,181,0.3332194909526502
138,186,0.35903198541898235
138,188,0.3691010952588075
138,192,0.20988393660176455
138,195,0.06506459729351675
138,208,0.3139890682411423
139,146,0.24508929561158815
139,152,0.14550627833749755
139,167,0.3691035413958704
139,169,0.3572457663793973
139,176,0.15416729935161255
139,178,0.36910349707382045
139,181,0.3332194909526502
139,188,0.3691010952588075
139,192,0.20988393660176455
13,127,0.6983306729204415
13,138,0.20914927797581218
13,139,0.37218780290673475
13,152,0.3010583025000279
13,164,0.11289885804521807
13,165,1.0
13,176,0.7863108699948471
13,23,0.6414518618766845
13,27,0.409418438751104
13,31,0.6652974620955017
13,45,0.3726306404207839
13,52,0.08132129074446424
13,54,0.8710419654365383
13,71,0.37254667728761
13,82,0.8493003155812038
140,150,0.2857609143162929
140,167,0.3691035413958704
140,173,0.8449717381445823
140,178,0.36910349707382045
141,142,0.6146210902683874
141,147,1.0
141,154,0.6535343394452136
141,159,1.0
141,160,0.2203534816900307
141,162,1.0
141,183,0.9245145086979153
141,184,0.37896824980212657
141,199,1.0
142,154,0.21448614859767048
142,162,0.7008307383513286
142,179,0.18689749470881
142,184,0.5010435597148248
142,187,0.49773475610699347
142,199,0.8542639344585025
143,145,0.5435230698596265
143,179,0.7018179689008801
143,187,0.8717490988495333
143,204,0.9464422287702687
143,206,0.25398415779874284
144,147,0.20465598025780626
144,172,0.7792967688138962
144,175,0.6020110795104935
144,180,0.9175911214856363
144,191,0.7422328817158875
145,158,0.6107804326528027
146,154,0.46181327975713377
147,175,0.9999999999999999
147,199,0.11827444776238974
148,156,0.5870516242208049
148,177,0.7859564588132535
148,196,0.2774079417149319
148,203,1.0
148,205,0.15902840592726958
149,187,0.5732049893149384
149,190,0.6218918664079098
149,205,0.25478200041095833
14,145,0.2735063125918293
14,158,0.6496886024148655
14,168,0.9928756099334792
14,17,0.4434209796260539
14,182,1.0
14,199,0.26467738761982396
14,20,0.2681654250037814
14,201,0.49048952149551966
14,202,0.2595630966408099
14,34,0.9445179447521275
14,39,0.4582133517712304
14,46,0.3470396283923743
14,63,0.40245769434555717
150,153,0.2867143314121566
150,173,1.0
150,200,0.14689676595864778
150,207,0.7728775802616674
151,154,0.44639910038282815
152,164,1.0
152,165,1.0
152,176,0.9441361704764237
152,198,0.15584255877845848
153,166,0.6186472687279448
153,173,0.2843064578206338
153,198,0.8637446936041724
153,200,0.380708518710271
153,207,0.34616475062174756
154,159,0.37645750983427984
154,160,0.22145156282226444
154,162,1.0
154,172,0.16466150105222416
154,174,0.20612988486061434
154,183,0.13147982100143604
154,185,0.41448468088309415
154,186,0.3626051547833361
154,193,0.19407016554222473
154,195,0.07362300726936227
154,198,0.18934509764701213
154,199,0.9886026745433196
154,201,0.138366931591672
155,156,0.1062925045096999
155,161,1.0
155,195,0.9995672262765957
156,161,0.31603410196625187
156,177,0.7677488525179501
156,196,1.0
156,203,1.0
156,205,0.8089896090968648
157,179,0.25853814579766204
157,187,0.540463004261603
157,206,1.0
158,168,0.03430990113917834
158,175,0.449439993284806
158,182,0.6183579518443799
15,115,0.776359319981017
15,123,0.4369240510513767
15,18,0.7441578354266731
15,27,1.0
15,28,0.6000972165087459
15,39,0.35344628073621387
15,57,0.22000959148081659
