gene_name,InputMinusAvg,Q3minusOther,Q4minusQ1
Chaf1b,0.4256028024702871,-0.8664335263986572,1.1685416265798843
Chd1,-0.21658686965321222,1.5512299410966421,0.017677717317344917
Chd1l,0.2762166702743333,-2.25739324685002,1.6347682276533637
Chd2,-0.9833646804734891,-0.9891126789110635,-0.412968209065977
Chd3,-0.5074119229031306,0.12002146772167664,0.3723019083086182
Chd4,-0.5353517328772445,-1.3493995997637775,2.444801985451568
Chd5,-0.8669989098165783,1.622154635805209,0.8201423167459969
Chd6,-0.7783841712029789,1.0967708502904399,0.2341908847406992
Chd7,-0.6087776756714356,1.4254107279613193,1.7543889769728092
Chd8,-0.9249743012631639,0.2578509607075755,0.22579329857254182
Chd9,-0.6723616901039613,-0.2550967252670717,1.026005958417376
Clock,-1.3900580332395158,-0.7391475455695643,-0.05604818262344727
Crebbp,-1.1631537812657082,-0.09644029149138512,0.5569686598775812
Ctsl,0.09183794993230252,0.38910324584972666,0.6572184213118475
Cxxc1,-0.38304279070508246,-0.015824187925995176,-0.9898319215285374
Dmap1,-1.2129530767999364,1.0652611953508992,0.49876828966082387
Dnmt1,0.5483979320452447,0.4571853108387033,-0.8696001211855737
Dnmt3a,-2.05438670378151,0.41165454997802325,0.29305598901797225
Dnmt3b,-0.2547437410996868,-1.4422596942764085,0.6584063899773214
Dnmt3l,0.17932390218730407,-0.23389248813032187,1.0166166552223534
Dot1l,-0.8949396808814641,-0.23793458391415992,2.640421040204912
Dpy30,0.28591425281938415,-0.194700582061442,-0.24398261821560613
Dub2a,-0.6920235647960459,0.396380522855419,0.45031515066654804
Eaf1,0.9679756761351975,1.034696873794717,0.7465242649950428
Eed,-0.40724825486785143,-0.1720253586485068,-0.2827894811261558
Ehmt1,0.7273477234688144,-0.3296251545279558,-0.04365510898907915
Ehmt2,-2.075063134164645,-0.47552579593936667,-0.7006519238292539
Elp3,0.05679915085711506,1.2264859908019765,-0.03697151449330903
Elp4,-1.0244288761163114,0.6150995083499055,0.16160643704653668
Ep300,0.2834953861288186,0.06740450217058075,0.8687751874683955
Ep400,-1.1311051510471097,1.688876898535148,-1.4276216430863249
Epc1,0.055815893179844554,-0.9248311007873858,1.4562412489254086
Epc2,-2.521218899939805,2.20543934207812,1.336977203723586
Ercc5,-1.2098810330488714,1.2901592911826365,0.6277251165053317
Ezh1,-2.0144324532979714,-0.8978222616069033,0.41157933750684317
Ezh2,-0.14132662550242556,0.14669636573812064,0.5262904749200349
Fbxl19,0.541738745750354,1.7097321005223252,-0.39585497179945933
Fbxo17,2.45199697360264,-0.8829485276522814,0.8471322162123831
Fbxo44,-0.026923447837609905,0.7534413260120818,0.9200694009246236
Fbxw9,-1.0760736088755603,1.4550167754111496,-0.3508623282164782
Fkbp1a,-0.7633566114536717,0.8565068051366177,1.201250316154881
Fkbp2,0.31240910276466805,-0.3191714688199807,-1.4544639244260908
Fkbp5,0.047062455640771786,0.09736728855895593,-1.4827467888776569
Fosb,-0.01749223801757265,-0.8014429313440374,3.8897450549593033
Gadd45a,1.2946484409680061,0.7011521066434642,-0.039570423147255326
Gadd45b,-1.8058771054139744,0.6496225504158384,1.5739506636613303
Gtf2b,-0.2761109849074778,0.1330064390936256,-0.5622338666155141
Gtf2f1,-0.010717241369611795,1.13636460269661,-1.0753509441543185
Gtf2h1,1.2767203314432227,0.685995475558639,-1.5108775742258858
Gtf3c4,-0.7099855240723089,-0.08592868469807716,0.5695715142877665
H2afz,-0.6870911831216043,0.7628907337169061,1.7901094341595702
Hat1,1.0075693722047336,2.0718070603069774,1.537601882180517
Hcfc1,1.8260807909076282,0.053718092169960985,1.03207303128189
Hdac1,-0.12432337510128748,0.6065091413018598,-2.1453632851889135
Hdac10,0.587818701251995,2.688280155744274,-0.3316556324214651
Hdac11,-0.5119631586012982,0.4751730873709104,-0.8741028603253826
Hdac2,-2.055763778891077,0.8698610454068089,-0.4418929978631665
Hdac3,0.12465321738566597,0.583754010668189,-1.2201459220871236
Hdac4,0.048954821131126085,0.04918410731018751,-0.35235796596273944
Hdac5,0.5300905781367924,0.9148860496025422,-0.6460094723263878
Hdac6,-0.5662341887921915,0.5871711950024124,-0.06737069184987049
Hdac7,-0.7247783405539496,-0.9570389318689536,-0.2754664046344564
Hdac8,-1.4888399037295483,0.2639618370371672,-1.0149192822537925
Hdac9,0.9669502901408955,0.2651501311761175,0.9762187474271433
Hells,0.016181553563478723,-0.992538061184994,1.4424901970676698
Hes1,2.2534435181970647,0.6455949929118805,0.9301007236008688
Hes6,0.34784207170515474,-0.05443018445225686,-2.0492734338616394
Hira,-1.8671849026778256,-2.591316084313585,-0.6797971992246769
Hltf,-1.1501702442578654,1.0137179475563538,-0.8575891102566164
Id2,0.25721651238418086,2.1664835738264214,1.1710968389566645
Id3,0.23518424297401389,1.109127530017434,0.09203356581518782
Ing2,-0.6715474908020567,-0.3760492592943444,-0.7027946714434197
Ing3,-1.3300894820798825,0.8073711972095718,-1.8811991795112095
Ing4,-1.0650018706515014,-0.286151499836708,-0.9086367896662711
Ing5,-1.0183572941790786,1.1204364116376162,0.28323136912311037
Ino80,-1.3068222263232383,-0.3352156375085074,1.572624821677354
Iws1,-0.2325075290221302,-1.9721750954281627,-2.691598900551886
Jarid2,-1.1787330875536828,0.15015521432172657,0.726502032901991
Jhdm1d,-1.2449755824296873,-0.336481533610081,0.15682786481611294
Jmjd1c,-1.3738325149162975,-1.968000336086802,-1.2261720971172436
Jmjd4,-0.9386231841483423,0.5492896693903425,0.5119524547243325
Jmjd5,0.5175033787391404,-1.3955314260891296,-0.09958151490767966
Jmjd6,0.4732529319575983,-1.3898312722870934,-0.5224631194164621
Jmjd8,-1.6459583119237944,-0.3340105670409036,-0.02516052842359621
Kat2a,-0.011802515541672349,-0.47333227484407286,-0.28477788522655023
Kat2b,0.24294962441329926,0.043978327493639495,-1.0037478213771847
Kat5,-0.07237779829785047,0.28926690888730144,0.59696650297434
Kdm1a,-0.07180909297288919,-1.5683412201739464,1.2285733706008801
Kdm1b,-0.21378680234998795,0.24706428507620165,-0.16569316983168828
Kdm2a,0.338307595880803,0.5489230388091114,0.3306035848077519
Kdm2b,3.170677221306168,-0.3614960934555847,2.0722228908496336
Kdm3a,0.5796940022083592,-1.6413421895047033,-1.0945069443495359
Kdm3b,0.2710750280910451,0.407875475282439,0.5418486027253315
Kdm4a,0.1942560888389688,-0.746523082968628,0.4741120408739317
Kdm4b,0.1814908804987099,0.5816910907587155,0.4446206517070108
Kdm4c,-0.3329015314319698,-1.4733741570964813,0.5910607253872446
Kdm4d,-0.5787063776313052,-0.4559734466115984,-0.13923563506752004
Kdm5a,-0.5648404783784741,0.11068988787366883,0.4246710294222058
Kdm5b,0.15358419379959906,1.017210004539748,-0.32614741535810976
Kdm5c,0.14751288712191546,0.6767740495235951,0.08766117613085936
Kdm5d,-0.5434317401523415,-0.2287468345723043,-0.6012437379049289
Kdm6a,-0.4666055108821317,0.20916077859408458,-0.7996357681356298
Kdm6b,1.5745978758685835,-0.12153577251669126,0.9038239973959115
Klf12,1.6955317969140498,0.8664344394772784,0.8216716255892623
Klf2,1.1390276879958277,1.7125909389782987,0.6328529121802293
L3mbtl1,0.24152877123912073,0.6875844128702475,0.36433252032544705
L3mbtl2,0.30622512518586703,-1.4980263137242358,-1.089981866317243
L3mbtl3,0.10565969085590851,0.3593517760036392,-1.2377028479396475
L3mbtl4,-0.046036914639140496,-0.7468912974680626,0.38934038370348295
Mbd1,1.5597879083361557,-0.23395936553806512,0.272851995288176
Mbd2,1.5731575765311085,0.63714009184201,-2.500205457283885
Mbd3,0.6853897539492787,-0.6924345332901791,-0.4443191336812163
Mbd4,-0.7412814908716138,-0.5172171423681509,-0.021734965467219744
Mecom,0.4271900933829408,0.5441913241861424,0.27402886856319286
Mecp2,-1.792984504390155,-0.8327627078161075,-1.4852443311438561
Men1,1.2567166077584941,-0.5617385089536041,0.26528336318867185
Mll1,0.811015298965167,-1.756322012188795,-1.2325222646822067
Mll2,1.2197026438853569,-0.9636800204623556,-0.7745731257536013
Mll3,-0.7743148345454204,0.7551838437286165,-0.37379485926115025
Mll5,0.16399007670630097,-0.7800021451143412,-0.6679089611699883
Morf4l1,-1.5198044590841466,-1.5718957212897595,-0.574231672308408
Ms4a1,-1.220931266216467,1.9913302313342423,-0.0067674444198343375
Msl3,-0.9098155103205195,-0.025932244421934023,1.4209698696157393
Mta1,1.0449732953422062,-0.6898031217964595,-0.8931159359795504
Mta2,0.039121606112123265,-0.7351906986199868,-0.7461427206836824
Mta3,0.3687402332443183,0.7262708751473473,0.5155588193137856
Mtf2,0.45858318894967615,0.03203208445601428,-0.26147917556194133
Myst1,-0.09928454164681003,-1.1738500868120043,0.011108682730508718
Myst2,1.0192185578748347,-0.8084900621920414,0.19473106696513962
Myst3,0.5155376162460018,-0.6394981486865364,-0.35193586775293945
Myst4,0.8260637974696331,-0.21828834301089758,-0.5595155311531517
Nap1l1,-0.17905486091501874,-1.8724594714315383,-1.5242797355222386
Nap1l2,-0.3039184870996545,-2.2529694537424714,0.4758291962592338
Nap1l3,-0.3970749476032391,-0.4227683299167458,-0.17376600956816793
Ncoa1,0.9427030235197277,-0.6730025773822539,-0.7553981836319401
Ncoa3,-0.5185500814284465,-2.1001655665803343,1.1209215510201596
Ncor1,-0.6811340984914624,0.30930005797828275,-1.2321441032328522
Ncor2,-0.6397019568092546,1.0788853855250042,-1.782754742695298
Nfatc3,0.916972990405436,0.07001491915244833,-0.7318806422642793
Nsd1,0.5590002407364704,0.20736603952754493,2.1939110829661517
Orc1,0.09154829560399709,-0.06944742784696027,-0.43924683176236184
Padi1,-0.2354472124304171,0.4969187249090722,-0.23023074075446293
Padi2,-0.054876073723206326,0.23650712318598408,-0.23528066082645638
Padi4,-0.18076864418653718,-0.3641141593198863,0.7709014037525656
Padi6,-0.06552190440340347,-1.1204179062378088,-0.14049778270455823
Paf1,-0.3383870902242617,-1.4995001662122651,-0.9410239882992629
Parp1,0.8174478985382823,-1.185060083189096,-0.12489477744016066
Parp2,-1.0065132213063792,-0.08851049690020554,-0.02047173412686416
Paxip1,-0.9181192102335077,0.5529640714637811,0.37399926982306353
Pbrm1,-0.5778073452789926,0.42337513578304664,0.2726069641406913
Pcgf1,-0.716450124698039,-0.4737917446169499,0.2468257179651396
Pcgf2,3.1067435195733655,1.6346250185790945,0.44323165093431005
Pcgf5,0.6004593919112372,-2.381892333713321,2.4954579047714494
Pcgf6,-1.372718343456911,-0.8769846178012556,0.3747343979717712
Pcmt1,-1.4142611897419297,0.029469895283963033,0.4868786480272953
Phc1,0.6878722690268527,-0.030862846933809036,2.003726956114226
Phc2,-1.2053954110175678,2.339243915821769,0.7696421010405802
Phc3,1.541565360414246,0.4200690253330881,-0.959420515200877
Phf1,0.8942340922448729,-1.5759925481020125,0.022147515136236546
Phf10,0.3328703950857642,-0.33576459071402776,-0.4903426395043283
Phf17,-0.07823711249339431,-0.7964949972824289,-1.5807514193763965
Phf19,0.7369056711154255,-0.3079753499215973,-0.5358039533988836
Phf2,0.19635050082963132,0.4955078687498912,0.14022176305307016
Phf20,0.048380922712107255,-0.21088588443822337,-1.0151587549990497
Phf20l1,0.6187996612529676,-0.01524653168568895,1.0093746225347822
Phf8,1.2703328467649389,0.42734281663066875,2.5966565930042838
Phip,-0.04067480443723623,-0.5204872725506617,0.13421034322187841
Polr2b,1.7859340085792432,-0.7708139340623787,1.3411599838471204
Ppargc1a,-0.5548009610249245,-1.3247966254022359,-0.837179863534937
Prdm1,-0.38555802807842565,0.1084475120335551,0.8213954810335554
Prdm10,0.052379543994616216,0.19516611084135393,-0.5023426777341746
Prdm11,0.7020378424422993,-0.5779567402475053,-0.948114065972355
Prdm12,-0.47466776903127894,-0.1944171815330831,-0.308341796974269
Prdm13,0.9138122609484152,0.3387732496010844,-0.017991397952266206
Prdm14,0.9925694641081879,1.7369072375034085,-0.37563850170753244
Prdm15,-0.2889300363682819,-0.37239201320111326,-1.3381571770910279
Prdm16,1.4577983716693896,2.402386019403323,2.6114386706741937
Prdm2,0.6942874236524197,-0.8542405021878008,-0.24458572266446008
Prdm4,-0.22514786306134713,-0.6928500128048933,0.7961763957604618
Prdm5,1.5113032549040317,-1.6838435855842318,0.32699168080733554
Prdm6,1.1320541263198083,-0.185127620210429,1.1326512013852463
Prdm8,0.23403734244989235,0.10517773706720807,-0.0826330820476977
Prdm9,-0.2329779648466393,-0.9544283890355344,-0.4657457700558586
Prkaa1,0.5848874668212667,-0.8004891193806768,-1.031115959105245
Prkaa2,-0.7460857358851446,0.4406761772389194,0.23084655478194754
Prkcd,-0.009581455750127399,-0.05512739785476394,1.1401497924503314
Prmt1,0.6686293631579737,0.3540866404883815,-0.20844610655623588
Prmt2,-0.03519505313752009,-0.4837654128834623,-0.24528241497637193
Prmt3,-0.5051050997571339,0.1792457048589481,0.5459059502600188
Prmt5,1.193658275836035,-2.146526020350665,-1.1440791820561287
Prmt6,0.051397256694791574,-2.3665369101515936,-1.056903071743031
Prmt7,0.9573057109925206,-1.4343969806378924,-0.7528971314891162
Prmt8,0.12409360183855667,0.021143370671517666,1.281381867433738
Psip1,-0.5305546534318765,-0.6536922813976223,0.8021404896849263
Rbbp4,0.610233966708101,0.05608684102538364,0.30645581245522197
Rbbp5,-1.23496305598775,-0.39981725802376156,0.4356149711706954
Rbbp7,-1.1835060466322953,-0.8234929226947283,0.27024291929803057
Ring1,1.630251609108072,0.4852750223658989,1.3157986495571288
Rnf2,-0.3890539732185845,0.526625717414684,0.9004421061397988
Rnf20,-0.6052312194820624,-0.31093796277452773,-1.3435179448599026
Rnf217,0.12255490859956535,-0.005478646728767396,-0.17035130783928878
Rnf40,0.451090078730902,-0.5796847534923786,0.8615568454784198
Rpa3,2.6953824850990173,0.8889211521959577,1.8736596976024047
Runx3,1.4393276283319834,0.5717262937219717,-1.9530120859186142
Satb1,-1.6184268592111857,-0.33682241101339505,0.18747776961811516
Scmh1,0.5581570933587727,0.3650154779862366,-0.3997297699320699
Scml2,1.091948834820029,0.1456845844027541,0.6400627491081954
Scml4,0.2982642795151776,0.7138482572592856,1.0693585437149487
Setd1a,0.6605937104874311,-0.13753383814145975,-0.27873357987564606
Setd2,0.5787370671823121,0.5978956706369364,0.26045038089617056
Setd3,1.3994421021424617,1.037243631985861,0.43948780530252674
Setd4,1.317137299946538,0.20572071525860203,0.09657208314568051
Setd5,-0.4986669699703393,0.1822274575101005,-0.1474919409619479
Setd7,1.987795796544642,0.17723903022551712,-0.26978142596355176
Setd8,1.8319252224223892,0.08744026449360624,0.30863848574688146
Setdb1,0.06072770400047941,0.371909092033501,0.0991256971376453
Setdb2,0.3418377991496671,-0.6164611185668439,0.8147020672705063
Setmar,0.8953447821687398,0.5548850550972427,0.03652567730738419
Sfmbt1,1.1173876759172503,0.5783421778189453,0.017409306842779144
Sfmbt2,1.2087156123912126,-0.3856610436692617,-1.5399579024202572
Sgk1,-0.8084324048408521,-2.178028752935319,0.9067856327027377
Sin3a,1.3722479096944027,-0.33573211380893825,0.7730762188426893
Sin3b,1.3629996149378996,0.17358860286210354,-0.003092420291959341
Sirt1,-0.02594727031060576,0.599357749686306,-0.28460891551624085
Sirt3,1.0242118848326023,-0.19689598291792065,-1.642370365014921
Sirt4,2.204600960258801,1.6114776089812077,-1.0000987540746584
Sirt5,0.8850604264216442,1.150680163374007,0.5904875456464012
Sirt6,-0.37332847703399014,-0.6045029082454866,0.3997654972024625
Sirt7,-0.3626231988438469,0.4285219156613045,0.6556737992896882
Smarca1,1.0207569619674701,1.2939650438817787,0.716667049325323
Smarca2,-0.09667282642065926,-0.20245499479818196,0.4550237314852703
Smarca4,0.10136958821841917,2.679619954769584,0.7345304840228365
Smarca5,2.0394514979633653,-0.5146534778188158,0.4957810810047825
Smarcc1,1.1476418923439649,1.7316610484620412,1.2661650965735327
Smarcc2,0.9547304180568129,-0.780494241361712,-0.9550147897214333
Smarcd1,0.13580376472026337,0.7207184680378945,-0.8263281263588949
Smarcd2,1.836087338610359,2.0128985953364626,2.6426308709702546
Smarcd3,-0.2979005244882558,0.5166609132796693,-0.9154836687264465
Smarce1,0.31895914171233125,2.7575708150106095,1.744530397455162
Smyd1,-0.5809907145168435,0.568518715424012,0.03589259655442575
Smyd2,1.0335260783816063,1.0241250723827395,-0.13810047072063153
Smyd3,1.1642101815708807,0.253428302897567,-1.122635873692914
Smyd4,-1.479757516636014,-0.057891577278847244,1.599820900771707
Smyd5,1.0367893556990875,1.999743050756853,0.8292139551079379
Sp100,0.26691880045786326,0.16872109606538582,-0.0922984383777252
Sp110,0.48607428577234835,-0.07634195100606014,-0.40128119715006344
Sp140,-0.316694525835854,0.6431819366748642,0.8873880486456343
Ssrp1,0.19754292482888658,1.0622609158444818,-0.8355626527593462
Supt16h,1.5090128594531667,-0.6510418604074861,0.9727675187409991
Suv39h1,-0.21692542977884283,-1.50730755014747,-0.9709552190599011
Suv39h2,-0.31089702532504226,0.42858817984783204,0.15309182687968995
Suv420h1,0.7673375397707034,-1.6671029049126374,0.06231249760531013
Suv420h2,2.3199275463499576,1.0085412615629306,0.04939818170257984
Suz12,0.639908156481704,0.6537976229397369,0.2507592096856691
Taf1,0.4154891692430649,2.791892462293711,0.5845807946388655
Taf3,0.4124524075548538,0.4182897077709638,-1.6454349166540854
Tbx21,-0.04095700650701315,1.1463531472490982,1.6796271936960634
Tcea1,0.46905866528612083,0.0995451625901296,0.5491109818880255
Tdg,0.26922611413162834,-0.5191858506789083,-0.6009159170409125
Tet1,1.052747238011067,-1.1496649444643852,-1.2981892623775446
Tet2,-0.05962080852356604,0.434240601344162,1.1718812108757461
Tet3,1.402334499995754,-0.22377403862235545,-0.8575124794652522
Trim24,-1.2375067802868849,-1.530674989875426,-0.34459234115918996
Trim28,-0.9123075516280934,0.5373497346441769,0.7458332083077169
Trim33,-1.4861174425508363,-0.8832649197560353,0.07944914252385646
Trim66,0.027387131164340085,-0.11441637803200974,-0.6648652892780141
Ube2a,-0.9455016194829702,1.7389841573514477,0.19380495106195503
Ube2b,-1.668094092426533,-0.16543380830551083,-0.6681496406167361
Ube2e1,0.8158115310664688,-1.029999478996023,-1.2064578518370075
Ube2i,0.30962100524004327,1.1645484354064672,-0.8331908253014896
Uhrf1,-0.09840379665040369,0.011778688979399064,-1.396836836966023
Usp22,0.10653070833370526,0.26745695771559147,0.14854937656509085
Usp27x,-0.8248198893294626,-0.3370172086272483,-0.6863589879840605
Usp51,-1.5773017796271156,-0.9902115128511549,-0.2597004243647328
Wbp7,0.7122281671240603,-1.4104271273915228,-0.4026729879048212
Wdr5,2.502947859003675,-0.3321253211230091,-0.7472251117238359
Wdr82,-0.44824404740894785,0.34686938137620815,-0.22876721424347476
Whsc1,1.4069961786565512,0.575804897838537,0.016575840913281032
Whsc1l1,-1.781502268259915,1.2620327172589452,0.22955476228746546
Zmynd11,-1.3724765932526928,-0.6485950555108053,-0.738869889665736
Zmynd8,1.858048229341583,0.9832156119783013,1.3749340395834726
