Well,GeoMean BV605-A - PD-1 of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A - Tim3 of Amet+GFP+
B02,2226.68385804608,859.755741173199,46.875,169.112438365317
B03,2709.99853514247,821.829289834104,40.5976300875837,129.148900336693
B04,3697.81001901787,2585.50827617336,67.0984455958549,426.626951249939
B05,2338.98836326233,1109.43935838605,33.291058972733,88.8433163731439
B06,3852.62811750443,2380.0548656239,53.9246467817896,223.447420891082
B07,4326.26330397749,2230.25582417241,57.6839038601602,296.953386293144
B08,4397.53284723686,2399.31201590835,67.8622668579627,462.758725450951
B09,3934.41984190715,2293.45530857959,52.5659824046921,235.337049456362
B10,4263.58188544742,1794.13700232722,58.6988304093567,291.719671178265
B11,2659.25716240404,1870.738368317,53.7459283387622,253.108027291963
C02,3358.24230286693,1496.31144953799,61.5515288788222,313.987808950923
C03,2615.50982269384,1132.8864565384,45.3585325180656,142.897913598503
C04,4396.56365362285,1874.22518611698,38.7741046831956,109.119177253438
C05,3574.61599181898,1758.81342614256,47.2361809045226,154.431367466861
C06,3339.47445122887,1549.09998718198,55.3409090909091,227.252220863932
C07,2773.73001611821,1147.31671934028,77.7777777777778,615.18128950784
C08,3504.42751531722,1725.43124813258,48.3094555873926,186.327119336726
C09,3046.4609133006,991.841022684206,62.5,330.165232822005
C10,3239.20538678663,1645.22576752105,47.2828412494651,160.187254256321
C11,3160.23814260268,1919.91832067614,59.1088550479413,280.745652570308
D02,4846.33023865962,2314.99404645484,50.6375227686703,192.643025343757
D03,4040.59591634273,2153.84977655237,48.8192771084337,178.294399209738
D04,4735.82776695625,1933.32860483355,51.6339869281046,209.530994535524
D05,722.391148732343,339.73898827472,11.7647058823529,48.9673877295776
D06,3681.92824798908,1904.87399577761,52.0801232665639,207.423341523147
D07,3500.92952004941,1958.43926531405,51.6844349680171,208.01477173973
D08,3149.04554626891,2791.64606729753,63.4920634920635,344.267692155332
D09,3497.41344157142,2124.68851166926,47.5923852183651,189.632164023845
D10,3243.18462031968,2064.0144870721,55.8643690939411,245.484267572298
D11,3681.32383277101,1967.40366982073,55.3357865685373,227.886239569236
E02,4435.70193749075,1604.2161429023,60.7142857142857,321.733336668326
E03,2778.80234688029,1524.42054886897,64.2857142857143,360.420365935219
E04,4553.3961702431,2020.38253309177,59.4309799789252,315.833692607675
E05,4912.36940459558,2624.78491898039,59.4545454545455,303.454292339688
E06,4403.15529295167,1818.57566749003,64.8892905558066,384.778014410824
E07,3785.60612799248,1657.54910196979,59.8484848484849,303.301145641728
E08,3751.14100653771,2336.31286629883,57.5494071146245,305.312743538655
E09,4204.11633501171,1779.02329839663,59.3918918918919,309.01505658942
E10,1752.05685885713,308.273469833112,37.5,62.937084691566
E11,3333.50547213605,1713.37449847772,63.8671875,325.590590309893
F02,3217.14850949207,1379.00193495426,56.8662764520486,263.120120148967
F03,3980.8372186464,1573.34592032967,47.8880407124682,186.826109514958
F04,4601.06234922409,2257.50221308677,60.5394605394605,369.07182187967
F05,4169.24379839995,1438.65929359793,55.125284738041,265.64527536736
F06,3796.13525380432,1777.82648465498,52.8641571194763,212.325644740322
F07,4689.83396537887,2216.91265060351,62.9948364888124,369.574324381105
F08,3553.01153118348,1674.59057024074,56.5947242206235,262.291947957359
F09,3791.55443976541,2046.86437415366,53.1961792799412,220.899780133702
F10,2982.23161205092,1854.35371743394,62.826899128269,344.984902291956
F11,3509.69629724483,1690.8170211132,65.6597067969791,430.708069830287
G02,3980.65976279554,1352.86995935384,55.8510638297872,228.247706999745
G03,3936.05545868352,880.035556599007,49.6648044692737,196.153443169973
G04,2015.20573124309,562.728546703524,39.6907216494845,106.603979669073
G05,3344.90597887031,1864.98042618019,47.6890756302521,166.683541429549
G06,2314.73376467562,913.77524021944,42.5904977375566,131.397249732278
G07,3835.18810691623,1713.30354654759,55.2094522019334,234.523649008737
G08,4190.06384319163,1876.46830465513,49.7290788681517,189.549677874013
G09,3478.93828839095,1953.73186969869,57.7663068981699,285.23481854981
G10,4096.69995961042,1962.51152081322,55.6246115599751,285.382429410847
G11,2758.43801367133,1174.43394196245,53.5896429972538,220.559200903186
