"Experiment: 10U p2","Analysis: Analysis 2","User: Admin","Plate: 20","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:30:35 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",13777,3256,2262,555,278.094553513035,2794.53516614186,2587.25781429179,900.836130885089,1893.25210489287,1915.60679396703,5.77395577395578,49.5579133510168,253.424657534247,39.4594594594595,28.8872364154666,200.987792627473,120.128581220029
"B03","Sample",17913,4084,2690,699,433.053783218695,4000.63682971143,3166.58207359069,597.749188748366,1312.35430531722,1667.63530127675,11.5328109696376,59.9256505576208,172.592592592593,57.9399141630901,40.9659752135208,317.811240644093,284.016637793699
"B04","Sample",18562,1370,889,1717,565.858519664485,6039.48094161334,2976.35751908378,1128.92233174006,1878.76834055976,2437.85159748155,4.08759124087591,41.3948256467942,159.57249070632,62.6674432149097,26.7966805778214,148.15934926297,382.317103190131
"B05","Sample",17369,2629,2056,1036,395.830654283126,3662.66694513083,3056.36735084177,662.649761199687,1859.12492719888,1662.71061051319,10.1939901103081,56.3715953307393,215.384615384615,46.4285714285714,34.7765565996432,262.686837276676,161.053356529828
"B06","Sample",17692,3040,2283,1370,363.480075165048,3231.11096059771,2756.99076797812,963.257977762794,1932.01387319607,1600.5872764249,9.53947368421053,56.1103810775296,220.257234726688,45.4014598540146,34.6504997952982,255.145144393823,157.814771877833
"B07","Sample",17699,3836,2659,721,284.767731349305,1892.77066492837,2557.27933941288,613.724735230974,1436.46303156667,1602.34598797937,5.9436913451512,52.4633320797292,219.148936170213,45.631067961165,27.1870203628936,235.507054185803,173.177843920057
"B08","Sample",17322,2161,1500,1274,384.195966182269,3304.66920016246,2840.96781550962,905.694503641012,1828.10186886658,1715.15999057084,11.3836186950486,58,187.352941176471,53.3751962323391,38.2601951410401,278.387488828048,234.377351544678
"B09","Sample",14761,1968,1188,1090,580.029631066612,4415.54842016106,3216.97642023817,647.781340279584,973.098377154177,1492.50314593817,3.91260162601626,45.7912457912458,219.315895372233,45.5963302752294,25.0802875213026,142.457204584997,164.554008935307
"B10","Sample",17672,3736,3102,708,334.266324033185,3676.00936249887,3301.69454783352,644.546730155737,1406.95858049815,1515.03863796374,6.12955032119914,52.0954223081883,260.294117647059,38.4180790960452,27.6591674698879,219.009695081948,113.340695190385
"B11","Sample",18153,4533,3227,367,344.800755378003,3139.65438623418,2544.66359635164,670.601803493389,1276.61286723852,967.199049656077,7.74321641297154,53.6101642392315,273.880597014925,36.5122615803815,30.7095409293495,222.530456616519,92.726600002968
"C02","Sample",14663,3020,1572,979,397.280304106251,3897.92905155712,3431.40217551043,1109.01428885793,1897.66434570684,1406.46439152178,9.20529801324503,55.2162849872774,252.319587628866,39.632277834525,34.9846150053747,239.344740036637,116.522030201626
"C03","Sample",18031,3619,2517,888,368.736779301657,3205.08019433865,2961.88886742663,601.103563600768,1222.99853072144,1276.05413292552,5.69218016026527,43.4644417957886,241.304347826087,41.4414414414414,28.9189286250769,144.684266895792,133.99489630726
"C04","Sample",15540,3247,2541,614,294.79175182171,3108.25430366437,2454.21035230135,696.999771166421,1428.31613691348,825.450086952492,5.91315060055436,51.5151515151515,290.995260663507,34.3648208469055,27.7888430096997,210.034674653526,86.1106595003766
"C05","Sample",16863,1661,1375,2019,612.064627996177,4204.13005133379,3135.13840677738,1230.30898783404,1708.21365621502,1147.21779505401,13.1246237206502,53.3818181818182,276.196990424077,36.2060425953442,43.6898769401978,217.92520368494,99.5779959475966
"C06","Sample",19843,3995,2661,1211,241.694064148038,3237.96889553363,3243.52829784193,682.754001209575,1207.67243453951,1186.44548604304,6.20775969962453,42.1270199173243,280.974477958237,35.5904211395541,25.7312401610843,132.500810995553,92.7694073263011
"C07","Sample",19528,1192,1302,3068,326.101852586093,3763.47212060878,3281.8478123242,809.59503366244,1276.08157306511,1336.96860317488,3.02013422818792,36.5591397849462,247.020933977456,40.4823989569752,24.8464785024256,100.813955791795,115.437384877819
"C08","Sample",17721,2410,2544,1321,299.532795228846,3528.50983143929,2865.92385196021,604.430560211928,1243.82171498108,1098.71870711468,4.35684647302905,42.4528301886792,305.787037037037,32.7024981074943,25.1817117151437,132.2731724926,76.4180498682649
"C09","Sample",16028,1506,1781,1515,356.324778204362,3418.91130191088,3279.12690066787,780.725746727016,1448.1604365525,1292.42349905249,3.58565737051793,42.7849522740034,304.828973843058,32.8052805280528,24.0268983794613,130.566236102133,82.369692707839
"C10","Sample",21310,3286,3538,1088,301.183846124622,3241.53418447955,2819.30563617136,492.916928398922,831.34452414329,936.127455929015,5.02130249543518,42.312040700961,286.315789473684,34.9264705882353,25.6472614171585,135.78704088383,92.0453202185008
"C11","Sample",21806,2358,2710,2369,348.161542600168,2738.1042842228,2972.11522307304,618.56600130828,896.095511534912,879.292050353256,3.85920271416455,35.7933579335793,321.875,31.0679611650485,23.3641923282,98.1335457639247,74.9723379100912
"D02","Sample",15274,2685,2167,1013,398.323451568932,3811.91447835339,3322.98855698269,746.836737027539,1402.48775829011,1239.92605204339,6.59217877094972,46.7928011075219,286.158192090395,34.9457058242843,28.0522878686057,152.52528316506,90.701467967285
"D03","Sample",17286,2534,2778,1246,312.579560005001,4301.60775296953,3660.64373200521,882.771359378367,1979.85010098373,1597.10419825196,8.16890292028414,52.3398128149748,254.285714285714,39.3258426966292,28.3548130904289,213.437376417843,112.73341876296
"D04","Sample",17646,3513,3107,906,256.942837562442,3576.23530197605,3174.78118016202,927.253799211283,1760.57762517215,1246.9954389136,7.99886137204668,50.402317347924,271.25748502994,36.8653421633554,30.9351643932757,189.374066267557,95.8760916190852
"D05","Sample",16758,2719,3034,1169,290.824345216015,3955.30655677167,3360.12234996237,843.236048384164,1864.1253782584,1721.35644700401,4.89150422949614,46.044825313118,297.455470737913,33.6184773310522,23.6630760714555,134.682019021643,80.8363933900059
"D06","Sample",16115,2685,2829,919,281.71452310895,2955.28131994843,3436.52000311701,800.093336656626,1662.22623471159,1640.80331275612,3.7243947858473,35.807705903146,256.703910614525,38.9553862894451,20.5061070752812,95.595160761953,103.102985929398
"D07","Sample",20203,2511,2811,1674,445.019963196858,3979.8027277673,3346.45082939167,899.461100263987,1674.50796896175,1518.28510564259,3.86300278773397,43.6143721095695,238.461538461538,41.9354838709677,23.2700694769656,148.846348601149,125.164143896357
"D08","Sample",21801,3259,3192,1850,306.876911369579,3989.97435127097,4325.2409344865,697.938649162863,1344.46446011767,2123.23226005564,5.12427124884934,44.4235588972431,246.010638297872,40.6486486486487,24.7264386448584,140.03760323292,112.630310721723
"D09","Sample",19528,3799,3176,1225,297.505289518149,3128.60715248192,3204.72306423882,748.318873224626,1476.21149357247,1296.36433812849,3.42195314556462,38.2241813602015,293.062200956938,34.1224489795918,22.9038669230297,111.134110204236,80.4878781469215
"D10","Sample",20662,2794,3379,1370,301.950932513254,3667.61600469109,3539.24050461556,625.778883502025,1304.42831758173,1328.97788966967,5.90551181102362,48.5646641018053,257.03564727955,38.9051094890511,25.2986311682588,175.143932999002,111.439904684599
"D11","Sample",22330,1684,2203,3125,351.869022961845,3193.23772394712,4248.34934761173,870.997721242829,1549.04595106923,1616.7986341564,4.75059382422803,50.7035860190649,235.316265060241,42.496,25.2073543868789,199.547453203885,129.114857600823
"E02","Sample",17811,1991,1722,1865,294.302927445214,3741.48204755442,3243.50045195423,598.666679402457,1422.56180120917,1482.57029929996,6.37870416875942,47.9094076655052,217.619603267211,45.9517426273458,28.8408059400184,174.277986768953,159.639848805188
"E03","Sample",17993,3057,3129,1120,297.741634301699,3286.88978941035,3105.45576327733,599.7772725692,1265.81393319858,1415.90468094394,4.28524697415767,37.392138063279,262.295081967213,38.125,21.8974786571743,94.4195010287866,115.673088169898
