Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - LAG3 of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,294.282923851921,841.696932939932,8.32044540674296,33.3842800000237
B03,353.795661176702,405.873070296492,3.41708542713568,24.4972142957746
B04,307.56329428228,731.713212255801,10.3428892636313,36.3875531268044
B05,273.553466048209,666.278043128404,2.56058527663466,25.1350217013027
B06,378.598800251963,910.797375321489,8.38831291234684,34.743024597161
B07,242.292488266207,524.735815303406,6.39156065777226,27.3989577852019
B08,346.921424310207,696.321103358159,17.3440893577412,50.8455350095563
B09,326.399535294236,389.780262440288,4.7448736289938,25.7864795882465
B10,260.130936901278,620.859907105666,10.0981767180926,34.6662021800243
B11,351.675822055397,741.978144166724,5.19434628975265,29.6397560904531
C02,313.640863428069,884.499528808354,7.39357729648992,28.829850019546
C03,364.758641399374,1019.48369868692,6.79384203480589,27.5750764040626
C04,301.304958738283,929.281335986987,7.24848484848485,27.6185538868956
C05,191.813120433808,576.503683343956,3.32419465387252,25.3028562701072
C06,258.806593563033,622.86513526131,5.1063829787234,24.4752258123627
C07,266.360162404296,596.855334057872,6.9713400464756,31.1692429780405
C08,248.737747707391,422.769218513392,4.85871812543074,24.2603517297189
C09,286.21192974501,586.357176621977,5.11770726714432,25.6939307897039
C10,427.201636797555,627.518059323898,7.95568982880161,31.829787277613
C11,362.691724945372,792.543852748184,7.54812563323202,29.4957240549933
D02,330.659444015743,723.333964415561,6.25407166123779,25.1274207003692
D03,324.685881673954,634.408219536387,7.2337575351641,28.2825005292343
D04,302.009833495576,488.69394358812,5.13535031847134,29.0854579845389
D05,297.652295020641,487.575779802596,3.41040462427746,24.7390580387722
D06,319.28805457995,1007.43740616126,7.81200381073357,29.5858778581138
D07,189.848379147186,1965.83052939422,13.0208333333333,59.8350168225404
D08,451.136643103873,845.349234151595,3.41158059467919,19.5735524513814
D09,208.008654215341,588.780724124307,5.37465672812868,24.4653653659926
D10,287.025769816088,615.038614561798,6.720045753503,27.4590163564483
D11,332.425070321861,681.889515241537,7.6734693877551,29.9046752733568
E02,377.148106828577,713.999014726466,7.18367346938776,28.6552000436697
E03,251.582961877425,1013.9360060875,2.1955044432828,25.0084131424736
E04,274.65904111045,1204.81619812618,9.08594815825375,31.3743299650153
E05,383.877414651517,1192.74881167477,5.54089709762533,23.3389878359237
E06,324.773725742217,954.989447077787,9.504,32.2376810631411
E07,272.896306904468,677.881473076451,7.29319627998042,25.7289440853924
E08,329.742328236644,727.520531299692,9.00670712232514,30.7948933595706
E09,136.895675043074,246.979725524508,4.62601381796335,26.2701092097128
E10,289.43674395934,706.015348189405,5.23300229182582,25.7636867953418
E11,571.230468676843,1033.1699395789,31.25,94.373007395533
F02,364.785312525812,757.75642606636,5.29488859764089,26.5806215429071
F03,399.43409345013,1123.12578618909,9.62025316455696,35.036496454232
F04,270.09777165841,705.807167650197,8.88389993585632,32.2841524809969
F05,219.141531491126,498.552664385356,8.80056777856636,32.0979323430247
F06,338.792643487855,944.524629587995,12.3121202430445,38.8504013861485
F07,215.563136930034,609.7911064541,8.40134421507441,33.5981251649414
F08,240.558005774509,665.460011643868,2.45208568207441,20.6474799906685
F09,328.255847247379,827.879501691571,4.82912332838039,24.7504321585722
F10,312.747341264054,700.97697166899,8.00284967941107,29.10207633768
F11,272.173843511364,575.010631594885,2.71528316524438,20.2880742341129
G02,405.889573205538,686.357814661928,3.27494287890328,23.0486715389374
G03,385.697936303745,747.812924374135,7.16886026323159,30.2324886162962
G04,398.785351846969,828.88412231204,6.98621553884712,26.746419972721
G05,302.850289422593,692.850302394469,7.78479110309588,28.1953257511259
G06,247.137004598373,540.921845377075,6.74255691768827,29.3633485531598
G07,294.753506103201,596.606398213554,7.15590742996346,28.7683396285055
G08,271.992707826954,470.580273947301,6.04274134119381,25.1148067470077
G09,240.928175758574,346.90619611325,1.94029850746269,25.5923148596189
G10,336.74861598266,721.183763911304,7.30727073438071,28.4703448004968
G11,284.967174253266,788.804684668807,4.41176470588235,25.9723395538601
