"Experiment: 10U p2","Analysis: Analysis 2","User: Admin","Plate: 18","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:29:09 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",10155,1824,992,364,233.047394272076,2226.68385804608,1938.43971037361,372.710754090758,859.755741173199,649.032456341038,5.09868421052632,46.875,325,30.7692307692308,24.853979969376,169.112438365317,77.7956257526951
"B03","Sample",11199,2829,1941,295,252.053668628649,2709.99853514247,2561.45484986651,485.229657114399,821.829289834104,882.376817507394,6.53941322021916,40.5976300875837,304.123711340206,32.8813559322034,27.4717743990553,129.148900336693,78.4890731772159
"B04","Sample",13035,606,386,1481,479.80779213051,3697.81001901787,3479.07662576164,1044.87093972835,2585.50827617336,1935.20034307277,12.5412541254125,67.0984455958549,208.591549295775,47.9405806887238,42.6409935704966,426.626951249939,167.939829197526
"B05","Sample",12589,2640,1577,519,247.908224142337,2338.98836326233,2014.16273166128,562.632461918637,1109.43935838605,983.299763845726,4.58333333333333,33.291058972733,256.930693069307,38.9210019267823,25.4297324089353,88.8433163731439,94.9416856552351
"B06","Sample",11476,1843,1274,679,357.511771639887,3852.62811750443,3373.07830425976,821.135406843378,2380.0548656239,1759.65834904604,9.49538795442214,53.9246467817896,280.578512396694,35.640648011782,32.4840548348403,223.447420891082,88.7348780896017
"B07","Sample",15785,2212,1373,1544,399.611941458944,4326.26330397749,3797.15585864014,852.114760859518,2230.25582417241,2098.91419334101,10.0361663652803,57.6839038601602,209.782608695652,47.6683937823834,35.236758685908,296.953386293144,174.471680306176
"B08","Sample",13818,2604,1394,869,529.111320180975,4397.53284723686,3537.35865310831,1222.28705124209,2399.31201590835,2020.54499581753,26.9201228878648,67.8622668579627,201.157407407407,49.7123130034522,73.6643455848902,462.758725450951,175.530204721763
"B09","Sample",12090,1568,1364,851,362.032833325722,3934.41984190715,3173.49763353513,793.098721370411,2293.45530857959,1735.49587356709,6.25,52.5659824046921,211.166253101737,47.3560517038778,31.2054167619984,235.337049456362,164.802950788553
"B10","Sample",12680,3149,1368,715,419.601213991839,4263.58188544742,2981.16021349638,808.515276934455,1794.13700232722,1573.0505676119,14.5442997777072,58.6988304093567,239.93288590604,41.6783216783217,45.5963272809686,291.719671178265,135.075631259249
"B11","Sample",9487,1955,1535,369,302.826943703459,2659.25716240404,2500.46038726494,624.466665934184,1870.738368317,1748.33280604614,7.31457800511509,53.7459283387622,300,33.3333333333333,33.2289772647451,253.108027291963,96.9189040280791
"C02","Sample",13994,2293,1766,1009,508.32872790386,3358.24230286693,3798.47079235149,1100.26826962819,1496.31144953799,1246.51758766619,17.1391190580026,61.5515288788222,318.296529968454,31.4172447968285,50.494578904502,313.987808950923,78.1013926601212
"C03","Sample",12848,3040,1799,477,295.209943437338,2615.50982269384,2446.07765495787,625.398541159659,1132.8864565384,834.112115469597,4.90131578947368,45.3585325180656,345.652173913043,28.9308176100629,25.8151989009539,142.897913598503,59.1524244744129
"C04","Sample",16109,1257,1452,2039,401.019991384892,4396.56365362285,3522.05443724961,835.40970607369,1874.22518611698,1601.34078870465,2.70485282418457,38.7741046831956,262.757731958763,38.05787150564,21.259128074257,109.119177253438,97.8807507679982
"C05","Sample",14374,2388,1990,814,357.743827626318,3574.61599181898,3494.85380797542,758.870753151692,1758.81342614256,1707.82128654725,6.57453936348409,47.2361809045226,264.285714285714,37.8378378378378,29.6590937328427,154.431367466861,98.3715475920812
"C06","Sample",12480,1250,880,1101,351.607566997912,3339.47445122887,2965.62705426639,856.551794676688,1549.09998718198,1750.00106340353,20.24,55.3409090909091,194.179894179894,51.4986376021798,53.701205638187,227.252220863932,202.099766548116
"C07","Sample",15585,7,9,2671,402.433652383848,2773.73001611821,3829.25605257021,227.990752382408,1147.31671934028,2107.65326167088,0,77.7777777777778,216.45056726094,46.1999251216773,34.2063632315543,615.18128950784,148.020071042961
"C08","Sample",14249,2250,1745,937,314.037954966174,3504.42751531722,3342.092919018,823.849494662679,1725.43124813258,1722.54634097882,5.77777777777778,48.3094555873926,240.25641025641,41.6221985058698,26.1987392899317,186.327119336726,126.985609711177
"C09","Sample",13356,4,8,2545,23.2771798147865,3046.4609133006,3500.76167792322,25.3050535634673,991.841022684206,1908.34482967364,0,62.5,244.47646493756,40.9037328094303,17.3709976169726,330.165232822005,119.991434192638
"C10","Sample",13417,2534,2337,689,363.907893059872,3239.20538678663,2779.53239754167,770.346683487447,1645.22576752105,1464.68363309625,5.60378847671665,47.2828412494651,256.133828996282,39.0420899854862,25.6833835485048,160.187254256321,101.687078612195
"C11","Sample",11692,2609,1773,532,272.648781602741,3160.23814260268,2988.22900100343,891.167121664907,1919.91832067614,1447.9702097416,7.89574549635876,59.1088550479413,222.594142259414,44.9248120300752,31.7901055151159,280.745652570308,128.335942604583
"D02","Sample",15509,1050,1098,1953,341.021123042954,4846.33023865962,4342.14181680043,797.321337817012,2314.99404645484,1834.86289610209,8.38095238095238,50.6375227686703,221.679909194098,45.1100870455709,29.7656929796839,192.643025343757,141.824661986552
"D03","Sample",14398,2851,2075,737,354.976171456235,4040.59591634273,3693.68070788851,915.264066583317,2153.84977655237,1779.98046948292,8.17257102770957,48.8192771084337,262.277580071174,38.1275440976934,28.4270968403341,178.294399209738,102.287953631361
"D04","Sample",12805,1978,1530,722,401.582934302523,4735.82776695625,3483.32958977364,921.839320756306,1933.32860483355,1683.805053695,6.21840242669363,51.6339869281046,288.8,34.6260387811634,24.4003962505882,209.530994535524,86.9868481159535
"D05","Sample",14001,13,17,2680,226.718384543913,722.391148732343,3886.65630760358,89.4730033009726,339.73898827472,2173.29487099619,15.3846153846154,11.7647058823529,208.074534161491,48.0597014925373,10.6230470207878,48.9673877295776,158.779973846276
"D06","Sample",12565,3240,1947,213,347.924980745965,3681.92824798908,2959.11206886981,937.756758848362,1904.87399577761,1314.46168413328,7.83950617283951,52.0801232665639,259.756097560976,38.4976525821596,28.6881687233595,207.423341523147,97.9544247477104
"D07","Sample",15225,2587,2345,770,280.088444222969,3500.92952004941,3541.32213548103,821.129432496449,1958.43926531405,1480.21399195855,8.42674913026672,51.6844349680171,290.566037735849,34.4155844155844,29.7421299598576,208.01477173973,88.936019856372
"D08","Sample",14464,1180,630,1283,382.279973587263,3149.04554626891,3390.03882603537,1217.60280693037,2791.64606729753,2445.21050469818,15.6779661016949,63.4920634920635,171.983914209115,58.1449727201871,49.1932041218477,344.267692155332,283.998058062391
"D09","Sample",14358,897,893,1481,335.773532843262,3497.41344157142,2871.60556168026,716.64454226321,2124.68851166926,1845.49540455906,5.79710144927536,47.5923852183651,258.464223385689,38.6900742741391,25.9633023685886,189.632164023845,104.33459008136
"D10","Sample",11796,2581,1799,506,254.82839415678,3243.18462031968,3169.882526095,784.688113004663,2064.0144870721,1468.56989740153,9.29872142580395,55.8643690939411,249.261083743842,40.1185770750988,32.1335709654177,245.484267572298,117.708144428887
"D11","Sample",14108,2370,2174,1005,291.500353924166,3681.32383277101,3101.78386557268,825.247638622521,1967.40366982073,1473.81886186795,8.73417721518987,55.3357865685373,218.004338394794,45.8706467661692,32.7305536678443,227.886239569236,155.107907115007
"E02","Sample",14239,2216,1176,893,333.228914331646,4435.70193749075,3290.47279004619,800.052718589507,1604.2161429023,1402.3062316529,7.85198555956679,60.7142857142857,213.126491646778,46.9204927211646,30.060722853794,321.733336668326,158.315893779795
"E03","Sample",13296,15,14,1952,214.765261152966,2778.80234688029,2231.11733632352,376.93589959011,1524.42054886897,856.202391818818,6.66666666666667,64.2857142857143,257.859973579921,38.780737704918,27.1507685834574,360.420365935219,112.659448718913
"E04","Sample",18305,2222,1898,1574,407.79189191523,4553.3961702431,3805.7525161279,969.337516430306,2020.38253309177,1776.64546841379,11.8811881188119,59.4309799789252,242.526964560863,41.2325285895807,36.6706884449288,315.833692607675,128.881260491508
"E05","Sample",14726,1385,1100,1459,465.309551248093,4912.36940459558,3856.30254456906,1128.81828604965,2624.78491898039,1740.74163079575,12.7075812274368,59.4545454545455,208.726752503577,47.9095270733379,37.0764143600497,303.454292339688,172.69635355354
"E06","Sample",18912,4411,2213,668,470.179435164138,4403.15529295167,2685.43055257143,987.112770391302,1818.57566749003,1242.91895029577,13.2396282022217,64.8892905558066,217.589576547231,45.9580838323353,40.3247225367859,384.778014410824,172.772592834392
"E07","Sample",14690,2091,1980,931,357.481612732559,3785.60612799248,3011.55174535625,929.851887976737,1657.54910196979,1213.08537896998,11.4299378287901,59.8484848484849,257.182320441989,38.8829215896885,39.2034155432528,303.301145641728,112.946744731742
"E08","Sample",14743,2334,1265,912,248.667126775403,3751.14100653771,3000.32061756451,883.569766268637,2336.31286629883,1442.5714587973,8.48329048843188,57.5494071146245,247.154471544715,40.4605263157895,32.1091379303316,305.312743538655,120.142017678869
"E09","Sample",16024,3002,1480,716,490.241114338787,4204.11633501171,3076.9939194501,900.069945163934,1779.02329839663,1573.25695355597,13.8241172551632,59.3918918918919,183.589743589744,54.4692737430168,39.8722492839744,309.01505658942,242.26550268024
"E10","Sample",15284,2,8,1849,788.004813596503,1752.05685885713,2981.60493370396,345.726152779579,308.273469833112,1735.5603214704,50,37.5,174.76370510397,57.2201189832342,32.1345761049576,62.937084691566,278.31044232123
"E11","Sample",17824,504,512,2416,301.553510297613,3333.50547213605,3481.20564030307,701.17108111385,1713.37449847772,1869.83981607184,9.52380952380952,63.8671875,161.497326203209,61.9205298013245,31.6317683348532,325.590590309893,344.629405694478
"F02","Sample",17019,5393,2221,348,304.477440053513,3217.14850949207,3371.78612129673,780.78466073668,1379.00193495426,1283.91962438079,14.0737993695531,56.8662764520486,214.814814814815,46.551724137931,41.5836538176535,263.120120148967,160.902120271369
"F03","Sample",14131,3475,1965,368,329.89665301607,3980.8372186464,2730.30083102248,765.769816460855,1573.34592032967,1191.86838186466,6.67625899280576,47.8880407124682,225.766871165644,44.2934782608696,26.029795763929,186.826109514958,137.901798632227
"F04","Sample",16462,1407,1001,1606,328.131042113162,4601.06234922409,3531.34794259681,1088.60457859383,2257.50221308677,1600.06106416224,12.864250177683,60.5394605394605,190.510083036773,52.4906600249066,40.3645147963794,369.07182187967,227.289214740536
"F05","Sample",16622,2703,1756,717,361.389189035996,4169.24379839995,2560.98498910986,904.862998417908,1438.65929359793,1124.12709761835,6.91823899371069,55.125284738041,226.898734177215,44.0725244072524,33.6929614530875,265.64527536736,151.13782680721
"F06","Sample",15725,1512,1222,1564,296.867439524765,3796.13525380432,3084.90753697203,921.117577575364,1777.82648465498,1408.62599173475,6.48148148148148,52.8641571194763,240.615384615385,41.5601023017903,29.9669999999933,212.325644740322,130.901206016415
"F07","Sample",15197,1579,1162,1382,446.523228177001,4689.83396537887,3141.69083653901,1159.93715331736,2216.91265060351,1497.6059147519,12.4129195693477,62.9948364888124,217.295597484277,46.0202604920405,44.0066391213375,369.574324381105,163.376478376761
"F08","Sample",14178,2477,1251,694,244.745862270256,3553.01153118348,2965.65708212469,737.46468582771,1674.59057024074,1293.4296912314,11.1021396851029,56.5947242206235,216.19937694704,46.2536023054755,34.4188146971733,262.291947957359,146.363895806466
"F09","Sample",16191,2285,1361,1066,298.787918272312,3791.55443976541,2969.43883044699,859.310938789345,2046.86437415366,1424.02577190176,8.00875273522976,53.1961792799412,200,50,30.2959749718714,220.899780133702,171.521915654241
"F10","Sample",14586,2584,1606,632,287.659851542195,2982.23161205092,2965.26390964333,821.963715759137,1854.35371743394,1620.96905581935,10.2941176470588,62.826899128269,209.271523178808,47.7848101265823,34.9807322386112,344.984902291956,168.416921188314
"F11","Sample",19311,4852,2251,522,355.686735659598,3509.69629724483,2394.40426622788,684.661375139765,1690.8170211132,933.955269777822,14.921681780709,65.6597067969791,248.571428571429,40.2298850574713,46.1834130964132,430.708069830287,124.986498035522
"G02","Sample",11530,994,1128,1073,369.047874283595,3980.65976279554,2763.39406976867,994.182826522215,1352.86995935384,1122.36750961997,6.63983903420523,55.8510638297872,207.543520309478,48.1826654240447,26.5097982253099,228.247706999745,181.377674611734
"G03","Sample",12614,2865,1790,494,353.012905083386,3936.05545868352,3629.44770211623,556.836358655289,880.035556599007,1255.22601263314,6.03839441535777,49.6648044692737,262.765957446809,38.0566801619433,26.5772214472812,196.153443169973,114.733764393552
"G04","Sample",12083,2645,1940,546,194.531907016779,2015.20573124309,1770.34652614669,399.463327485911,562.728546703524,564.933304281532,4.68809073724008,39.6907216494845,426.5625,23.4432234432234,24.0761574155332,106.603979669073,47.1663172327161
"G05","Sample",15339,1208,1428,1799,331.423514591702,3344.90597887031,2964.37461370078,1137.07316637381,1864.98042618019,1735.19532550909,4.22185430463576,47.6890756302521,302.861952861953,33.0183435241801,24.1314694328821,166.683541429549,84.171918838894
"G06","Sample",13229,1733,1768,847,235.523172011113,2314.73376467562,2122.73700206846,560.969925016794,913.77524021944,937.605285527562,4.03923831506059,42.5904977375566,275.895765472313,36.245572609209,24.6867426951167,131.397249732278,109.359126754077
"G07","Sample",12390,2393,1862,528,351.546079490255,3835.18810691623,2934.44933106408,1134.95239694796,1713.30354654759,1098.27407516494,7.85624738821563,55.2094522019334,303.448275862069,32.9545454545455,34.1571882585262,234.523649008737,81.6192641530444
