"Experiment: 10U p2","Analysis: Analysis 2","User: Admin","Plate: 17","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:28:31 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",16566,4144,2031,753,274.505888431033,2947.85188927058,2316.44462703281,623.844339727125,1224.96424059233,1141.93354647901,14.0444015444015,54.5544066962088,241.346153846154,41.4342629482072,41.9263803135693,237.645920758902,132.994175914342
"B03","Sample",15204,3189,2231,760,242.400259593027,3348.82441824089,2765.27423992688,434.682072333501,1227.00641327234,1499.33849854076,4.13922859830668,33.7516808606006,215.909090909091,46.3157894736842,21.8606176160105,88.2563174556214,147.161521648161
"B04","Sample",15372,3656,1598,726,498.984216367748,4404.45091858104,2619.90072466957,762.421538880009,1699.04373102815,1435.90763178736,10.2297592997812,52.0025031289111,220,45.4545454545455,34.5166262340501,212.627259413055,163.808007090895
"B05","Sample",19123,1163,879,2658,376.131182254024,4295.4040945868,3407.51851887451,897.827447468184,2366.75141569196,2008.31172167549,11.0920034393809,60.6370875995449,198.358208955224,50.4138449962378,39.1834548520992,328.071621288578,194.720395455979
"B06","Sample",17791,3369,2143,1058,324.338645998671,3249.53073007204,3170.07114089206,707.230695926975,1647.2415395781,1383.24879314456,10.2404274265361,56.0895940270649,219.502074688797,45.5576559546314,33.0852694011173,264.808812521419,159.882613509003
"B07","Sample",17220,2882,1553,1211,312.752420682816,3367.07766945344,3163.6530333668,836.704718950884,2202.37318022303,1692.87303432353,6.38445523941707,55.6986477784932,217.414721723519,45.9950454170107,28.726019325896,243.64023045115,159.314950851964
"B08","Sample",15567,2194,1198,876,403.920277432549,3947.85506703468,2560.94630136193,1269.72574623837,2878.72519959188,1932.42116926747,9.25250683682771,53.5893155258765,206.117647058824,48.5159817351598,34.4278368302194,228.866211185383,182.906245600454
"B09","Sample",20660,4750,1924,1096,323.415829938705,2602.25979838452,3350.52217844776,886.4476001335,2260.90530842321,2157.98776354146,8.88421052631579,54.2619542619543,190.940766550523,52.3722627737226,31.7116502782742,245.021336993528,226.311021333306
"B10","Sample",18245,3860,2024,971,353.679213693069,3311.82097741863,2472.01574676752,703.116408300438,1945.16462033891,1500.40238842288,10.8290155440415,52.5691699604743,246.446700507614,40.5767250257467,32.9583765518057,211.00390462744,112.252307903832
"B11","Sample",17359,5260,1812,715,269.780076203775,2938.43962013024,3588.30584560491,608.415565638067,1654.42318915196,1987.54436060594,8.66920152091255,53.6975717439294,201.977401129944,49.5104895104895,33.5021118502433,242.092536189681,197.846571732197
"C02","Sample",14378,2867,2456,658,378.967981323874,4649.2478195956,3605.41985171635,1013.54968759317,2195.5964750563,1579.05580799561,9.45238925706313,52.4022801302932,208.888888888889,47.8723404255319,35.2077930031106,211.992700597553,163.440383467395
