Plate,Well,GeoMean
15,B02,490.329725170742
15,B03,451.801398937621
15,B04,126.075986016582
15,B05,149.591087847393
15,B06,182.491805287269
15,B07,223.347990769142
15,B08,205.04638838591
15,B09,270.969772887263
15,B10,184.56041714544
15,B11,291.750030117101
15,C02,135.339306903907
15,C03,232.292476113584
15,C04,529.633472550583
15,C05,170.900562639185
15,C06,515.413960162715
15,C07,178.130545388865
15,C08,365.951772800902
15,C09,170.519333880592
15,C10,388.677101182894
15,C11,788.217468886073
15,D02,265.659053229251
15,D03,296.794634475184
15,D04,524.185748830942
15,D05,169.86503017884
15,D06,203.7162675371
15,D07,182.411314331338
15,D08,164.589392934633
15,D09,402.389941921624
15,D10,1063.07876238694
15,D11,133.903196524555
15,E02,239.779592610286
15,E03,323.546978357757
15,E04,396.855944582389
15,E05,135.350302643722
15,E06,381.78118193066
15,E07,156.579756903259
15,E08,313.420827611411
15,E09,263.000580419022
15,E10,233.91551475421
15,E11,94.184100760754
15,F02,216.453156447714
15,F03,274.169648376699
15,F04,172.255810203569
15,F05,342.484718249571
15,F06,162.221437271885
15,F07,173.46470018162
15,F08,445.969441853408
15,F09,175.666101247091
15,F10,241.335350819445
15,F11,543.84069833568
15,G02,318.504846530165
15,G03,221.308743208021
15,G04,239.436067268778
15,G05,230.281531825122
15,G06,235.020853523348
15,G07,177.309434982924
15,G08,25.9434606455138
15,G09,196.972770895822
15,G10,161.26817399015
15,G11,216.96090495706
16,B02,283.262910783598
16,B03,730.184840011389
16,B04,185.353056357098
16,B05,970.513096039591
16,B06,342.673327981845
16,B07,287.826743615122
16,B08,122.272338700877
16,B09,350.065525305885
16,B10,374.521810711514
16,B11,160.794319110924
16,C02,317.65923061221
16,C03,309.110311536737
16,C04,234.249150440782
16,C05,620.470558426453
16,C06,230.262410964155
16,C07,150.003968670274
16,C08,210.301641869096
16,C09,220.310143703596
16,C10,299.533255210514
16,C11,170.990982158964
16,D02,579.427408423755
16,D03,263.415610302807
16,D04,533.762529898593
16,D05,300.345254941977
16,D06,296.255583291798
16,D07,1298.44877951184
16,D08,288.784110745982
16,D09,689.945028864217
16,D10,301.414283194889
16,D11,125.758274003982
16,E02,281.414126175658
16,E03,1297.65077385817
16,E04,318.245868604041
16,E05,166.918605726848
16,E06,132.467390289992
16,E07,160.130253161394
16,E08,97.5216335949404
16,E09,414.017431163276
16,E10,209.194630859679
16,E11,135.85286021954
16,F02,405.375974559857
16,F03,216.937937138272
16,F04,464.137853730306
16,F05,233.300255462429
16,F06,202.598999361376
16,F07,176.736645416372
16,F08,394.322823333243
16,F09,226.375033387866
16,F10,227.13293479913
16,F11,458.617784907843
16,G02,230.049912034943
16,G03,239.149426584688
16,G04,186.477055868738
16,G05,209.935069337112
