"Experiment: 100U panel2","Analysis: Analysis 1","User: Admin","Plate: 8","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:59:13 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"C02","Sample",37009,6990,2682,2280,582.103453935437,1064.54531510501,1132.59620982005,2224.42485711412,3003.69421924075,2763.77083631667,75.2646638054363,93.8478747203579,110.625909752547,90.3947368421053,733.31420432323,1941.23817749473,1394.43747774693
"C03","Sample",39560,13324,6580,1050,555.380731773126,1093.19254300873,1298.62142927189,2829.39527507865,3666.2669955035,3262.51275416645,65.2957069948964,91.8693009118541,109.147609147609,91.6190476190476,471.525063003469,1768.1814598874,1741.72875903978
"C04","Sample",36971,10394,3121,1820,609.781485008767,2117.51057306632,1394.72744466455,2600.74956794413,4192.36036561299,3791.59715587307,55.5897633249952,87.632169176546,108.851674641148,91.8681318681319,296.378867544988,1325.8959471044,1689.46139972176
"C05","Sample",39470,10351,5283,2365,405.652278183028,1351.18841466206,1374.53005947963,2523.91399701405,3349.22392451948,2821.23310406079,56.2940778668728,88.0749574105622,110.980760206476,90.1057082452431,314.634710270087,1304.62624642138,1405.77188187643
"C06","Sample",42728,64,62,6013,769.55141489363,2571.832189272,1568.91199876915,1743.01941211526,3293.86686002509,4158.88724128986,32.8125,79.0322580645161,108.147482014388,92.466322966905,133.994866222283,846.438602279689,1634.14318965586
"C07","Sample",40357,10188,5233,2579,595.909244945288,1890.8082555556,1661.21130232915,2689.32153619325,3816.88829343387,3790.48178493458,55.8107577542207,89.4133384291993,109.651360544218,91.1981388134936,304.881130245178,1460.26219946226,1605.73080509488
"C08","Sample",44259,3927,1987,5226,684.228032762179,2045.97168877777,1748.49558288781,2542.02985275849,3753.49099973696,4028.01419126108,72.5490196078431,94.9672873678913,108.806995627733,91.9058553386912,611.01924450793,2101.09457513005,1615.67707016425
"C09","Sample",41210,9691,5181,2559,583.331750264338,1550.56600769161,1603.26507728924,2867.07662770184,3987.14430509199,4111.77848990352,68.9402538437726,93.2638486778614,109.593147751606,91.2465806955842,549.310910706085,1875.79137571768,1553.62653356755
"C10","Sample",38080,8639,5075,2047,805.895117585947,1756.22625640584,1544.63761990606,3778.91297665438,4869.02320260672,3828.02338309079,74.545665007524,90.6009852216749,109.876543209877,91.0112359550562,752.75987885791,1756.61622239534,1469.95524850678
"C11","Sample",33875,4561,3192,3361,554.532844801319,1336.43045086141,1462.49978207849,2790.10073445423,3630.66701659347,3209.36218763402,66.6739750054813,90.3195488721804,109.83660130719,91.0443320440345,484.799742977583,1438.13846225411,1517.13754548377
"D02","Sample",42771,10123,3734,1894,885.737348927781,2289.87717729326,1750.59330569129,2649.5565700439,2942.74524634678,3238.91516430149,71.4807863281636,94.0278521692555,109.101382488479,91.6578669482576,540.242508288944,1987.6510823942,1587.59838609285
"D03","Sample",31960,7632,4375,1209,750.325572903765,1596.21426005736,1693.21278158451,2230.69174861398,2517.5534223215,3049.85766522112,59.3029350104822,87.0857142857143,110.310218978102,90.6534325889165,312.274418984939,1332.76854640321,1535.66695830119
"D04","Sample",43938,11802,6796,1877,884.916163671646,2363.29654930066,1655.54992329011,3581.73231833164,3793.55315024404,3700.89832259345,59.2103033384172,85.6091818716892,109.254947613504,91.5290356952584,338.386811891471,1297.43852227953,1630.01606155852
"D05","Sample",33654,7521,4485,1848,638.057863365802,1727.24890788812,1804.51357390271,3201.92354683616,3522.80874201187,3562.17682476617,57.2131365509906,85.7302118171683,113.863216266174,87.8246753246753,316.103092626978,1255.13513796564,1335.78432691657
"D06","Sample",39434,10625,8526,1302,876.984871609009,1895.85809326307,1607.07957373172,2909.61346360932,3206.9723968651,3864.25320602416,60.5364705882353,87.6026272577997,114.411247803163,87.4039938556068,347.459213809402,1436.87983229039,1328.28627306397
"D07","Sample",34115,7535,4913,1979,762.37425635163,2446.04596974941,1760.32417785326,3514.31360086622,4026.81970755564,3607.40658739063,60.4910418049104,84.9379198046,114.326978625072,87.4684183931278,349.740872253143,1147.09202872487,1257.00546472089
"D08","Sample",32408,3987,3237,3377,619.76450123783,1588.99656988077,1696.86807282395,3267.67474014538,3353.74379721362,3254.05881168083,61.8760973162779,87.3339511893729,116.730038022814,85.6677524429967,352.221020094846,1330.65933829291,1152.64232516365
"D09","Sample",43797,12641,6691,1937,600.657482949821,1283.82474758644,1933.90231201719,2660.23775491947,3209.74736746523,4020.63230213957,64.4331935764576,89.1645493947093,114.209905660377,87.5580795043882,419.834314630639,1438.22340623759,1325.99940428217
"D10","Sample",37331,5539,4383,3660,751.501943995392,2102.91815754083,2038.46096057388,3048.4263539301,3492.98798710787,4122.61161061997,63.9646145513631,88.455395847593,112.063686466626,89.2349726775956,415.105892398282,1382.56084441659,1428.17576430024
"D11","Sample",36665,9660,6369,1653,831.789564274021,2215.09808905143,1960.97595659168,3278.90263717151,3926.37086172008,3973.31357503943,63.3022774327122,87.8787878787879,111.014103425118,90.0786448880823,414.079509324534,1364.97754271674,1553.89678521409
"E02","Sample",47498,13338,6763,1175,578.042104689173,1600.60695762143,1654.92552778303,2411.97379018807,3011.8437061321,3131.03041788344,61.4334982756035,92.0153777909212,112.655800575264,88.7659574468085,371.494297212762,1721.18281754964,1505.74990651743
"E03","Sample",40577,6382,4540,3266,612.676551347661,1974.32697067375,1651.34435854567,2397.17032893594,3206.57068537798,3227.20716048726,59.5424631776872,87.6651982378854,113.758272378962,87.905695039804,329.334448460317,1271.60402842686,1294.20639595517
"E04","Sample",44293,10909,5187,1844,704.888975472142,2034.13669351527,1879.7147357384,3316.2652729098,4154.03453371731,3786.97262729742,65.267210560088,90.6111432427222,110.485320551228,90.5097613882863,427.398062008442,1685.57701679195,1562.91037571675
"E05","Sample",38780,8285,4104,2379,737.895109607956,2003.96255391303,1965.40110157414,3664.1157927832,4372.85237389943,3700.79727798265,67.4109837054919,90.4970760233918,115.150048402711,86.8432114333754,510.748178390037,1829.60053425607,1295.02482928437
"E06","Sample",39970,9291,5829,2066,637.288526800601,2332.04772792563,1845.51514921489,2407.76018718035,3515.62319193377,3979.38479000873,55.1716715100635,87.8023674729799,110.955961331901,90.1258470474347,276.163832182187,1367.25257989131,1488.06118310229
"E07","Sample",39574,4468,2631,3768,858.757171825654,2302.90233010614,1890.56591655165,2719.76739151994,3123.67356370634,3289.74341822098,65.9355416293644,84.3025465602433,116.873449131514,85.5626326963907,421.49328972146,1056.08110210127,1092.96764720943
"E08","Sample",38394,5897,4023,3346,796.000387558298,2467.00386243551,1792.97534063242,2430.89984502948,2843.13481106378,3535.18571564843,62.3537391894183,88.1680338056177,115.101479188166,86.8798565451285,359.612375193159,1355.94870381258,1223.04182735688
"E09","Sample",41646,5459,5021,3771,504.371900685609,2314.35953684591,1973.91816399162,2012.26233425165,3340.90452522598,3342.6192837214,38.4319472430848,83.0910177255527,113.996372430472,87.7220896313975,136.058119763269,1014.99793905502,1281.66857096381
"E10","Sample",40960,5751,4343,3721,871.109625178358,2146.24979768493,1897.00050907299,3018.81761861866,3073.60743446075,3770.78236473379,61.2241349330551,86.7833294957403,112.928679817906,88.5514646600376,373.18720664409,1203.59679668088,1410.15185273589
"E11","Sample",49600,6253,6928,5073,824.155814283778,2793.32673385903,1916.15083684242,2078.02294897568,2595.37520651236,3261.1072370286,47.72109387494,79.8210161662818,112.259349413587,89.0794401734674,207.761695022612,859.587980472646,1406.89340013297
"F02","Sample",40640,7658,4019,1988,678.261832860952,1628.88202436919,1538.91578158014,2449.80589550774,3232.87150610546,3240.966832374,71.2196395925829,92.361283901468,110.567296996663,90.4426559356137,559.276651637554,1879.05044370217,1512.74756366011
"F03","Sample",34688,9575,4853,1148,519.577788689085,1184.62952517074,1555.72730267656,2967.30982473631,3586.58546591489,3830.03738654222,68.5535248041775,90.3564805275088,111.456310679612,89.7212543554007,519.785657604172,1685.2407747012,1571.52814241244
"F04","Sample",43458,4933,2658,4090,831.463701004772,2364.42900089215,1588.08368387028,3247.98842612962,3998.3934653831,4243.36922703327,65.7003851611595,90.443942814146,109.622085231841,91.2224938875306,481.379684254544,1818.41126893888,1686.94949443588
"F05","Sample",42077,6847,3461,3197,927.631717859816,2296.47764480205,1683.8939435904,4075.24990826816,4499.99602976599,4180.4645819426,63.7213378121805,87.8647789656169,109.67409948542,91.1792305286206,444.921307824089,1563.68936870935,1664.49005251782
"F06","Sample",33171,9756,5274,872,688.642856398981,1948.87259530425,1694.72525229616,3084.27457261269,3874.2876385657,4055.45067360939,65.2931529315293,91.5054986727342,111.366538952746,89.7935779816514,445.607065072365,1661.32876177183,1501.47459189149
"F07","Sample",43739,8245,5103,3308,484.907998895031,1197.82827582284,1695.54033923623,2392.43432074998,2623.36345016802,3065.08385255371,56.7252880533657,89.8687046835195,112.785543811797,88.6638452237001,299.782362385901,1392.12327994291,1305.64822111682
"F08","Sample",33413,8180,4285,1328,520.700853898081,1676.29090661442,1477.65856274172,2115.15317834061,2842.63006805385,3639.30431205372,58.8997555012225,91.2718786464411,111.973018549747,89.3072289156626,325.248115756409,1564.21566467975,1376.38090192782
"F09","Sample",39644,7813,5035,2421,799.705298424831,2170.64694253857,2062.22307314323,3977.56468249271,4779.41657993592,4383.65026428426,62.7927812619992,87.9443892750745,109.945504087193,90.9541511771995,400.636525336189,1469.58926091319,1542.93296641589
"F10","Sample",43842,8000,5592,3532,837.150265745963,1857.24430767372,1928.49193319458,3802.85406589385,4173.42799893598,4164.73121827255,68.7,92.2210300429185,109.825870646766,91.0532276330691,499.885556146586,1713.01107573549,1654.73049521724
"F11","Sample",42145,6662,5238,3667,758.038671493655,2149.31889578729,1746.95855041147,2450.66430854388,2823.67681955621,3085.6388707275,65.8961272891024,90.9316533027873,113.670179789213,87.9738205617671,454.517588108812,1691.90220630191,1249.23339801028
"G02","Sample",39441,12814,2336,584,435.816974237774,1762.37331960026,1584.69051128593,1236.0463049155,2196.9721260625,2673.64188003021,63.5320742937412,90.7962328767123,107.550644567219,92.9794520547945,410.072346499556,1841.77599635609,1887.05694789375
"G03","Sample",42606,9665,184,74,536.452497472889,1437.08865227735,1885.68499642251,2044.10990874216,2924.25770567854,3542.82853293243,65.9079151577858,89.1304347826087,113.846153846154,87.8378378378378,452.79519376557,1334.83967404368,1394.47182713334
"G04","Sample",41409,612,260,4847,625.239047712812,1733.64591009259,1457.53973965868,2022.48203481651,2525.96286916743,2638.07810477059,66.3398692810458,88.4615384615385,109.46251129178,91.3554776150196,441.708991781554,1375.88983278138,1528.91049536898
"G05","Sample",37380,9910,4327,1178,462.183914742924,1310.03692558156,1215.16642133708,2238.91380792827,2822.69603952023,2769.11498225448,63.7336024217962,90.131730991449,113.487475915222,88.1154499151104,401.405495330934,1525.36563311487,1292.51466270711
"G06","Sample",35253,5725,2913,2159,816.025018459743,2255.2155567241,1445.26001484165,2710.08497808645,3258.94881821176,3271.3935136677,65.6419213973799,90.5938894610367,110.491299897646,90.5048633626679,436.252911537471,1595.86528902258,1473.27776330488
"G07","Sample",37012,7415,5031,1588,692.795311778475,1796.62837476393,1684.61587472708,2664.19152953746,3235.38318506389,3071.08500045744,59.9730276466622,85.7682369310276,116.336996336996,85.9571788413098,354.159531744903,1194.56620566872,1212.78717436973
"G08","Sample",51562,63,27,6783,1152.75395799314,1881.93192115276,1594.12948367875,2912.71380080864,3775.89149032844,3015.16905515167,57.1428571428571,85.1851851851852,111.617574461083,89.5916261241339,245.811735945765,995.616580708048,1419.92121905601
"G09","Sample",39588,2750,2067,4543,874.814345064809,2096.39089463141,1824.1588409902,3094.58564582182,3647.2438570369,3809.49408159392,66.6545454545455,85.5345911949686,111.731431382194,89.5003301782963,511.268222099478,1234.50532578817,1442.53871241296
"G10","Sample",41345,3834,2363,3706,1149.55096361036,2490.04977070235,1881.30011786029,2400.48957975735,3092.82447012133,3425.21036923802,63.3281168492436,86.6271688531528,111.32472213878,89.8273070696168,378.197577004781,1145.20455309374,1500.34311362734
"G11","Sample",41527,6339,4178,2882,597.060991725909,1798.91566927389,1487.85139264894,2283.49085387532,2603.39135210601,3041.05264817407,58.005994636378,84.6098611775969,110.76095311299,90.2845246356697,323.681088248637,1105.67408279555,1442.52212864231
