"Experiment: 100U panel2","Analysis: Analysis 1","User: Admin","Plate: 12","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:17:41 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",27502,6,4,3009,929.7545435756,1007.3266863112,2163.23257655286,123.523562458999,2794.86796204302,4605.07483823898,33.3333333333333,75,111.033210332103,90.0631439016285,41.6492448504931,463.829068322978,1642.82624616495
"B03","Sample",28354,3391,1687,2219,1005.89702414502,2458.2960343055,2397.28639536036,3530.66234332005,4734.58805460866,5305.51340713964,58.3603656738425,87.8482513337285,110.124069478908,90.806669671023,361.073970820436,1475.35773350016,1638.20105671058
"B04","Sample",28354,3985,2047,2046,988.521265428444,2526.45416798068,2566.20699186441,4681.86257237952,5258.38208637095,5458.45135362689,66.474278544542,91.3531998045921,114.301675977654,87.4877810361681,463.880330566994,1842.1341627239,1439.10084587195
"B05","Sample",27621,1594,600,2806,1039.57063011089,3023.56418148015,2445.10315502913,6236.97282947043,6850.21413323596,6040.76772730006,65.1819322459222,89,110.168826069886,90.7697790449038,477.738898252991,1722.80531949014,1648.92217948142
"B06","Sample",28654,2502,1146,2432,736.158505553989,1794.28259341169,2254.67414055741,3583.74353723465,5416.2907241332,5411.60474034952,59.5123900879297,88.8307155322862,111.253430924062,89.8848684210526,354.566514961003,1483.48502289072,1639.85850826235
"B07","Sample",30045,7315,3111,1215,872.297804966122,2198.32542606575,2327.44890742916,4896.70564056699,6246.04015113855,5258.40254387529,77.552973342447,91.7711346833815,111.365719523373,89.7942386831276,792.676717346096,1965.30157375812,1620.98129577149
"B08","Sample",26579,4141,1831,1648,656.152856833239,2104.57655753034,2152.52049411066,2592.49387028088,4122.2880637765,5928.08394649163,66.6264187394349,90.8246859639541,108.492429229756,92.1723300970874,472.801654023116,1944.78394203336,1856.17177923925
"B09","Sample",27087,1554,1038,2922,945.537817849539,2371.06485343107,2563.52647412873,3373.84235128408,4236.4125710691,5903.01787752804,65.1866151866152,88.150289017341,109.767092411721,91.1019849418207,443.214372289352,1481.949303492,1845.90575344895
"B10","Sample",27882,6068,2334,1528,913.151655642909,2302.28504869149,2502.61784866635,4119.72888579242,5389.87710581895,5643.44470672748,55.1087673038893,86.2896315338475,111.370262390671,89.7905759162304,285.458563290247,1220.36378035132,1622.56308976392
"B11","Sample",29670,2927,967,2260,785.78289350215,2092.52727440917,1960.80131305403,3504.59356921619,4542.42480797771,4825.54587956752,71.5066621113768,92.0372285418821,107.670319199619,92.8761061946903,616.072032603243,1872.95534627065,1889.07362569376
"C02","Sample",30073,2690,1537,3138,1022.6704787382,3559.65433837581,2743.15708114671,4564.32796978204,5513.6765076043,6186.06147918404,65.1672862453532,88.6792452830189,112.392550143266,88.9738687061823,435.122129383216,1503.62223576319,1532.29890169012
"C03","Sample",28948,5473,2881,1684,1067.10208693883,2562.93134749828,2797.82563931401,5352.20084651784,6849.01177358766,6438.68181985054,58.1582313173762,88.8233252342936,113.937753721245,87.7672209026128,345.825209953736,1469.10209372897,1397.90814690031
"C04","Sample",25142,2747,1385,2274,813.521380275117,1789.53375788272,2534.36362604925,5511.56149249329,6646.10568559987,6010.31240314317,58.7550054605024,85.1263537906137,114.55919395466,87.2911169744943,377.77571306103,1280.98383599513,1390.88942522618
"C05","Sample",26108,525,444,3647,1003.37986724942,3631.4346496225,2295.83150716093,4274.42847329484,6310.51287856245,6047.43144846869,56.7619047619048,83.3333333333333,113.54296388543,88.0723882643268,326.187048621463,1062.88734892673,1430.51228309603
"C06","Sample",20180,3914,1814,1020,830.927633178489,2432.13742078088,2588.89930648567,4254.901296348,5939.63037792034,6049.60887347639,63.8221768012264,90.7938257993385,109.559613319012,91.2745098039216,435.424612727571,1760.57036994962,1510.01243895109
